ID,NETWORK,DAYS_AFTER_LAST_WATCH,DAYS_AFTER_FIRST_WATCH,NUM_SESSIONS,UNIQUE_GENRES_WATCHED,UNIQUE_PROGRAMS_WATCHED,MEAN_DURATION_MINUTES,SUM_DURATION_MINUTES,SUM_AD_REVENUE
326MPIR273,CineQuest,269,297,2,1,2,88.0,176.0,0.73
326NCRD050,Adrenaline,256,256,1,1,1,120.2,120.2,0.5
326NCRD050,DarkMatter,318,332,2,1,2,35.1,70.2,0.29
326NZRJ905,Adrenaline,5,5,2,1,1,44.2,88.4,0.37
326NZRJ905,DarkMatter,360,360,1,1,1,121.0,121.0,0.5
326OAYB780,TasteMakers,87,87,2,1,1,69.8,139.6,0.58
326OGFS856,RetroReel,265,265,1,1,1,100.7,100.7,0.42
326PJHR816,CineQuest,202,202,2,1,1,65.5,131.0,0.55
326PKQB416,LimeLight,300,300,1,1,1,114.8,114.8,0.48
326PPMR923,PopCulture Now,219,219,2,1,1,35.4,70.8,0.3
326PPMR923,TasteMakers,294,294,1,1,1,68.1,68.1,0.28
326QOTX870,LimeLight,158,158,1,1,1,77.9,77.9,0.32
326QXRD542,Adrenaline,74,74,2,1,1,96.4,192.8,0.8
326QXRD542,Pulse,67,67,2,1,1,76.9,153.8,0.64
326ROTW178,DesignLab,134,134,2,1,1,18.4,36.8,0.15
326ROTW178,PopCulture Now,150,150,2,1,1,68.8,137.6,0.57
326ROTW178,TasteMakers,126,126,1,1,1,66.0,66.0,0.28
326RPCW599,PopCulture Now,127,127,1,1,1,20.2,20.2,0.08
326RPCW599,TasteMakers,267,291,2,1,1,62.8,125.6,0.52
326SHQO402,Adrenaline,246,246,1,1,1,26.7,26.7,0.11
326SHQO402,DarkMatter,270,270,1,1,1,20.5,20.5,0.09
326SNDG055,DesignLab,198,198,2,1,1,9.0,18.0,0.08
326SNDG055,LimeLight,245,245,1,1,1,64.0,64.0,0.27
326SNDG055,PopCulture Now,189,272,2,1,2,33.7,67.4,0.28
326SVLF409,DarkMatter,104,104,2,1,1,61.8,123.6,0.51
326TBLC933,Adrenaline,284,284,1,1,1,7.1,7.1,0.03
326TBLC933,DarkMatter,127,297,3,1,1,79.5,238.5,0.99
326TECQ590,Pulse,195,195,1,1,1,108.7,108.7,0.45
326TKDJ410,PopCulture Now,4,4,2,1,1,39.4,78.8,0.33
326TKDJ410,TasteMakers,207,207,1,1,1,11.3,11.3,0.05
326TTXS571,RetroReel,70,70,2,1,1,93.4,186.8,0.78
326ULMP171,Adrenaline,42,205,4,1,2,87.95,351.8,1.47
326ULMP171,DarkMatter,112,217,4,1,2,96.5,386.0,1.61
326UQFG582,Adrenaline,344,344,1,1,1,41.8,41.8,0.17
326UQFG582,Pulse,230,230,1,1,1,27.7,27.7,0.12
326UYFF152,DarkMatter,133,133,1,1,1,69.4,69.4,0.29
326UYFF152,Pulse,96,96,2,1,1,88.4,176.8,0.74
326VJSZ888,DesignLab,125,125,2,1,1,24.7,49.4,0.21
326VJSZ888,LimeLight,78,153,4,2,2,77.6,310.4,1.29
326VJSZ888,PopCulture Now,109,109,2,1,1,47.8,95.6,0.4
326VSNG904,Adrenaline,152,152,2,1,1,69.0,138.0,0.58
326VSNG904,DarkMatter,278,278,1,1,1,25.8,25.8,0.11
326VTMB079,CineQuest,131,131,1,1,1,59.4,59.4,0.25
326VYFM529,RetroReel,173,173,2,1,1,35.2,70.4,0.29
326VZWI925,TasteMakers,34,39,4,1,2,30.2,120.8,0.5
326WKUN249,Adrenaline,80,80,2,1,1,21.9,43.8,0.18
326WQDE212,DesignLab,52,52,2,1,1,77.0,154.0,0.64
326WQDE212,TasteMakers,45,209,4,1,1,52.05,208.2,0.87
326WVKS962,DarkMatter,251,251,1,1,1,96.7,96.7,0.4
326XSBS875,DesignLab,130,145,3,1,2,61.83,185.5,0.77
326XSBS875,PopCulture Now,198,198,2,1,1,17.3,34.6,0.14
326XSBS875,TasteMakers,51,54,4,1,2,65.5,262.0,1.09
326YAKK549,Adrenaline,188,223,2,1,2,78.75,157.5,0.66
326YAKK549,DarkMatter,35,35,1,1,1,51.1,51.1,0.21
326YCPE593,Pulse,121,293,3,2,2,42.27,126.8,0.53
326YSCK664,Pulse,139,139,2,1,1,39.4,78.8,0.33
327AEQM294,Adrenaline,112,112,1,1,1,44.6,44.6,0.19
327AHLY806,ChillStream,83,83,2,1,1,7.4,14.8,0.06
327AOGF717,CineQuest,55,55,2,1,1,38.2,76.4,0.32
327AVYS977,RetroReel,188,225,4,1,2,37.8,151.2,0.63
327BMCL688,Adrenaline,280,280,1,1,1,62.6,62.6,0.26
327BPQY597,Adrenaline,185,185,2,1,1,117.5,235.0,0.98
327CLZC427,LimeLight,37,70,4,2,2,45.85,183.4,0.76
327CLZC427,TasteMakers,294,294,1,1,1,72.9,72.9,0.3
327DTJK320,RetroReel,161,233,2,1,2,64.4,128.8,0.54
327DZYP725,CineQuest,103,319,3,2,2,98.83,296.5,1.23
327EAPD582,LimeLight,90,90,2,1,1,68.4,136.8,0.57
327ECJH070,Pulse,34,34,2,1,1,117.1,234.2,0.98
327EMIH071,DarkMatter,23,23,1,1,1,112.3,112.3,0.47
327EQPT678,Pulse,327,327,1,1,1,12.2,12.2,0.05
327ESUH105,DesignLab,25,252,3,1,2,40.4,121.2,0.5
327ESUH105,PopCulture Now,70,70,2,1,1,46.6,93.2,0.39
327ESUH105,TasteMakers,22,76,3,1,2,39.17,117.5,0.49
327ETXK410,LimeLight,278,278,1,1,1,109.6,109.6,0.46
327FBZT686,CineQuest,88,88,2,1,1,6.8,13.6,0.06
327FFAR133,DesignLab,205,254,3,1,2,53.07,159.2,0.66
327FFAR133,PopCulture Now,116,116,1,1,1,79.6,79.6,0.33
327FFAR133,TasteMakers,133,133,1,1,1,57.6,57.6,0.24
327GCHB427,ChillStream,361,361,1,1,1,88.7,88.7,0.37
327HCFP129,LimeLight,160,226,3,2,2,18.2,54.6,0.23
327HQQF150,Adrenaline,82,82,2,1,1,55.8,111.6,0.47
327IDXW015,LimeLight,124,124,2,1,1,27.0,54.0,0.22
327IDXW015,Pulse,6,6,1,1,1,65.3,65.3,0.27
327IGLT547,PopCulture Now,152,152,2,1,1,21.9,43.8,0.18
327IGLT547,TasteMakers,121,121,1,1,1,71.4,71.4,0.3
327IUIK108,LimeLight,9,9,1,1,1,72.2,72.2,0.3
327IUIK108,RetroReel,111,111,2,1,1,48.1,96.2,0.4
327IUZH018,DesignLab,181,213,2,1,2,34.7,69.4,0.29
327IWNF304,ChillStream,214,214,1,1,1,43.2,43.2,0.18
327IWNF304,LimeLight,252,252,1,1,1,57.0,57.0,0.24
327IZIY332,DesignLab,117,117,2,1,1,30.0,60.0,0.25
327IZIY332,LimeLight,338,338,1,1,1,23.3,23.3,0.1
327JJRY469,LimeLight,161,161,2,1,1,109.8,219.6,0.92
327JQLA792,Adrenaline,276,349,2,1,2,24.35,48.7,0.2
327JQLA792,CineQuest,118,220,3,2,2,60.87,182.6,0.76
327JQLA792,DarkMatter,312,312,1,1,1,41.7,41.7,0.17
327JZCT482,CineQuest,216,216,2,1,1,114.6,229.2,0.95
327KCPM890,LimeLight,105,105,2,1,1,9.1,18.2,0.08
327KQJL140,LimeLight,193,193,1,1,1,52.0,52.0,0.22
327LIIQ009,RetroReel,219,219,2,1,1,68.8,137.6,0.57
327LJYI433,DesignLab,150,150,2,1,1,31.3,62.6,0.26
327LJYI433,PopCulture Now,1,1,2,1,1,72.1,144.2,0.6
327LJYI433,TasteMakers,90,177,3,1,2,33.67,101.0,0.42
327LXQL789,DarkMatter,18,18,2,1,1,17.3,34.6,0.14
327MAJY676,LimeLight,84,84,2,1,1,104.8,209.6,0.87
327MHPP409,LimeLight,51,106,4,1,2,85.6,342.4,1.43
327NBHD816,ChillStream,88,88,2,1,1,43.8,87.6,0.36
327NPRV910,DarkMatter,47,47,1,1,1,125.0,125.0,0.52
327OGTF161,DarkMatter,240,240,1,1,1,13.6,13.6,0.06
327OSKZ472,DesignLab,268,268,1,1,1,31.8,31.8,0.13
327OSKZ472,TasteMakers,192,307,3,1,1,56.9,170.7,0.71
327OVTE039,Adrenaline,43,43,1,1,1,18.1,18.1,0.08
327OVTE039,DarkMatter,224,224,1,1,1,35.3,35.3,0.15
327OVTE039,Pulse,114,114,2,1,1,69.0,138.0,0.58
327PAQQ268,PopCulture Now,188,188,2,1,1,27.8,55.6,0.23
327PGST136,LimeLight,206,206,2,1,1,74.5,149.0,0.62
327PHEY847,Adrenaline,111,111,2,1,1,118.3,236.6,0.99
327PHEY847,DarkMatter,152,152,2,1,1,97.7,195.4,0.81
327PUXC549,Adrenaline,39,345,3,1,2,82.0,246.0,1.02
327PUXC549,Pulse,0,345,2,2,2,51.15,102.3,0.43
327QIZC499,DesignLab,272,272,1,1,1,73.4,73.4,0.31
327QIZC499,PopCulture Now,275,275,1,1,1,34.6,34.6,0.14
327QLIF215,LimeLight,119,188,4,2,2,60.95,243.8,1.02
327QLIF215,RetroReel,325,325,1,1,1,82.7,82.7,0.34
327RKVL869,DesignLab,277,277,1,1,1,22.2,22.2,0.09
327RKVL869,TasteMakers,109,109,2,1,1,50.9,101.8,0.42
327RLZI683,LimeLight,262,262,1,1,1,123.3,123.3,0.51
327RNLC445,LimeLight,292,292,1,1,1,88.4,88.4,0.37
327RNTN636,DesignLab,149,149,2,1,1,15.2,30.4,0.13
327RNTN636,LimeLight,101,101,2,1,1,106.6,213.2,0.89
327RNTN636,PopCulture Now,44,44,1,1,1,24.5,24.5,0.1
327SJYM758,ChillStream,211,211,2,1,1,30.5,61.0,0.25
327SJYM758,Pulse,259,259,1,1,1,43.7,43.7,0.18
327TIYP657,Adrenaline,197,197,2,1,1,127.6,255.2,1.06
327TIYP657,DarkMatter,11,11,1,1,1,98.9,98.9,0.41
327TLEI860,LimeLight,35,35,2,1,1,101.8,203.6,0.85
327TNOB275,LimeLight,125,125,2,1,1,54.8,109.6,0.46
327TNOB275,RetroReel,275,275,1,1,1,99.7,99.7,0.42
327TRLT920,CineQuest,41,171,4,1,2,71.85,287.4,1.2
327UBRH196,Adrenaline,137,137,1,1,1,49.2,49.2,0.2
327UBRH196,DarkMatter,29,29,2,1,1,60.2,120.4,0.5
327UDKB090,CineQuest,28,28,2,1,1,22.0,44.0,0.18
327UMNL200,PopCulture Now,50,50,2,1,1,27.2,54.4,0.23
327UMNL200,TasteMakers,357,357,1,1,1,16.8,16.8,0.07
327WRFW743,TasteMakers,343,345,2,1,2,28.45,56.9,0.24
327WZFP086,DesignLab,15,122,4,1,2,36.3,145.2,0.61
327WZFP086,TasteMakers,164,185,4,1,2,63.45,253.8,1.06
327XEKF552,RetroReel,45,247,3,2,2,99.33,298.0,1.24
327XSBD995,RetroReel,113,113,2,1,1,75.6,151.2,0.63
327YGDK196,LimeLight,44,44,1,1,1,79.8,79.8,0.33
328ALFE824,CineQuest,66,80,2,2,2,58.95,117.9,0.49
328AWIU639,LimeLight,100,100,2,1,1,14.6,29.2,0.12
328BJBR575,DarkMatter,134,134,2,1,1,28.8,57.6,0.24
328BLML411,LimeLight,188,188,2,1,1,50.7,101.4,0.42
328CDOW006,DarkMatter,155,155,1,1,1,60.9,60.9,0.25
328CHUF613,LimeLight,233,233,1,1,1,56.1,56.1,0.23
328CWXA692,RetroReel,168,168,2,1,1,102.5,205.0,0.85
328DASX385,Adrenaline,164,363,3,1,2,72.47,217.4,0.91
328DASX385,DarkMatter,53,142,4,1,1,27.1,108.4,0.45
328EGSN711,CineQuest,163,352,2,1,2,117.2,234.4,0.98
328EUQS260,PopCulture Now,179,183,3,1,1,46.4,139.2,0.58
328EYSF215,Adrenaline,258,258,1,1,1,110.9,110.9,0.46
328FSRV409,DesignLab,86,86,2,1,1,39.6,79.2,0.33
328FSRV409,PopCulture Now,240,240,1,1,1,73.1,73.1,0.3
328FSRV409,TasteMakers,165,219,2,1,2,49.2,98.4,0.41
328GERC967,RetroReel,113,248,3,1,2,37.77,113.3,0.47
328GUGR923,Adrenaline,307,307,1,1,1,29.7,29.7,0.12
328GWXN572,CineQuest,14,14,1,1,1,84.5,84.5,0.35
328GZDA129,DesignLab,113,313,3,1,2,36.5,109.5,0.46
328GZDA129,LimeLight,28,28,2,1,1,50.3,100.6,0.42
328GZDA129,TasteMakers,16,309,2,1,1,44.25,88.5,0.37
328HCGX395,Pulse,15,15,2,1,1,102.7,205.4,0.86
328HSSB140,RetroReel,40,40,1,1,1,9.4,9.4,0.04
328IDVA048,Pulse,33,33,1,1,1,6.4,6.4,0.03
328IFDQ256,DesignLab,128,128,2,1,1,34.9,69.8,0.29
328IFDQ256,PopCulture Now,61,61,2,1,1,61.7,123.4,0.51
328IFDQ256,TasteMakers,149,149,2,1,1,66.0,132.0,0.55
328IJQM785,ChillStream,124,326,3,2,2,25.77,77.3,0.32
328JVHP902,TasteMakers,164,164,1,1,1,90.2,90.2,0.38
328JVOJ720,CineQuest,266,266,1,1,1,40.9,40.9,0.17
328KFHU264,DesignLab,332,332,1,1,1,22.0,22.0,0.09
328KFHU264,LimeLight,42,281,2,2,2,21.3,42.6,0.18
328KFHU264,PopCulture Now,134,134,2,1,1,57.0,114.0,0.47
328KFHU264,TasteMakers,165,165,1,1,1,89.0,89.0,0.37
328LKNY202,LimeLight,319,319,1,1,1,87.4,87.4,0.36
328LKNY202,PopCulture Now,32,32,2,1,1,68.4,136.8,0.57
328LKNY202,TasteMakers,53,53,2,1,1,92.5,185.0,0.77
328LSZE243,DesignLab,120,120,1,1,1,54.8,54.8,0.23
328LSZE243,PopCulture Now,47,47,1,1,1,27.3,27.3,0.11
328MXBA053,CineQuest,26,302,3,1,1,62.6,187.8,0.78
328OFGK755,PopCulture Now,138,138,1,1,1,24.2,24.2,0.1
328OFGK755,TasteMakers,118,118,2,1,1,63.2,126.4,0.53
328OZOV339,ChillStream,144,144,2,1,1,18.7,37.4,0.16
328PNLL586,LimeLight,17,17,2,1,1,50.7,101.4,0.42
328PSJR959,LimeLight,221,221,1,1,1,77.9,77.9,0.32
328PYYE373,DesignLab,235,235,1,1,1,70.3,70.3,0.29
328PYYE373,PopCulture Now,286,286,1,1,1,51.7,51.7,0.22
328PYYE373,TasteMakers,30,30,2,1,1,12.5,25.0,0.1
328SGAR151,DesignLab,182,182,2,1,1,57.9,115.8,0.48
328SQFV964,RetroReel,179,180,4,1,2,55.7,222.8,0.93
328TOAX802,PopCulture Now,274,274,1,1,1,17.2,17.2,0.07
328TOAX802,TasteMakers,330,363,2,1,2,57.5,115.0,0.48
328TQKD377,CineQuest,148,148,1,1,1,94.5,94.5,0.39
328VJOS323,CineQuest,18,18,2,1,1,7.8,15.6,0.06
328VOXZ930,DesignLab,169,169,2,1,1,47.6,95.2,0.4
328VOXZ930,LimeLight,146,146,1,1,1,98.7,98.7,0.41
328VOXZ930,PopCulture Now,305,305,1,1,1,81.7,81.7,0.34
328VOXZ930,TasteMakers,115,115,1,1,1,93.3,93.3,0.39
328WSUE803,DesignLab,354,354,1,1,1,32.5,32.5,0.14
328WSUE803,PopCulture Now,129,129,2,1,1,10.4,20.8,0.09
328WSUE803,TasteMakers,74,74,1,1,1,49.0,49.0,0.2
328XEBY209,RetroReel,344,344,1,1,1,21.5,21.5,0.09
328XGUD461,Adrenaline,14,14,2,1,1,14.4,28.8,0.12
328XGUD461,DarkMatter,269,269,1,1,1,96.8,96.8,0.4
328XIQF995,DesignLab,12,183,3,1,2,71.5,214.5,0.89
328XIQF995,PopCulture Now,54,54,2,1,1,9.3,18.6,0.08
328XIQF995,TasteMakers,198,198,2,1,1,64.4,128.8,0.54
328XMSI710,CineQuest,307,307,1,1,1,74.0,74.0,0.31
328XZST028,LimeLight,101,267,3,2,2,109.6,328.8,1.37
328YVQU576,RetroReel,152,152,1,1,1,108.2,108.2,0.45
329AEGR609,DesignLab,84,84,2,1,1,61.0,122.0,0.51
329AEGR609,TasteMakers,58,217,2,1,2,61.75,123.5,0.51
329AKRC669,DesignLab,213,213,2,1,1,7.9,15.8,0.07
329AKRC669,PopCulture Now,115,115,2,1,1,83.0,166.0,0.69
329AUCZ101,Adrenaline,112,112,2,1,1,50.8,101.6,0.42
329AVWZ151,Pulse,152,152,2,1,1,7.5,15.0,0.06
329BHAI976,CineQuest,18,354,3,1,2,106.47,319.4,1.33
329CBTJ370,PopCulture Now,112,112,2,1,1,43.2,86.4,0.36
329CYTB107,Adrenaline,68,68,1,1,1,37.5,37.5,0.16
329CYTB107,DarkMatter,226,226,1,1,1,71.7,71.7,0.3
329DVPC797,PopCulture Now,163,163,2,1,1,38.2,76.4,0.32
329DVPC797,TasteMakers,98,236,3,1,2,33.37,100.1,0.42
329EDCG063,Adrenaline,158,174,3,1,2,95.2,285.6,1.19
329EDCG063,Pulse,178,199,3,1,2,19.4,58.2,0.24
329EEKO393,RetroReel,227,227,2,1,1,49.3,98.6,0.41
329EHLD218,TasteMakers,199,199,2,1,1,79.4,158.8,0.66
329EMUL732,Pulse,43,115,3,2,2,78.27,234.8,0.98
329FCBE244,Pulse,1,1,1,1,1,121.9,121.9,0.51
329FRAV593,CineQuest,163,163,1,1,1,114.1,114.1,0.48
329FZMV815,CineQuest,199,247,2,1,2,67.1,134.2,0.56
329GIXE663,DarkMatter,70,70,1,1,1,39.1,39.1,0.16
329GJXO239,TasteMakers,80,80,1,1,1,77.5,77.5,0.32
329GKZY332,PopCulture Now,44,135,4,1,2,49.5,198.0,0.82
329GKZY332,TasteMakers,346,346,1,1,1,102.1,102.1,0.43
329GOKE220,PopCulture Now,283,283,1,1,1,53.2,53.2,0.22
329GOKE220,TasteMakers,174,174,2,1,1,61.0,122.0,0.51
329GQGY160,DesignLab,75,89,3,1,2,40.63,121.9,0.51
329GRMW134,DesignLab,120,177,4,1,2,9.3,37.2,0.15
329GRMW134,PopCulture Now,128,227,4,1,2,74.0,296.0,1.23
329GRMW134,TasteMakers,236,283,2,1,2,55.7,111.4,0.46
329HLWV605,DesignLab,167,167,2,1,1,42.8,85.6,0.36
329HLWV605,LimeLight,110,335,3,2,2,66.0,198.0,0.83
329HLWV605,TasteMakers,77,77,2,1,1,86.2,172.4,0.72
329HUPK428,DesignLab,154,154,2,1,1,48.3,96.6,0.4
329HUPK428,PopCulture Now,43,43,2,1,1,11.9,23.8,0.1
329HYLZ885,Adrenaline,59,59,1,1,1,92.4,92.4,0.38
329HYLZ885,DarkMatter,193,193,1,1,1,121.2,121.2,0.5
329IBKZ320,RetroReel,30,30,2,1,1,87.9,175.8,0.73
329IHOQ279,Adrenaline,178,178,1,1,1,123.0,123.0,0.51
329KWWZ135,DesignLab,56,56,2,1,1,55.4,110.8,0.46
329KWWZ135,PopCulture Now,253,253,1,1,1,23.8,23.8,0.1
329LCUA465,Adrenaline,18,18,2,1,1,90.6,181.2,0.76
329LCUA465,DarkMatter,204,204,1,1,1,59.3,59.3,0.25
329LFSV924,Pulse,237,237,1,1,1,61.3,61.3,0.26
329LMOP172,LimeLight,356,356,1,1,1,21.8,21.8,0.09
329LMOP172,RetroReel,35,35,2,1,1,21.8,43.6,0.18
329MTZH979,CineQuest,195,290,3,2,2,71.2,213.6,0.89
329MWSI432,Adrenaline,91,91,2,1,1,33.3,66.6,0.28
329MZMP291,Adrenaline,37,37,2,1,1,25.6,51.2,0.21
329MZMP291,DarkMatter,90,90,2,1,1,90.9,181.8,0.76
329NBMS308,DarkMatter,81,81,1,1,1,125.9,125.9,0.52
329NBMS308,Pulse,35,222,3,1,1,48.3,144.9,0.6
329NIXB053,CineQuest,275,300,2,1,2,83.8,167.6,0.7
329NPNM874,CineQuest,66,66,2,1,1,73.1,146.2,0.61
329PLJP905,Adrenaline,33,33,2,1,1,40.2,80.4,0.33
329PLJP905,DarkMatter,116,116,2,1,1,51.9,103.8,0.43
329PMLG472,Adrenaline,39,39,1,1,1,33.4,33.4,0.14
329PTSV206,DesignLab,133,133,2,1,1,64.3,128.6,0.54
329QMTV132,RetroReel,150,150,1,1,1,72.2,72.2,0.3
329SOVM323,CineQuest,224,224,1,1,1,38.6,38.6,0.16
329SXCB968,ChillStream,126,305,3,2,2,89.0,267.0,1.11
329SXCB968,RetroReel,22,22,1,1,1,111.4,111.4,0.46
329SYNC362,DesignLab,280,280,1,1,1,69.4,69.4,0.29
329SYNC362,PopCulture Now,261,261,1,1,1,8.2,8.2,0.03
329SYNC362,TasteMakers,159,263,3,1,2,100.0,300.0,1.25
329TDES905,LimeLight,60,60,2,1,1,52.7,105.4,0.44
329VNMK779,Pulse,230,230,2,1,1,98.2,196.4,0.82
329WNEL702,LimeLight,126,126,1,1,1,91.1,91.1,0.38
329WPBV945,DarkMatter,2,2,2,1,1,39.0,78.0,0.32
329XNDO538,RetroReel,130,130,2,1,1,122.4,244.8,1.02
329XXBG768,CineQuest,300,300,1,1,1,83.4,83.4,0.35
329XXBG768,LimeLight,79,79,2,1,1,69.8,139.6,0.58
329XXBG768,PopCulture Now,216,262,2,1,2,32.5,65.0,0.27
329XXBG768,TasteMakers,309,309,1,1,1,98.6,98.6,0.41
329YYWL794,Adrenaline,254,254,1,1,1,88.7,88.7,0.37
329YYWL794,DarkMatter,301,301,1,1,1,89.4,89.4,0.37
329ZKZW963,Adrenaline,320,320,1,1,1,96.4,96.4,0.4
329ZKZW963,DarkMatter,136,136,2,1,1,78.6,157.2,0.66
329ZSHI255,RetroReel,17,17,1,1,1,86.5,86.5,0.36
329ZTPQ224,DesignLab,21,21,1,1,1,73.6,73.6,0.31
329ZTPQ224,TasteMakers,44,44,2,1,1,45.2,90.4,0.38
329ZXOH901,DesignLab,244,244,1,1,1,75.2,75.2,0.31
329ZXOH901,LimeLight,199,199,2,1,1,116.3,232.6,0.97
329ZXOH901,PopCulture Now,22,22,2,1,1,17.7,35.4,0.15
329ZXOH901,TasteMakers,148,148,2,1,1,72.4,144.8,0.6
330AFGY164,DesignLab,226,226,2,1,1,19.5,39.0,0.16
330AFGY164,PopCulture Now,284,284,1,1,1,24.3,24.3,0.1
330AFGY164,TasteMakers,28,75,4,1,1,67.35,269.4,1.12
330ASJE451,DesignLab,225,322,3,1,2,43.5,130.5,0.54
330ASJE451,TasteMakers,70,70,2,1,1,88.6,177.2,0.74
330BFML798,Adrenaline,149,149,2,1,1,118.0,236.0,0.98
330BGEY978,PopCulture Now,117,124,3,1,1,86.2,258.6,1.08
330BGEY978,TasteMakers,56,225,4,1,2,20.8,83.2,0.35
330BHGO721,Adrenaline,113,149,3,1,1,100.03,300.1,1.25
330BYYS610,CineQuest,169,319,2,2,2,87.95,175.9,0.73
330CDDA554,ChillStream,29,29,2,1,1,83.4,166.8,0.7
330CTCQ935,Pulse,66,296,3,2,2,81.7,245.1,1.02
330CYJW485,ChillStream,129,129,2,1,1,121.8,243.6,1.02
330CYJW485,Pulse,331,331,1,1,1,34.1,34.1,0.14
330CZDV049,DarkMatter,20,20,2,1,1,8.5,17.0,0.07
330DMAJ960,ChillStream,119,119,1,1,1,25.2,25.2,0.1
330DMQS871,DesignLab,33,363,3,1,1,31.0,93.0,0.39
330DMQS871,PopCulture Now,109,109,1,1,1,10.2,10.2,0.04
330DMQS871,TasteMakers,347,347,1,1,1,63.2,63.2,0.26
330DNQH430,PopCulture Now,285,340,2,1,2,61.7,123.4,0.51
330DNQH430,TasteMakers,11,11,2,1,1,36.1,72.2,0.3
330DPCE926,RetroReel,205,251,2,2,2,63.95,127.9,0.53
330EFNX007,LimeLight,137,137,1,1,1,82.6,82.6,0.34
330EZQJ914,DesignLab,144,321,3,1,2,58.4,175.2,0.73
330EZQJ914,PopCulture Now,188,188,2,1,1,33.3,66.6,0.28
330EZQJ914,TasteMakers,111,111,2,1,1,48.4,96.8,0.4
330FMWU520,Pulse,174,174,1,1,1,13.4,13.4,0.06
330FZCP788,DesignLab,178,178,2,1,1,20.3,40.6,0.17
330FZCP788,TasteMakers,200,200,2,1,1,49.9,99.8,0.42
330GKOD527,CineQuest,19,194,4,2,2,82.7,330.8,1.38
330HDTF762,Adrenaline,67,131,3,1,1,77.6,232.8,0.97
330HDTF762,DarkMatter,126,184,4,1,2,60.35,241.4,1.01
330HFRF715,ChillStream,138,221,3,2,2,31.23,93.7,0.39
330IFFF784,RetroReel,85,196,4,2,2,30.75,123.0,0.51
330IMAV430,Adrenaline,118,118,2,1,1,54.1,108.2,0.45
330JEIC816,CineQuest,213,234,3,1,2,40.47,121.4,0.51
330JEIC816,RetroReel,101,101,2,1,1,114.0,228.0,0.95
330JGFQ602,Pulse,223,322,2,2,2,102.65,205.3,0.86
330KBIY914,ChillStream,104,104,1,1,1,96.4,96.4,0.4
330KLZE147,DesignLab,349,349,1,1,1,71.0,71.0,0.3
330KLZE147,PopCulture Now,113,113,2,1,1,33.0,66.0,0.28
330KLZE147,TasteMakers,315,315,1,1,1,78.9,78.9,0.33
330LZEG434,ChillStream,124,215,3,2,2,81.13,243.4,1.01
330LZEG434,LimeLight,88,88,1,1,1,55.8,55.8,0.23
330LZEG434,Pulse,298,298,1,1,1,113.5,113.5,0.47
330MQWZ815,Adrenaline,60,318,2,1,2,16.15,32.3,0.13
330MZRC503,DesignLab,285,285,1,1,1,34.2,34.2,0.14
330MZRC503,LimeLight,177,177,2,1,1,25.8,51.6,0.21
330MZRC503,PopCulture Now,149,149,2,1,1,34.0,68.0,0.28
330NDXA408,Adrenaline,24,24,2,1,1,53.4,106.8,0.45
330NDXA408,DarkMatter,113,322,2,1,2,79.8,159.6,0.66
330NVWD029,LimeLight,152,158,4,1,1,55.35,221.4,0.92
330NVWD029,PopCulture Now,298,298,1,1,1,78.2,78.2,0.33
330OLRL667,Adrenaline,56,56,2,1,1,101.4,202.8,0.84
330OLRL667,DarkMatter,130,130,1,1,1,108.6,108.6,0.45
330OXVO049,CineQuest,348,348,1,1,1,15.8,15.8,0.07
330PAJQ288,Adrenaline,5,5,2,1,1,43.4,86.8,0.36
330PAJQ288,DarkMatter,193,193,1,1,1,112.6,112.6,0.47
330QDPC820,RetroReel,233,291,2,2,2,40.75,81.5,0.34
330QUDX281,ChillStream,173,173,2,1,1,65.6,131.2,0.55
330RDGI361,Pulse,138,237,3,2,2,86.33,259.0,1.08
330TYRP042,DesignLab,154,154,2,1,1,52.2,104.4,0.44
330TYRP042,PopCulture Now,87,288,3,1,2,59.0,177.0,0.74
330TYRP042,TasteMakers,167,296,2,1,2,97.8,195.6,0.82
330UKWQ319,PopCulture Now,196,196,2,1,1,70.7,141.4,0.59
330UUZH075,CineQuest,28,244,3,1,2,83.93,251.8,1.05
330VCQB997,DesignLab,179,179,2,1,1,29.5,59.0,0.25
330VIFO569,ChillStream,342,342,1,1,1,84.0,84.0,0.35
330VMJY824,DesignLab,278,278,1,1,1,31.4,31.4,0.13
330VMJY824,PopCulture Now,181,181,1,1,1,20.7,20.7,0.09
330VXAL536,TasteMakers,135,135,1,1,1,20.0,20.0,0.08
330WQFI417,DesignLab,133,133,2,1,1,8.5,17.0,0.07
330WQFI417,LimeLight,363,363,1,1,1,32.0,32.0,0.13
330YGCN738,Adrenaline,163,163,2,1,1,107.5,215.0,0.9
330YGCN738,DarkMatter,50,107,3,1,1,58.63,175.9,0.73
330YNCC940,LimeLight,100,320,3,2,2,85.23,255.7,1.07
330YUJJ748,Adrenaline,106,106,2,1,1,103.4,206.8,0.86
330ZODP769,ChillStream,241,241,1,1,1,66.8,66.8,0.28
331ADWM986,LimeLight,150,210,3,2,2,53.27,159.8,0.67
331ADWM986,PopCulture Now,140,253,3,1,2,61.07,183.2,0.76
331ADWM986,TasteMakers,5,34,2,1,2,78.0,156.0,0.65
331AGCZ635,Adrenaline,322,322,1,1,1,49.5,49.5,0.21
331APCS994,ChillStream,211,211,2,1,1,85.2,170.4,0.71
