ID,NETWORK,DAYS_AFTER_LAST_WATCH,DAYS_AFTER_FIRST_WATCH,NUM_SESSIONS,UNIQUE_GENRES_WATCHED,UNIQUE_PROGRAMS_WATCHED,MEAN_DURATION_MINUTES,SUM_DURATION_MINUTES,SUM_AD_REVENUE
150CTHQ992,PopCulture Now,49,49,1,1,1,16.7,16.7,0.07
150DAPG481,RetroReel,4,4,2,1,1,97.6,195.2,0.81
150EJPH182,Adrenaline,73,73,1,1,1,106.5,106.5,0.44
150EPLD392,ChillStream,115,115,1,1,1,113.9,113.9,0.47
150EPLD392,LimeLight,4,4,2,1,1,48.6,97.2,0.41
150FPFC326,TasteMakers,166,166,1,1,1,95.8,95.8,0.4
150GPYB422,LimeLight,27,27,2,1,1,6.6,13.2,0.06
150GPYB422,Pulse,37,37,2,1,1,40.4,80.8,0.34
150GZFV306,RetroReel,110,110,1,1,1,48.1,48.1,0.2
150IJHB241,Adrenaline,144,144,1,1,1,117.9,117.9,0.49
150IJSY651,Adrenaline,1,30,2,1,2,47.65,95.3,0.4
150KFMU777,LimeLight,58,58,1,1,1,118.4,118.4,0.49
150MPZT527,Adrenaline,14,38,4,1,2,50.0,200.0,0.83
150MPZT527,Pulse,4,4,2,1,1,111.8,223.6,0.93
150OSZG186,ChillStream,41,118,3,1,1,52.53,157.6,0.66
150OSZG186,LimeLight,47,47,1,1,1,106.3,106.3,0.44
150PDOE187,Adrenaline,13,13,2,1,1,45.2,90.4,0.38
150PDOE187,DarkMatter,28,28,2,1,1,121.3,242.6,1.01
150QAAY753,ChillStream,143,143,1,1,1,85.0,85.0,0.35
150SKVZ768,RetroReel,45,45,2,1,1,60.4,120.8,0.5
150SZJR864,CineQuest,160,160,1,1,1,53.3,53.3,0.22
150UITM842,LimeLight,91,91,1,1,1,118.3,118.3,0.49
150VZDU715,LimeLight,18,18,2,1,1,106.8,213.6,0.89
150WJCS493,TasteMakers,49,49,1,1,1,62.8,62.8,0.26
150WNIY171,DarkMatter,164,164,1,1,1,127.3,127.3,0.53
150ZIHV740,Pulse,3,3,2,1,1,115.6,231.2,0.96
150ZLTM448,CineQuest,150,150,1,1,1,98.2,98.2,0.41
150ZLTM448,Pulse,19,19,2,1,1,38.5,77.0,0.32
151BFJI493,ChillStream,150,150,1,1,1,9.3,9.3,0.04
151BMNP243,PopCulture Now,144,144,1,1,1,70.2,70.2,0.29
151BPFR891,LimeLight,2,2,2,1,1,68.7,137.4,0.57
151BPFR891,PopCulture Now,59,59,1,1,1,7.0,7.0,0.03
151BWEA500,LimeLight,147,147,1,1,1,60.5,60.5,0.25
151CTKK658,TasteMakers,13,13,1,1,1,85.6,85.6,0.36
151DPJY093,Adrenaline,21,130,3,1,2,89.93,269.8,1.12
151DPJY093,DarkMatter,21,82,3,1,2,62.87,188.6,0.79
151DSMN167,DesignLab,82,82,1,1,1,60.1,60.1,0.25
151DSMN167,PopCulture Now,134,134,1,1,1,73.0,73.0,0.3
151EXHW441,RetroReel,140,140,1,1,1,37.9,37.9,0.16
151EYHK283,Adrenaline,129,129,1,1,1,116.7,116.7,0.49
151EYHK283,DarkMatter,170,170,1,1,1,116.1,116.1,0.48
151EZBU038,LimeLight,69,69,1,1,1,121.1,121.1,0.5
151FZHG644,DarkMatter,38,38,2,1,1,123.8,247.6,1.03
151HYMK944,Pulse,164,164,1,1,1,47.7,47.7,0.2
151IEQQ207,CineQuest,14,14,2,1,1,21.7,43.4,0.18
151IOFG945,DesignLab,26,91,2,1,2,18.45,36.9,0.15
151IOFG945,PopCulture Now,103,103,1,1,1,58.1,58.1,0.24
151IZOZ885,RetroReel,162,162,1,1,1,13.4,13.4,0.06
151JDPB067,Adrenaline,34,34,1,1,1,115.2,115.2,0.48
151JEMN296,Pulse,104,104,1,1,1,34.9,34.9,0.15
151KFUX173,ChillStream,77,77,1,1,1,13.7,13.7,0.06
151KSVU868,PopCulture Now,51,51,1,1,1,12.4,12.4,0.05
151LCVV384,TasteMakers,107,172,2,1,2,58.95,117.9,0.49
151LMSX696,Pulse,20,20,2,1,1,97.2,194.4,0.81
151LOGK263,DesignLab,169,169,1,1,1,68.1,68.1,0.28
151LOGK263,PopCulture Now,57,57,1,1,1,65.0,65.0,0.27
151OCAD778,DesignLab,32,32,1,1,1,47.0,47.0,0.2
151ONOA796,LimeLight,96,96,1,1,1,50.1,50.1,0.21
151PLYX913,DesignLab,167,167,1,1,1,72.3,72.3,0.3
151PLYX913,PopCulture Now,126,126,1,1,1,29.6,29.6,0.12
151PWQA043,PopCulture Now,94,94,1,1,1,69.6,69.6,0.29
151SDTE970,DesignLab,53,53,1,1,1,45.9,45.9,0.19
151SJRH811,Adrenaline,12,12,2,1,1,98.5,197.0,0.82
151UVSD679,DesignLab,175,175,1,1,1,66.5,66.5,0.28
151UVSD679,PopCulture Now,33,33,1,1,1,28.3,28.3,0.12
151UVSD679,TasteMakers,57,57,1,1,1,59.0,59.0,0.25
151VARX798,LimeLight,174,174,1,1,1,32.1,32.1,0.13
151VDJM211,LimeLight,112,112,1,1,1,111.8,111.8,0.47
151XZMN261,DarkMatter,152,152,1,1,1,15.8,15.8,0.07
151YCQX315,ChillStream,24,24,2,1,1,96.8,193.6,0.81
151YYIV088,Adrenaline,165,165,1,1,1,103.0,103.0,0.43
151ZBSI910,RetroReel,7,7,2,1,1,59.3,118.6,0.49
151ZFIJ284,LimeLight,42,45,3,2,2,26.33,79.0,0.33
151ZPRA107,ChillStream,106,106,1,1,1,15.7,15.7,0.07
152ARMD303,DarkMatter,54,54,1,1,1,40.0,40.0,0.17
152BDED590,Adrenaline,102,102,1,1,1,94.8,94.8,0.39
152BOVM127,LimeLight,36,161,2,1,2,42.8,85.6,0.36
152BQDL788,DesignLab,41,41,1,1,1,22.0,22.0,0.09
152CFBK850,Pulse,20,20,1,1,1,10.0,10.0,0.04
152CIJX652,Adrenaline,80,80,1,1,1,6.7,6.7,0.03
152CIJX652,DarkMatter,151,151,1,1,1,10.7,10.7,0.04
152DKZN169,CineQuest,37,37,2,1,1,119.4,238.8,0.99
152ENKU167,Adrenaline,135,135,1,1,1,73.8,73.8,0.31
152EVFX277,TasteMakers,59,59,1,1,1,62.4,62.4,0.26
152EZKD611,Pulse,27,27,1,1,1,59.3,59.3,0.25
152GEDX694,LimeLight,103,103,1,1,1,45.7,45.7,0.19
152GQHC505,CineQuest,13,168,3,1,2,72.47,217.4,0.91
152GVRP185,Adrenaline,89,89,1,1,1,121.6,121.6,0.51
152GXIP661,CineQuest,61,61,1,1,1,17.3,17.3,0.07
152IGVZ077,ChillStream,99,99,1,1,1,13.8,13.8,0.06
152JUXK268,PopCulture Now,124,124,1,1,1,14.8,14.8,0.06
152LJQI431,DesignLab,22,22,2,1,1,40.9,81.8,0.34
152LJQI431,PopCulture Now,149,149,1,1,1,43.6,43.6,0.18
152LOPK144,ChillStream,6,6,1,1,1,75.0,75.0,0.31
152MUBO264,DesignLab,108,109,2,1,2,49.4,98.8,0.41
152MUBO264,TasteMakers,176,176,1,1,1,29.5,29.5,0.12
152NRFP679,CineQuest,77,77,1,1,1,47.7,47.7,0.2
152PAUU743,RetroReel,17,17,1,1,1,89.6,89.6,0.37
152QLJV223,LimeLight,55,55,1,1,1,97.8,97.8,0.41
152RBVV387,RetroReel,171,171,1,1,1,93.8,93.8,0.39
152REMG164,Adrenaline,35,35,2,1,1,7.5,15.0,0.06
152REMG164,DarkMatter,130,130,1,1,1,67.0,67.0,0.28
152SBXY752,DesignLab,3,128,3,1,2,43.13,129.4,0.54
152SWOK601,ChillStream,119,119,1,1,1,67.6,67.6,0.28
152UDUW420,RetroReel,161,161,1,1,1,113.0,113.0,0.47
152VONS487,Adrenaline,96,96,1,1,1,92.1,92.1,0.38
152VPTU675,CineQuest,3,3,2,1,1,7.8,15.6,0.07
152WJGM391,LimeLight,136,136,1,1,1,118.6,118.6,0.49
152WJGM391,PopCulture Now,76,76,1,1,1,86.4,86.4,0.36
152WJGM391,TasteMakers,69,69,1,1,1,24.5,24.5,0.1
152WJSD297,DesignLab,123,123,1,1,1,51.5,51.5,0.21
152WKWW315,DarkMatter,54,54,1,1,1,86.0,86.0,0.36
152WKWW315,Pulse,112,112,1,1,1,32.0,32.0,0.13
152WPFV465,DesignLab,2,2,1,1,1,47.2,47.2,0.2
152XEVB754,DesignLab,17,17,2,1,1,73.2,146.4,0.61
152XTHC923,ChillStream,4,4,1,1,1,28.8,28.8,0.12
152XUFZ879,RetroReel,114,114,1,1,1,122.3,122.3,0.51
152YSND027,ChillStream,128,128,1,1,1,119.3,119.3,0.5
153BERK103,DarkMatter,149,149,1,1,1,11.6,11.6,0.05
153GPLS991,CineQuest,149,149,1,1,1,95.8,95.8,0.4
153IDUD553,Adrenaline,41,64,2,1,1,86.55,173.1,0.72
153IDUD553,DarkMatter,162,162,1,1,1,72.8,72.8,0.3
153IEWN196,PopCulture Now,49,49,1,1,1,43.4,43.4,0.18
153IEWN196,TasteMakers,179,179,1,1,1,29.5,29.5,0.12
153IFRY265,PopCulture Now,31,31,1,1,1,19.7,19.7,0.08
153IJTS719,TasteMakers,164,164,1,1,1,7.2,7.2,0.03
153ILVW756,PopCulture Now,22,22,2,1,1,73.3,146.6,0.61
153INBI662,RetroReel,121,121,1,1,1,11.4,11.4,0.05
153IVRR276,ChillStream,60,60,1,1,1,124.8,124.8,0.52
153JRJK809,LimeLight,172,172,1,1,1,10.9,10.9,0.05
153KBNB505,RetroReel,96,96,1,1,1,29.1,29.1,0.12
153LRNK376,DesignLab,131,131,1,1,1,29.2,29.2,0.12
153LRNK376,PopCulture Now,38,38,1,1,1,50.9,50.9,0.21
153LRNK376,TasteMakers,93,93,1,1,1,91.6,91.6,0.38
153MCDV072,CineQuest,173,173,1,1,1,74.6,74.6,0.31
153MIZB689,PopCulture Now,78,78,1,1,1,56.9,56.9,0.24
153NMQH292,Adrenaline,140,140,1,1,1,28.8,28.8,0.12
153NUFK980,RetroReel,16,16,2,1,1,92.3,184.6,0.77
153PQUN238,RetroReel,44,44,1,1,1,69.7,69.7,0.29
153PSTE018,DarkMatter,28,28,2,1,1,109.5,219.0,0.91
153QJOS151,CineQuest,33,33,2,1,1,31.5,63.0,0.26
153QWTI519,LimeLight,137,137,1,1,1,120.1,120.1,0.5
153SBIN902,Adrenaline,11,11,1,1,1,112.4,112.4,0.47
153VWAV563,PopCulture Now,57,57,1,1,1,40.3,40.3,0.17
153WIOO785,RetroReel,112,112,1,1,1,57.0,57.0,0.24
153WOPQ144,RetroReel,129,129,1,1,1,39.8,39.8,0.17
153WUNV292,Pulse,12,12,2,1,1,8.8,17.6,0.07
153XUOL102,LimeLight,30,30,1,1,1,106.6,106.6,0.44
153YGQA686,CineQuest,27,27,1,1,1,59.6,59.6,0.25
153YTTS296,LimeLight,0,0,2,1,1,36.7,73.4,0.31
153YWRK326,RetroReel,161,161,1,1,1,121.8,121.8,0.51
154AKTR894,ChillStream,169,169,1,1,1,101.6,101.6,0.42
154ALIV146,PopCulture Now,111,111,1,1,1,53.2,53.2,0.22
154BCUT263,DesignLab,89,89,1,1,1,35.9,35.9,0.15
154BCUT263,PopCulture Now,43,48,3,1,2,60.47,181.4,0.76
154BOOH019,ChillStream,86,86,1,1,1,118.2,118.2,0.49
154CTFR795,PopCulture Now,35,35,2,1,1,11.8,23.6,0.1
154CTFR795,TasteMakers,2,2,2,1,1,36.8,73.6,0.31
154DRKM440,DarkMatter,121,121,1,1,1,97.3,97.3,0.41
154DTPS244,DarkMatter,135,135,1,1,1,61.9,61.9,0.26
154GOEV518,DesignLab,28,28,2,1,1,17.8,35.6,0.15
154GOEV518,PopCulture Now,147,147,1,1,1,7.0,7.0,0.03
154GOEV518,TasteMakers,132,132,1,1,1,12.7,12.7,0.05
154HPNS272,RetroReel,67,67,1,1,1,69.2,69.2,0.29
154JJQG659,Pulse,44,44,1,1,1,109.4,109.4,0.46
154JLGG035,LimeLight,63,63,1,1,1,121.6,121.6,0.51
154KAKN193,DarkMatter,32,32,1,1,1,10.6,10.6,0.04
154KDPH931,RetroReel,16,47,2,2,2,68.15,136.3,0.57
154KFGI777,Pulse,162,162,1,1,1,71.7,71.7,0.3
154LDXE792,Adrenaline,157,157,1,1,1,67.5,67.5,0.28
154LZFT720,PopCulture Now,129,129,1,1,1,12.0,12.0,0.05
154LZFT720,TasteMakers,43,43,2,1,1,102.8,205.6,0.86
154MVFT066,Adrenaline,25,25,2,1,1,32.1,64.2,0.27
154OHER345,LimeLight,113,113,1,1,1,90.9,90.9,0.38
154PNAI418,DarkMatter,50,50,1,1,1,114.0,114.0,0.48
154PTVP973,ChillStream,4,4,2,1,1,104.9,209.8,0.87
154PUZQ595,PopCulture Now,107,107,1,1,1,17.3,17.3,0.07
154PZXG262,Adrenaline,14,14,2,1,1,34.8,69.6,0.29
154PZXG262,DarkMatter,81,81,1,1,1,67.6,67.6,0.28
154QKGD194,RetroReel,135,135,1,1,1,63.9,63.9,0.27
154QQFK337,DarkMatter,116,116,1,1,1,44.0,44.0,0.18
154QYWG333,DarkMatter,31,31,2,1,1,22.6,45.2,0.19
154RWGM193,PopCulture Now,10,64,3,1,2,70.13,210.4,0.88
154RWGM193,TasteMakers,11,11,1,1,1,63.1,63.1,0.26
154SIME722,Pulse,50,50,2,2,2,46.85,93.7,0.39
154SJXS699,RetroReel,163,163,1,1,1,20.3,20.3,0.08
154TVUA468,CineQuest,66,66,1,1,1,38.5,38.5,0.16
154UQNA229,RetroReel,68,68,1,1,1,33.7,33.7,0.14
154XZGW549,CineQuest,2,2,1,1,1,102.6,102.6,0.43
155AOJI744,DarkMatter,109,109,1,1,1,87.6,87.6,0.36
155AOJI744,Pulse,172,172,1,1,1,83.7,83.7,0.35
155ASBR868,CineQuest,29,29,2,1,1,27.8,55.6,0.23
155BVRB437,PopCulture Now,13,13,1,1,1,60.4,60.4,0.25
155DMFA362,DarkMatter,21,21,2,1,1,25.2,50.4,0.21
155DMOL159,Adrenaline,101,101,1,1,1,49.4,49.4,0.21
155FBCV494,DesignLab,76,76,1,1,1,74.8,74.8,0.31
155FBCV494,TasteMakers,160,160,1,1,1,46.6,46.6,0.19
155FKBZ149,TasteMakers,43,167,2,1,2,44.7,89.4,0.37
155GFCQ509,Pulse,47,47,1,1,1,80.9,80.9,0.34
155GRXI416,ChillStream,16,16,2,1,1,49.5,99.0,0.41
155GYCN202,RetroReel,96,96,1,1,1,109.9,109.9,0.46
155JBQV506,DesignLab,0,0,2,1,1,48.0,96.0,0.4
155JBQV506,LimeLight,54,54,1,1,1,102.1,102.1,0.43
155JBQV506,TasteMakers,36,55,2,1,2,49.4,98.8,0.41
155JCFV029,LimeLight,61,61,1,1,1,26.2,26.2,0.11
155JNRF694,Adrenaline,175,175,1,1,1,125.1,125.1,0.52
155JNRF694,DarkMatter,109,109,1,1,1,15.4,15.4,0.06
155JOAI120,CineQuest,8,8,2,1,1,83.2,166.4,0.69
155KYCU661,ChillStream,48,48,1,1,1,113.8,113.8,0.47
155LCIS778,Pulse,86,86,1,1,1,74.2,74.2,0.31
155MYPN113,TasteMakers,97,97,1,1,1,77.2,77.2,0.32
155MZAP340,LimeLight,25,25,2,1,1,81.3,162.6,0.68
155NODE314,Adrenaline,10,10,2,1,1,9.2,18.4,0.08
155NODE314,DarkMatter,59,59,1,1,1,83.2,83.2,0.35
155NVVW877,DesignLab,91,91,1,1,1,22.6,22.6,0.09
155NVVW877,PopCulture Now,106,106,1,1,1,70.6,70.6,0.29
155PAWA002,Adrenaline,5,5,2,1,1,100.1,200.2,0.83
155QNRV100,PopCulture Now,0,0,2,1,1,33.1,66.2,0.28
155RNVP436,Adrenaline,19,19,1,1,1,64.9,64.9,0.27
155RPAS952,DesignLab,159,159,1,1,1,65.9,65.9,0.27
155RPAS952,PopCulture Now,85,85,1,1,1,12.2,12.2,0.05
155TCDL156,DesignLab,96,96,1,1,1,7.1,7.1,0.03
155TCDL156,TasteMakers,48,48,1,1,1,8.0,8.0,0.03
155UIKE081,LimeLight,172,172,1,1,1,102.6,102.6,0.43
155VBPY653,Pulse,31,31,1,1,1,25.9,25.9,0.11
155VEKF892,DesignLab,143,143,1,1,1,15.0,15.0,0.06
155VRDJ755,DesignLab,151,151,1,1,1,25.7,25.7,0.11
155XGRM144,DesignLab,33,33,1,1,1,27.3,27.3,0.11
155YPYB716,TasteMakers,56,56,1,1,1,52.0,52.0,0.22
155YYPV482,CineQuest,161,161,1,1,1,85.9,85.9,0.36
155ZVCX782,Adrenaline,121,121,1,1,1,18.6,18.6,0.08
155ZVCX782,DarkMatter,97,97,1,1,1,88.7,88.7,0.37
156ACKD529,ChillStream,159,159,1,1,1,23.7,23.7,0.1
156BJIQ668,RetroReel,108,108,1,1,1,23.0,23.0,0.1
156BSOF751,DesignLab,138,138,1,1,1,67.7,67.7,0.28
156BSOF751,PopCulture Now,54,54,1,1,1,16.0,16.0,0.07
156DSIA706,RetroReel,17,17,1,1,1,97.8,97.8,0.41
156EAOH157,LimeLight,54,54,1,1,1,94.6,94.6,0.39
156EAOH157,TasteMakers,5,5,2,1,1,59.0,118.0,0.49
156FGSF832,LimeLight,161,161,1,1,1,99.5,99.5,0.41
156GJSG182,RetroReel,69,69,1,1,1,110.2,110.2,0.46
156HBIR671,TasteMakers,23,23,2,1,1,63.7,127.4,0.53
156HJLU586,LimeLight,14,14,2,1,1,85.7,171.4,0.71
156HJSJ145,LimeLight,38,38,1,1,1,18.8,18.8,0.08
156IFFM926,Adrenaline,126,126,1,1,1,103.3,103.3,0.43
156IFRR389,TasteMakers,89,89,1,1,1,87.0,87.0,0.36
156JJKD312,Adrenaline,95,95,1,1,1,51.7,51.7,0.22
156JJKD312,DarkMatter,32,85,3,1,2,11.5,34.5,0.14
156JQVF707,CineQuest,44,44,2,1,1,11.3,22.6,0.09
156KCWU678,DesignLab,43,43,1,1,1,16.4,16.4,0.07
156KPPT929,LimeLight,82,82,1,1,1,24.6,24.6,0.1
156KPPT929,PopCulture Now,150,150,1,1,1,69.4,69.4,0.29
156KXIM814,Adrenaline,89,89,1,1,1,69.6,69.6,0.29
156LHWE071,LimeLight,23,23,1,1,1,95.4,95.4,0.4
156LLJZ032,LimeLight,144,144,1,1,1,59.3,59.3,0.25
156MSWV286,DesignLab,141,141,1,1,1,76.2,76.2,0.32
156MXBM613,ChillStream,116,116,1,1,1,60.3,60.3,0.25
156MXOH225,Adrenaline,18,18,2,1,1,44.8,89.6,0.37
156MXQT626,LimeLight,165,165,1,1,1,35.5,35.5,0.15
156MXQT626,PopCulture Now,67,67,1,1,1,35.5,35.5,0.15
156OOOS469,TasteMakers,63,63,1,1,1,83.6,83.6,0.35
156QBNY748,CineQuest,21,21,1,1,1,22.8,22.8,0.09
156RTUL321,PopCulture Now,98,98,1,1,1,21.5,21.5,0.09
156TAZO979,DesignLab,143,143,1,1,1,17.0,17.0,0.07
156TQVV353,DarkMatter,3,3,1,1,1,101.4,101.4,0.42
156TXLT458,LimeLight,45,45,2,1,1,96.8,193.6,0.81
156UFSF883,Adrenaline,131,131,1,1,1,18.2,18.2,0.08
156VDUG877,Adrenaline,86,86,1,1,1,117.4,117.4,0.49
156XCTD065,DarkMatter,79,79,1,1,1,47.4,47.4,0.2
156YSME581,ChillStream,9,9,2,1,1,115.7,231.4,0.96
156ZEIV402,DarkMatter,163,163,1,1,1,69.2,69.2,0.29
157BIGS476,TasteMakers,118,118,1,1,1,20.4,20.4,0.08
157BPTK632,Adrenaline,42,42,2,1,1,17.0,34.0,0.14
157BPTK632,DarkMatter,73,73,1,1,1,18.9,18.9,0.08
157BQWW547,ChillStream,17,17,2,1,1,102.2,204.4,0.85
157BRAX775,PopCulture Now,18,18,1,1,1,54.4,54.4,0.23
157CCEY294,PopCulture Now,42,42,1,1,1,35.7,35.7,0.15
157CWKX889,DarkMatter,0,0,2,1,1,97.8,195.6,0.82
157EUIN655,LimeLight,58,58,1,1,1,14.4,14.4,0.06
157EUIN655,TasteMakers,110,110,1,1,1,8.6,8.6,0.04
157FFIJ633,CineQuest,36,36,2,1,1,32.1,64.2,0.27
157FLSV935,Adrenaline,131,131,1,1,1,11.2,11.2,0.05
157FZDF971,PopCulture Now,17,17,1,1,1,30.1,30.1,0.13
157GFBA458,RetroReel,22,22,2,1,1,45.2,90.4,0.38
157GGBG702,Adrenaline,44,139,3,1,1,58.77,176.3,0.73
157ILGJ104,TasteMakers,16,16,2,1,1,12.7,25.4,0.11
157JCRK684,PopCulture Now,31,31,2,1,1,57.0,114.0,0.47
157JVGK761,RetroReel,44,44,2,1,1,63.1,126.2,0.53
157KGSE786,DesignLab,35,35,2,1,1,21.8,43.6,0.18
157KGSE786,TasteMakers,179,179,1,1,1,52.8,52.8,0.22
157LAYR784,LimeLight,6,6,2,1,1,47.8,95.6,0.4
157LIKZ474,ChillStream,125,125,1,1,1,88.7,88.7,0.37
157NFXQ432,PopCulture Now,29,29,2,1,1,48.7,97.4,0.41
157NJSJ894,RetroReel,32,32,2,1,1,118.9,237.8,0.99
157NRQL301,DesignLab,62,62,1,1,1,26.2,26.2,0.11
157NRQL301,PopCulture Now,39,39,1,1,1,29.1,29.1,0.12
157NVDK263,CineQuest,108,108,1,1,1,11.9,11.9,0.05
157OMEK572,TasteMakers,128,128,1,1,1,75.2,75.2,0.31
157QWSV735,DarkMatter,172,172,1,1,1,128.0,128.0,0.53
157RQVE461,DarkMatter,130,130,1,1,1,18.4,18.4,0.08
157TEOE709,DesignLab,89,125,2,1,2,49.75,99.5,0.41
157TEOE709,LimeLight,94,94,1,1,1,112.2,112.2,0.47
157TEOE709,PopCulture Now,1,173,3,1,2,54.7,164.1,0.68
157TKOH307,PopCulture Now,42,42,1,1,1,67.4,67.4,0.28
157TMAW683,RetroReel,25,25,1,1,1,87.1,87.1,0.36
157UDQV903,Adrenaline,25,25,2,1,1,37.6,75.2,0.31
157UKLR702,LimeLight,98,98,1,1,1,39.4,39.4,0.16
157UKLR702,PopCulture Now,97,97,1,1,1,24.6,24.6,0.1
157UQFP574,Pulse,5,5,1,1,1,9.1,9.1,0.04
157WBYJ805,Adrenaline,164,164,1,1,1,85.3,85.3,0.36
157WLFK529,PopCulture Now,83,83,1,1,1,66.7,66.7,0.28
157WLFK529,TasteMakers,54,54,1,1,1,29.5,29.5,0.12
157XBZA255,Pulse,44,44,2,1,1,112.5,225.0,0.94
157YRMT417,PopCulture Now,107,107,1,1,1,18.6,18.6,0.08
157ZLYK426,Adrenaline,171,171,1,1,1,94.0,94.0,0.39
157ZLYK426,DarkMatter,82,82,1,1,1,28.0,28.0,0.12
157ZLYK426,Pulse,11,11,1,1,1,67.6,67.6,0.28
157ZNRE057,DesignLab,15,15,2,1,1,70.8,141.6,0.59
158BGYT191,LimeLight,175,175,1,1,1,96.5,96.5,0.4
158BVLP723,DarkMatter,151,151,1,1,1,54.5,54.5,0.23
158DADP904,TasteMakers,12,12,1,1,1,53.4,53.4,0.22
158DPXB927,CineQuest,26,69,3,1,2,54.9,164.7,0.69
158FUDS095,PopCulture Now,43,43,1,1,1,33.1,33.1,0.14
158FWTD003,CineQuest,8,8,2,1,1,87.8,175.6,0.73
158GEII552,Pulse,93,94,2,1,1,47.9,95.8,0.4
158HMJZ335,ChillStream,109,109,1,1,1,37.2,37.2,0.15
158IXCX537,TasteMakers,107,107,1,1,1,101.9,101.9,0.42
158JBYQ392,DesignLab,143,143,1,1,1,72.4,72.4,0.3
158JBYQ392,LimeLight,86,86,1,1,1,44.6,44.6,0.19
158JBYQ392,PopCulture Now,8,8,2,1,1,17.7,35.4,0.15
158KJCL052,PopCulture Now,25,25,1,1,1,77.0,77.0,0.32
158KKAY422,DarkMatter,4,4,2,1,1,120.2,240.4,1.0
158KXOV005,CineQuest,110,110,1,1,1,40.6,40.6,0.17
158LXRL377,ChillStream,20,20,2,1,1,94.9,189.8,0.79
158NTEZ023,DarkMatter,19,19,1,1,1,47.6,47.6,0.2
158OCRU230,PopCulture Now,166,166,1,1,1,69.2,69.2,0.29
158PEQH391,Adrenaline,138,138,1,1,1,62.1,62.1,0.26
158PNCH346,RetroReel,140,140,1,1,1,110.3,110.3,0.46
158QNUH185,Pulse,134,134,1,1,1,7.2,7.2,0.03
158QPWD635,DarkMatter,35,74,2,1,1,68.7,137.4,0.57
158QQEO342,LimeLight,177,177,1,1,1,113.3,113.3,0.47
158RFQC230,Adrenaline,134,134,1,1,1,73.4,73.4,0.31
158RFQC230,Pulse,9,9,2,1,1,112.4,224.8,0.94
158RUKP244,RetroReel,30,30,2,1,1,41.1,82.2,0.34
158SVCI587,DarkMatter,75,75,1,1,1,128.2,128.2,0.53
158UQGW479,RetroReel,81,81,1,1,1,37.6,37.6,0.16
158VMNF134,DarkMatter,121,121,1,1,1,72.2,72.2,0.3
158VSWP765,CineQuest,106,106,1,1,1,105.4,105.4,0.44
158VSWP765,DesignLab,144,144,1,1,1,60.7,60.7,0.25
158VSWP765,LimeLight,177,177,1,1,1,87.2,87.2,0.36
158WICY517,Adrenaline,68,150,2,1,1,76.05,152.1,0.63
158XXHH436,CineQuest,126,126,1,1,1,45.9,45.9,0.19
158YFQS794,DarkMatter,1,1,1,1,1,116.0,116.0,0.48
158YFQS794,Pulse,92,92,1,1,1,102.6,102.6,0.43
158ZCBY434,CineQuest,43,43,2,1,1,31.6,63.2,0.26
158ZTZJ541,RetroReel,103,103,1,1,1,20.0,20.0,0.08
159BQQV090,DesignLab,175,175,1,1,1,45.5,45.5,0.19
159BQQV090,PopCulture Now,18,107,3,1,2,21.33,64.0,0.27
159CDGJ521,LimeLight,137,137,1,1,1,13.0,13.0,0.05
159DMZV207,Adrenaline,66,66,1,1,1,30.2,30.2,0.13
159DMZV207,DarkMatter,149,149,1,1,1,91.4,91.4,0.38
159DZCF384,DarkMatter,166,166,1,1,1,67.6,67.6,0.28
159FOTO148,Pulse,39,39,1,1,1,19.0,19.0,0.08
159HVER749,CineQuest,34,34,2,1,1,101.2,202.4,0.84
159IVTO787,DesignLab,61,61,1,1,1,64.1,64.1,0.27
159IVTO787,TasteMakers,173,173,1,1,1,39.0,39.0,0.16
159LBBE619,DesignLab,178,178,1,1,1,45.5,45.5,0.19
159LBBE619,TasteMakers,87,87,1,1,1,10.8,10.8,0.04
159LWSY698,TasteMakers,128,128,1,1,1,77.4,77.4,0.32
159MBQB439,TasteMakers,61,61,1,1,1,78.1,78.1,0.33
159NSBM082,RetroReel,36,36,1,1,1,85.9,85.9,0.36
159ONKO327,Adrenaline,75,75,1,1,1,30.6,30.6,0.13
159PIAR059,DarkMatter,25,25,2,1,1,71.5,143.0,0.6
159RWSH308,DarkMatter,64,64,1,1,1,38.5,38.5,0.16
159RXPR521,DesignLab,67,67,1,1,1,55.2,55.2,0.23
159UAOM443,DesignLab,134,134,1,1,1,70.7,70.7,0.29
159UETT956,DarkMatter,11,58,3,1,2,67.0,201.0,0.84
159UQGH777,LimeLight,154,154,1,1,1,36.3,36.3,0.15
159UZJG422,CineQuest,94,94,1,1,1,60.3,60.3,0.25
159YTZQ915,PopCulture Now,27,27,2,1,1,41.2,82.4,0.34
160AMWZ042,Adrenaline,73,73,1,1,1,107.0,107.0,0.45
160BGTW394,ChillStream,165,165,1,1,1,16.8,16.8,0.07
160BNUN307,LimeLight,16,16,2,1,1,31.8,63.6,0.26
160BNVX107,RetroReel,147,147,1,1,1,9.7,9.7,0.04
160BQQG690,Adrenaline,72,72,1,1,1,97.6,97.6,0.41
160BYIF560,Adrenaline,124,124,1,1,1,118.0,118.0,0.49
160BYLQ094,LimeLight,46,46,1,1,1,37.3,37.3,0.16
160CUCD373,CineQuest,92,92,1,1,1,114.7,114.7,0.48
160DPJW816,LimeLight,18,18,2,1,1,121.3,242.6,1.01
