ID,NETWORK,DAYS_AFTER_LAST_WATCH,DAYS_AFTER_FIRST_WATCH,NUM_SESSIONS,UNIQUE_GENRES_WATCHED,UNIQUE_PROGRAMS_WATCHED,MEAN_DURATION_MINUTES,SUM_DURATION_MINUTES,SUM_AD_REVENUE
058ZBNU442,RetroReel,203,203,1,1,1,21.6,21.6,0.09
059AIDM979,RetroReel,104,104,1,1,1,93.3,93.3,0.39
059AJRU246,Adrenaline,30,30,1,1,1,12.9,12.9,0.05
059AQSM388,Pulse,208,208,1,1,1,30.8,30.8,0.13
059AUQD324,LimeLight,116,116,1,1,1,7.2,7.2,0.03
059AUQD324,TasteMakers,164,205,2,1,2,34.45,68.9,0.29
059CSXX880,ChillStream,181,181,1,1,1,110.4,110.4,0.46
059DCOD221,RetroReel,7,7,1,1,1,117.8,117.8,0.49
059DSWW992,DarkMatter,46,46,1,1,1,8.6,8.6,0.04
059EKTQ733,RetroReel,11,139,2,1,1,83.0,166.0,0.69
059FWXZ291,Adrenaline,278,278,1,1,1,87.7,87.7,0.37
059FWXZ291,DarkMatter,317,317,1,1,1,92.4,92.4,0.38
059FWXZ291,Pulse,317,317,1,1,1,54.3,54.3,0.23
059FZJI323,ChillStream,245,245,1,1,1,120.4,120.4,0.5
059GDRG309,RetroReel,107,107,1,1,1,81.3,81.3,0.34
059GTFM737,PopCulture Now,58,58,1,1,1,7.7,7.7,0.03
059HZRQ740,Adrenaline,186,186,1,1,1,51.1,51.1,0.21
059HZRQ740,ChillStream,360,360,1,1,1,13.0,13.0,0.05
059HZRQ740,DarkMatter,60,60,2,1,1,57.6,115.2,0.48
059HZRQ740,Pulse,102,102,1,1,1,18.4,18.4,0.08
059IADU866,DarkMatter,72,148,2,1,2,72.6,145.2,0.61
059IYFM194,Adrenaline,182,182,1,1,1,121.6,121.6,0.51
059JKNS426,Adrenaline,104,104,1,1,1,96.8,96.8,0.4
059JKNS426,DarkMatter,126,126,1,1,1,44.6,44.6,0.19
059LCFV437,Adrenaline,306,306,1,1,1,23.0,23.0,0.1
059LCFV437,CineQuest,217,217,1,1,1,78.5,78.5,0.33
059LCFV437,Pulse,76,76,1,1,1,18.9,18.9,0.08
059MZRC066,Pulse,253,253,1,1,1,20.5,20.5,0.09
059QIXG789,Adrenaline,295,295,1,1,1,27.9,27.9,0.12
059QIXG789,DarkMatter,77,77,1,1,1,45.0,45.0,0.19
059QMQD580,Adrenaline,113,113,1,1,1,127.2,127.2,0.53
059RFQY457,LimeLight,25,25,1,1,1,6.6,6.6,0.03
059RFQY457,TasteMakers,120,120,1,1,1,48.5,48.5,0.2
059SCCS442,LimeLight,12,115,2,2,2,48.15,96.3,0.4
059TMXE931,DarkMatter,39,39,1,1,1,26.2,26.2,0.11
059TNRQ818,TasteMakers,274,274,1,1,1,98.0,98.0,0.41
059TUOL651,LimeLight,50,50,1,1,1,29.0,29.0,0.12
059UOCZ614,CineQuest,184,184,1,1,1,61.4,61.4,0.26
059UORW638,Adrenaline,46,46,1,1,1,47.0,47.0,0.2
059UTMW312,CineQuest,38,38,1,1,1,25.6,25.6,0.11
059UXDU729,LimeLight,291,291,1,1,1,48.3,48.3,0.2
059UXDU729,TasteMakers,300,300,1,1,1,76.8,76.8,0.32
059VANH013,LimeLight,185,185,1,1,1,24.6,24.6,0.1
059VSKA392,Pulse,145,205,2,2,2,60.05,120.1,0.5
059XASC321,PopCulture Now,132,132,1,1,1,85.5,85.5,0.36
059XASC321,TasteMakers,331,331,1,1,1,13.2,13.2,0.05
059XTSJ231,CineQuest,81,81,1,1,1,9.2,9.2,0.04
059ZUSY233,DesignLab,183,183,1,1,1,65.4,65.4,0.27
059ZUSY233,PopCulture Now,34,34,1,1,1,42.0,42.0,0.18
059ZUSY233,TasteMakers,331,331,1,1,1,41.2,41.2,0.17
060ASHE577,Pulse,11,143,2,1,1,48.75,97.5,0.41
060BGCU803,CineQuest,233,233,1,1,1,54.0,54.0,0.23
060CUSI410,DarkMatter,37,228,2,1,2,80.45,160.9,0.67
060DCZP858,Adrenaline,347,347,1,1,1,40.4,40.4,0.17
060DTZZ591,RetroReel,125,203,2,1,2,53.45,106.9,0.45
060EAQD467,PopCulture Now,362,362,1,1,1,18.0,18.0,0.08
060EAQD467,TasteMakers,252,252,1,1,1,35.5,35.5,0.15
060EPVX676,Adrenaline,56,56,1,1,1,66.8,66.8,0.28
060EPVX676,Pulse,45,45,1,1,1,59.0,59.0,0.25
060ETYX697,DarkMatter,135,135,1,1,1,120.1,120.1,0.5
060FRSB882,CineQuest,165,165,1,1,1,46.1,46.1,0.19
060GFQG135,CineQuest,167,188,2,1,2,68.5,137.0,0.57
060GHNM343,Adrenaline,157,247,2,1,2,71.85,143.7,0.6
060GHNM343,DarkMatter,53,53,1,1,1,19.0,19.0,0.08
060IEUW856,DarkMatter,192,192,1,1,1,101.7,101.7,0.42
060JJRF319,DesignLab,246,246,1,1,1,17.3,17.3,0.07
060JJRF319,PopCulture Now,32,32,1,1,1,83.3,83.3,0.35
060JJRF319,TasteMakers,188,188,1,1,1,64.8,64.8,0.27
060JXUB989,LimeLight,227,227,1,1,1,75.4,75.4,0.31
060KAXI498,CineQuest,228,228,1,1,1,9.8,9.8,0.04
060KEMI136,DarkMatter,183,313,2,1,2,84.75,169.5,0.71
060LDPL549,DarkMatter,192,192,1,1,1,11.3,11.3,0.05
060LZDY099,PopCulture Now,344,344,1,1,1,33.3,33.3,0.14
060LZDY099,TasteMakers,106,299,2,1,2,37.8,75.6,0.31
060MFTY922,DarkMatter,140,140,1,1,1,66.2,66.2,0.28
060NSDT446,RetroReel,85,85,1,1,1,34.0,34.0,0.14
060NSEJ410,PopCulture Now,356,356,1,1,1,45.8,45.8,0.19
060NSEJ410,TasteMakers,262,262,1,1,1,73.4,73.4,0.31
060NWXH993,TasteMakers,205,205,1,1,1,45.0,45.0,0.19
060NZLX970,Pulse,330,330,1,1,1,93.2,93.2,0.39
060OJSG507,LimeLight,80,80,1,1,1,56.1,56.1,0.23
060OQKB525,RetroReel,27,27,1,1,1,50.7,50.7,0.21
060PELI876,DesignLab,86,91,2,1,2,25.5,51.0,0.21
060PIEJ712,DesignLab,177,247,2,1,2,29.35,58.7,0.24
060PIEJ712,TasteMakers,264,264,1,1,1,87.1,87.1,0.36
060RGPB373,Pulse,285,285,1,1,1,26.0,26.0,0.11
060SJBS306,ChillStream,225,225,1,1,1,88.2,88.2,0.37
060SLPZ338,PopCulture Now,223,223,1,1,1,40.8,40.8,0.17
060SLPZ338,TasteMakers,71,121,2,1,2,75.5,151.0,0.63
060SRMA276,Adrenaline,27,174,2,1,2,61.85,123.7,0.52
060SRMA276,DarkMatter,180,180,1,1,1,55.8,55.8,0.23
060SSXV576,DesignLab,176,176,1,1,1,51.8,51.8,0.22
060SSXV576,PopCulture Now,165,165,1,1,1,12.6,12.6,0.05
060SSXV576,Pulse,360,360,1,1,1,121.3,121.3,0.51
060SSXV576,TasteMakers,125,326,2,1,2,21.05,42.1,0.18
060TDXW511,LimeLight,166,166,1,1,1,45.4,45.4,0.19
060TWWZ574,ChillStream,226,226,1,1,1,104.8,104.8,0.44
060USXD094,Adrenaline,21,207,2,1,1,96.35,192.7,0.8
060VFSI124,DesignLab,290,290,1,1,1,48.0,48.0,0.2
060VFSI124,TasteMakers,209,248,2,1,2,99.95,199.9,0.83
060YCJE501,ChillStream,212,212,1,1,1,46.6,46.6,0.19
060YKSR387,LimeLight,327,327,1,1,1,81.9,81.9,0.34
060YVLN720,CineQuest,305,305,1,1,1,18.8,18.8,0.08
060ZQFX412,RetroReel,227,227,1,1,1,37.3,37.3,0.16
061AKGG498,PopCulture Now,280,280,1,1,1,66.2,66.2,0.28
061BMOH458,RetroReel,19,19,1,1,1,65.4,65.4,0.27
061BRIE888,RetroReel,302,313,2,2,2,31.65,63.3,0.26
061CEBA434,DarkMatter,250,250,1,1,1,40.6,40.6,0.17
061CENO368,ChillStream,244,244,1,1,1,36.2,36.2,0.15
061CWAH045,CineQuest,105,333,2,2,2,37.15,74.3,0.31
061DDQR058,Adrenaline,320,320,1,1,1,67.9,67.9,0.28
061DDQR058,DarkMatter,315,315,1,1,1,62.4,62.4,0.26
061DOAX014,RetroReel,346,346,1,1,1,24.5,24.5,0.1
061EFPA280,LimeLight,161,183,2,2,2,73.35,146.7,0.61
061EQKR106,DesignLab,124,124,1,1,1,53.3,53.3,0.22
061EQKR106,PopCulture Now,8,352,2,1,2,35.7,71.4,0.3
061EQKR106,TasteMakers,57,57,1,1,1,30.1,30.1,0.13
061FICI869,DarkMatter,267,267,1,1,1,107.2,107.2,0.45
061FUUD934,Adrenaline,0,323,2,1,2,104.1,208.2,0.87
061GHPA999,DesignLab,42,42,1,1,1,28.4,28.4,0.12
061GHPA999,TasteMakers,35,157,2,1,2,76.4,152.8,0.64
061GXCK649,Adrenaline,200,200,1,1,1,102.0,102.0,0.42
061HDYN897,RetroReel,309,309,1,1,1,88.1,88.1,0.37
061HFZM563,ChillStream,154,154,1,1,1,82.3,82.3,0.34
061HJZS262,ChillStream,39,39,1,1,1,86.0,86.0,0.36
061HJZS262,RetroReel,280,280,1,1,1,75.4,75.4,0.31
061HSRB775,Adrenaline,325,325,1,1,1,116.2,116.2,0.48
061HSRB775,DarkMatter,147,147,1,1,1,116.4,116.4,0.49
061HWSN791,Adrenaline,214,214,1,1,1,80.9,80.9,0.34
061HWSN791,DarkMatter,87,313,2,1,2,102.55,205.1,0.85
061KVDR394,DarkMatter,256,295,2,1,2,27.05,54.1,0.23
061KVDR394,Pulse,213,213,1,1,1,87.3,87.3,0.36
061KWKR671,DesignLab,341,341,1,1,1,76.8,76.8,0.32
061KWKR671,LimeLight,42,42,1,1,1,86.4,86.4,0.36
061KWKR671,PopCulture Now,316,316,1,1,1,77.5,77.5,0.32
061KWKR671,TasteMakers,198,198,1,1,1,33.0,33.0,0.14
061KXFT767,CineQuest,248,248,1,1,1,111.6,111.6,0.46
061LAXN275,ChillStream,93,93,1,1,1,8.3,8.3,0.03
061MJJR686,LimeLight,26,26,1,1,1,80.6,80.6,0.34
061MTKA709,ChillStream,182,297,2,1,1,89.15,178.3,0.74
061NGVK405,Pulse,88,88,1,1,1,102.3,102.3,0.43
061NMQZ475,DesignLab,59,90,2,1,2,51.2,102.4,0.43
061NTYC762,DarkMatter,235,312,2,1,2,94.5,189.0,0.79
061OBCS213,TasteMakers,285,285,1,1,1,66.6,66.6,0.28
061ORXA204,CineQuest,172,172,1,1,1,32.2,32.2,0.13
061OUPW142,Adrenaline,8,8,1,1,1,21.0,21.0,0.09
061OWQP086,PopCulture Now,213,213,1,1,1,54.3,54.3,0.23
061OWQP086,TasteMakers,30,199,2,1,2,69.85,139.7,0.58
061OZIZ874,DarkMatter,329,329,1,1,1,107.8,107.8,0.45
061PDSR440,LimeLight,281,281,1,1,1,118.1,118.1,0.49
061PUHO717,LimeLight,260,260,1,1,1,120.9,120.9,0.5
061PYJH994,LimeLight,127,127,1,1,1,69.4,69.4,0.29
061PYJH994,RetroReel,263,263,1,1,1,25.8,25.8,0.11
061QAEM222,LimeLight,88,171,2,2,2,64.3,128.6,0.54
061QHUV834,DarkMatter,206,206,1,1,1,114.4,114.4,0.48
061QSUI125,DesignLab,84,323,2,1,2,19.6,39.2,0.16
061QSUI125,PopCulture Now,167,167,1,1,1,12.4,12.4,0.05
061QSUI125,TasteMakers,215,215,1,1,1,57.1,57.1,0.24
061QVSU021,RetroReel,158,298,2,2,2,47.6,95.2,0.4
061QXUW273,DesignLab,255,255,1,1,1,74.5,74.5,0.31
061RJLY765,Adrenaline,305,305,1,1,1,42.3,42.3,0.18
061RNOT350,DesignLab,105,105,1,1,1,25.4,25.4,0.11
061RNOT350,PopCulture Now,48,48,1,1,1,44.6,44.6,0.19
061RNOT350,TasteMakers,328,328,1,1,1,101.2,101.2,0.42
061SCGX900,PopCulture Now,193,193,1,1,1,40.1,40.1,0.17
061SCGX900,TasteMakers,243,243,1,1,1,23.9,23.9,0.1
061SDEI497,PopCulture Now,206,206,1,1,1,28.1,28.1,0.12
061SDEI497,TasteMakers,297,297,1,1,1,12.1,12.1,0.05
061TXQO326,DarkMatter,60,214,2,1,2,49.25,98.5,0.41
061VBXY520,RetroReel,291,291,1,1,1,57.8,57.8,0.24
061VSGC283,DesignLab,233,233,1,1,1,19.6,19.6,0.08
061VSGC283,LimeLight,44,136,2,1,1,90.2,180.4,0.75
061VSGC283,PopCulture Now,194,194,1,1,1,39.7,39.7,0.17
061WCDO544,Adrenaline,266,266,1,1,1,118.8,118.8,0.49
061XZMB283,Pulse,129,129,1,1,1,56.8,56.8,0.24
061YKCH776,PopCulture Now,153,153,1,1,1,8.7,8.7,0.04
061YKCH776,TasteMakers,272,272,1,1,1,43.6,43.6,0.18
061ZISR078,ChillStream,316,316,1,1,1,23.2,23.2,0.1
061ZSRY913,PopCulture Now,235,235,1,1,1,53.0,53.0,0.22
062BAQR361,Adrenaline,270,270,1,1,1,72.0,72.0,0.3
062BAQR361,DarkMatter,250,250,1,1,1,56.6,56.6,0.24
062BFWT021,Adrenaline,98,185,2,1,2,60.85,121.7,0.51
062BFWT021,DarkMatter,169,169,1,1,1,116.3,116.3,0.48
062BLWO336,Pulse,36,36,1,1,1,6.8,6.8,0.03
062CPVY902,CineQuest,292,295,2,1,2,73.2,146.4,0.61
062CPVY902,LimeLight,136,278,2,2,2,110.15,220.3,0.92
062CWFC534,TasteMakers,203,203,1,1,1,11.5,11.5,0.05
062FKDR984,DesignLab,260,260,1,1,1,36.2,36.2,0.15
062FKDR984,PopCulture Now,193,193,1,1,1,21.7,21.7,0.09
062FKDR984,TasteMakers,196,257,2,1,2,63.5,127.0,0.53
062FQSJ654,PopCulture Now,248,248,1,1,1,56.0,56.0,0.23
062GQFB227,DesignLab,37,37,1,1,1,72.0,72.0,0.3
062HHFA800,RetroReel,64,64,1,1,1,95.4,95.4,0.4
062HROK724,CineQuest,26,26,1,1,1,36.0,36.0,0.15
062IIFT543,TasteMakers,255,255,1,1,1,25.8,25.8,0.11
062IJYS345,Adrenaline,135,135,1,1,1,16.1,16.1,0.07
062IJYS345,DarkMatter,297,297,1,1,1,87.1,87.1,0.36
062JCML996,Adrenaline,96,96,1,1,1,33.4,33.4,0.14
062JCML996,DarkMatter,291,291,1,1,1,14.9,14.9,0.06
062JQRR896,PopCulture Now,109,109,1,1,1,58.1,58.1,0.24
062KZBH178,DarkMatter,204,204,1,1,1,77.2,77.2,0.32
062LMKH594,DesignLab,65,65,1,1,1,73.2,73.2,0.3
062LMKH594,PopCulture Now,324,324,1,1,1,15.1,15.1,0.06
062LMKH594,TasteMakers,294,294,1,1,1,46.2,46.2,0.19
062MLTT556,DesignLab,228,228,1,1,1,35.0,35.0,0.15
062MLTT556,TasteMakers,198,198,1,1,1,90.6,90.6,0.38
062MYJX684,RetroReel,34,34,1,1,1,29.8,29.8,0.12
062NKSQ105,ChillStream,313,313,1,1,1,109.2,109.2,0.46
062NSWF973,CineQuest,108,108,1,1,1,88.6,88.6,0.37
062OCPQ910,Adrenaline,290,290,1,1,1,108.8,108.8,0.45
062OYEP961,RetroReel,333,333,1,1,1,81.9,81.9,0.34
062PEZE951,DesignLab,13,13,1,1,1,68.0,68.0,0.28
062PEZE951,TasteMakers,30,30,1,1,1,72.9,72.9,0.3
062PGQQ145,RetroReel,110,110,1,1,1,23.8,23.8,0.1
062PVCG604,PopCulture Now,290,290,1,1,1,47.6,47.6,0.2
062QWIK548,DesignLab,90,99,2,1,2,50.25,100.5,0.42
062QZXW741,DarkMatter,252,252,1,1,1,108.6,108.6,0.45
062SLNP888,ChillStream,247,247,1,1,1,115.6,115.6,0.48
062TCKT040,LimeLight,92,92,1,1,1,91.4,91.4,0.38
062TOCV797,Adrenaline,257,333,2,1,2,99.15,198.3,0.83
062UEXT042,Adrenaline,134,134,1,1,1,53.3,53.3,0.22
062UVNW616,PopCulture Now,283,283,1,1,1,85.2,85.2,0.36
062VLTI690,Adrenaline,181,181,1,1,1,115.2,115.2,0.48
062VMUY430,Pulse,10,92,2,2,2,38.85,77.7,0.32
062VOMH893,Adrenaline,207,207,1,1,1,58.5,58.5,0.24
062VOMH893,DarkMatter,249,249,1,1,1,26.3,26.3,0.11
062WEBA499,Adrenaline,9,9,1,1,1,53.4,53.4,0.22
062WEBA499,DarkMatter,301,301,1,1,1,111.4,111.4,0.46
062WUTY635,DarkMatter,243,243,1,1,1,20.7,20.7,0.09
062YILC197,LimeLight,169,169,1,1,1,105.7,105.7,0.44
062YKNG142,RetroReel,82,82,1,1,1,27.5,27.5,0.11
062ZBGL834,DesignLab,26,312,2,1,2,49.95,99.9,0.42
062ZBGL834,LimeLight,152,222,2,2,2,55.85,111.7,0.47
062ZBGL834,PopCulture Now,277,277,1,1,1,6.9,6.9,0.03
063CBIA482,Adrenaline,174,232,2,1,2,62.4,124.8,0.52
063CDPK372,LimeLight,227,227,1,1,1,33.8,33.8,0.14
063CFMH923,Adrenaline,264,264,1,1,1,97.4,97.4,0.41
063CFMH923,DarkMatter,161,161,1,1,1,106.0,106.0,0.44
063CNFZ728,ChillStream,92,92,1,1,1,15.4,15.4,0.06
063CSFJ754,DesignLab,318,318,1,1,1,22.2,22.2,0.09
063DGJS218,LimeLight,0,0,1,1,1,117.9,117.9,0.49
063DSOR220,DesignLab,196,215,2,1,2,20.1,40.2,0.17
063DSOR220,PopCulture Now,3,3,1,1,1,85.9,85.9,0.36
063DSOR220,TasteMakers,94,94,1,1,1,10.5,10.5,0.04
063EDMR965,LimeLight,23,23,1,1,1,23.8,23.8,0.1
063EDMR965,PopCulture Now,361,361,1,1,1,41.6,41.6,0.17
063EDMR965,TasteMakers,141,141,1,1,1,47.4,47.4,0.2
063EWPY398,DesignLab,99,99,1,1,1,55.7,55.7,0.23
063FEOH686,ChillStream,14,323,2,2,2,106.85,213.7,0.89
063FEOH686,RetroReel,113,113,1,1,1,71.8,71.8,0.3
063FOCE909,PopCulture Now,352,352,1,1,1,41.6,41.6,0.17
063FOCE909,TasteMakers,345,345,1,1,1,106.9,106.9,0.45
063FZGE371,ChillStream,324,324,1,1,1,55.4,55.4,0.23
063FZGE371,LimeLight,347,347,1,1,1,64.3,64.3,0.27
063GQRS296,DesignLab,179,179,1,1,1,27.0,27.0,0.11
063GQRS296,PopCulture Now,346,346,1,1,1,39.5,39.5,0.16
063GQRS296,TasteMakers,105,105,1,1,1,79.0,79.0,0.33
063GWFZ043,Adrenaline,246,246,1,1,1,59.2,59.2,0.25
063HGXS473,LimeLight,29,29,1,1,1,54.5,54.5,0.23
063HSXL907,PopCulture Now,13,13,1,1,1,54.1,54.1,0.23
063JTGI954,DesignLab,271,271,1,1,1,74.3,74.3,0.31
063JTGI954,PopCulture Now,148,148,1,1,1,69.1,69.1,0.29
063KAAZ820,CineQuest,57,57,1,1,1,63.2,63.2,0.26
063LVKV015,Adrenaline,172,172,1,1,1,119.2,119.2,0.5
063MRDZ283,Adrenaline,348,348,1,1,1,56.8,56.8,0.24
063MRDZ283,DarkMatter,213,213,1,1,1,90.2,90.2,0.38
063MRDZ283,Pulse,144,144,1,1,1,91.2,91.2,0.38
063NOAX043,Pulse,119,126,2,1,2,56.15,112.3,0.47
063OFGX671,ChillStream,5,5,1,1,1,9.5,9.5,0.04
063OPTB376,DarkMatter,253,253,1,1,1,25.4,25.4,0.11
063QETJ459,PopCulture Now,172,172,1,1,1,79.0,79.0,0.33
063QETJ459,TasteMakers,76,76,1,1,1,73.6,73.6,0.31
063QWOI004,RetroReel,58,58,1,1,1,27.0,27.0,0.11
063QYJK678,RetroReel,207,207,1,1,1,42.6,42.6,0.18
063RZZO886,Adrenaline,214,214,1,1,1,120.5,120.5,0.5
063RZZO886,DarkMatter,316,316,1,1,1,26.6,26.6,0.11
063SJMV475,ChillStream,56,56,1,1,1,67.5,67.5,0.28
063SVOZ464,ChillStream,57,59,2,2,2,37.85,75.7,0.32
063TBGB792,CineQuest,162,284,2,2,2,78.35,156.7,0.65
063TFXL141,LimeLight,177,177,1,1,1,43.3,43.3,0.18
063TFXL141,Pulse,350,350,1,1,1,70.2,70.2,0.29
063TQZV036,CineQuest,354,354,1,1,1,99.5,99.5,0.41
063TWNA535,DarkMatter,206,206,1,1,1,109.2,109.2,0.45
063VCNH533,ChillStream,264,264,1,1,1,30.4,30.4,0.13
063XFZV729,ChillStream,291,291,1,1,1,57.4,57.4,0.24
063YHUX116,TasteMakers,81,81,1,1,1,14.2,14.2,0.06
063YKCR346,RetroReel,29,359,2,1,1,60.7,121.4,0.51
063YPKL350,Adrenaline,55,341,2,1,1,106.25,212.5,0.89
063YPKL350,DarkMatter,206,331,2,1,2,90.65,181.3,0.76
063ZCHM432,DesignLab,328,328,1,1,1,56.6,56.6,0.24
063ZCHM432,TasteMakers,337,337,1,1,1,93.0,93.0,0.39
064BEHA957,RetroReel,90,243,2,1,2,47.2,94.4,0.39
064BEPG298,Pulse,240,240,1,1,1,9.4,9.4,0.04
064BFEY301,LimeLight,198,198,1,1,1,40.5,40.5,0.17
064BFEY301,PopCulture Now,275,275,1,1,1,60.7,60.7,0.25
064CHVA204,DesignLab,285,285,1,1,1,56.2,56.2,0.23
064CHVA204,PopCulture Now,283,283,1,1,1,22.9,22.9,0.1
064CYRN976,DesignLab,145,287,2,1,1,41.45,82.9,0.35
064DFJC930,Adrenaline,51,51,1,1,1,105.0,105.0,0.44
064DJSG490,CineQuest,327,327,1,1,1,74.3,74.3,0.31
064DNMV702,DesignLab,333,333,1,1,1,38.4,38.4,0.16
064DOWF349,Adrenaline,215,215,1,1,1,15.3,15.3,0.06
064DQYW880,DesignLab,189,189,1,1,1,8.3,8.3,0.03
064DQYW880,TasteMakers,171,171,1,1,1,14.9,14.9,0.06
064FMMO884,PopCulture Now,6,6,1,1,1,75.4,75.4,0.31
064GGXG718,TasteMakers,295,295,1,1,1,62.5,62.5,0.26
064GSZR070,ChillStream,184,184,1,1,1,94.7,94.7,0.39
064HHLF513,RetroReel,136,136,1,1,1,86.4,86.4,0.36
064IEOQ358,CineQuest,100,100,1,1,1,11.2,11.2,0.05
064IOTY114,Adrenaline,360,360,1,1,1,28.7,28.7,0.12
064IPRN047,DesignLab,349,349,1,1,1,39.6,39.6,0.17
064IPRN047,LimeLight,306,306,1,1,1,92.5,92.5,0.39
064IPRN047,TasteMakers,104,104,1,1,1,17.8,17.8,0.07
064IUUL246,LimeLight,38,38,1,1,1,38.5,38.5,0.16
064IVXN218,Adrenaline,81,81,1,1,1,68.7,68.7,0.29
064IVXN218,DarkMatter,212,212,1,1,1,49.3,49.3,0.21
064JOJL835,ChillStream,243,243,1,1,1,47.0,47.0,0.2
064JREK770,TasteMakers,57,57,1,1,1,87.2,87.2,0.36
064JYSL660,DesignLab,291,291,1,1,1,39.4,39.4,0.16
064JYSL660,LimeLight,107,107,1,1,1,99.6,99.6,0.41
064JYSL660,PopCulture Now,295,295,1,1,1,49.2,49.2,0.21
064KTNM899,DarkMatter,142,142,1,1,1,115.1,115.1,0.48
064MOGL132,Adrenaline,352,352,1,1,1,26.8,26.8,0.11
064MOGL132,DarkMatter,332,332,1,1,1,84.7,84.7,0.35
064NFWH474,ChillStream,12,12,1,1,1,56.6,56.6,0.24
064NHXG853,DesignLab,311,311,1,1,1,52.8,52.8,0.22
064NHXG853,TasteMakers,54,54,1,1,1,22.6,22.6,0.09
064NNJD447,CineQuest,69,69,1,1,1,68.5,68.5,0.29
064NTCH041,Pulse,244,244,1,1,1,29.6,29.6,0.12
064NZHX247,LimeLight,134,134,1,1,1,109.0,109.0,0.45
064PBMX573,DarkMatter,256,256,1,1,1,114.4,114.4,0.48
064PYQT737,ChillStream,162,162,1,1,1,19.5,19.5,0.08
064PYQT737,CineQuest,58,58,1,1,1,83.7,83.7,0.35
064PYWG256,DarkMatter,64,268,2,1,2,86.8,173.6,0.72
064QAFP826,RetroReel,111,111,1,1,1,9.2,9.2,0.04
064QKIC244,RetroReel,109,109,1,1,1,31.6,31.6,0.13
064QVQX380,RetroReel,0,0,1,1,1,13.2,13.2,0.06
064QYYN933,Pulse,123,123,1,1,1,52.9,52.9,0.22
064RWAH134,DesignLab,162,162,1,1,1,47.4,47.4,0.2
064RWAH134,LimeLight,327,327,1,1,1,23.8,23.8,0.1
064RWAH134,PopCulture Now,203,203,1,1,1,78.8,78.8,0.33
064RWAH134,TasteMakers,253,253,1,1,1,35.0,35.0,0.15
064RWLM301,DesignLab,15,199,2,1,2,53.95,107.9,0.45
064RWLM301,PopCulture Now,155,155,1,1,1,38.6,38.6,0.16
064RWLM301,RetroReel,126,313,2,2,2,83.9,167.8,0.7
064SARV414,RetroReel,274,274,1,1,1,36.0,36.0,0.15
064SIRO167,Adrenaline,284,284,1,1,1,19.2,19.2,0.08
064SIRO167,DarkMatter,119,119,1,1,1,75.4,75.4,0.31
064TGAU964,LimeLight,282,282,1,1,1,108.6,108.6,0.45
064UOSM492,ChillStream,36,36,1,1,1,61.6,61.6,0.26
064UOSM492,CineQuest,56,206,2,1,1,72.6,145.2,0.6
064UOSM492,LimeLight,350,350,1,1,1,24.4,24.4,0.1
064UOSM492,PopCulture Now,188,188,1,1,1,67.7,67.7,0.28
064UOSM492,TasteMakers,236,236,1,1,1,43.4,43.4,0.18
064VHAR391,Adrenaline,250,250,1,1,1,34.9,34.9,0.15
064WRIM548,DesignLab,272,272,1,1,1,22.0,22.0,0.09
064WVIE396,LimeLight,119,119,1,1,1,28.8,28.8,0.12
064WWPT227,DesignLab,51,51,1,1,1,39.8,39.8,0.17
064WWPT227,PopCulture Now,256,256,1,1,1,62.1,62.1,0.26
064XMFV963,DesignLab,257,257,1,1,1,8.8,8.8,0.04
064XMFV963,PopCulture Now,7,7,1,1,1,86.2,86.2,0.36
064XMFV963,TasteMakers,181,181,1,1,1,78.0,78.0,0.33
064YIGR341,RetroReel,142,142,1,1,1,20.2,20.2,0.08
064YNLN252,DarkMatter,221,221,1,1,1,104.5,104.5,0.44
064YWTX653,LimeLight,60,60,1,1,1,74.4,74.4,0.31
064ZBOA450,Adrenaline,62,323,2,1,2,58.35,116.7,0.49
064ZBOA450,DarkMatter,49,49,1,1,1,69.0,69.0,0.29
064ZHWE437,TasteMakers,252,252,1,1,1,35.6,35.6,0.15
064ZRSA969,LimeLight,276,276,1,1,1,90.0,90.0,0.37
064ZVHQ086,Adrenaline,107,107,1,1,1,98.8,98.8,0.41
065AAPI723,PopCulture Now,89,89,1,1,1,66.4,66.4,0.28
065AAPI723,TasteMakers,98,98,1,1,1,89.6,89.6,0.37
065ABWN327,Adrenaline,23,23,1,1,1,52.6,52.6,0.22
065ARRD586,CineQuest,26,26,1,1,1,11.0,11.0,0.05
065BFTL340,TasteMakers,74,357,2,1,2,53.35,106.7,0.44
065BYNZ503,Adrenaline,359,359,1,1,1,92.1,92.1,0.38
065BYNZ503,DarkMatter,130,130,1,1,1,115.0,115.0,0.48
065CEUR902,Adrenaline,117,117,1,1,1,116.6,116.6,0.49
065CFXR554,PopCulture Now,277,347,2,1,2,41.4,82.8,0.35
065CGJQ053,LimeLight,194,194,1,1,1,98.6,98.6,0.41
065DCEQ911,Adrenaline,99,159,2,1,2,49.65,99.3,0.41
065DRDH917,LimeLight,91,91,1,1,1,34.8,34.8,0.15
065EHVU815,PopCulture Now,89,89,1,1,1,9.6,9.6,0.04
065FUFS143,DarkMatter,43,209,2,1,2,64.75,129.5,0.54
065FUJJ158,Adrenaline,43,43,1,1,1,82.0,82.0,0.34
065GEFA856,PopCulture Now,88,246,2,1,2,56.9,113.8,0.47
065GEFA856,TasteMakers,200,200,1,1,1,44.0,44.0,0.18
065GMYF396,LimeLight,16,16,1,1,1,53.7,53.7,0.22
