,ID,BRAND,RECENCY,REVENUE,SUB,DATE,FREQUENCY
4244,191OSPF521,CineQuest,23,60.0,['paid annual'],2023-06-07,1
4245,191OSYQ483,CineQuest,103,72.02,"['expired monthly', 'paid monthly']",2023-03-19,1
4246,191PEJT741,ChillStream,74,74.94,['paid monthly'],2023-04-17,1
4247,191PHBD044,LimeLight,42,100.0,['expired monthly'],2023-05-19,1
4248,191QTYK837,ChillStream,13,99.98,"['expired monthly', 'paid monthly']",2023-06-17,1
4249,191SAMO211,ChillStream,85,100.0,['expired monthly'],2023-04-06,1
4250,191SRGM588,RetroReel,92,103.88,['trial monthly'],2023-03-30,1
4251,191SXVZ019,Pulse,72,32.0,['expired monthly'],2023-04-19,1
4252,191UAYG919,Pulse,81,24.03,['paid monthly'],2023-04-10,1
4253,191UEOH658,ChillStream,126,50.04,['expired monthly'],2023-02-24,1
4254,191UOQI289,RetroReel,128,120.0,['paid annual'],2023-02-22,1
4255,191URKI597,RetroReel,125,120.0,['paid annual'],2023-02-25,1
4256,191WUPM135,RetroReel,170,179.94,['paid monthly'],2023-01-11,1
4257,191XEMR548,Pulse,97,23.97,['expired monthly'],2023-03-25,1
4258,191YJSV100,LimeLight,16,20.0,['paid monthly'],2023-06-14,1
4259,191YMIS008,CineQuest,30,60.01,['paid annual'],2023-05-31,1
4260,192AHIF233,RetroReel,64,90.0,['paid monthly'],2023-04-27,1
4261,192BINC914,Pulse,160,8.01,['expired monthly'],2023-01-21,1
4262,192BMFV498,CineQuest,103,47.96,['paid monthly'],2023-03-19,1
4263,192CFMY222,CineQuest,106,72.02,"['expired monthly', 'paid annual']",2023-03-16,1
4264,192DRGJ487,CineQuest,40,19.67,['discounted annual'],2023-05-21,1
4265,192EVMY834,Pulse,135,40.0,['paid monthly'],2023-02-15,1
4266,192FLUN737,RetroReel,159,120.01,['paid annual'],2023-01-22,1
4267,192GOXT151,LimeLight,109,80.0,['paid monthly'],2023-03-13,1
4268,192GWGS785,LimeLight,176,120.12,['paid monthly'],2023-01-05,1
4269,192JBEX931,ChillStream,126,124.94999999999999,['paid monthly'],2023-02-24,2
4270,192JBEX931,RetroReel,96,54.64,['trial monthly'],2023-03-26,2
4271,192JXLU018,RetroReel,119,120.0,['paid annual'],2023-03-03,1
4272,192LANM340,LimeLight,35,100.0,['expired monthly'],2023-05-26,1
4273,192MEYP537,Pulse,9,50.0,['paid annual'],2023-06-21,1
4274,192MTKI680,Pulse,15,31.97,"['expired monthly', 'paid monthly']",2023-06-15,1
4275,192NAJC517,LimeLight,81,80.01,['paid annual'],2023-04-10,1
4276,192NMGQ263,Pulse,55,16.0,['paid monthly'],2023-05-06,1
4277,192NOEF133,CineQuest,26,72.12,['expired monthly'],2023-06-04,1
4278,192QQWW600,LimeLight,56,99.94999999999999,['expired monthly'],2023-05-05,1
4279,192RIJQ816,Pulse,59,16.02,['paid monthly'],2023-05-02,1
4280,192RLXQ279,LimeLight,119,80.0,['paid monthly'],2023-03-03,1
4281,192RXIV752,CineQuest,3,59.98,['paid annual'],2023-06-27,1
4282,192SBBE604,ChillStream,111,100.0,['paid monthly'],2023-03-11,1
4283,192SGGV142,CineQuest,22,24.02,"['expired monthly', 'paid monthly']",2023-06-08,1
4284,192SHZA691,LimeLight,87,102.75,"['expired annual', 'discounted monthly']",2023-04-04,1
4285,192TNHI520,Pulse,174,50.0,['expired annual'],2023-01-07,1
4286,192TOKY846,CineQuest,30,12.01,['paid monthly'],2023-05-31,1
4287,192TQWG242,LimeLight,79,80.0,['paid annual'],2023-04-12,1
4288,192UXEA668,RetroReel,168,30.0,['expired monthly'],2023-01-13,1
4289,192XCDY712,LimeLight,124,59.62,['discounted annual'],2023-02-26,1
4290,193BXSM405,CineQuest,55,107.97999999999999,"['expired monthly', 'paid annual']",2023-05-06,1
4291,193CKEE549,ChillStream,163,150.0,['paid monthly'],2023-01-18,1
4292,193CQCJ580,CineQuest,2,84.00999999999999,"['expired monthly', 'paid annual']",2023-06-28,1
4293,193ELKK354,RetroReel,138,150.0,['paid monthly'],2023-02-12,1
4294,193FFWX547,RetroReel,15,50.36,"['paid monthly', 'trial monthly']",2023-06-15,1
4295,193HKXT301,Pulse,110,23.97,['expired monthly'],2023-03-12,1
4296,193JYGN307,LimeLight,17,20.0,['paid monthly'],2023-06-13,1
4297,193NHHN050,LimeLight,86,60.03,['paid monthly'],2023-04-05,1
4298,193QAFQ084,LimeLight,180,120.0,['paid monthly'],2023-01-01,1
4299,193QRIY794,LimeLight,121,80.01,['paid annual'],2023-03-01,1
4300,193RDWN026,ChillStream,31,100.0,['expired annual'],2023-05-30,1
4301,193TVEW485,RetroReel,180,180.0,['paid monthly'],2023-01-01,1
4302,193XOVF003,RetroReel,84,90.0,['paid monthly'],2023-04-07,1
4303,193YYQN993,Pulse,177,40.08,['trial monthly'],2023-01-04,1
4304,193ZBYC214,CineQuest,22,35.97,['paid monthly'],2023-06-08,1
4305,193ZDNX359,LimeLight,23,80.0,['paid annual'],2023-06-07,1
4306,193ZNBY930,ChillStream,20,79.46,['discounted annual'],2023-06-10,1
4307,193ZNNB472,Pulse,13,8.0,['paid monthly'],2023-06-17,1
4308,194AMSX838,CineQuest,101,83.96,"['expired monthly', 'paid annual']",2023-03-21,1
4309,194BFTC947,Pulse,85,50.01,['expired annual'],2023-04-06,1
4310,194BSJR766,CineQuest,160,71.94,['paid monthly'],2023-01-21,1
4311,194CGQK593,CineQuest,58,60.0,['expired monthly'],2023-05-03,1
4312,194CKLV308,ChillStream,84,99.96,['expired monthly'],2023-04-07,1
4313,194CZPD043,LimeLight,57,40.0,['paid monthly'],2023-05-04,1
4314,194ECHF548,RetroReel,20,29.98,['paid monthly'],2023-06-10,1
4315,194ETAI422,CineQuest,107,36.03,['expired monthly'],2023-03-15,1
4316,194EUXN296,RetroReel,112,120.0,['paid annual'],2023-03-10,1
4317,194GZRW377,Pulse,76,49.98,['paid annual'],2023-04-15,1
4318,194IXGG131,LimeLight,133,99.9,['paid monthly'],2023-02-17,1
4319,194JQEO827,RetroReel,180,180.06,['paid monthly'],2023-01-01,1
4320,194LNKR990,CineQuest,48,24.02,['paid monthly'],2023-05-13,1
4321,194LYKK959,LimeLight,30,100.05000000000001,['expired monthly'],2023-05-31,1
4322,194MCQO759,CineQuest,52,59.95,['expired monthly'],2023-05-09,1
4323,194MHKQ428,Pulse,5,8.01,['paid monthly'],2023-06-25,1
4324,194MJAU033,RetroReel,110,120.08,['paid monthly'],2023-03-12,1
4325,194NLRQ234,CineQuest,96,35.97,['expired monthly'],2023-03-26,1
4326,194OKRE682,LimeLight,141,40.02,['expired monthly'],2023-02-09,1
4327,194OXKR718,ChillStream,33,50.02,['paid monthly'],2023-05-28,1
4328,194PHRA012,RetroReel,80,89.97,['paid monthly'],2023-04-11,1
4329,194PUBL706,LimeLight,147,80.0,['paid annual'],2023-02-03,2
4330,194PUBL706,RetroReel,48,60.0,['paid monthly'],2023-05-13,2
4331,194QFEG471,LimeLight,44,40.0,['paid monthly'],2023-05-17,1
4332,194QHNL701,Pulse,82,50.02,['paid annual'],2023-04-09,1
4333,194RYNW898,ChillStream,112,194.24,"['expired annual', 'discounted monthly']",2023-03-10,1
4334,194SFHJ005,CineQuest,116,59.98,['paid annual'],2023-03-06,1
4335,194TUEV624,CineQuest,1,72.06,['expired monthly'],2023-06-29,1
4336,194WBYK609,CineQuest,118,48.08,['paid monthly'],2023-03-04,1
4337,194WJDB912,CineQuest,160,72.0,['paid monthly'],2023-01-21,1
4338,194YWGY910,CineQuest,66,60.01,['paid annual'],2023-04-25,1
4339,194ZPFI272,RetroReel,53,150.05,['expired monthly'],2023-05-08,1
4340,194ZQPW165,LimeLight,94,59.94,['expired monthly'],2023-03-28,1
4341,195BQRY409,CineQuest,86,48.01,"['expired monthly', 'paid monthly']",2023-04-05,1
4342,195BZEO748,Pulse,167,49.99,['expired annual'],2023-01-14,1
4343,195CKIN886,Pulse,46,40.05,['expired monthly'],2023-05-15,1
4344,195EEPW948,Pulse,6,6.53,['discounted monthly'],2023-06-24,1
4345,195EYLZ352,CineQuest,91,35.97,['expired monthly'],2023-03-31,1
4346,195HPOZ929,RetroReel,100,119.92,['paid monthly'],2023-03-22,1
4347,195IPWJ705,RetroReel,21,30.0,['paid monthly'],2023-06-09,1
4348,195IWPR769,RetroReel,33,120.0,['expired annual'],2023-05-28,1
4349,195IYBT034,ChillStream,113,100.0,['paid monthly'],2023-03-09,1
4350,195JSIW331,RetroReel,116,90.0,['expired monthly'],2023-03-06,1
4351,195LIJU939,Pulse,68,24.0,['paid monthly'],2023-04-23,1
4352,195LKCT780,ChillStream,41,49.98,['paid monthly'],2023-05-20,1
4353,195MJPM871,LimeLight,30,19.97,['paid monthly'],2023-05-31,1
4354,195NSIS255,RetroReel,160,179.94,['paid monthly'],2023-01-21,1
4355,195RJLK134,LimeLight,130,80.01,['expired annual'],2023-02-20,1
4356,195UOYF536,Pulse,56,50.01,['expired annual'],2023-05-05,1
4357,195VXKX626,Pulse,108,49.99,['paid annual'],2023-03-14,1
4358,195WHDP784,CineQuest,147,91.33,"['expired annual', 'trial monthly']",2023-02-03,1
4359,195WZTV434,RetroReel,9,30.02,['paid monthly'],2023-06-21,1
4360,195XGGW103,Pulse,61,32.0,['expired monthly'],2023-04-30,1
4361,195XTTX279,ChillStream,85,99.96,['expired monthly'],2023-04-06,1
4362,195YJCQ066,CineQuest,46,83.99,"['expired annual', 'paid monthly']",2023-05-15,1
4363,195ZUCD598,Pulse,170,47.94,['paid monthly'],2023-01-11,1
4364,196CKEE252,LimeLight,8,120.12,['expired monthly'],2023-06-22,1
4365,196DXRW716,LimeLight,126,80.01,['expired annual'],2023-02-24,1
4366,196EBPU900,LimeLight,173,120.06,['paid monthly'],2023-01-08,1
4367,196GTVY061,LimeLight,40,100.01,"['expired monthly', 'paid annual']",2023-05-21,1
4368,196GVMK843,CineQuest,20,12.0,['paid monthly'],2023-06-10,1
4369,196HYKD316,RetroReel,49,112.91,['discounted annual'],2023-05-12,1
4370,196JCWJ690,CineQuest,172,72.06,['paid monthly'],2023-01-09,1
4371,196JQIK152,Pulse,81,23.57,"['expired monthly', 'trial monthly']",2023-04-10,1
4372,196KRTK008,LimeLight,103,80.01,['expired annual'],2023-03-19,1
4373,196LPTW668,LimeLight,17,120.0,['expired monthly'],2023-06-13,1
4374,196NTOB658,RetroReel,123,120.01,['paid annual'],2023-02-27,1
4375,196NXCZ142,Pulse,115,32.04,['paid monthly'],2023-03-07,1
4376,196QCNL875,ChillStream,87,74.97,['paid monthly'],2023-04-04,1
4377,196RMIO199,CineQuest,49,59.95,['expired monthly'],2023-05-12,1
4378,196SEQE611,ChillStream,125,100.0,['expired annual'],2023-02-25,1
4379,196SNPN219,LimeLight,22,79.99,['expired annual'],2023-06-08,1
4380,196TYZZ939,LimeLight,16,99.94999999999999,"['expired monthly', 'paid monthly']",2023-06-14,1
4381,196UHJJ358,LimeLight,94,58.96,['trial monthly'],2023-03-28,1
4382,196VMFD878,CineQuest,74,60.01,['expired annual'],2023-04-17,1
4383,196WGPL249,CineQuest,32,13.36,['discounted monthly'],2023-05-29,1
4384,196YHJF369,Pulse,56,91.11,"['expired annual', 'trial annual']",2023-05-05,1
4385,196YHLM222,LimeLight,179,119.88,['paid monthly'],2023-01-02,1
4386,196YLOK240,LimeLight,3,80.0,['paid annual'],2023-06-27,1
4387,197DNBB255,CineQuest,118,60.06,"['expired monthly', 'paid monthly']",2023-03-04,1
4388,197EPRZ193,LimeLight,125,100.05000000000001,['paid monthly'],2023-02-25,1
4389,197HDCO596,CineQuest,163,35.22,['discounted monthly'],2023-01-18,1
4390,197ISCQ718,CineQuest,21,120.02,"['expired annual', 'paid annual']",2023-06-09,1
4391,197MPCV994,CineQuest,167,72.0,['paid monthly'],2023-01-14,1
4392,197NBUQ442,RetroReel,91,120.04,['paid monthly'],2023-03-31,1
4393,197OPFQ206,CineQuest,77,60.0,"['expired monthly', 'paid monthly']",2023-04-14,1
4394,197OXZL301,RetroReel,130,60.0,['expired monthly'],2023-02-20,1
4395,197PKNK315,LimeLight,63,60.03,['paid monthly'],2023-04-28,1
4396,197TJXD261,ChillStream,38,93.36,['discounted annual'],2023-05-23,1
4397,197TKIR428,CineQuest,142,12.01,['paid monthly'],2023-02-08,1
4398,197UAFT524,CineQuest,38,60.0,['expired monthly'],2023-05-23,1
4399,197UIML391,Pulse,86,24.0,['paid monthly'],2023-04-05,1
4400,197UUMG376,RetroReel,98,120.0,['paid monthly'],2023-03-24,1
4401,197ZFBY310,CineQuest,8,59.95,['paid monthly'],2023-06-22,1
4402,198AZBA679,CineQuest,175,12.0,['expired monthly'],2023-01-06,1
4403,198BBJH145,RetroReel,27,30.02,['paid monthly'],2023-06-03,1
4404,198BHZZ620,CineQuest,32,23.98,['paid monthly'],2023-05-29,1
4405,198BUKK126,CineQuest,32,23.98,['paid monthly'],2023-05-29,1
4406,198CCZD788,LimeLight,173,119.94,['paid monthly'],2023-01-08,1
4407,198ENXB346,CineQuest,88,36.0,['paid monthly'],2023-04-03,1
4408,198FUNO412,ChillStream,92,75.0,['expired monthly'],2023-03-30,1
4409,198KHQA933,ChillStream,57,125.05000000000001,['expired monthly'],2023-05-04,1
4410,198NFHB405,Pulse,137,16.0,['expired monthly'],2023-02-13,1
4411,198NKEN469,CineQuest,39,22.169999999999998,['discounted monthly'],2023-05-22,1
4412,198PEBH078,RetroReel,11,30.01,['paid monthly'],2023-06-19,1
4413,198QGES683,LimeLight,132,80.01,['paid annual'],2023-02-18,1
4414,198QOWQ226,LimeLight,175,120.06,['paid monthly'],2023-01-06,1
4415,198QUHK233,LimeLight,16,80.08,['paid monthly'],2023-06-14,1
4416,198TKAE277,Pulse,110,40.05,"['expired monthly', 'paid monthly']",2023-03-12,1
4417,198ULGS525,Pulse,83,40.010000000000005,"['expired monthly', 'paid monthly']",2023-04-08,1
4418,198XKCX778,Pulse,138,39.95,['paid monthly'],2023-02-12,1
4419,198XUSI305,Pulse,132,50.02,['expired annual'],2023-02-18,1
4420,198YDRK102,ChillStream,126,100.01,['paid annual'],2023-02-24,1
4421,198YWJZ907,CineQuest,49,60.05,['expired monthly'],2023-05-12,1
4422,199ABZP470,Pulse,129,16.02,['expired monthly'],2023-02-21,1
4423,199ANKJ508,LimeLight,93,59.97,['expired monthly'],2023-03-29,1
4424,199ATID365,RetroReel,147,150.0,['paid monthly'],2023-02-03,1
4425,199COFQ735,LimeLight,35,80.0,['paid annual'],2023-05-26,1
4426,199DHFV913,CineQuest,9,12.01,['paid monthly'],2023-06-21,1
4427,199DQAL568,Pulse,163,50.01,['paid annual'],2023-01-18,1
4428,199FRCQ952,CineQuest,63,47.96,['expired monthly'],2023-04-28,1
4429,199HJMK089,ChillStream,142,50.0,['expired monthly'],2023-02-08,1
4430,199ILWL968,RetroReel,43,60.0,['paid monthly'],2023-05-18,1
4431,199JDCJ458,CineQuest,84,35.97,['paid monthly'],2023-04-07,1
4432,199JHFY825,Pulse,113,50.0,['paid annual'],2023-03-09,1
4433,199MFAV117,ChillStream,4,24.99,['paid monthly'],2023-06-26,1
4434,199MGNJ480,Pulse,134,28.55,['trial monthly'],2023-02-16,1
4435,199MNBY169,CineQuest,120,47.96,['paid monthly'],2023-03-02,1
4436,199OLNC750,Pulse,30,31.96,['paid monthly'],2023-05-31,1
4437,199OPBW717,Pulse,69,24.06,['paid monthly'],2023-04-22,1
4438,199PJQL465,Pulse,28,36.26,"['trial monthly', 'paid monthly']",2023-06-02,1
4439,199PPTY086,ChillStream,159,100.02,['paid annual'],2023-01-22,1
4440,199TLIK245,Pulse,91,32.0,['paid monthly'],2023-03-31,1
4441,199VKWL583,ChillStream,33,49.98,['paid monthly'],2023-05-28,1
4442,199WDCU692,ChillStream,145,50.0,['expired monthly'],2023-02-05,1
4443,199WOWT511,Pulse,178,8.01,['expired monthly'],2023-01-03,1
4444,199XOMX879,Pulse,50,48.08,"['expired monthly', 'paid monthly']",2023-05-11,1
4445,200ARDH652,LimeLight,34,15.98,['trial monthly'],2023-05-27,1
4446,200BWKM241,CineQuest,159,59.99,['paid annual'],2023-01-22,1
4447,200DIHT958,LimeLight,178,89.76,['discounted monthly'],2023-01-03,1
4448,200EEMO979,Pulse,24,7.99,['paid monthly'],2023-06-06,1
4449,200EHKO209,LimeLight,59,40.02,['paid monthly'],2023-05-02,1
4450,200EMQC667,Pulse,37,16.02,['paid monthly'],2023-05-24,1
4451,200KTSB638,CineQuest,122,24.02,['expired monthly'],2023-02-28,1
4452,200LSED229,LimeLight,176,20.0,['expired monthly'],2023-01-05,1
4453,200MHUT394,LimeLight,12,19.99,['paid monthly'],2023-06-18,1
4454,200MZXT084,CineQuest,20,30.45,['paid monthly'],2023-06-10,1
4455,200NCII165,LimeLight,13,20.01,['paid monthly'],2023-06-17,1
4456,200QXQW736,LimeLight,89,80.0,['expired annual'],2023-04-02,1
4457,200RXMV326,CineQuest,124,60.05,['paid monthly'],2023-02-26,1
4458,200SDZA271,RetroReel,47,240.0,"['expired monthly', 'paid annual']",2023-05-14,1
4459,200SGOX699,RetroReel,132,60.0,['expired monthly'],2023-02-18,1
4460,200WTZJ055,CineQuest,51,60.0,['expired monthly'],2023-05-10,1
4461,200XFQE079,LimeLight,35,40.0,['paid monthly'],2023-05-26,1
4462,200YBKJ802,CineQuest,68,48.0,['expired monthly'],2023-04-23,1
4463,200ZUCJ191,LimeLight,9,120.06,['paid monthly'],2023-06-21,1
4464,201AWLX270,CineQuest,118,47.96,['paid monthly'],2023-03-04,1
4465,201BWJZ091,LimeLight,8,120.0,['expired monthly'],2023-06-22,1
4466,201EZDN457,LimeLight,127,100.1,['paid monthly'],2023-02-23,1
4467,201FEUH220,ChillStream,10,94.21000000000001,"['expired monthly', 'trial monthly']",2023-06-20,1
4468,201IIUZ312,Pulse,111,22.48,['discounted monthly'],2023-03-11,1
4469,201IIZP824,Pulse,153,50.0,['expired annual'],2023-01-28,1
4470,201JEXR982,RetroReel,180,179.94,['paid monthly'],2023-01-01,1
4471,201JIKW670,LimeLight,54,39.98,['paid monthly'],2023-05-07,1
4472,201KQRP991,Pulse,75,32.04,['expired monthly'],2023-04-16,1
4473,201KSUD457,CineQuest,32,83.98,"['expired annual', 'paid monthly']",2023-05-29,1
4474,201OHOZ546,LimeLight,147,99.94999999999999,['paid monthly'],2023-02-03,1
4475,201PELI218,Pulse,45,39.95,['expired monthly'],2023-05-16,1
4476,201QDRF849,RetroReel,117,90.03,['expired monthly'],2023-03-05,1
4477,201QTYN537,Pulse,59,39.95,['expired monthly'],2023-05-02,1
4478,201QZRM370,ChillStream,88,100.0,['paid annual'],2023-04-03,1
4479,201UYRS739,CineQuest,6,60.0,['expired annual'],2023-06-24,1
4480,201UZJA669,CineQuest,26,60.0,['expired annual'],2023-06-04,1
4481,201VDUK127,CineQuest,67,95.97999999999999,"['expired annual', 'paid monthly']",2023-04-24,1
4482,201WJIF763,CineQuest,78,36.0,['paid monthly'],2023-04-13,1
4483,201YCVJ748,ChillStream,13,24.99,['paid monthly'],2023-06-17,1
4484,201YJNF525,Pulse,55,65.99000000000001,"['expired annual', 'paid monthly']",2023-05-06,1
4485,201ZTRG902,Pulse,125,40.0,['paid monthly'],2023-02-25,1
4486,202AFWI911,ChillStream,72,44.46,['discounted monthly'],2023-04-19,1
4487,202BHUF732,LimeLight,177,80.01,['paid annual'],2023-01-04,1
4488,202CFDP796,ChillStream,6,25.0,['paid monthly'],2023-06-24,1
4489,202DFXS954,Pulse,113,31.52,['trial annual'],2023-03-09,1
4490,202IBKO682,RetroReel,7,180.06,['expired monthly'],2023-06-23,1
4491,202JAPG325,RetroReel,17,180.0,['expired monthly'],2023-06-13,1
4492,202MXZK388,ChillStream,63,99.96,['expired monthly'],2023-04-28,1
4493,202NAMK407,ChillStream,12,99.98,['paid annual'],2023-06-18,1
4494,202QCRN199,ChillStream,45,50.0,['paid monthly'],2023-05-16,1
4495,202SKIK492,LimeLight,57,100.0,['expired monthly'],2023-05-04,1
4496,202STLK957,RetroReel,40,67.06,['trial annual'],2023-05-21,1
4497,202TGUN198,ChillStream,125,125.05000000000001,['paid monthly'],2023-02-25,1
4498,202VFDX673,Pulse,14,8.0,['paid monthly'],2023-06-16,1
4499,202VMEB183,ChillStream,46,125.0,['expired monthly'],2023-05-15,1
4500,202VNRC235,CineQuest,112,12.01,['paid monthly'],2023-03-10,1
4501,202XDUW465,LimeLight,69,79.99,['paid annual'],2023-04-22,1
4502,202XQNL403,CineQuest,81,120.00999999999999,"['expired annual', 'paid annual']",2023-04-10,1
4503,202XUPU082,LimeLight,18,120.12,['expired monthly'],2023-06-12,1
4504,202YDIC242,RetroReel,79,90.0,['paid monthly'],2023-04-12,1
4505,203BONE911,RetroReel,79,240.0,"['expired annual', 'paid annual']",2023-04-12,1
4506,203BPTG247,Pulse,162,24.78,['discounted monthly'],2023-01-19,1
4507,203DEUS960,RetroReel,89,89.94,['paid monthly'],2023-04-02,1
4508,203DZZY875,LimeLight,173,79.98,['expired annual'],2023-01-08,1
4509,203EAFW128,RetroReel,111,120.0,['paid annual'],2023-03-11,1
4510,203FQNB842,Pulse,113,49.99,['expired annual'],2023-03-09,1
4511,203HTDE850,Pulse,24,49.99,['paid annual'],2023-06-06,1
4512,203JZJE792,Pulse,156,48.12,['paid monthly'],2023-01-25,1
4513,203KEEF238,LimeLight,172,19.99,['expired monthly'],2023-01-09,1
4514,203LPRI588,ChillStream,151,24.99,['expired monthly'],2023-01-30,1
4515,203LUWX664,Pulse,45,16.0,['paid monthly'],2023-05-16,1
4516,203OQIJ420,CineQuest,67,48.04,['expired monthly'],2023-04-24,1
4517,203RGEU240,RetroReel,9,120.03,"['expired monthly', 'paid monthly']",2023-06-21,1
4518,203RNBN973,RetroReel,86,90.0,['paid monthly'],2023-04-05,1
4519,203SRQS067,Pulse,160,48.12,['paid monthly'],2023-01-21,1
4520,203TGPJ396,Pulse,176,8.0,['expired monthly'],2023-01-05,1
4521,203VRNB814,CineQuest,129,60.0,['paid monthly'],2023-02-21,1
4522,203WCNI017,LimeLight,114,59.94,['expired monthly'],2023-03-08,1
4523,203XHIG874,CineQuest,46,48.06,"['expired monthly', 'paid monthly']",2023-05-15,1
4524,203ZHXF808,Pulse,1,2.65,['discounted monthly'],2023-06-29,1
4525,203ZRKN987,ChillStream,41,49.98,['paid monthly'],2023-05-20,1
4526,204BBGR917,Pulse,93,23.94,['expired monthly'],2023-03-29,1
4527,204CCSA823,RetroReel,179,55.06,['trial annual'],2023-01-02,1
4528,204DZIH449,Pulse,143,40.0,['paid monthly'],2023-02-07,1
4529,204EMKR136,CineQuest,51,28.3,"['expired monthly', 'trial monthly']",2023-05-10,1
4530,204FLGG875,RetroReel,42,60.0,['paid monthly'],2023-05-19,1
4531,204FXRF665,LimeLight,42,80.02,['paid annual'],2023-05-19,1
4532,204GDFS802,Pulse,21,47.94,['expired monthly'],2023-06-09,1
4533,204GHZN039,LimeLight,124,100.0,['paid monthly'],2023-02-26,1
4534,204GPPL661,CineQuest,117,47.96,['paid monthly'],2023-03-05,1
4535,204HGYH706,Pulse,60,40.03,"['expired monthly', 'paid monthly']",2023-05-01,1
4536,204IAFV674,RetroReel,104,240.03,"['expired annual', 'paid annual']",2023-03-18,1
4537,204IMUW783,CineQuest,102,60.0,['paid annual'],2023-03-20,1
4538,204KAGQ776,RetroReel,13,30.01,['paid monthly'],2023-06-17,1
4539,204KHHP536,RetroReel,66,199.39,"['expired annual', 'trial monthly']",2023-04-25,1
4540,204KYXN456,Pulse,138,39.900000000000006,['paid monthly'],2023-02-12,1
4541,204QQSQ449,LimeLight,148,99.94999999999999,['paid monthly'],2023-02-02,1
4542,204TRGU005,CineQuest,66,36.0,['paid monthly'],2023-04-25,1
4543,204UWJC798,ChillStream,39,50.02,['paid monthly'],2023-05-22,1
4544,204VYRW344,CineQuest,58,36.019999999999996,"['expired monthly', 'paid monthly']",2023-05-03,1
4545,204WTRQ645,Pulse,67,50.0,['expired annual'],2023-04-24,1
4546,204YQKU564,ChillStream,132,100.0,['paid annual'],2023-02-18,1
4547,204YSZY419,ChillStream,75,100.0,['expired monthly'],2023-04-16,1
4548,204ZXQV382,Pulse,16,48.06,['paid monthly'],2023-06-14,1
4549,205AESS427,ChillStream,16,100.0,['paid annual'],2023-06-14,1
4550,205BDFA647,CineQuest,177,72.0,['paid monthly'],2023-01-04,1
4551,205BPXC476,RetroReel,31,59.98,['paid monthly'],2023-05-30,1
4552,205CJWS362,ChillStream,46,49.98,['paid monthly'],2023-05-15,1
4553,205EALH636,ChillStream,21,50.0,"['expired monthly', 'paid monthly']",2023-06-09,1
4554,205GUOJ547,ChillStream,37,125.05000000000001,['expired monthly'],2023-05-24,1
4555,205HAAV593,RetroReel,91,119.96,['paid monthly'],2023-03-31,1
4556,205IPBC852,CineQuest,15,44.769999999999996,"['trial monthly', 'paid monthly']",2023-06-15,1
4557,205JPIC233,RetroReel,23,120.02,['expired annual'],2023-06-07,1
4558,205JVVA155,Pulse,79,50.01,['paid annual'],2023-04-12,1
4559,205LDMS466,LimeLight,164,119.94,['paid monthly'],2023-01-17,1
4560,205QPHV522,LimeLight,72,80.01,['expired annual'],2023-04-19,1
4561,205SJGL594,Pulse,49,65.72,"['expired monthly', 'trial annual']",2023-05-12,1
4562,206AKWO955,Pulse,45,15.98,['paid monthly'],2023-05-16,1
4563,206CCMI758,Pulse,7,28.87,"['expired monthly', 'discounted monthly']",2023-06-23,1
4564,206FGLO051,LimeLight,116,80.04,['paid monthly'],2023-03-06,1
4565,206FIKA639,ChillStream,33,100.0,['expired annual'],2023-05-28,1
4566,206FSXF302,LimeLight,62,79.96,['expired monthly'],2023-04-29,1
4567,206GONJ200,RetroReel,80,90.0,['paid monthly'],2023-04-11,1
4568,206HQLQ201,Pulse,79,37.08,"['paid monthly', 'trial monthly']",2023-04-12,1
4569,206JGQO939,Pulse,3,150.01,"['expired annual', 'paid annual']",2023-06-27,1
4570,206LDCO003,LimeLight,11,159.9,"['expired monthly', 'paid monthly']",2023-06-19,1
4571,206QYDK643,LimeLight,26,79.99,['paid annual'],2023-06-04,1
4572,206SDAN987,Pulse,133,50.01,['paid annual'],2023-02-17,1
4573,206SLZK360,CineQuest,164,72.0,['paid monthly'],2023-01-17,1
4574,206SQFJ629,LimeLight,61,79.99,['expired annual'],2023-04-30,1
4575,206TNOU827,RetroReel,70,90.0,['paid monthly'],2023-04-21,1
4576,206VPHA621,CineQuest,156,12.01,['expired monthly'],2023-01-25,1
4577,206WGNV080,CineQuest,29,72.0,['expired monthly'],2023-06-01,1
4578,206XWNZ037,LimeLight,17,20.0,['paid monthly'],2023-06-13,1
4579,206ZDWL153,CineQuest,129,24.0,['expired monthly'],2023-02-21,1
4580,206ZPFS768,CineQuest,33,60.0,['expired monthly'],2023-05-28,1
4581,207BZTC900,Pulse,98,49.99,['paid annual'],2023-03-24,1
4582,207CNHU466,Pulse,23,47.94,['expired monthly'],2023-06-07,1
4583,207CUSD578,RetroReel,137,120.01,['expired annual'],2023-02-13,1
4584,207DBWO022,Pulse,23,3.77,['discounted monthly'],2023-06-07,1
4585,207EHRL268,RetroReel,55,20.6,['discounted monthly'],2023-05-06,1
4586,207EIVN500,LimeLight,39,99.94999999999999,['expired monthly'],2023-05-22,1
4587,207FRVJ137,CineQuest,83,48.0,['expired monthly'],2023-04-08,1
4588,207GQEB475,RetroReel,87,90.0,['paid monthly'],2023-04-04,1
4589,207IHIZ266,LimeLight,167,80.01,['paid annual'],2023-01-14,2
4590,207IHIZ266,RetroReel,142,119.99,['paid annual'],2023-02-08,2
4591,207IKIG307,LimeLight,20,80.0,['paid annual'],2023-06-10,1
