,ID,BRAND,RECENCY,REVENUE,SUB,DATE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
6093,181PUAL031,LimeLight,38,160.01,"['expired monthly', 'paid annual']",2022-05-23,1,2,0,3,5,High-Value
6094,181QSBB573,Pulse,90,6.86,['discounted monthly'],2022-04-01,1,1,0,0,1,Low-Value
6095,181QVOV710,Pulse,146,26.13,['discounted annual'],2022-02-04,1,0,0,0,0,Low-Value
6096,181RQOB939,Pulse,46,31.96,['paid monthly'],2022-05-15,1,2,0,0,2,Low-Value
6097,181RYXP337,ChillStream,74,100.0,['expired monthly'],2022-04-17,2,1,1,2,4,Mid-Value
6098,181RYXP337,Pulse,40,13.74,['discounted monthly'],2022-05-21,2,2,1,0,3,Mid-Value
6099,181TLHT281,RetroReel,166,179.88,['paid monthly'],2022-01-15,1,0,0,3,3,Mid-Value
6100,181UDJN604,CineQuest,61,35.94,['paid monthly'],2022-04-30,1,1,0,0,1,Low-Value
6101,181UZAX700,CineQuest,131,60.05,['paid monthly'],2022-02-19,1,0,0,1,1,Low-Value
6102,181VZQH763,LimeLight,23,20.0,['paid monthly'],2022-06-07,1,2,0,0,2,Low-Value
6103,181WWCY341,Pulse,135,39.95,['paid monthly'],2022-02-15,1,0,0,0,0,Low-Value
6104,181XROW287,LimeLight,39,79.96,['paid monthly'],2022-05-22,1,2,0,1,3,Mid-Value
6105,181YLQA839,LimeLight,34,25.22,['discounted monthly'],2022-05-27,1,2,0,0,2,Low-Value
6106,181ZYYT421,ChillStream,76,74.97,['paid monthly'],2022-04-15,1,1,0,1,2,Low-Value
6107,182ASWU920,Pulse,64,18.48,['discounted monthly'],2022-04-27,1,1,0,0,1,Low-Value
6108,182BARK183,LimeLight,44,40.04,['paid monthly'],2022-05-17,1,2,0,0,2,Low-Value
6109,182BEZQ725,ChillStream,72,99.96,['paid monthly'],2022-04-19,1,1,0,2,3,Mid-Value
6110,182CNOM469,RetroReel,63,120.08,['expired monthly'],2022-04-28,1,1,0,2,3,Mid-Value
6111,182CWTM838,ChillStream,16,21.36,['discounted monthly'],2022-06-14,1,2,0,0,2,Low-Value
6112,182DXQF975,ChillStream,63,65.97,['paid monthly'],2022-04-28,1,1,0,1,2,Low-Value
6113,182EDJC671,ChillStream,6,25.0,['paid monthly'],2022-06-24,1,2,0,0,2,Low-Value
6114,182EZUF589,ChillStream,167,149.88,['paid monthly'],2022-01-14,2,0,1,3,4,Mid-Value
6115,182EZUF589,CineQuest,73,59.99,['expired annual'],2022-04-18,2,1,1,1,3,Mid-Value
6116,182FRTQ624,LimeLight,124,100.0,['paid monthly'],2022-02-26,1,0,0,2,2,Low-Value
6117,182GLNE238,LimeLight,161,80.0,['expired annual'],2022-01-20,1,0,0,1,1,Low-Value
6118,182HFQJ151,Pulse,74,17.759999999999998,['trial monthly'],2022-04-17,1,1,0,0,1,Low-Value
6119,182JPKB006,CineQuest,165,72.06,['paid monthly'],2022-01-16,2,0,1,1,2,Low-Value
6120,182JPKB006,LimeLight,27,120.0,['expired monthly'],2022-06-03,2,2,1,2,5,High-Value
6121,182KVQP670,ChillStream,7,100.0,['expired annual'],2022-06-23,1,2,0,2,4,Mid-Value
6122,182QBEG973,CineQuest,14,60.01,['paid annual'],2022-06-16,1,2,0,1,3,Mid-Value
6123,182QLCZ817,CineQuest,5,72.0,['expired monthly'],2022-06-25,1,2,0,1,3,Mid-Value
6124,182QUMN412,CineQuest,14,120.03,"['paid annual', 'paid annual']",2022-06-16,1,2,0,2,4,Mid-Value
6125,182QVXE415,CineQuest,15,9.72,['discounted monthly'],2022-06-15,1,2,0,0,2,Low-Value
6126,182RQUM383,ChillStream,171,150.18,['paid monthly'],2022-01-10,1,0,0,3,3,Mid-Value
6127,182RTLG966,LimeLight,156,80.01,['paid annual'],2022-01-25,2,0,1,1,2,Low-Value
6128,182RTLG966,RetroReel,159,119.99,['expired annual'],2022-01-22,2,0,1,2,3,Mid-Value
6129,182RYLN807,Pulse,4,8.0,['paid monthly'],2022-06-26,1,2,0,0,2,Low-Value
6130,182TEJZ712,LimeLight,86,55.14,['discounted monthly'],2022-04-05,1,1,0,1,2,Low-Value
6131,182TPEZ544,LimeLight,121,100.05000000000001,['paid monthly'],2022-03-01,1,0,0,2,2,Low-Value
6132,182VEFO165,Pulse,52,31.63,['trial annual'],2022-05-09,1,2,0,0,2,Low-Value
6133,182WEPV338,ChillStream,124,125.0,['paid monthly'],2022-02-26,2,0,1,2,3,Mid-Value
6134,182WEPV338,Pulse,144,16.02,['expired monthly'],2022-02-06,2,0,1,0,1,Low-Value
6135,182WEZF676,CineQuest,44,72.01,"['expired monthly', 'paid annual']",2022-05-17,1,2,0,1,3,Mid-Value
6136,182WMGB173,CineQuest,90,36.0,['paid monthly'],2022-04-01,1,1,0,0,1,Low-Value
6137,182XCRK697,Pulse,72,23.97,['paid monthly'],2022-04-19,1,1,0,0,1,Low-Value
6138,182YHUB770,Pulse,128,40.0,['paid monthly'],2022-02-22,1,0,0,0,0,Low-Value
6139,182YYYX227,LimeLight,103,80.0,['expired annual'],2022-03-19,1,1,0,1,2,Low-Value
6140,183AAYV293,LimeLight,34,80.01,['paid annual'],2022-05-27,2,2,1,1,4,Mid-Value
6141,183AAYV293,RetroReel,134,120.0,['expired annual'],2022-02-16,2,0,1,2,3,Mid-Value
6142,183AWBT849,LimeLight,178,120.0,['paid monthly'],2022-01-03,1,0,0,2,2,Low-Value
6143,183BPET380,ChillStream,1,171.98000000000002,"['expired monthly', 'trial annual']",2022-06-29,1,2,0,3,5,High-Value
6144,183BUWA400,CineQuest,129,24.0,['expired monthly'],2022-02-21,1,0,0,0,0,Low-Value
6145,183CXAQ609,ChillStream,105,94.21,['trial annual'],2022-03-17,1,1,0,2,3,Mid-Value
6146,183DOBM246,CineQuest,88,60.01,['paid annual'],2022-04-03,2,1,1,1,3,Mid-Value
6147,183DOBM246,Pulse,123,46.87,['trial annual'],2022-02-27,2,0,1,1,2,Low-Value
6148,183EMJP652,CineQuest,99,107.92,"['expired annual', 'paid monthly']",2022-03-23,1,1,0,2,3,Mid-Value
6149,183EVJY384,LimeLight,180,120.0,['paid monthly'],2022-01-01,1,0,0,2,2,Low-Value
6150,183EWVW112,ChillStream,38,99.99,['paid annual'],2022-05-23,1,2,0,2,4,Mid-Value
6151,183GMCO414,LimeLight,111,60.03,['expired monthly'],2022-03-11,1,1,0,1,2,Low-Value
6152,183HNRA308,ChillStream,133,125.05000000000001,['paid monthly'],2022-02-17,1,0,0,2,2,Low-Value
6153,183HZJK154,Pulse,174,45.42,['trial annual'],2022-01-07,1,0,0,1,1,Low-Value
6154,183IHJP031,ChillStream,80,75.03,['paid monthly'],2022-04-11,2,1,1,1,3,Mid-Value
6155,183IHJP031,LimeLight,95,79.98,['expired annual'],2022-03-27,2,1,1,1,3,Mid-Value
6156,183IWUK319,Pulse,151,34.68,['discounted monthly'],2022-01-30,1,0,0,0,0,Low-Value
6157,183IZDN436,Pulse,124,48.059999999999995,"['expired monthly', 'paid monthly']",2022-02-26,2,0,1,1,2,Low-Value
6158,183IZDN436,RetroReel,30,119.98,['expired annual'],2022-05-31,2,2,1,2,5,High-Value
6159,183JSEC542,CineQuest,12,60.0,['paid annual'],2022-06-18,1,2,0,1,3,Mid-Value
6160,183KTCV685,Pulse,155,48.06,['paid monthly'],2022-01-26,1,0,0,1,1,Low-Value
6161,183OFOU902,CineQuest,40,48.0,"['expired monthly', 'paid monthly']",2022-05-21,1,2,0,1,3,Mid-Value
6162,183OHAS945,LimeLight,172,79.99,['paid annual'],2022-01-09,1,0,0,1,1,Low-Value
6163,183PULD100,CineQuest,172,72.06,['paid monthly'],2022-01-09,1,0,0,1,1,Low-Value
6164,183RPHJ982,RetroReel,124,150.0,['paid monthly'],2022-02-26,1,0,0,3,3,Mid-Value
6165,183RTZL592,ChillStream,12,7.53,['discounted monthly'],2022-06-18,2,2,1,0,3,Mid-Value
6166,183RTZL592,CineQuest,76,47.93,"['expired monthly', 'paid monthly']",2022-04-15,2,1,1,1,3,Mid-Value
6167,183TJYH622,LimeLight,6,120.0,['expired monthly'],2022-06-24,1,2,0,2,4,Mid-Value
6168,183ZOTB068,RetroReel,172,179.94,['paid monthly'],2022-01-09,1,0,0,3,3,Mid-Value
6169,183ZWMR295,ChillStream,118,100.04,['paid monthly'],2022-03-04,2,1,1,2,4,Mid-Value
6170,183ZWMR295,CineQuest,158,12.0,['expired monthly'],2022-01-23,2,0,1,0,1,Low-Value
6171,184AFZD165,LimeLight,86,80.0,['expired monthly'],2022-04-05,1,1,0,1,2,Low-Value
6172,184BSTO155,RetroReel,21,18.56,['trial monthly'],2022-06-09,1,2,0,0,2,Low-Value
6173,184CZNB221,LimeLight,116,79.99,['expired annual'],2022-03-06,1,1,0,1,2,Low-Value
6174,184DNYJ324,LimeLight,140,40.0,['expired monthly'],2022-02-10,1,0,0,0,0,Low-Value
6175,184EBWC529,RetroReel,176,179.94,['paid monthly'],2022-01-05,1,0,0,3,3,Mid-Value
6176,184ESFZ004,CineQuest,140,60.0,['paid monthly'],2022-02-10,1,0,0,1,1,Low-Value
6177,184EYGD082,RetroReel,45,119.99,['paid annual'],2022-05-16,1,2,0,2,4,Mid-Value
6178,184EYHM435,LimeLight,55,23.44,['trial monthly'],2022-05-06,1,2,0,0,2,Low-Value
6179,184FRHU678,ChillStream,107,100.0,['paid monthly'],2022-03-15,1,1,0,2,3,Mid-Value
6180,184GYCK834,LimeLight,2,20.01,['paid monthly'],2022-06-28,1,2,0,0,2,Low-Value
6181,184GYRI636,LimeLight,28,95.24000000000001,['paid monthly'],2022-06-02,1,2,0,2,4,Mid-Value
6182,184HDWO002,ChillStream,30,199.99,"['expired annual', 'paid annual']",2022-05-31,1,2,0,3,5,High-Value
6183,184IINZ453,ChillStream,73,75.0,['paid monthly'],2022-04-18,1,1,0,1,2,Low-Value
6184,184IQAN722,CineQuest,57,24.02,['paid monthly'],2022-05-04,1,2,0,0,2,Low-Value
6185,184JDEH209,CineQuest,27,11.98,['paid monthly'],2022-06-03,1,2,0,0,2,Low-Value
6186,184JMGL090,CineQuest,37,23.98,['paid monthly'],2022-05-24,1,2,0,0,2,Low-Value
6187,184KVHC738,CineQuest,78,25.43,['trial annual'],2022-04-13,1,1,0,0,1,Low-Value
6188,184KYGR936,CineQuest,148,60.0,['paid annual'],2022-02-02,1,0,0,1,1,Low-Value
6189,184LLBT104,ChillStream,64,100.02,['paid annual'],2022-04-27,1,1,0,2,3,Mid-Value
6190,184LVFA113,ChillStream,166,24.99,['expired monthly'],2022-01-15,1,0,0,0,0,Low-Value
6191,184MCXE488,Pulse,53,40.0,['expired monthly'],2022-05-08,1,2,0,0,2,Low-Value
6192,184MDLD075,ChillStream,125,100.0,['expired annual'],2022-02-25,1,0,0,2,2,Low-Value
6193,184MTIY061,CineQuest,149,19.02,['discounted annual'],2022-02-01,1,0,0,0,0,Low-Value
6194,184NMKZ065,LimeLight,43,100.0,['expired monthly'],2022-05-18,1,2,0,2,4,Mid-Value
6195,184NWOO744,LimeLight,76,80.0,['paid annual'],2022-04-15,1,1,0,1,2,Low-Value
6196,184PBCN961,CineQuest,159,60.0,['paid annual'],2022-01-22,1,0,0,1,1,Low-Value
6197,184PRCV722,RetroReel,91,90.0,['expired monthly'],2022-03-31,1,1,0,2,3,Mid-Value
6198,184QTYU123,CineQuest,94,60.01,['paid annual'],2022-03-28,2,1,1,1,3,Mid-Value
6199,184QTYU123,Pulse,22,49.99,['expired annual'],2022-06-08,2,2,1,1,4,Mid-Value
6200,184RHLF416,CineQuest,2,11.99,['paid monthly'],2022-06-28,1,2,0,0,2,Low-Value
6201,184SJVZ518,CineQuest,14,60.0,['paid annual'],2022-06-16,1,2,0,1,3,Mid-Value
6202,184THOO329,CineQuest,86,48.08,['expired monthly'],2022-04-05,1,1,0,1,2,Low-Value
6203,184XRSI089,Pulse,48,37.14,"['expired monthly', 'paid monthly']",2022-05-13,1,2,0,0,2,Low-Value
6204,184ZLFO561,RetroReel,56,60.0,['paid monthly'],2022-05-05,1,2,0,1,3,Mid-Value
6205,184ZOQR187,LimeLight,128,80.02,['paid annual'],2022-02-22,1,0,0,1,1,Low-Value
6206,185AAAC748,ChillStream,53,124.99000000000001,"['expired monthly', 'paid monthly']",2022-05-08,2,2,1,2,5,High-Value
6207,185AAAC748,LimeLight,164,20.0,['expired monthly'],2022-01-17,2,0,1,0,1,Low-Value
6208,185ARHT272,CineQuest,177,60.0,['expired annual'],2022-01-04,1,0,0,1,1,Low-Value
6209,185BLEV236,CineQuest,163,60.0,['expired annual'],2022-01-18,1,0,0,1,1,Low-Value
6210,185CDND759,CineQuest,113,60.01,['paid annual'],2022-03-09,1,1,0,1,2,Low-Value
6211,185EREC533,LimeLight,177,120.06,['paid monthly'],2022-01-04,2,0,1,2,3,Mid-Value
6212,185EREC533,RetroReel,89,210.03,"['expired monthly', 'paid annual']",2022-04-02,2,1,1,3,5,High-Value
6213,185FIJQ528,CineQuest,76,36.0,['paid monthly'],2022-04-15,1,1,0,0,1,Low-Value
6214,185FMWS170,CineQuest,25,11.98,['paid monthly'],2022-06-05,1,2,0,0,2,Low-Value
6215,185GQFG165,ChillStream,7,100.02,['expired annual'],2022-06-23,2,2,1,2,5,High-Value
6216,185GQFG165,CineQuest,160,60.0,['paid annual'],2022-01-21,2,0,1,1,2,Low-Value
6217,185GQZL247,CineQuest,40,60.0,['expired monthly'],2022-05-21,1,2,0,1,3,Mid-Value
6218,185IIVU552,LimeLight,160,119.88,['paid monthly'],2022-01-21,1,0,0,2,2,Low-Value
6219,185IVSN455,Pulse,169,48.0,['paid monthly'],2022-01-12,1,0,0,1,1,Low-Value
6220,185IWOK569,CineQuest,165,27.71,['discounted annual'],2022-01-16,1,0,0,0,0,Low-Value
6221,185IYOI755,CineQuest,53,24.0,['paid monthly'],2022-05-08,1,2,0,0,2,Low-Value
6222,185LSHO670,CineQuest,30,55.74,"['paid monthly', 'trial monthly']",2022-05-31,1,2,0,1,3,Mid-Value
6223,185LWVO445,LimeLight,61,79.92,['expired monthly'],2022-04-30,1,1,0,1,2,Low-Value
6224,185MRCB288,CineQuest,33,23.98,['paid monthly'],2022-05-28,1,2,0,0,2,Low-Value
6225,185MWDS175,Pulse,116,50.0,['expired annual'],2022-03-06,1,1,0,1,2,Low-Value
6226,185NDJH943,RetroReel,142,149.95,['paid monthly'],2022-02-08,1,0,0,3,3,Mid-Value
6227,185NFKL809,ChillStream,77,99.96,['expired monthly'],2022-04-14,1,1,0,2,3,Mid-Value
6228,185PRPS651,ChillStream,33,125.0,['expired monthly'],2022-05-28,1,2,0,2,4,Mid-Value
6229,185SGIE470,CineQuest,50,23.98,['paid monthly'],2022-05-11,1,2,0,0,2,Low-Value
6230,185SNWM902,Pulse,173,47.94,['paid monthly'],2022-01-08,2,0,1,1,2,Low-Value
6231,185SNWM902,RetroReel,115,90.03,['expired monthly'],2022-03-07,2,1,1,2,4,Mid-Value
6232,185STGH657,LimeLight,171,80.0,['paid annual'],2022-01-10,1,0,0,1,1,Low-Value
6233,185THBH870,Pulse,127,40.15,['paid monthly'],2022-02-23,1,0,0,0,0,Low-Value
6234,185TMTI706,RetroReel,13,30.02,['paid monthly'],2022-06-17,1,2,0,0,2,Low-Value
6235,185VTQR298,Pulse,23,7.99,['paid monthly'],2022-06-07,1,2,0,0,2,Low-Value
6236,185XLAV514,RetroReel,133,150.0,['paid monthly'],2022-02-17,1,0,0,3,3,Mid-Value
6237,185YEUQ109,CineQuest,34,47.980000000000004,"['expired monthly', 'paid monthly']",2022-05-27,1,2,0,1,3,Mid-Value
6238,185ZRGT147,RetroReel,7,120.0,['paid annual'],2022-06-23,1,2,0,2,4,Mid-Value
6239,186ALVO850,LimeLight,42,17.64,['trial monthly'],2022-05-19,1,2,0,0,2,Low-Value
6240,186BBYV175,CineQuest,61,48.08,['expired monthly'],2022-04-30,2,1,1,1,3,Mid-Value
6241,186BBYV175,Pulse,51,45.01,['trial annual'],2022-05-10,2,2,1,1,4,Mid-Value
6242,186BCQU148,LimeLight,94,51.84,['discounted monthly'],2022-03-28,1,1,0,1,2,Low-Value
6243,186CAYY530,CineQuest,72,36.0,['paid monthly'],2022-04-19,1,1,0,0,1,Low-Value
6244,186ECLA935,CineQuest,93,71.96000000000001,"['expired monthly', 'paid monthly']",2022-03-29,1,1,0,1,2,Low-Value
6245,186EFLJ149,LimeLight,129,100.0,['paid monthly'],2022-02-21,1,0,0,2,2,Low-Value
6246,186GPZF715,RetroReel,165,119.99,['expired annual'],2022-01-16,1,0,0,2,2,Low-Value
6247,186GRMG840,Pulse,111,33.08,"['expired monthly', 'trial annual']",2022-03-11,1,1,0,0,1,Low-Value
6248,186HBPZ520,RetroReel,124,150.05,['paid monthly'],2022-02-26,1,0,0,3,3,Mid-Value
6249,186HDIU880,RetroReel,33,120.02,['paid annual'],2022-05-28,1,2,0,2,4,Mid-Value
6250,186HGVC618,Pulse,6,139.93,"['expired annual', 'paid monthly']",2022-06-24,1,2,0,3,5,High-Value
6251,186HSEG797,ChillStream,71,100.0,['expired monthly'],2022-04-20,1,1,0,2,3,Mid-Value
6252,186IGZR901,CineQuest,66,60.01,['paid annual'],2022-04-25,2,1,1,1,3,Mid-Value
6253,186IGZR901,RetroReel,77,119.96,['expired monthly'],2022-04-14,2,1,1,2,4,Mid-Value
6254,186JYQW873,ChillStream,40,50.0,['paid monthly'],2022-05-21,1,2,0,1,3,Mid-Value
6255,186KCTA186,RetroReel,132,115.85000000000001,['discounted monthly'],2022-02-18,1,0,0,2,2,Low-Value
6256,186KWJX255,LimeLight,116,60.0,['expired monthly'],2022-03-06,1,1,0,1,2,Low-Value
6257,186LGXY289,Pulse,67,24.0,['paid monthly'],2022-04-24,1,1,0,0,1,Low-Value
6258,186LSBA207,LimeLight,128,80.01,['paid annual'],2022-02-22,1,0,0,1,1,Low-Value
6259,186NDQJ284,LimeLight,73,80.04,['expired monthly'],2022-04-18,1,1,0,1,2,Low-Value
6260,186OBHO010,LimeLight,74,39.96,['paid monthly'],2022-04-17,3,1,2,0,3,Mid-Value
6261,186OBHO010,Pulse,16,7.68,['discounted monthly'],2022-06-14,3,2,2,0,4,Mid-Value
6262,186OBHO010,RetroReel,115,89.97,['expired monthly'],2022-03-07,3,1,2,2,5,High-Value
6263,186SGXA146,CineQuest,67,60.03,['paid annual'],2022-04-24,1,1,0,1,2,Low-Value
6264,186SIER802,LimeLight,64,59.97,['paid monthly'],2022-04-27,1,1,0,1,2,Low-Value
6265,186SZAG965,CineQuest,71,60.0,['paid annual'],2022-04-20,2,1,1,1,3,Mid-Value
6266,186SZAG965,LimeLight,133,99.85,['paid monthly'],2022-02-17,2,0,1,2,3,Mid-Value
6267,186UNXU709,CineQuest,28,48.0,"['expired monthly', 'paid monthly']",2022-06-02,1,2,0,1,3,Mid-Value
6268,186UVZC651,RetroReel,138,149.95,['paid monthly'],2022-02-12,1,0,0,3,3,Mid-Value
6269,186UZXO542,ChillStream,18,80.5,['discounted annual'],2022-06-12,1,2,0,1,3,Mid-Value
6270,186VGZL765,RetroReel,107,120.04,['paid monthly'],2022-03-15,1,1,0,2,3,Mid-Value
6271,186XGUU424,LimeLight,3,59.39,['discounted annual'],2022-06-27,1,2,0,1,3,Mid-Value
6272,186ZSQN079,RetroReel,34,120.01,['expired annual'],2022-05-27,1,2,0,2,4,Mid-Value
6273,186ZTOP430,LimeLight,2,95.0,"['paid monthly', 'discounted monthly']",2022-06-28,1,2,0,2,4,Mid-Value
6274,187EHFS485,ChillStream,7,25.0,['paid monthly'],2022-06-23,1,2,0,0,2,Low-Value
6275,187GHPM812,Pulse,53,9.58,['trial monthly'],2022-05-08,1,2,0,0,2,Low-Value
6276,187GKFZ854,CineQuest,118,48.0,['paid monthly'],2022-03-04,1,1,0,1,2,Low-Value
6277,187HMVC728,RetroReel,128,150.05,['paid monthly'],2022-02-22,1,0,0,3,3,Mid-Value
6278,187HWEU692,CineQuest,47,20.259999999999998,"['expired monthly', 'trial monthly']",2022-05-14,2,2,1,0,3,Mid-Value
6279,187HWEU692,Pulse,156,48.06,['paid monthly'],2022-01-25,2,0,1,1,2,Low-Value
6280,187IIEL862,ChillStream,17,46.3,['discounted annual'],2022-06-13,2,2,1,1,4,Mid-Value
6281,187IIEL862,Pulse,17,58.0,"['paid annual', 'paid monthly']",2022-06-13,2,2,1,1,4,Mid-Value
6282,187ILVP156,RetroReel,170,180.06,['paid monthly'],2022-01-11,1,0,0,3,3,Mid-Value
6283,187JHXE117,LimeLight,111,29.96,['discounted monthly'],2022-03-11,1,1,0,0,1,Low-Value
6284,187JJEV274,ChillStream,96,80.12,['discounted monthly'],2022-03-26,2,1,1,1,3,Mid-Value
6285,187JJEV274,LimeLight,90,59.97,['paid monthly'],2022-04-01,2,1,1,1,3,Mid-Value
6286,187KHSL542,Pulse,156,47.94,['paid monthly'],2022-01-25,1,0,0,1,1,Low-Value
6287,187KLWU124,CineQuest,59,12.0,['paid monthly'],2022-05-02,1,1,0,0,1,Low-Value
6288,187LBUA505,CineQuest,53,72.03,"['expired monthly', 'paid annual']",2022-05-08,1,2,0,1,3,Mid-Value
6289,187MVLC743,LimeLight,34,67.8,['trial monthly'],2022-05-27,1,2,0,1,3,Mid-Value
6290,187NFHQ887,CineQuest,25,72.06,['expired monthly'],2022-06-05,1,2,0,1,3,Mid-Value
6291,187QACP957,RetroReel,53,119.97999999999999,"['expired monthly', 'paid monthly']",2022-05-08,1,2,0,2,4,Mid-Value
6292,187QECN314,LimeLight,50,40.0,['paid monthly'],2022-05-11,1,2,0,0,2,Low-Value
6293,187QWWR511,CineQuest,71,60.01,['expired annual'],2022-04-20,1,1,0,1,2,Low-Value
6294,187RELS220,LimeLight,53,99.9,['expired monthly'],2022-05-08,1,2,0,2,4,Mid-Value
6295,187TPNH170,CineQuest,71,47.92,['paid monthly'],2022-04-20,1,1,0,1,2,Low-Value
6296,187VVPD455,ChillStream,16,24.99,['paid monthly'],2022-06-14,1,2,0,0,2,Low-Value
6297,187XPII736,RetroReel,114,90.0,['paid monthly'],2022-03-08,1,1,0,2,3,Mid-Value
6298,187YDND400,Pulse,46,40.099999999999994,['expired monthly'],2022-05-15,1,2,0,0,2,Low-Value
6299,188ABHY675,ChillStream,84,75.0,['paid monthly'],2022-04-07,1,1,0,1,2,Low-Value
6300,188ACNE398,ChillStream,6,199.99,"['expired annual', 'paid annual']",2022-06-24,1,2,0,3,5,High-Value
6301,188ASQH044,ChillStream,1,100.03,['expired annual'],2022-06-29,1,2,0,2,4,Mid-Value
6302,188BBZR328,LimeLight,76,60.0,['paid monthly'],2022-04-15,1,1,0,1,2,Low-Value
6303,188BSLS414,CineQuest,179,11.99,['expired monthly'],2022-01-02,1,0,0,0,0,Low-Value
6304,188BURV783,ChillStream,174,150.0,['paid monthly'],2022-01-07,1,0,0,3,3,Mid-Value
6305,188BVFZ990,Pulse,103,28.6,['trial monthly'],2022-03-19,1,1,0,0,1,Low-Value
6306,188CBLX662,Pulse,106,32.0,['paid monthly'],2022-03-16,1,1,0,0,1,Low-Value
6307,188COLA680,CineQuest,104,119.98,"['expired annual', 'paid annual']",2022-03-18,1,1,0,2,3,Mid-Value
6308,188CSVP534,Pulse,12,66.75,"['expired annual', 'trial annual']",2022-06-18,1,2,0,1,3,Mid-Value
6309,188CUNX114,CineQuest,35,56.28,['discounted annual'],2022-05-26,1,2,0,1,3,Mid-Value
6310,188DGHY811,LimeLight,147,80.0,['paid annual'],2022-02-03,1,0,0,1,1,Low-Value
6311,188DTHL317,LimeLight,121,60.650000000000006,['trial monthly'],2022-03-01,1,0,0,1,1,Low-Value
6312,188EAFR001,CineQuest,42,23.98,['paid monthly'],2022-05-19,1,2,0,0,2,Low-Value
6313,188EBIW163,ChillStream,3,66.96,['trial monthly'],2022-06-27,1,2,0,1,3,Mid-Value
6314,188FEOD054,CineQuest,97,60.0,['paid annual'],2022-03-25,1,1,0,1,2,Low-Value
6315,188FUFD594,LimeLight,67,79.96,['expired monthly'],2022-04-24,1,1,0,1,2,Low-Value
6316,188GTKS590,CineQuest,22,12.0,['paid monthly'],2022-06-08,1,2,0,0,2,Low-Value
6317,188HQNU542,CineQuest,73,60.0,['paid annual'],2022-04-18,1,1,0,1,2,Low-Value
6318,188HYUY847,LimeLight,58,80.0,['paid annual'],2022-05-03,1,1,0,1,2,Low-Value
6319,188ISOT957,RetroReel,39,150.05,['paid monthly'],2022-05-22,1,2,0,3,5,High-Value
6320,188JOZH532,CineQuest,166,72.06,['paid monthly'],2022-01-15,1,0,0,1,1,Low-Value
6321,188KEKE635,CineQuest,8,48.08,"['expired monthly', 'paid monthly']",2022-06-22,1,2,0,1,3,Mid-Value
6322,188KVRW569,CineQuest,41,23.96,['paid monthly'],2022-05-20,1,2,0,0,2,Low-Value
6323,188KZZE634,CineQuest,84,12.01,['paid monthly'],2022-04-07,1,1,0,0,1,Low-Value
6324,188LUKB515,CineQuest,6,72.0,['paid monthly'],2022-06-24,1,2,0,1,3,Mid-Value
6325,188LXOY213,CineQuest,97,48.0,['paid monthly'],2022-03-25,1,1,0,1,2,Low-Value
6326,188NQIM692,ChillStream,6,24.99,['paid monthly'],2022-06-24,2,2,1,0,3,Mid-Value
6327,188NQIM692,LimeLight,117,80.01,['expired annual'],2022-03-05,2,1,1,1,3,Mid-Value
6328,188OCAT434,CineQuest,180,50.94,['discounted monthly'],2022-01-01,1,0,0,1,1,Low-Value
6329,188OFFU205,RetroReel,63,89.97,['paid monthly'],2022-04-28,1,1,0,2,3,Mid-Value
6330,188OUMV431,RetroReel,106,120.04,['paid monthly'],2022-03-16,1,1,0,2,3,Mid-Value
6331,188PBWC498,LimeLight,149,100.05000000000001,['paid monthly'],2022-02-01,1,0,0,2,2,Low-Value
6332,188QLVR018,CineQuest,163,72.0,['paid monthly'],2022-01-18,1,0,0,1,1,Low-Value
6333,188SGSN562,ChillStream,16,25.01,['paid monthly'],2022-06-14,1,2,0,0,2,Low-Value
6334,188SLXY155,ChillStream,137,100.0,['paid annual'],2022-02-13,1,0,0,2,2,Low-Value
6335,188SYFJ773,LimeLight,0,119.94,['expired monthly'],2022-06-30,1,2,0,2,4,Mid-Value
6336,188ULIG021,LimeLight,108,55.52,['trial monthly'],2022-03-14,1,1,0,1,2,Low-Value
6337,188WJVG532,ChillStream,83,75.0,['paid monthly'],2022-04-08,1,1,0,1,2,Low-Value
6338,188WUSX018,RetroReel,67,120.0,['expired monthly'],2022-04-24,1,1,0,2,3,Mid-Value
6339,188XQAG262,LimeLight,42,120.06,"['expired monthly', 'paid monthly']",2022-05-19,1,2,0,2,4,Mid-Value
6340,188XTUU542,LimeLight,125,100.05000000000001,['paid monthly'],2022-02-25,1,0,0,2,2,Low-Value
6341,188YVPO069,LimeLight,52,100.05000000000001,['expired monthly'],2022-05-09,1,2,0,2,4,Mid-Value
6342,189BAQO779,RetroReel,168,180.0,['paid monthly'],2022-01-13,1,0,0,3,3,Mid-Value
6343,189BCBO777,Pulse,163,43.019999999999996,['discounted monthly'],2022-01-18,1,0,0,0,0,Low-Value
6344,189BOQS664,LimeLight,161,119.88,['paid monthly'],2022-01-20,1,0,0,2,2,Low-Value
6345,189BWHX324,CineQuest,94,60.0,['expired annual'],2022-03-28,1,1,0,1,2,Low-Value
6346,189DTWF416,Pulse,68,17.39,"['trial monthly', 'trial monthly']",2022-04-23,1,1,0,0,1,Low-Value
6347,189ETXH460,ChillStream,90,99.99,['paid annual'],2022-04-01,2,1,1,2,4,Mid-Value
6348,189ETXH460,RetroReel,71,120.0,['expired monthly'],2022-04-20,2,1,1,2,4,Mid-Value
