,ID,BRAND,SUB_DETAIL,START_DATE,END_DATE,DURATION,REVENUE
8249,323FMWC390,RetroReel,paid monthly,2023-02-12,2023-02-12,138,150.0
8250,323HEMC894,Pulse,paid monthly,2023-05-02,2023-05-02,59,16.02
8251,323IXSN242,LimeLight,paid annual,2023-04-30,2023-04-30,61,79.98
8252,323JYUE425,LimeLight,paid annual,2023-01-03,2023-04-09,96,80.0
8253,323KCHT141,ChillStream,trial monthly,2023-04-05,2023-04-05,86,25.53
8254,323MFBN432,LimeLight,paid annual,2023-06-17,2023-06-17,13,79.99
8255,323MIBC662,LimeLight,expired monthly,2023-01-01,2023-01-17,16,19.99
8256,323PAZO538,LimeLight,expired annual,2023-01-01,2023-02-20,50,80.01
8257,323QUGY553,CineQuest,paid monthly,2023-05-03,2023-05-03,58,23.98
8258,323QUGY553,LimeLight,expired monthly,2023-01-01,2023-03-26,84,60.0
8259,323QWGT795,Pulse,expired monthly,2023-01-01,2023-06-30,180,47.94
8260,323RIQQ007,Pulse,expired monthly,2023-01-01,2023-05-12,131,39.95
8261,323RSCQ933,CineQuest,paid monthly,2023-03-01,2023-03-01,121,60.0
8262,323SRRC486,Pulse,paid monthly,2023-01-16,2023-01-16,165,48.0
8263,323TLTZ637,LimeLight,paid monthly,2023-04-06,2023-04-06,85,60.0
8264,323TWNC225,ChillStream,paid monthly,2023-04-08,2023-04-08,83,74.97
8265,323TXMH054,ChillStream,paid monthly,2023-02-07,2023-02-07,143,125.0
8266,323UCTD406,CineQuest,expired monthly,2023-01-01,2023-01-12,11,12.01
8267,323UCTD406,CineQuest,paid monthly,2023-03-12,2023-03-12,110,47.96
8268,323UQFT840,ChillStream,paid monthly,2023-01-23,2023-01-23,158,150.0
8269,323UQFT840,LimeLight,expired monthly,2023-01-01,2023-02-02,32,40.02
8270,323UUTA563,Pulse,paid monthly,2023-02-28,2023-06-16,108,32.0
8271,323VMQH600,RetroReel,expired monthly,2023-01-01,2023-01-31,30,30.0
8272,323VMQH600,RetroReel,trial monthly,2023-06-17,2023-06-17,13,28.73
8273,323VTII628,RetroReel,paid annual,2023-01-09,2023-01-09,172,119.98
8274,323WWDD420,CineQuest,paid monthly,2023-02-26,2023-02-26,124,60.0
8275,323XFWC743,LimeLight,paid annual,2023-05-17,2023-05-17,44,80.02
8276,323XVBV197,ChillStream,expired monthly,2023-01-01,2023-01-18,17,25.01
8277,323XVBV197,ChillStream,paid monthly,2023-04-08,2023-04-08,83,75.06
8278,323XVNI083,Pulse,paid annual,2023-01-04,2023-01-04,177,50.01
8279,323ZHDN870,CineQuest,paid monthly,2023-05-09,2023-05-09,52,24.02
8280,324BZPJ684,RetroReel,paid monthly,2023-01-04,2023-01-04,177,179.94
8281,324CSVE424,Pulse,paid monthly,2023-04-29,2023-04-29,62,24.0
8282,324CTSQ460,CineQuest,paid monthly,2023-01-23,2023-03-05,41,24.04
8283,324CTSQ460,CineQuest,paid annual,2023-06-23,2023-06-23,7,60.0
8284,324DCTR187,Pulse,expired annual,2023-01-01,2023-05-05,124,50.01
8285,324DXNP525,CineQuest,expired annual,2023-01-01,2023-03-26,84,59.99
8286,324EIIV003,RetroReel,paid annual,2023-01-03,2023-01-03,178,119.99
8287,324FKEX332,RetroReel,paid monthly,2023-01-19,2023-01-19,162,179.94
8288,324GGYP992,CineQuest,expired monthly,2023-01-01,2023-03-27,85,36.0
8289,324GGYP992,CineQuest,discounted monthly,2023-05-07,2023-05-07,54,12.2
8290,324IFOH063,CineQuest,expired monthly,2023-01-01,2023-03-31,89,36.06
8291,324JMJP023,Pulse,paid monthly,2023-01-06,2023-01-06,175,48.0
8292,324LDPW306,CineQuest,expired monthly,2023-01-01,2023-04-03,92,48.0
8293,324LDPW306,RetroReel,expired monthly,2023-01-01,2023-01-23,22,30.0
8294,324LSYH342,RetroReel,expired annual,2023-01-01,2023-03-25,83,120.01
8295,324MDSS215,ChillStream,paid monthly,2023-05-30,2023-05-30,31,49.98
8296,324MSCK275,Pulse,paid annual,2023-02-07,2023-02-07,143,49.98
8297,324MXNG805,LimeLight,expired annual,2023-01-01,2023-04-28,117,80.0
8298,324MZOY620,Pulse,paid annual,2023-02-05,2023-02-05,145,50.0
8299,324NTDB405,CineQuest,expired monthly,2023-01-01,2023-03-10,68,35.94
8300,324OQFR048,CineQuest,paid monthly,2023-01-29,2023-05-11,102,48.0
8301,324OVOF595,Pulse,expired monthly,2023-01-01,2023-02-01,31,15.98
8302,324PDIA443,LimeLight,expired annual,2023-01-01,2023-01-18,17,80.02
8303,324PDIA443,LimeLight,paid monthly,2023-04-23,2023-04-23,68,60.0
8304,324RLRB404,RetroReel,paid monthly,2023-01-15,2023-01-15,166,180.0
8305,324TKND355,LimeLight,paid monthly,2023-01-17,2023-01-17,164,120.06
8306,324UJSE902,LimeLight,expired monthly,2023-01-01,2023-04-10,99,80.04
8307,324UJSE902,LimeLight,paid monthly,2023-05-28,2023-05-28,33,40.02
8308,324VDZH537,ChillStream,paid monthly,2023-05-18,2023-05-18,43,50.0
8309,324WFLU283,LimeLight,expired monthly,2023-01-01,2023-02-07,37,40.02
8310,324YWDX417,LimeLight,paid annual,2023-01-23,2023-01-23,158,79.99
8311,324ZHGS782,CineQuest,paid monthly,2023-05-31,2023-05-31,30,12.0
8312,325ADLJ844,CineQuest,expired monthly,2023-01-01,2023-05-16,135,60.0
8313,325AIAW731,ChillStream,expired annual,2023-01-01,2023-05-11,130,99.99
8314,325AIAW731,Pulse,expired monthly,2023-01-01,2023-03-03,61,24.0
8315,325ASIB866,Pulse,paid monthly,2023-02-22,2023-03-03,9,8.01
8316,325ASIB866,Pulse,paid monthly,2023-05-28,2023-05-28,33,16.0
8317,325BQAU531,ChillStream,paid annual,2023-03-23,2023-03-23,99,100.0
8318,325BRVO765,ChillStream,paid annual,2023-05-23,2023-05-23,38,99.99
8319,325DOPI016,CineQuest,paid monthly,2023-01-19,2023-01-19,162,71.94
8320,325FVVR205,LimeLight,expired annual,2023-01-01,2023-03-20,78,80.0
8321,325GFFS904,ChillStream,paid monthly,2023-02-14,2023-02-14,136,125.05000000000001
8322,325GZMQ240,LimeLight,expired monthly,2023-01-01,2023-05-01,120,80.0
8323,325HMFD820,RetroReel,paid monthly,2023-06-16,2023-06-16,14,29.99
8324,325IBFY636,ChillStream,expired monthly,2023-01-01,2023-06-27,177,150.0
8325,325JUUH273,LimeLight,expired annual,2023-01-01,2023-01-10,9,80.0
8326,325JUUH273,LimeLight,trial monthly,2023-05-04,2023-05-04,57,27.34
8327,325KSCV304,CineQuest,paid monthly,2023-02-13,2023-02-13,137,60.0
8328,325KYFC394,CineQuest,paid monthly,2023-01-02,2023-03-15,72,35.97
8329,325KYFC394,CineQuest,paid monthly,2023-06-11,2023-06-11,19,11.99
8330,325OAKG683,Pulse,expired monthly,2023-01-01,2023-05-25,144,39.95
8331,325OAKG683,Pulse,discounted monthly,2023-06-25,2023-06-25,5,7.39
8332,325OFSP601,CineQuest,expired monthly,2023-01-01,2023-06-17,167,72.06
8333,325PWFK019,LimeLight,trial annual,2023-05-28,2023-05-28,33,59.76
8334,325RWXJ287,ChillStream,paid annual,2023-02-07,2023-02-07,143,100.01
8335,325TUSU345,CineQuest,paid monthly,2023-01-09,2023-02-18,40,24.06
8336,325TUSU345,CineQuest,paid monthly,2023-05-12,2023-05-12,49,23.98
8337,325UBZA323,CineQuest,expired monthly,2023-01-01,2023-03-23,81,36.0
8338,325UBZA323,CineQuest,paid monthly,2023-04-29,2023-06-23,55,59.980000000000004
8339,325UYBE813,Pulse,expired monthly,2023-01-01,2023-06-20,170,47.94
8340,325VYHL513,ChillStream,expired monthly,2023-01-01,2023-05-21,140,125.0
8341,325VYHL513,ChillStream,paid monthly,2023-06-28,2023-06-28,2,25.0
8342,325WGYQ599,ChillStream,paid monthly,2023-04-06,2023-04-06,85,74.97
8343,325WGYQ599,LimeLight,expired monthly,2023-01-01,2023-04-17,106,80.0
8344,325YGFA691,ChillStream,paid monthly,2023-03-18,2023-03-18,104,100.0
8345,326ANCQ738,ChillStream,paid annual,2023-04-06,2023-04-06,85,99.99
8346,326DRAL740,CineQuest,paid annual,2023-05-08,2023-05-08,53,60.01
8347,326ECKD658,ChillStream,paid annual,2023-01-05,2023-01-05,176,99.99
8348,326HEBT638,CineQuest,paid monthly,2023-03-11,2023-03-11,111,48.0
8349,326HEBT638,LimeLight,expired annual,2023-01-01,2023-02-13,43,80.0
8350,326JBFJ238,CineQuest,expired monthly,2023-01-01,2023-04-26,115,48.0
8351,326JBFJ238,CineQuest,trial monthly,2023-06-04,2023-06-04,26,11.46
8352,326JNFW837,RetroReel,paid annual,2023-02-23,2023-02-23,127,120.01
8353,326JSQW968,LimeLight,paid annual,2023-03-12,2023-03-12,110,80.0
8354,326LFIR477,LimeLight,discounted monthly,2023-05-20,2023-05-20,41,26.18
8355,326PJHR816,CineQuest,expired monthly,2023-01-01,2023-04-27,116,48.08
8356,326PJHR816,CineQuest,paid monthly,2023-05-18,2023-05-18,43,24.02
8357,326PKQB416,LimeLight,paid annual,2023-06-07,2023-06-07,23,80.0
8358,326QXRD542,Pulse,paid annual,2023-01-17,2023-01-17,164,50.0
8359,326SNDG055,LimeLight,paid monthly,2023-06-21,2023-06-21,9,20.01
8360,326TECQ590,Pulse,paid monthly,2023-02-10,2023-02-10,140,40.0
8361,326TKDJ410,LimeLight,paid annual,2023-05-04,2023-05-04,57,80.0
8362,326URNX650,CineQuest,expired monthly,2023-01-01,2023-03-13,71,36.06
8363,326VJSZ888,LimeLight,paid annual,2023-05-22,2023-05-22,39,80.0
8364,326VSNG904,Pulse,paid annual,2023-06-18,2023-06-18,12,50.0
8365,326VTMB079,CineQuest,expired monthly,2023-01-01,2023-01-06,5,12.0
8366,326YCPE593,Pulse,expired monthly,2023-01-01,2023-02-05,35,16.02
8367,326YCPE593,Pulse,paid monthly,2023-04-20,2023-05-23,33,32.04
8368,326YSCK664,Pulse,expired monthly,2023-01-01,2023-05-10,129,40.0
8369,326ZCNK076,Pulse,expired monthly,2023-01-01,2023-04-11,100,32.04
8370,327AHLY806,ChillStream,paid monthly,2023-04-23,2023-04-23,68,74.97
8371,327AOGF717,CineQuest,expired monthly,2023-01-01,2023-01-27,26,12.01
8372,327BCLB693,LimeLight,discounted monthly,2023-05-01,2023-05-01,60,31.56
8373,327DTJK320,RetroReel,paid annual,2023-02-24,2023-02-24,126,119.99
8374,327EAPD582,LimeLight,paid monthly,2023-01-11,2023-01-11,170,120.12
8375,327EQPT678,Pulse,expired monthly,2023-01-01,2023-01-16,15,8.0
8376,327ERUA287,Pulse,expired monthly,2023-01-01,2023-04-27,116,31.96
8377,327ERUA287,Pulse,paid monthly,2023-05-30,2023-05-30,31,16.02
8378,327ESUH105,LimeLight,trial annual,2023-01-28,2023-02-18,21,79.27
8379,327GCHB427,ChillStream,paid monthly,2023-01-28,2023-01-28,153,150.0
8380,327IDXW015,LimeLight,paid monthly,2023-01-09,2023-05-20,131,100.05000000000001
8381,327IUIK108,LimeLight,expired monthly,2023-01-01,2023-06-05,155,119.94
8382,327JIYZ525,CineQuest,trial monthly,2023-02-16,2023-02-16,134,55.9
8383,327JJRY469,LimeLight,paid monthly,2023-04-30,2023-04-30,61,60.06
8384,327JQLA792,Pulse,paid annual,2023-06-01,2023-06-01,29,50.0
8385,327JUSZ372,Pulse,paid annual,2023-05-29,2023-06-24,26,49.99
8386,327JZCT482,CineQuest,expired monthly,2023-01-01,2023-01-07,6,12.01
8387,327KCPM890,LimeLight,expired annual,2023-01-01,2023-06-09,159,79.99
8388,327KQJL140,LimeLight,paid annual,2023-05-19,2023-05-19,42,79.99
8389,327MAJY676,LimeLight,expired annual,2023-01-01,2023-02-03,33,80.0
8390,327MHPP409,LimeLight,paid monthly,2023-02-01,2023-02-01,149,100.0
8391,327MKTX704,CineQuest,paid annual,2023-03-07,2023-03-07,115,60.0
8392,327NBHD816,ChillStream,expired annual,2023-01-01,2023-05-05,124,99.99
8393,327QFAR808,RetroReel,paid monthly,2023-04-18,2023-04-18,73,89.94
8394,327RNLC445,LimeLight,discounted monthly,2023-03-18,2023-04-18,31,17.5
8395,327RNTN636,LimeLight,paid annual,2023-03-26,2023-03-26,96,80.01
8396,327TNOB275,RetroReel,expired monthly,2023-01-01,2023-03-11,69,90.0
8397,327UDKB090,CineQuest,expired monthly,2023-01-01,2023-01-04,3,12.01
8398,327UDKB090,CineQuest,paid monthly,2023-02-07,2023-02-07,143,60.05
8399,327WZFP086,LimeLight,paid annual,2023-02-04,2023-02-04,146,79.99
8400,328ALFE824,CineQuest,expired monthly,2023-01-01,2023-01-06,5,11.99
8401,328ALFE824,CineQuest,discounted monthly,2023-06-13,2023-06-13,17,5.65
8402,328ASSH528,RetroReel,paid monthly,2023-03-08,2023-03-08,114,119.92
8403,328BJBR575,Pulse,expired monthly,2023-01-01,2023-05-04,123,40.0
8404,328CHUF613,ChillStream,discounted monthly,2023-05-10,2023-05-10,51,49.06
8405,328EGSN711,CineQuest,expired annual,2023-01-01,2023-04-28,117,59.99
8406,328EGSN711,CineQuest,paid annual,2023-06-02,2023-06-02,28,59.99
8407,328HETA320,CineQuest,expired monthly,2023-01-01,2023-02-21,51,23.98
8408,328HETA320,CineQuest,trial annual,2023-03-26,2023-04-30,35,83.76
8409,328HSSB140,RetroReel,paid annual,2023-01-23,2023-01-23,158,120.01
8410,328KFHU264,LimeLight,paid monthly,2023-06-18,2023-06-18,12,20.0
8411,328LDFF995,LimeLight,paid monthly,2023-04-20,2023-04-20,71,60.06
8412,328LKNY202,LimeLight,paid monthly,2023-03-09,2023-03-09,113,80.04
8413,328MXBA053,CineQuest,paid monthly,2023-05-14,2023-05-14,47,24.0
8414,328PSJR959,LimeLight,paid annual,2023-04-24,2023-04-24,67,79.98
8415,328PVOH498,Pulse,expired monthly,2023-01-01,2023-04-29,118,31.96
8416,328PVOH498,Pulse,paid monthly,2023-06-29,2023-06-29,1,7.99
8417,328TQKD377,CineQuest,trial monthly,2023-03-08,2023-03-08,114,19.44
8418,328VJOS323,CineQuest,expired annual,2023-01-01,2023-01-05,4,60.0
8419,328VJOS323,CineQuest,paid annual,2023-05-03,2023-05-03,58,59.98
8420,328XMSI710,CineQuest,expired monthly,2023-01-01,2023-05-21,140,59.95
8421,328XMSI710,CineQuest,paid annual,2023-06-24,2023-06-24,6,60.0
8422,328XZST028,LimeLight,paid monthly,2023-02-10,2023-02-10,140,100.0
8423,328YOGE852,Pulse,paid annual,2023-01-21,2023-01-21,160,49.99
8424,328ZUWR265,ChillStream,paid monthly,2023-02-05,2023-02-05,145,124.94999999999999
8425,329AUCZ101,Pulse,expired monthly,2023-01-01,2023-01-19,18,7.99
8426,329AVWZ151,Pulse,paid annual,2023-04-13,2023-04-13,78,50.0
8427,329AWJZ389,CineQuest,expired monthly,2023-01-01,2023-05-31,150,60.0
8428,329AZDV050,ChillStream,expired monthly,2023-01-01,2023-03-18,76,74.97
8429,329BMCY095,RetroReel,discounted annual,2023-06-02,2023-06-02,28,38.5
8430,329CMYJ564,ChillStream,discounted annual,2023-03-28,2023-06-20,84,75.45
8431,329EDCG063,Pulse,paid monthly,2023-04-20,2023-04-20,71,24.0
8432,329EMUL732,Pulse,paid monthly,2023-03-23,2023-03-23,99,31.92
8433,329EPGZ683,ChillStream,expired annual,2023-01-01,2023-05-09,128,100.01
8434,329FCBE244,Pulse,paid monthly,2023-06-13,2023-06-13,17,8.01
8435,329FZMV815,CineQuest,paid monthly,2023-06-18,2023-06-18,12,11.98
8436,329IEYB842,CineQuest,expired monthly,2023-01-01,2023-01-25,24,12.0
8437,329IEYB842,CineQuest,paid monthly,2023-06-24,2023-06-24,6,11.99
8438,329JITO580,LimeLight,expired monthly,2023-01-01,2023-06-10,160,119.76
8439,329MTZH979,CineQuest,expired monthly,2023-01-01,2023-06-01,151,72.0
8440,329PTSV206,LimeLight,paid annual,2023-01-31,2023-01-31,150,80.0
8441,329SOVM323,CineQuest,paid monthly,2023-04-20,2023-04-20,71,36.03
8442,329SXCB968,ChillStream,paid monthly,2023-02-15,2023-02-15,135,125.05000000000001
8443,329SXCB968,RetroReel,paid monthly,2023-02-17,2023-02-17,133,150.05
8444,329VLKL927,ChillStream,paid annual,2023-05-04,2023-05-04,57,100.01
8445,329VNMK779,Pulse,discounted monthly,2023-01-03,2023-03-22,78,17.580000000000002
8446,329VNMK779,Pulse,paid monthly,2023-05-23,2023-05-23,38,16.02
8447,330CDDA554,ChillStream,paid monthly,2023-01-11,2023-01-11,170,149.94
8448,330CTCQ935,Pulse,paid monthly,2023-01-28,2023-01-28,153,47.94
8449,330DPCE926,RetroReel,expired monthly,2023-01-01,2023-02-25,55,59.98
8450,330EFNX007,LimeLight,paid monthly,2023-03-23,2023-03-23,99,80.0
8451,330HFRF715,ChillStream,paid annual,2023-04-09,2023-04-09,82,100.01
8452,330IMUF165,CineQuest,expired monthly,2023-01-01,2023-06-10,160,72.06
8453,330ITKZ379,ChillStream,expired monthly,2023-01-01,2023-01-22,21,25.0
8454,330ITKZ379,ChillStream,paid monthly,2023-06-04,2023-06-04,26,24.99
8455,330IVEP674,Pulse,paid monthly,2023-05-22,2023-05-22,39,16.02
8456,330JEIC816,RetroReel,expired monthly,2023-01-01,2023-03-26,84,90.0
8457,330JGFQ602,Pulse,expired monthly,2023-01-01,2023-04-10,99,32.0
8458,330LZEG434,LimeLight,expired annual,2023-01-01,2023-01-06,5,79.99
8459,330LZEG434,Pulse,paid annual,2023-04-25,2023-04-25,66,50.0
8460,330OXNV801,LimeLight,paid annual,2023-05-30,2023-05-30,31,80.01
8461,330TEMW138,RetroReel,paid annual,2023-01-19,2023-01-19,162,120.01
8462,330VIFO569,ChillStream,expired annual,2023-01-01,2023-01-18,17,99.99
8463,330WQFI417,LimeLight,expired monthly,2023-01-01,2023-02-04,34,39.98
8464,330YOFR032,LimeLight,trial monthly,2023-06-13,2023-06-13,17,8.36
8465,330ZRTS061,CineQuest,expired monthly,2023-01-01,2023-06-11,161,72.12
8466,331AMUC657,ChillStream,paid monthly,2023-01-03,2023-01-03,178,150.06
8467,331APCS994,ChillStream,paid monthly,2023-05-08,2023-05-08,53,50.0
8468,331BXDZ966,CineQuest,expired annual,2023-01-01,2023-02-05,35,60.01
8469,331DOVS797,RetroReel,paid annual,2023-04-03,2023-04-03,88,120.0
8470,331DXSF105,LimeLight,expired monthly,2023-01-01,2023-01-13,12,19.99
8471,331DXSF105,LimeLight,paid annual,2023-06-25,2023-06-25,5,80.0
8472,331ETMW334,ChillStream,expired monthly,2023-01-01,2023-02-10,40,50.0
8473,331ETMW334,LimeLight,expired monthly,2023-01-01,2023-03-13,71,60.06
8474,331ETMW334,LimeLight,paid monthly,2023-04-10,2023-04-10,81,60.0
8475,331FMEU711,ChillStream,paid monthly,2023-03-15,2023-03-15,107,100.04
8476,331GEWR830,CineQuest,paid monthly,2023-04-08,2023-04-08,83,36.03
8477,331GYFM753,Pulse,paid monthly,2023-03-07,2023-03-07,115,32.08
8478,331KKML616,Pulse,discounted monthly,2023-01-25,2023-01-25,156,39.599999999999994
8479,331LQYV012,ChillStream,expired monthly,2023-01-01,2023-03-04,62,75.0
8480,331LQYV012,ChillStream,trial monthly,2023-04-05,2023-04-05,86,43.32
8481,331OWXI190,Pulse,expired monthly,2023-01-01,2023-01-19,18,8.01
8482,331QNAK220,CineQuest,paid monthly,2023-01-04,2023-01-04,177,72.06
8483,331QXXN754,RetroReel,paid monthly,2023-04-19,2023-04-19,72,90.0
8484,331RZWF455,CineQuest,paid monthly,2023-01-02,2023-02-15,44,24.02
8485,331RZWF455,CineQuest,paid monthly,2023-06-03,2023-06-03,27,11.99
8486,331SGMJ952,CineQuest,paid monthly,2023-05-21,2023-05-21,40,23.96
8487,331UCXQ885,ChillStream,expired annual,2023-01-01,2023-06-01,151,100.01
8488,331WAWT230,Pulse,paid annual,2023-06-08,2023-06-08,22,49.99
8489,331XAZM912,LimeLight,paid annual,2023-03-19,2023-03-19,103,79.98
8490,331YMES004,Pulse,paid annual,2023-04-09,2023-04-09,82,49.98
8491,331YTDD182,ChillStream,expired monthly,2023-01-01,2023-06-29,179,150.0
8492,331ZOCY686,LimeLight,paid annual,2023-03-23,2023-03-23,99,79.99
8493,332BEJC685,RetroReel,expired monthly,2023-01-01,2023-04-14,103,119.96
8494,332GBAV447,ChillStream,paid monthly,2023-02-12,2023-02-12,138,125.05000000000001
8495,332JYJO626,Pulse,paid monthly,2023-02-01,2023-02-01,149,40.05
8496,332LPRE383,CineQuest,expired monthly,2023-01-01,2023-03-22,80,36.0
8497,332LZRW762,LimeLight,paid monthly,2023-01-24,2023-01-24,157,120.06
8498,332MFQP674,CineQuest,paid monthly,2023-01-10,2023-03-02,51,23.98
8499,332MFQP674,LimeLight,trial annual,2023-06-22,2023-06-22,8,49.09
8500,332MHDV314,LimeLight,paid monthly,2023-05-27,2023-05-27,34,40.0
8501,332NAKN486,LimeLight,expired monthly,2023-01-01,2023-05-12,131,100.0
8502,332NJXK493,ChillStream,paid monthly,2023-05-09,2023-05-09,52,49.96
8503,332NOEJ758,CineQuest,discounted monthly,2023-05-25,2023-05-25,36,18.22
8504,332OIZW667,Pulse,expired annual,2023-01-01,2023-02-05,35,49.99
8505,332OLUL515,CineQuest,paid monthly,2023-05-03,2023-05-03,58,24.0
8506,332QDLU727,ChillStream,paid annual,2023-01-07,2023-06-20,164,100.01
8507,332RGDG563,ChillStream,paid monthly,2023-02-11,2023-02-11,139,125.0
8508,332RJBB771,CineQuest,expired monthly,2023-01-01,2023-01-29,28,12.0
8509,332RJBB771,CineQuest,paid monthly,2023-05-19,2023-05-19,42,23.98
8510,332SSKN196,LimeLight,paid monthly,2023-01-13,2023-01-13,168,119.94
8511,332THFU875,Pulse,paid monthly,2023-02-19,2023-02-19,131,39.95
8512,332UMCN333,RetroReel,expired monthly,2023-01-01,2023-05-28,147,150.0
8513,332UYMQ854,CineQuest,trial annual,2023-04-29,2023-04-29,62,48.93
8514,332VHUV580,LimeLight,paid monthly,2023-06-07,2023-06-07,23,20.0
8515,332VIIK987,LimeLight,paid annual,2023-05-14,2023-05-14,47,80.01
8516,332YFHY115,Pulse,paid monthly,2023-02-06,2023-02-06,144,40.05
8517,332YJDQ462,ChillStream,paid monthly,2023-02-07,2023-02-07,143,124.94999999999999
8518,332YQFL020,RetroReel,paid annual,2023-05-27,2023-05-27,34,120.01
8519,332YWOQ786,RetroReel,discounted monthly,2023-06-14,2023-06-14,16,26.71
8520,332ZEQB670,RetroReel,discounted monthly,2023-01-23,2023-01-23,158,68.76
8521,333BPRB412,CineQuest,paid monthly,2023-06-28,2023-06-28,2,11.98
8522,333CROK542,ChillStream,discounted monthly,2023-04-24,2023-04-24,67,46.83
8523,333CZFJ148,LimeLight,trial monthly,2023-03-12,2023-03-12,110,27.96
8524,333DIVN826,LimeLight,expired annual,2023-01-01,2023-04-24,113,79.99
8525,333EZRR702,ChillStream,paid annual,2023-02-12,2023-02-12,138,100.01
8526,333HVFD313,CineQuest,trial monthly,2023-04-15,2023-04-15,76,30.93
8527,333JJWV399,CineQuest,paid monthly,2023-01-24,2023-01-24,157,72.0
8528,333JJXA111,LimeLight,expired monthly,2023-01-01,2023-03-27,85,60.03
8529,333LVMU466,LimeLight,paid monthly,2023-02-09,2023-03-27,46,40.0
8530,333NNYF115,Pulse,expired monthly,2023-01-01,2023-03-06,64,24.0
8531,333PHIX267,RetroReel,expired monthly,2023-01-01,2023-04-18,107,120.0
8532,333PHIX267,RetroReel,trial monthly,2023-06-04,2023-06-04,26,10.54
8533,333QYOV852,LimeLight,paid monthly,2023-06-24,2023-06-24,6,20.0
8534,333RMBI881,CineQuest,expired monthly,2023-01-01,2023-02-04,34,24.04
8535,333RMVD108,CineQuest,paid monthly,2023-03-09,2023-03-09,113,47.96
8536,333TNDK043,CineQuest,paid annual,2023-02-12,2023-02-12,138,60.0
8537,333TZPM991,Pulse,expired monthly,2023-01-01,2023-02-02,32,15.96
8538,333TZPM991,Pulse,paid monthly,2023-03-20,2023-03-20,102,32.04
8539,333UQYQ367,ChillStream,expired annual,2023-01-01,2023-01-18,17,99.99
8540,333WMXC930,Pulse,expired annual,2023-01-01,2023-01-17,16,50.01
8541,333WMXC930,Pulse,paid annual,2023-02-09,2023-04-05,55,100.00999999999999
8542,333WMXC930,Pulse,paid annual,2023-06-08,2023-06-08,22,50.01
8543,333ZNDL338,LimeLight,paid monthly,2023-02-13,2023-02-13,137,100.0
8544,333ZWIR662,Pulse,expired annual,2023-01-01,2023-05-06,125,50.0
8545,334BJDJ892,CineQuest,paid monthly,2023-05-11,2023-05-11,50,23.98
8546,334BNFI669,RetroReel,paid monthly,2023-04-10,2023-04-10,81,90.03
8547,334DGCS994,CineQuest,paid monthly,2023-02-17,2023-04-20,62,36.03
8548,334DGCS994,CineQuest,paid monthly,2023-06-12,2023-06-12,18,12.02
8549,334DNSD280,CineQuest,paid monthly,2023-01-27,2023-02-16,20,11.99
8550,334DNSD280,CineQuest,paid monthly,2023-03-11,2023-03-11,111,48.04
8551,334GCHS746,RetroReel,paid monthly,2023-01-24,2023-01-24,157,180.0
8552,334GNOQ560,ChillStream,expired monthly,2023-01-01,2023-01-06,5,25.01
8553,334GNOQ560,ChillStream,paid monthly,2023-03-18,2023-03-18,104,99.96
8554,334HCJI394,ChillStream,expired monthly,2023-01-01,2023-03-18,76,75.0
8555,334ICTB420,Pulse,paid monthly,2023-04-30,2023-04-30,61,24.0
8556,334IMWV365,LimeLight,paid monthly,2023-05-21,2023-05-21,40,40.0
8557,334JXFX029,LimeLight,paid monthly,2023-02-24,2023-03-09,13,20.01
8558,334LJNV219,Pulse,expired monthly,2023-01-01,2023-06-24,174,48.06
8559,334LKSV122,Pulse,paid annual,2023-03-29,2023-03-29,93,50.0
8560,334NNLC624,Pulse,paid monthly,2023-01-21,2023-01-21,160,47.94
8561,334NNLC624,RetroReel,expired monthly,2023-01-01,2023-03-12,70,90.0
8562,334OJKI630,RetroReel,paid monthly,2023-02-08,2023-02-08,142,150.0
8563,334OYOV745,ChillStream,expired annual,2023-01-01,2023-02-01,31,100.0
8564,334PYSJ368,ChillStream,paid monthly,2023-05-20,2023-05-20,41,50.0
8565,334PYSJ368,RetroReel,expired annual,2023-01-01,2023-06-18,168,119.98
8566,334PZTB331,ChillStream,paid annual,2023-04-30,2023-04-30,61,99.99
8567,334PZTB331,LimeLight,paid annual,2023-06-07,2023-06-07,23,80.01
8568,334SLYD156,LimeLight,discounted monthly,2023-03-16,2023-03-16,106,24.72
8569,334WDES436,ChillStream,paid monthly,2023-06-10,2023-06-10,20,25.02
8570,334XKYW186,LimeLight,paid monthly,2023-04-07,2023-04-07,84,60.0
8571,334XPCP700,LimeLight,paid monthly,2023-03-13,2023-03-13,109,79.88
8572,334YICH891,ChillStream,paid monthly,2023-01-28,2023-01-28,153,150.0
8573,334ZIHV924,Pulse,expired monthly,2023-01-01,2023-06-06,156,48.0
8574,334ZMTS873,Pulse,paid monthly,2023-06-27,2023-06-27,3,8.01
8575,334ZUUS016,ChillStream,expired monthly,2023-01-01,2023-05-31,150,125.05000000000001
8576,335DXRU400,CineQuest,paid monthly,2023-06-14,2023-06-14,16,11.99
8577,335EWTV125,CineQuest,paid annual,2023-04-14,2023-04-14,77,60.0
8578,335GAPY291,LimeLight,expired monthly,2023-01-01,2023-04-24,113,80.0
8579,335GXJO326,LimeLight,paid annual,2023-01-05,2023-01-05,176,79.99
8580,335HHDX361,Pulse,expired monthly,2023-01-01,2023-06-17,167,47.94
8581,335HWRE697,Pulse,expired monthly,2023-01-01,2023-05-18,137,40.099999999999994
