,ID,BRAND,2023_REVENUE
8724,247OSVA606,ChillStream,99.99
8725,247REAQ372,CineQuest,92.26
8726,247REAQ372,LimeLight,239.88
8727,247RSKW205,ChillStream,99.99
8728,247TOPI894,CineQuest,72.0
8729,247VNSN388,ChillStream,174.92999999999998
8730,247VUAQ669,Pulse,56.06
8731,247VVXK945,CineQuest,108.02
8732,247WEGW868,ChillStream,275.11
8733,247WNPT421,Pulse,72.0
8734,247WPPW829,Pulse,129.8
8735,247WYBZ190,RetroReel,120.0
8736,247YIAN449,LimeLight,219.89
8737,247YIAN449,Pulse,65.96000000000001
8738,247ZRRW390,LimeLight,139.92999999999998
8739,248AKHN849,LimeLight,159.07
8740,248BIWW711,LimeLight,79.99
8741,248BMLP567,RetroReel,180.06
8742,248BUGB961,RetroReel,120.0
8743,248CCRG416,LimeLight,140.0
8744,248CKCN683,ChillStream,250.10000000000002
8745,248DFDZ500,RetroReel,299.9
8746,248EEKB780,CineQuest,59.94
8747,248EGVJ379,CineQuest,31.369999999999997
8748,248EGXL622,Pulse,107.99000000000001
8749,248FOOK379,Pulse,49.99
8750,248FTTC973,RetroReel,89.97
8751,248GULX868,LimeLight,160.0
8752,248GYEQ739,RetroReel,177.13
8753,248HCDL928,CineQuest,143.88
8754,248HNKI707,CineQuest,120.03
8755,248JBYJ165,LimeLight,119.94
8756,248JFCD541,LimeLight,199.98000000000002
8757,248JZCE635,CineQuest,120.0
8758,248KJSO954,RetroReel,120.02
8759,248LPZJ064,RetroReel,150.0
8760,248LQZE679,ChillStream,175.07000000000002
8761,248LQZE679,LimeLight,139.92999999999998
8762,248MMMK071,LimeLight,120.0
8763,248NELL941,RetroReel,149.95
8764,248ODLY951,LimeLight,199.84
8765,248OIUH661,RetroReel,120.01
8766,248OPBV598,RetroReel,240.08
8767,248QBLX888,CineQuest,84.02000000000001
8768,248QBLX888,Pulse,49.99
8769,248QIFW802,Pulse,69.33
8770,248QWAH211,RetroReel,240.08
8771,248SSYP702,RetroReel,330.21
8772,248ULPW212,RetroReel,180.0
8773,248UNIM643,ChillStream,275.0
8774,248UVFD363,CineQuest,170.07999999999998
8775,248UWSQ908,Pulse,50.0
8776,248UYCF553,LimeLight,159.99
8777,248VBLB331,LimeLight,139.92999999999998
8778,248VUIW080,RetroReel,180.0
8779,248WIKV541,CineQuest,83.99000000000001
8780,248WLAB796,CineQuest,119.81
8781,248WOVS756,Pulse,88.0
8782,248WTAS513,CineQuest,59.980000000000004
8783,248XNVI461,RetroReel,60.02
8784,248XWLB482,LimeLight,80.02
8785,248YLCP514,LimeLight,240.0
8786,248YYQN591,CineQuest,60.0
8787,248ZWPW613,LimeLight,219.89
8788,249AAOI517,CineQuest,60.0
8789,249AAVO737,ChillStream,150.03
8790,249AXXV934,RetroReel,89.94
8791,249BGBW425,Pulse,88.0
8792,249BJSC397,RetroReel,360.12
8793,249CAXX344,CineQuest,84.07
8794,249CAXX344,Pulse,50.01
8795,249CHAA101,CineQuest,72.0
8796,249CNTR794,CineQuest,107.91
8797,249CRYN786,RetroReel,329.89
8798,249CYRK272,ChillStream,174.92999999999998
8799,249DEBY873,ChillStream,225.03000000000003
8800,249GPER192,RetroReel,120.02
8801,249GXPJ764,RetroReel,120.02
8802,249HCEG923,LimeLight,100.0
8803,249HDUK906,CineQuest,96.36
8804,249HQJZ233,LimeLight,199.8
8805,249IQFG575,CineQuest,59.95
8806,249JYFR377,RetroReel,209.92999999999998
8807,249KOUL918,RetroReel,120.04
8808,249LERS270,LimeLight,80.0
8809,249LIFV008,RetroReel,359.88
8810,249LQDU244,CineQuest,120.0
8811,249LTXL198,LimeLight,119.94
8812,249LTXL198,Pulse,55.92
8813,249NIKY217,RetroReel,179.94
8814,249NVQE013,ChillStream,299.88
8815,249NVQE013,RetroReel,120.0
8816,249POAJ410,CineQuest,118.3
8817,249QBNB979,ChillStream,100.0
8818,249QOZC396,Pulse,47.980000000000004
8819,249QQIR053,ChillStream,275.0
8820,249SBFQ183,CineQuest,107.91
8821,249TBFI790,RetroReel,239.92
8822,249VUEX898,ChillStream,100.0
8823,249VYYT463,LimeLight,79.99
8824,249WXTW332,LimeLight,94.53
8825,249WXTW332,RetroReel,359.88
8826,249YXNM362,RetroReel,120.01
8827,249ZBNV676,CineQuest,76.58
8828,250AAGV999,RetroReel,119.99
8829,250DGIO130,Pulse,24.0
8830,250ECBX683,ChillStream,100.0
8831,250FVNY795,ChillStream,100.0
8832,250GJDP778,CineQuest,156.01
8833,250GKDC415,LimeLight,80.0
8834,250GMKM078,CineQuest,119.9
8835,250HJFK028,Pulse,49.98
8836,250IGIG124,LimeLight,180.0
8837,250IOCB355,RetroReel,210.0
8838,250IOTW869,LimeLight,100.05000000000001
8839,250IPRZ690,ChillStream,175.03
8840,250JNTD557,ChillStream,199.92
8841,250JNTD557,CineQuest,60.02
8842,250JZRZ460,RetroReel,59.98
8843,250LGWP706,CineQuest,131.87
8844,250LIFV121,ChillStream,275.0
8845,250LIFV121,Pulse,32.0
8846,250LRSR119,CineQuest,71.92
8847,250LRSR119,Pulse,72.17999999999999
8848,250MCTN814,CineQuest,144.0
8849,250NWEY771,CineQuest,60.0
8850,250ONQR748,RetroReel,179.94
8851,250PJRE456,CineQuest,95.92
8852,250PKGV372,LimeLight,80.0
8853,250PUWL860,LimeLight,99.96000000000001
8854,250QHPF896,CineQuest,131.98
8855,250QKLI327,LimeLight,239.88
8856,250SPUO646,RetroReel,240.16
8857,250TEIQ106,ChillStream,100.0
8858,250WSAN285,CineQuest,120.02
8859,250WVUK188,CineQuest,107.91
8860,250WYXI317,Pulse,111.89999999999999
8861,250XRHO714,CineQuest,60.05
8862,250XUPK218,RetroReel,330.0
8863,250ZIEB630,CineQuest,119.99000000000001
8864,251ALSY851,CineQuest,132.02
8865,251ALSY851,LimeLight,140.07
8866,251ALVK748,CineQuest,83.96
8867,251ARHQ460,CineQuest,72.0
8868,251CVKE550,Pulse,96.0
8869,251EHEI783,CineQuest,55.71
8870,251FIWT160,Pulse,87.95
8871,251FOQI009,RetroReel,120.0
8872,251GFJM011,ChillStream,100.0
8873,251GQEM125,LimeLight,79.99
8874,251KABP272,ChillStream,275.11
8875,251LCWU683,RetroReel,120.0
8876,251LFLO694,LimeLight,200.10000000000002
8877,251LKOH576,CineQuest,84.07
8878,251LPOA537,ChillStream,186.97
8879,251MJDR348,RetroReel,119.99
8880,251MVCJ786,CineQuest,60.0
8881,251NAFB681,CineQuest,60.01
8882,251OWGC217,Pulse,95.93
8883,251RNPE419,LimeLight,80.0
8884,251SQCZ702,LimeLight,180.04
8885,251TCUK202,CineQuest,132.10999999999999
8886,251THOH981,LimeLight,80.01
8887,251TJJD342,ChillStream,149.94
8888,251VOZT719,Pulse,79.98
8889,251XSRG232,CineQuest,131.89000000000001
8890,251XSRG232,RetroReel,210.0
8891,251YPVU045,ChillStream,300.0
8892,252AASE199,CineQuest,47.96
8893,252BIZA894,CineQuest,107.82000000000001
8894,252BNXB965,Pulse,89.05000000000001
8895,252EJIO852,CineQuest,60.0
8896,252ETBO602,LimeLight,183.32999999999998
8897,252FLZU899,ChillStream,200.0
8898,252FYFS356,RetroReel,209.92999999999998
8899,252GBXD543,ChillStream,200.08
8900,252GBXD543,LimeLight,100.07
8901,252HLZZ539,CineQuest,84.07
8902,252IUPW155,CineQuest,59.99
8903,252IWVL293,CineQuest,47.96
8904,252IWVL293,LimeLight,160.01
8905,252LDMT689,Pulse,96.12
8906,252LNYA367,CineQuest,131.96
8907,252LNYA367,RetroReel,149.9
8908,252MDIB454,Pulse,50.02
8909,252MNRM983,LimeLight,80.0
8910,252NHFT491,RetroReel,150.02
8911,252NJHM917,CineQuest,143.96
8912,252NLMJ474,CineQuest,119.99000000000001
8913,252OJXL860,LimeLight,199.89999999999998
8914,252OJXL860,Pulse,64.08
8915,252OMSZ917,CineQuest,59.99
8916,252ONMJ117,Pulse,49.99
8917,252PFXF560,LimeLight,100.0
8918,252QHJO801,Pulse,66.9
8919,252QTOV059,Pulse,80.0
8920,252SNQT994,ChillStream,249.89999999999998
8921,252SNQT994,RetroReel,90.03
8922,252UKOB598,Pulse,50.0
8923,252UVSQ571,RetroReel,89.97
8924,252VGNU138,ChillStream,124.99
8925,252VGNU138,RetroReel,150.05
8926,252WFLL465,Pulse,50.0
8927,252WSBJ015,ChillStream,250.0
8928,252YHCV967,RetroReel,120.01
8929,252YILW400,ChillStream,125.05000000000001
8930,253DFSP952,ChillStream,300.24
8931,253DSWR721,Pulse,8.02
8932,253ERHM321,LimeLight,40.0
8933,253EVNZ491,Pulse,50.0
8934,253FHHA213,CineQuest,96.15
8935,253JBJQ221,ChillStream,299.9
8936,253JCGL437,RetroReel,179.94
8937,253JJVE606,CineQuest,120.0
8938,253LKLF959,CineQuest,132.10999999999999
8939,253LKLF959,Pulse,54.480000000000004
8940,253MAGZ458,LimeLight,160.0
8941,253MCQV290,CineQuest,28.35
8942,253MHXJ934,CineQuest,59.99
8943,253MJOG550,CineQuest,156.07999999999998
8944,253NOPD427,RetroReel,120.01
8945,253NWSD205,Pulse,24.12
8946,253ODXT384,ChillStream,300.12
8947,253ODXT384,LimeLight,34.14
8948,253OVQJ674,Pulse,66.00999999999999
8949,253OXFT083,CineQuest,144.24
8950,253QKUP971,LimeLight,79.99
8951,253UUGG803,LimeLight,260.09000000000003
8952,253VICL383,ChillStream,225.10000000000002
8953,253VWNX434,RetroReel,180.0
8954,253ZJKS305,LimeLight,100.0
8955,254ANGI475,RetroReel,240.0
8956,254AYMT052,RetroReel,90.03
8957,254AYOM227,CineQuest,156.09
8958,254AYYR756,LimeLight,60.0
8959,254BQPY718,LimeLight,80.0
8960,254CMJB754,Pulse,30.46
8961,254DSXM867,RetroReel,119.98
8962,254EMZC409,ChillStream,125.02
8963,254FZGI220,RetroReel,269.90999999999997
8964,254GOIU926,LimeLight,199.89999999999998
8965,254HOFB061,RetroReel,180.12
8966,254HVYL344,LimeLight,171.43
8967,254JLAW814,ChillStream,200.0
8968,254KADR266,Pulse,80.1
8969,254LDWG975,RetroReel,149.9
8970,254MDUQ673,RetroReel,270.09000000000003
8971,254MVHI412,CineQuest,108.0
8972,254NIVV778,RetroReel,120.01
8973,254NLHF514,RetroReel,359.88
8974,254NZLX863,ChillStream,125.0
8975,254PFVU168,LimeLight,79.96
8976,254QAZM270,Pulse,40.05
8977,254QKCL339,ChillStream,50.02
8978,254SGDK180,ChillStream,249.81
8979,254SQCF595,LimeLight,60.0
8980,254UGFX592,LimeLight,119.96
8981,254VHLM514,RetroReel,239.92
8982,254VRRY533,LimeLight,80.0
8983,254WQEI089,RetroReel,330.0
8984,254WZBZ713,ChillStream,175.01999999999998
8985,254XRMZ925,Pulse,80.06
8986,254YGOC194,CineQuest,71.94
8987,254YGOC194,Pulse,32.04
8988,254ZGGE478,LimeLight,140.07000000000002
8989,254ZLHX900,LimeLight,80.04
8990,255BHDK491,Pulse,50.0
8991,255BNVI653,CineQuest,60.01
8992,255BNVI653,LimeLight,80.01
8993,255COKG663,CineQuest,59.99
8994,255EIQB655,ChillStream,249.89999999999998
8995,255EKTY751,Pulse,71.99000000000001
8996,255ESNQ855,Pulse,66.00999999999999
8997,255FDWQ805,CineQuest,59.99
8998,255FFHG757,Pulse,47.96
8999,255FJBQ309,RetroReel,120.0
9000,255FVMH776,RetroReel,180.0
9001,255GVPG812,CineQuest,120.00999999999999
9002,255GZLL437,CineQuest,108.0
9003,255HPFT550,Pulse,47.96
9004,255HZNN307,CineQuest,180.0
9005,255IYHR340,CineQuest,72.0
9006,255JBBY347,CineQuest,60.0
9007,255JPYQ438,RetroReel,119.99
9008,255LFFV287,Pulse,95.89
9009,255MBMM161,CineQuest,120.0
9010,255MIRP153,ChillStream,125.1
9011,255MIRP153,LimeLight,99.94999999999999
9012,255MLMN018,CineQuest,108.0
9013,255MPRM527,RetroReel,120.0
9014,255MZJZ320,CineQuest,143.9
9015,255NBNW679,Pulse,50.01
9016,255OHZS916,CineQuest,120.0
9017,255OIJZ626,CineQuest,61.83
9018,255OKAU294,RetroReel,179.82
9019,255POGN947,RetroReel,209.92999999999998
9020,255QVEM315,LimeLight,80.0
9021,255RLFP865,LimeLight,90.92999999999999
9022,255RVLH168,LimeLight,80.0
9023,255RWOI418,RetroReel,180.06
9024,255ULQF457,RetroReel,179.94
9025,255UWSW133,LimeLight,240.0
9026,255VWIX393,CineQuest,83.96000000000001
9027,255VYBB357,LimeLight,60.03
9028,255XWAR143,LimeLight,79.99
9029,255YGRF767,LimeLight,60.0
9030,255YNKJ463,ChillStream,100.01
9031,255ZNFN305,LimeLight,87.0
9032,255ZNFN305,Pulse,89.9
9033,256AMKU168,CineQuest,120.0
9034,256AXXH425,CineQuest,119.89999999999999
9035,256BIMG067,RetroReel,120.01
9036,256BKZP728,LimeLight,200.0
9037,256CAVE279,Pulse,112.16
9038,256CVZN035,ChillStream,299.8
9039,256CWME039,ChillStream,199.98
9040,256CWME039,Pulse,64.42999999999999
9041,256EEFH749,Pulse,39.95
9042,256FKKX987,LimeLight,120.04
9043,256FKKX987,RetroReel,240.24
9044,256IBLH658,ChillStream,49.96
9045,256IVBI201,RetroReel,180.0
9046,256IYZN504,LimeLight,80.0
9047,256IZGE565,Pulse,82.05
9048,256LRJN311,CineQuest,119.98
9049,256MIKL297,Pulse,96.12
9050,256MQPD911,LimeLight,139.95
9051,256MVHX214,CineQuest,47.92
9052,256MXJT102,RetroReel,120.0
9053,256NAFI341,Pulse,32.0
9054,256OHXW600,Pulse,96.12
9055,256OLHZ157,ChillStream,199.84
9056,256OYIO290,ChillStream,199.88
9057,256OYIO290,RetroReel,30.0
9058,256PEZW436,LimeLight,219.90000000000003
9059,256QYJG493,RetroReel,60.0
9060,256TALU426,LimeLight,100.01
9061,256TGXF780,Pulse,50.03
9062,256VBSB288,CineQuest,107.91
9063,256YRSZ696,CineQuest,132.0
9064,256YWGK123,LimeLight,140.0
9065,256YWGK123,RetroReel,60.0
9066,257AGGL183,ChillStream,100.0
9067,257CXDH129,RetroReel,209.92999999999998
9068,257DEUF242,ChillStream,169.10000000000002
9069,257DIFV735,ChillStream,200.0
9070,257EBOK579,RetroReel,239.92
9071,257EFFN560,ChillStream,175.03
9072,257FTSM141,ChillStream,99.99
9073,257FZUB095,RetroReel,119.99
9074,257HZGV101,LimeLight,160.01
9075,257IFCW091,Pulse,57.150000000000006
9076,257IPGA632,CineQuest,144.12
9077,257IVCC557,CineQuest,130.26999999999998
9078,257JETN831,CineQuest,83.61
9079,257JYWN873,LimeLight,140.07000000000002
9080,257LIJC788,ChillStream,150.0
9081,257LJJW725,CineQuest,96.00999999999999
9082,257LXBH541,Pulse,87.89
9083,257NCYY727,ChillStream,275.07000000000005
9084,257NCYY727,LimeLight,40.02
9085,257NELD313,LimeLight,80.02
9086,257OIUN901,Pulse,47.980000000000004
9087,257OONL520,ChillStream,225.09
9088,257OQFJ316,LimeLight,180.0
9089,257QYBL187,CineQuest,120.0
9090,257RLGU766,RetroReel,360.0
9091,257TCGL943,Pulse,66.0
9092,257TNTP172,LimeLight,120.06
9093,257TRVD100,LimeLight,120.02000000000001
9094,257TYPK880,LimeLight,120.0
9095,257TZDR877,CineQuest,59.900000000000006
9096,257UDFO484,LimeLight,180.0
9097,257UQCY048,ChillStream,275.11
9098,257VHOS453,CineQuest,94.56
9099,257WCHF201,RetroReel,239.92
9100,257WELW965,ChillStream,124.94999999999999
9101,257XBXF579,RetroReel,329.89
9102,257YDLM527,ChillStream,250.0
9103,257YHJZ183,ChillStream,300.0
9104,258AFZC618,Pulse,104.13
9105,258AUFN349,ChillStream,275.11
9106,258AUFN349,LimeLight,120.02
9107,258DFDY925,CineQuest,83.98
9108,258DHQB904,LimeLight,80.0
9109,258DRFL602,Pulse,50.0
9110,258DURL242,CineQuest,168.0
9111,258EIPH377,LimeLight,99.97
9112,258EJFH829,ChillStream,100.08
9113,258EODJ823,RetroReel,30.01
9114,258EOTC999,Pulse,87.89
9115,258EYGF830,CineQuest,191.88000000000002
9116,258FWBU293,Pulse,73.97
9117,258GPWG739,RetroReel,120.01
9118,258GXKX907,CineQuest,59.99
9119,258HVHU184,Pulse,85.86
9120,258JYIT881,Pulse,95.96000000000001
9121,258LPCD331,LimeLight,100.01
9122,258LYZU129,CineQuest,120.0
9123,258NOOT239,RetroReel,120.01
9124,258NPTV971,CineQuest,204.17
9125,258PANC648,Pulse,56.0
9126,258QEMW243,CineQuest,24.0
9127,258RDHJ735,CineQuest,72.06
9128,258RMYY929,Pulse,96.22
9129,258SBVX653,RetroReel,210.0
9130,258SVBF328,CineQuest,59.989999999999995
9131,258TTZY875,RetroReel,330.0
9132,258USNK297,RetroReel,360.08
9133,258UXMK094,RetroReel,240.03
9134,258VOED896,RetroReel,119.99
9135,258WJHM417,CineQuest,120.0
9136,258WKLG459,LimeLight,20.01
9137,258XKOM751,CineQuest,60.0
9138,258XTIN456,ChillStream,50.04
9139,258XTIN456,LimeLight,100.05000000000001
9140,258YFPG929,CineQuest,67.1
9141,258YTIM478,LimeLight,200.0
9142,258ZBOA733,CineQuest,144.12
9143,258ZTTM515,CineQuest,95.96000000000001
9144,259BEMI116,Pulse,47.94
9145,259BHPS264,CineQuest,59.99
9146,259BVWC021,CineQuest,119.97999999999999
9147,259BZNY789,Pulse,118.85
9148,259CBKH626,RetroReel,149.97
9149,259DAWW983,CineQuest,59.99
9150,259ERAJ235,Pulse,47.94
9151,259GGMV903,LimeLight,159.92
9152,259IGEF714,Pulse,47.46
9153,259IWVM381,LimeLight,140.0
9154,259KCHD604,Pulse,50.0
9155,259KQOA019,LimeLight,180.09
9156,259MYGO196,Pulse,49.99
9157,259NFAD791,ChillStream,290.88
9158,259NFAD791,LimeLight,139.98000000000002
9159,259NUKL328,LimeLight,107.1
9160,259PEYK511,RetroReel,150.05
9161,259RBMT820,RetroReel,119.99
9162,259URWL224,RetroReel,240.0
9163,259VRPG624,CineQuest,144.0
9164,259WIZE686,RetroReel,120.0
9165,259WOJY614,LimeLight,180.09
9166,259WPEB029,LimeLight,80.0
9167,259YEZF680,CineQuest,60.0
9168,259YZVS986,LimeLight,40.0
9169,260ALOL895,RetroReel,60.0
9170,260AMPN840,CineQuest,60.01
9171,260BGUM555,CineQuest,132.22
9172,260CFQJ838,CineQuest,144.0
9173,260CGRK965,CineQuest,67.94
9174,260CMFF137,ChillStream,99.99
9175,260DVFQ061,ChillStream,299.96
9176,260DVFQ061,RetroReel,329.89
9177,260EFPX170,LimeLight,119.99
9178,260EMHE511,ChillStream,199.84
9179,260FKEL481,ChillStream,275.0
9180,260FSSP512,RetroReel,119.99
9181,260GIFK699,CineQuest,96.08
9182,260GIFK699,LimeLight,99.94999999999999
9183,260GWUD051,Pulse,49.99
9184,260HYWA744,CineQuest,60.0
9185,260HYWA744,Pulse,50.01
9186,260IHFE511,Pulse,50.0
9187,260IWXF346,LimeLight,120.0
9188,260JYFA591,ChillStream,25.01
9189,260JYFA591,Pulse,16.04
9190,260KHLG293,RetroReel,360.0
9191,260KIVC846,ChillStream,300.0
9192,260KQPT092,RetroReel,119.99
9193,260LWQR942,LimeLight,120.06
9194,260MWUS820,Pulse,50.0
9195,260MWUS820,RetroReel,360.0
9196,260SYVZ146,Pulse,56.0
9197,260TSAI654,ChillStream,199.92
9198,260TSAI654,LimeLight,180.0
9199,260UPIZ874,CineQuest,59.95
9200,260VCGZ709,LimeLight,240.0
9201,260WOXU716,Pulse,50.72
9202,260WUJT761,RetroReel,300.0
9203,260YLZS275,Pulse,65.96000000000001
9204,260YZLX050,Pulse,120.03
9205,260ZEIO198,Pulse,64.16
9206,261AHPO232,LimeLight,79.99
9207,261BKKP427,RetroReel,120.0
9208,261BOLG680,LimeLight,120.01
9209,261BWZY461,Pulse,55.440000000000005
9210,261BWZY461,RetroReel,176.88
9211,261BZAX129,ChillStream,175.07
9212,261DMDK673,Pulse,79.9
9213,261DOEH844,CineQuest,180.0
9214,261ECTP779,CineQuest,60.03
9215,261ELYO315,RetroReel,360.0
9216,261FFAI745,LimeLight,79.98
9217,261FFAI745,RetroReel,119.99
9218,261FUZX638,ChillStream,200.01
9219,261GAJY033,RetroReel,300.0
9220,261GBNM553,LimeLight,80.02
9221,261GJUT812,Pulse,55.97
9222,261HOTW359,RetroReel,360.12
9223,261IILV349,CineQuest,111.69
9224,261JHDS546,CineQuest,35.99
9225,261KJSB588,Pulse,40.0
9226,261LMYV312,LimeLight,140.07000000000002
9227,261LMYV312,RetroReel,360.0
9228,261MPPG415,ChillStream,200.0
9229,261NGYR742,Pulse,64.08
9230,261OPET524,ChillStream,299.88
9231,261ORGV552,ChillStream,99.99
9232,261QSSQ632,Pulse,96.0
9233,261SDRA448,RetroReel,119.99
9234,261UDHJ033,ChillStream,100.0
9235,261UDZV937,CineQuest,120.1
9236,261VCZJ043,LimeLight,160.05
9237,261VDFJ683,RetroReel,120.0
9238,261VVDN736,LimeLight,105.38000000000001
9239,261WHFU283,LimeLight,80.01
9240,261XROZ879,ChillStream,74.97999999999999
9241,261XWQU091,Pulse,49.99
9242,261XZVW632,CineQuest,95.94
9243,262ARTO141,Pulse,36.63
9244,262AWRR179,Pulse,22.48
9245,262BPGQ669,LimeLight,80.0
9246,262BWIU859,ChillStream,100.01
9247,262CQQC482,RetroReel,149.95
9248,262DLXW622,ChillStream,300.0
9249,262EGIR771,LimeLight,20.01
9250,262EIYY454,ChillStream,100.0
9251,262EIYY454,RetroReel,209.91
9252,262FNUS073,LimeLight,160.0
9253,262FULR751,LimeLight,220.0
9254,262HOJL272,RetroReel,240.0
9255,262JQBX523,CineQuest,143.88
9256,262JQBX523,RetroReel,60.0
9257,262KUBK536,CineQuest,60.05
9258,262KVBU932,CineQuest,144.12
9259,262KXKF011,Pulse,49.78
9260,262KYUD005,CineQuest,71.98
9261,262MYMN272,CineQuest,35.97
9262,262OLYX860,CineQuest,132.10999999999999
9263,262OWNJ232,LimeLight,94.19999999999999
9264,262PBAX418,LimeLight,80.0
9265,262QQST733,RetroReel,159.03
9266,262QXHY295,RetroReel,119.96
9267,262RFGL213,LimeLight,160.01
9268,262RSZC657,ChillStream,250.0
9269,262TVIQ402,RetroReel,89.97
9270,262UHKF360,LimeLight,219.89
9271,262ULDU169,LimeLight,79.99
9272,262ULJY597,LimeLight,200.01
9273,262USHV948,ChillStream,100.01
9274,262VLND803,LimeLight,160.16
9275,262XNVO027,LimeLight,179.97
9276,262YEYN647,CineQuest,48.08
9277,262YTLI858,RetroReel,150.05
9278,263AYMY294,LimeLight,199.89999999999998
9279,263CBRP832,CineQuest,132.10999999999999
9280,263CKZX794,LimeLight,60.03
9281,263CKZX794,Pulse,16.02
9282,263CPNR380,CineQuest,156.0
9283,263CQKY679,LimeLight,140.07000000000002
9284,263CURY387,ChillStream,100.0
9285,263DJTG978,CineQuest,94.52
9286,263DJTG978,RetroReel,179.94
9287,263FPIH585,CineQuest,116.92
9288,263HTQI142,LimeLight,139.86
9289,263HVUS889,RetroReel,240.0
9290,263JQBL605,LimeLight,100.01
9291,263MNLB819,ChillStream,370.69
9292,263ORYH242,RetroReel,239.92
9293,263PGHA475,Pulse,100.0
9294,263PSCQ262,RetroReel,180.06
9295,263QFQS585,CineQuest,48.0
9296,263QFQS585,LimeLight,140.0
9297,263RROJ770,Pulse,74.03
9298,263SRGU611,Pulse,127.99000000000001
9299,263TPQW036,LimeLight,159.92
9300,263TQYT298,Pulse,50.02
9301,263TUWR495,Pulse,72.0
9302,263TUWR495,RetroReel,30.01
9303,263UCVY779,ChillStream,100.01
9304,263UHBB893,ChillStream,299.88
9305,263WTAX837,Pulse,72.0
9306,263XMQV425,Pulse,50.03
9307,263XNQK967,ChillStream,74.97
9308,263XNQK967,CineQuest,59.99
9309,263YMWJ105,LimeLight,160.02
9310,263ZKGH393,RetroReel,209.87
9311,263ZTFK500,RetroReel,240.0
9312,264AQDQ838,LimeLight,80.0
9313,264AQDQ838,RetroReel,120.0
9314,264BADU525,ChillStream,124.9
9315,264BADU525,LimeLight,79.88
9316,264BLFX340,Pulse,39.95
9317,264BNEY414,ChillStream,250.0
9318,264EAKC304,ChillStream,299.76
9319,264FGZC283,LimeLight,220.0
9320,264FVXJ990,CineQuest,35.76
9321,264GIIF094,LimeLight,179.91
9322,264HUCF501,Pulse,24.03
9323,264IEZO493,CineQuest,11.35
9324,264IJTQ561,Pulse,96.0
9325,264IXZJ075,CineQuest,120.0
9326,264IYKS704,Pulse,40.099999999999994
9327,264KHRT199,RetroReel,150.05
9328,264NKCQ910,RetroReel,329.84000000000003
9329,264NNNE877,LimeLight,174.1
9330,264OCVO501,CineQuest,95.92
9331,264TVZJ664,LimeLight,80.01
9332,264VDND576,ChillStream,250.0
9333,264VKVE064,LimeLight,99.94999999999999
9334,264VUTM393,LimeLight,60.0
9335,264WXXQ209,LimeLight,79.99
9336,264WZNM350,CineQuest,35.97
9337,264XIXJ471,Pulse,72.0
9338,264YTJU828,LimeLight,168.18
9339,265ARNH168,RetroReel,120.0
9340,265ASNV700,LimeLight,80.01
9341,265BKBD387,Pulse,50.0
9342,265BQVN875,LimeLight,240.01999999999998
9343,265BQVN875,RetroReel,240.0
9344,265DDFY460,RetroReel,120.01
9345,265EEDX591,ChillStream,0.0
9346,265EEDX591,CineQuest,120.01
9347,265EVNE681,RetroReel,150.03
9348,265FODW332,CineQuest,60.0
9349,265GDGV218,CineQuest,59.99
9350,265GIBC983,RetroReel,59.98
9351,265HAYF824,Pulse,49.99
9352,265HAYF824,RetroReel,30.02
9353,265HQUT168,RetroReel,390.26
9354,265HQYY173,CineQuest,96.16
9355,265JFBY306,LimeLight,80.04
9356,265JYHD145,RetroReel,119.99
9357,265KENA510,LimeLight,139.92999999999998
9358,265LEHZ338,CineQuest,107.91
9359,265LRHO451,CineQuest,96.0
9360,265NIAT325,ChillStream,31.78
9361,265NKKW274,RetroReel,120.0
9362,265NZWH491,LimeLight,239.99
9363,265QXVH937,CineQuest,96.0
9364,265SIGS529,ChillStream,175.07000000000002
9365,265TURY091,LimeLight,160.0
9366,265UJUI939,CineQuest,60.0
9367,265VDCJ227,CineQuest,59.99
9368,265YHTY688,LimeLight,60.0
9369,265YSXK346,Pulse,8.02
9370,265YZQK803,ChillStream,135.51999999999998
9371,265ZRET670,CineQuest,90.08
9372,266DLJQ315,ChillStream,299.88
9373,266DTBQ187,LimeLight,99.94999999999999
9374,266EGHO444,CineQuest,53.33
9375,266EGHO444,Pulse,56.019999999999996
9376,266EMJC422,RetroReel,239.98000000000002
9377,266EQPJ082,ChillStream,188.84
9378,266FDXB783,ChillStream,174.87
9379,266FHOU004,LimeLight,200.08
9380,266FPYR919,RetroReel,149.95
9381,266GZRC993,CineQuest,119.98
9382,266HINJ584,LimeLight,179.82
9383,266HOAT432,CineQuest,119.9
9384,266IBAY211,LimeLight,80.04
9385,266IDUK733,ChillStream,299.88
9386,266IDUK733,CineQuest,72.06
9387,266JNWL284,LimeLight,140.07000000000002
9388,266KEPM268,LimeLight,55.02
9389,266KLFR721,RetroReel,292.60999999999996
9390,266KPKC768,LimeLight,159.99
9391,266KWJL483,Pulse,82.05
9392,266LOFM847,LimeLight,20.0
9393,266LQEJ986,Pulse,50.0
9394,266LRUF913,LimeLight,20.0
9395,266LVFX679,ChillStream,225.09
9396,266OSTA684,CineQuest,120.19999999999999
9397,266PSHW808,ChillStream,199.98
9398,266PSYH623,ChillStream,57.78
9399,266RHMC946,CineQuest,60.0
9400,266RHMC946,RetroReel,90.03
9401,266RNZX730,LimeLight,79.99
9402,266TJZV838,RetroReel,180.06
9403,266TMMQ822,ChillStream,150.03
9404,266UOAX308,RetroReel,59.98
9405,266VNDM405,LimeLight,239.98
