,ID,BRAND,SUB_DETAIL,START_DATE,END_DATE,DURATION,REVENUE
5547,142URZV182,Pulse,paid monthly,2022-06-02,2022-06-02,28,7.99
5548,142VEXK186,Pulse,expired monthly,2022-01-01,2022-01-08,7,7.99
5549,142VEXK186,Pulse,paid monthly,2022-04-28,2022-04-28,63,24.0
5550,142YNGK078,RetroReel,paid annual,2022-06-23,2022-06-23,7,120.01
5551,142YOBN010,ChillStream,expired annual,2022-01-01,2022-04-15,104,99.99
5552,142ZRMA674,LimeLight,paid monthly,2022-01-25,2022-01-25,156,119.94
5553,142ZTBS921,CineQuest,paid monthly,2022-02-09,2022-02-09,141,60.05
5554,143BBOP420,CineQuest,expired monthly,2022-01-01,2022-05-20,139,60.05
5555,143BGJA950,LimeLight,discounted monthly,2022-06-11,2022-06-11,19,9.45
5556,143CCVU258,ChillStream,paid monthly,2022-03-12,2022-03-12,110,99.88
5557,143CTTN402,RetroReel,paid monthly,2022-01-09,2022-01-09,172,180.0
5558,143EENL126,ChillStream,paid annual,2022-06-04,2022-06-04,26,100.01
5559,143EENL126,LimeLight,expired annual,2022-01-01,2022-01-04,3,80.01
5560,143GFEI644,RetroReel,paid monthly,2022-04-24,2022-04-24,67,90.0
5561,143IIMM302,RetroReel,paid monthly,2022-05-20,2022-05-20,41,60.02
5562,143JIYX888,ChillStream,paid annual,2022-01-13,2022-01-13,168,99.99
5563,143JIYX888,Pulse,expired annual,2022-01-01,2022-02-14,44,50.0
5564,143JLPI149,LimeLight,paid annual,2022-05-02,2022-05-02,59,79.99
5565,143JQED639,LimeLight,paid monthly,2022-03-05,2022-03-05,117,79.96
5566,143JWWC054,LimeLight,paid monthly,2022-04-04,2022-04-04,87,59.94
5567,143KAOT503,RetroReel,paid monthly,2022-04-03,2022-04-03,88,90.0
5568,143KCII502,Pulse,paid annual,2022-02-11,2022-04-13,61,50.01
5569,143KCII502,Pulse,trial monthly,2022-06-18,2022-06-18,12,5.41
5570,143KRUC556,LimeLight,expired monthly,2022-01-01,2022-01-31,30,20.0
5571,143LIFZ988,Pulse,expired annual,2022-01-01,2022-01-03,2,49.99
5572,143LIFZ988,Pulse,paid monthly,2022-04-16,2022-04-16,75,24.0
5573,143LMRG331,RetroReel,paid monthly,2022-01-05,2022-01-05,176,179.94
5574,143LVXQ261,ChillStream,paid monthly,2022-01-21,2022-01-21,160,150.0
5575,143MNBV620,CineQuest,paid annual,2022-03-15,2022-03-15,107,60.01
5576,143MSAG599,Pulse,expired annual,2022-01-01,2022-01-03,2,49.97
5577,143MSAG599,Pulse,paid monthly,2022-03-12,2022-06-11,91,81.93
5578,143PSMG117,RetroReel,discounted monthly,2022-02-14,2022-02-14,136,103.5
5579,143QHQL910,ChillStream,paid monthly,2022-02-13,2022-02-13,137,124.94999999999999
5580,143QTPI783,RetroReel,discounted annual,2022-05-21,2022-05-21,40,47.52
5581,143RTSX609,RetroReel,paid monthly,2022-02-19,2022-02-19,131,149.95
5582,143TBVQ581,ChillStream,paid monthly,2022-01-28,2022-01-28,153,150.06
5583,143VZGZ873,RetroReel,expired annual,2022-01-01,2022-02-01,31,119.99
5584,143WXRX442,CineQuest,paid monthly,2022-02-19,2022-03-18,27,12.0
5585,143XJVF764,CineQuest,paid annual,2022-02-22,2022-02-22,128,60.0
5586,143XNEI929,Pulse,expired monthly,2022-01-01,2022-02-17,47,15.98
5587,143YKGK911,RetroReel,paid monthly,2022-02-02,2022-02-02,148,149.95
5588,143ZSKO369,Pulse,paid monthly,2022-04-03,2022-04-03,88,24.03
5589,144ASQY060,Pulse,expired monthly,2022-01-01,2022-01-15,14,8.01
5590,144ASQY060,Pulse,paid monthly,2022-04-07,2022-04-07,84,24.0
5591,144BTZU372,ChillStream,expired monthly,2022-01-01,2022-06-03,153,150.06
5592,144CEMJ209,ChillStream,paid annual,2022-05-29,2022-05-29,32,100.0
5593,144COYH151,RetroReel,paid monthly,2022-04-17,2022-04-17,74,90.0
5594,144ECLU392,ChillStream,paid monthly,2022-01-26,2022-01-26,155,150.12
5595,144EXYC083,RetroReel,discounted monthly,2022-02-24,2022-02-24,126,92.10000000000001
5596,144GJGN553,ChillStream,paid annual,2022-06-10,2022-06-10,20,100.01
5597,144GJII313,Pulse,discounted monthly,2022-05-28,2022-05-28,33,12.02
5598,144GQTO991,Pulse,expired monthly,2022-01-01,2022-03-02,60,16.04
5599,144GQTO991,Pulse,paid monthly,2022-06-23,2022-06-23,7,8.0
5600,144HJQR580,RetroReel,expired monthly,2022-01-01,2022-03-01,59,60.02
5601,144KEIJ054,CineQuest,paid monthly,2022-01-23,2022-01-23,158,71.94
5602,144KGOM665,CineQuest,paid annual,2022-01-29,2022-01-29,152,59.99
5603,144LFAA014,RetroReel,paid monthly,2022-01-07,2022-01-07,174,180.06
5604,144MFDB592,ChillStream,paid annual,2022-04-07,2022-04-07,84,100.0
5605,144ONWL476,ChillStream,paid annual,2022-03-12,2022-03-12,110,100.0
5606,144ONWL476,LimeLight,paid monthly,2022-03-24,2022-05-04,41,40.04
5607,144PUJG314,Pulse,expired monthly,2022-01-01,2022-01-06,5,7.98
5608,144PZVH099,Pulse,expired monthly,2022-01-01,2022-06-15,165,48.0
5609,144QMDP409,ChillStream,paid monthly,2022-01-08,2022-01-08,173,150.0
5610,144RTZW644,Pulse,paid monthly,2022-05-10,2022-05-10,51,15.98
5611,144TPIE623,Pulse,expired monthly,2022-01-01,2022-06-25,175,48.06
5612,144TPIE623,RetroReel,expired monthly,2022-01-01,2022-02-12,42,60.0
5613,144TVAM933,CineQuest,expired monthly,2022-01-01,2022-04-02,91,48.0
5614,144TVAM933,CineQuest,paid monthly,2022-05-18,2022-05-18,43,23.94
5615,144UJVE805,ChillStream,paid annual,2022-03-25,2022-03-25,97,99.99
5616,144UTVY364,CineQuest,paid monthly,2022-06-27,2022-06-27,3,12.01
5617,144XFAQ597,CineQuest,expired annual,2022-01-01,2022-03-11,69,59.99
5618,144XGZT460,LimeLight,paid monthly,2022-02-18,2022-02-18,132,100.0
5619,144XPWF989,ChillStream,paid monthly,2022-04-24,2022-04-24,67,75.06
5620,144XPWF989,Pulse,expired annual,2022-01-01,2022-01-25,24,50.0
5621,145AGZL207,ChillStream,paid annual,2022-02-04,2022-02-04,146,99.99
5622,145DEZE172,RetroReel,paid annual,2022-03-30,2022-03-30,92,119.99
5623,145EFNI669,Pulse,trial annual,2022-06-17,2022-06-17,13,47.56
5624,145GZUM689,LimeLight,paid monthly,2022-01-26,2022-01-26,155,119.88
5625,145HORK897,LimeLight,expired monthly,2022-01-01,2022-01-13,12,20.02
5626,145IETX000,Pulse,paid annual,2022-06-09,2022-06-09,21,50.02
5627,145KSCH989,ChillStream,paid annual,2022-05-16,2022-05-16,45,100.02
5628,145NEKG643,ChillStream,paid annual,2022-03-06,2022-03-06,116,100.0
5629,145PMSZ439,LimeLight,paid annual,2022-06-07,2022-06-07,23,80.0
5630,145PZSA787,RetroReel,expired monthly,2022-01-01,2022-03-13,71,89.97
5631,145RACY929,CineQuest,paid monthly,2022-06-27,2022-06-27,3,11.98
5632,145RRKN265,LimeLight,paid monthly,2022-01-08,2022-01-08,173,120.06
5633,145SCOW177,CineQuest,expired monthly,2022-01-01,2022-03-19,77,35.97
5634,145SCOW177,CineQuest,trial annual,2022-05-05,2022-05-05,56,39.6
5635,145SUDT568,ChillStream,trial monthly,2022-06-20,2022-06-20,10,20.92
5636,145TTDZ419,LimeLight,paid monthly,2022-05-19,2022-05-19,42,39.98
5637,145UCQM392,RetroReel,paid monthly,2022-01-12,2022-01-12,169,179.94
5638,145ULIB438,ChillStream,expired monthly,2022-01-01,2022-02-06,36,50.02
5639,145UXOW766,Pulse,paid annual,2022-01-05,2022-03-31,85,49.99
5640,145VOBH311,RetroReel,expired annual,2022-01-01,2022-01-02,1,120.01
5641,145VPUD238,Pulse,expired monthly,2022-01-01,2022-06-30,180,47.94
5642,145VYFY316,ChillStream,paid annual,2022-03-12,2022-03-12,110,100.0
5643,145WOYE791,CineQuest,trial annual,2022-06-08,2022-06-08,22,39.02
5644,145WOYE791,LimeLight,expired monthly,2022-01-01,2022-01-17,16,19.99
5645,145WOYE791,LimeLight,discounted monthly,2022-06-21,2022-06-21,9,6.47
5646,145WSFE547,LimeLight,expired annual,2022-01-01,2022-02-04,34,80.0
5647,145WSFE547,LimeLight,paid monthly,2022-06-03,2022-06-03,27,19.99
5648,146AELB351,Pulse,paid monthly,2022-05-17,2022-05-17,44,15.98
5649,146AELB351,RetroReel,expired monthly,2022-01-01,2022-04-10,99,120.0
5650,146CGOV024,Pulse,paid annual,2022-04-09,2022-04-09,82,49.99
5651,146CLEZ466,Pulse,expired annual,2022-01-01,2022-01-11,10,50.0
5652,146CLEZ466,Pulse,paid monthly,2022-05-08,2022-05-08,53,16.0
5653,146CMDQ310,ChillStream,expired annual,2022-01-01,2022-02-25,55,99.99
5654,146EPRS531,CineQuest,paid monthly,2022-05-06,2022-05-06,55,24.02
5655,146FMEL992,Pulse,paid annual,2022-01-19,2022-01-19,162,50.01
5656,146FMTQ803,ChillStream,paid monthly,2022-04-28,2022-04-28,63,75.03
5657,146FUJG974,RetroReel,paid monthly,2022-03-08,2022-03-08,114,120.0
5658,146GSIO370,Pulse,expired monthly,2022-01-01,2022-06-04,154,48.0
5659,146JPGS150,LimeLight,paid monthly,2022-01-30,2022-01-30,151,120.0
5660,146JPQG373,LimeLight,paid annual,2022-03-05,2022-03-05,117,80.0
5661,146KJJC542,ChillStream,expired monthly,2022-01-01,2022-05-26,145,124.9
5662,146KQLP967,ChillStream,expired annual,2022-01-01,2022-06-18,168,100.0
5663,146KSXA173,Pulse,paid monthly,2022-01-26,2022-01-26,155,48.0
5664,146KVZO281,LimeLight,expired annual,2022-01-01,2022-02-05,35,80.0
5665,146KXMD891,LimeLight,paid monthly,2022-03-18,2022-03-18,104,80.08
5666,146LHSH403,LimeLight,paid monthly,2022-02-10,2022-02-10,140,99.94999999999999
5667,146LORI241,RetroReel,trial monthly,2022-03-31,2022-03-31,91,82.8
5668,146MCKQ213,Pulse,trial monthly,2022-01-19,2022-04-28,99,26.44
5669,146MCKQ213,Pulse,paid monthly,2022-06-27,2022-06-27,3,8.0
5670,146MLHP662,ChillStream,discounted monthly,2022-02-05,2022-02-05,145,110.35
5671,146MQLP871,CineQuest,expired monthly,2022-01-01,2022-03-28,86,36.03
5672,146MQLP871,CineQuest,paid monthly,2022-06-26,2022-06-26,4,12.02
5673,146OBSN651,CineQuest,paid monthly,2022-06-26,2022-06-26,4,11.99
5674,146OWEK592,CineQuest,paid annual,2022-06-09,2022-06-09,21,60.01
5675,146OWEK592,Pulse,discounted annual,2022-05-13,2022-05-13,48,37.24
5676,146PVLY964,Pulse,expired monthly,2022-01-01,2022-04-13,102,31.96
5677,146QKSF915,ChillStream,expired monthly,2022-01-01,2022-01-28,27,25.01
5678,146QKSF915,ChillStream,paid monthly,2022-03-24,2022-03-24,98,100.08
5679,146QKSF915,Pulse,paid monthly,2022-01-16,2022-01-16,165,48.06
5680,146QNFN690,LimeLight,expired monthly,2022-01-01,2022-04-30,119,79.96
5681,146QNFN690,LimeLight,trial annual,2022-05-31,2022-05-31,30,42.56
5682,146QUWU550,LimeLight,paid monthly,2022-05-22,2022-05-22,39,39.98
5683,146RMZC893,RetroReel,expired monthly,2022-01-01,2022-03-23,81,90.0
5684,146SJIH165,RetroReel,expired annual,2022-01-01,2022-06-09,159,119.99
5685,146SSBK742,CineQuest,paid annual,2022-01-25,2022-01-25,156,60.01
5686,146SXVS106,ChillStream,expired annual,2022-01-01,2022-01-08,7,100.0
5687,146SXVS106,ChillStream,paid annual,2022-04-12,2022-04-12,79,100.0
5688,146VKOG874,RetroReel,paid monthly,2022-01-07,2022-01-07,174,180.0
5689,146WLWA518,RetroReel,paid monthly,2022-03-12,2022-03-12,110,120.04
5690,146XEVT572,Pulse,paid monthly,2022-03-10,2022-03-10,112,31.92
5691,146YANJ305,CineQuest,expired monthly,2022-01-01,2022-03-13,71,35.97
5692,146YCKG854,ChillStream,paid monthly,2022-01-04,2022-01-04,177,149.94
5693,146YUCU628,Pulse,expired monthly,2022-01-01,2022-04-11,100,32.0
5694,146ZGVA053,LimeLight,paid monthly,2022-01-17,2022-01-17,164,119.94
5695,146ZOSJ694,CineQuest,paid monthly,2022-02-22,2022-02-22,128,60.0
5696,147BJFE889,RetroReel,paid annual,2022-02-01,2022-02-01,149,120.0
5697,147BPFR213,Pulse,paid monthly,2022-03-16,2022-03-16,106,32.0
5698,147GHFJ274,Pulse,expired monthly,2022-01-01,2022-01-14,13,8.0
5699,147GHFJ274,Pulse,paid monthly,2022-05-23,2022-05-23,38,16.0
5700,147HBYD302,ChillStream,paid annual,2022-02-28,2022-02-28,122,100.0
5701,147JVIF883,Pulse,trial monthly,2022-04-27,2022-04-27,64,7.5600000000000005
5702,147KEUR267,CineQuest,paid annual,2022-01-01,2022-01-01,180,59.99
5703,147KFGX645,LimeLight,paid annual,2022-04-18,2022-04-18,73,80.0
5704,147KHOF196,CineQuest,expired monthly,2022-01-01,2022-02-01,31,24.0
5705,147KHOF196,CineQuest,discounted monthly,2022-04-02,2022-04-02,89,21.57
5706,147KIYF790,CineQuest,paid monthly,2022-05-03,2022-05-03,58,23.98
5707,147KUUM363,LimeLight,paid monthly,2022-01-03,2022-01-03,178,120.0
5708,147LVOJ635,CineQuest,discounted monthly,2022-04-01,2022-05-20,49,15.46
5709,147MCXX376,Pulse,paid monthly,2022-04-01,2022-05-05,34,16.04
5710,147MEBD582,Pulse,expired monthly,2022-01-01,2022-01-06,5,8.0
5711,147NVQS333,CineQuest,paid monthly,2022-01-12,2022-05-30,138,60.0
5712,147OGPL228,Pulse,paid monthly,2022-03-16,2022-03-16,106,32.0
5713,147QJUN856,RetroReel,expired monthly,2022-01-01,2022-04-28,117,120.0
5714,147QJUN856,RetroReel,paid monthly,2022-05-18,2022-05-18,43,59.96
5715,147QTMJ679,CineQuest,paid annual,2022-03-05,2022-03-05,117,59.99
5716,147RFRI202,ChillStream,expired monthly,2022-01-01,2022-01-09,8,25.02
5717,147RFRI202,ChillStream,paid monthly,2022-04-09,2022-05-20,41,75.0
5718,147RFRI202,ChillStream,trial monthly,2022-06-11,2022-06-11,19,22.81
5719,147RFRI202,Pulse,paid monthly,2022-03-20,2022-03-20,102,32.08
5720,147ROUS233,ChillStream,expired monthly,2022-01-01,2022-04-23,112,100.0
5721,147ROUS233,Pulse,expired monthly,2022-01-01,2022-06-30,180,48.0
5722,147SGBV885,ChillStream,paid annual,2022-03-08,2022-03-08,114,100.0
5723,147TGPG121,Pulse,paid monthly,2022-02-24,2022-05-30,95,32.0
5724,147TPTV192,ChillStream,paid monthly,2022-06-03,2022-06-03,27,25.0
5725,147TWVT819,ChillStream,paid monthly,2022-05-01,2022-05-01,60,49.98
5726,147UCQZ278,ChillStream,paid monthly,2022-01-01,2022-01-01,180,150.0
5727,147UCQZ278,Pulse,expired monthly,2022-01-01,2022-04-15,104,32.0
5728,147VAMR986,ChillStream,expired monthly,2022-01-01,2022-03-15,73,74.97
5729,147VAMR986,ChillStream,paid monthly,2022-04-30,2022-04-30,61,75.03
5730,147XBXC956,Pulse,expired monthly,2022-01-01,2022-01-19,18,8.0
5731,147XBXC956,Pulse,paid monthly,2022-02-17,2022-02-17,133,39.95
5732,147ZTHY006,CineQuest,paid monthly,2022-04-11,2022-04-11,80,36.06
5733,148AQSA679,LimeLight,expired monthly,2022-01-01,2022-01-29,28,20.0
5734,148AXCQ569,RetroReel,trial monthly,2022-01-28,2022-03-12,43,39.2
5735,148CBHO863,ChillStream,paid monthly,2022-05-31,2022-05-31,30,25.01
5736,148CXNY272,LimeLight,paid monthly,2022-04-21,2022-04-21,70,60.0
5737,148DKPO332,LimeLight,paid monthly,2022-02-08,2022-02-08,142,100.0
5738,148DNEO112,ChillStream,paid monthly,2022-02-12,2022-02-12,138,124.9
5739,148DUZI168,ChillStream,discounted monthly,2022-02-10,2022-04-23,72,53.97
5740,148EAZV789,Pulse,discounted annual,2022-03-05,2022-03-05,117,24.13
5741,148EMCV512,LimeLight,paid monthly,2022-03-29,2022-04-21,23,19.99
5742,148FKMU338,Pulse,expired annual,2022-01-01,2022-01-12,11,50.0
5743,148FMYP078,RetroReel,paid monthly,2022-03-23,2022-03-23,99,120.04
5744,148FNMR495,CineQuest,expired annual,2022-01-01,2022-01-22,21,60.01
5745,148FNMR495,CineQuest,paid annual,2022-04-05,2022-05-29,54,120.0
5746,148GCWD278,LimeLight,paid monthly,2022-03-02,2022-03-02,120,79.96
5747,148GRXR689,Pulse,paid monthly,2022-06-08,2022-06-08,22,7.99
5748,148HOEM147,CineQuest,discounted monthly,2022-02-20,2022-06-20,120,27.2
5749,148HTDO085,RetroReel,paid annual,2022-05-19,2022-05-19,42,119.99
5750,148HYDK498,LimeLight,paid monthly,2022-02-26,2022-05-03,66,59.97
5751,148IUUF158,LimeLight,trial monthly,2022-01-18,2022-01-18,163,77.16
5752,148LESF323,LimeLight,discounted annual,2022-04-13,2022-04-13,78,42.12
5753,148LSAU164,CineQuest,expired annual,2022-01-01,2022-01-31,30,60.01
5754,148OCXQ079,CineQuest,expired annual,2022-01-01,2022-03-02,60,59.99
5755,148RHSP444,Pulse,paid annual,2022-03-01,2022-03-01,121,50.01
5756,148RNHU510,RetroReel,paid monthly,2022-06-17,2022-06-17,13,29.99
5757,148SBHY086,ChillStream,expired monthly,2022-01-01,2022-05-09,128,125.0
5758,148SIVW391,Pulse,trial annual,2022-02-09,2022-03-20,39,37.17
5759,148SNSH199,CineQuest,paid monthly,2022-01-24,2022-01-24,157,72.0
5760,148SUVZ099,LimeLight,paid monthly,2022-01-10,2022-01-10,171,120.0
5761,148SZCD904,RetroReel,discounted annual,2022-05-11,2022-05-11,50,105.63
5762,148TPVJ579,LimeLight,paid monthly,2022-01-08,2022-01-08,173,120.0
5763,148VDGD017,Pulse,expired annual,2022-01-01,2022-05-22,141,50.0
5764,148VKIS024,LimeLight,paid monthly,2022-04-05,2022-04-05,86,60.0
5765,148WOXV212,LimeLight,paid annual,2022-03-08,2022-03-08,114,79.98
5766,148WSTT849,ChillStream,expired annual,2022-01-01,2022-03-14,72,100.0
5767,148XVCX369,LimeLight,expired monthly,2022-01-01,2022-01-14,13,19.99
5768,148XVCX369,LimeLight,paid monthly,2022-04-06,2022-04-06,85,60.06
5769,148YNZP599,ChillStream,paid annual,2022-05-18,2022-05-18,43,99.99
5770,148ZILO902,LimeLight,paid monthly,2022-03-17,2022-03-17,105,80.0
5771,148ZMKZ735,LimeLight,paid annual,2022-05-13,2022-05-13,48,80.01
5772,149ANED578,CineQuest,paid annual,2022-03-22,2022-03-22,100,60.0
5773,149AOHY365,CineQuest,paid annual,2022-05-16,2022-05-16,45,60.01
5774,149AQPU953,ChillStream,paid monthly,2022-02-02,2022-05-28,115,99.96
5775,149AQPU953,RetroReel,expired monthly,2022-01-01,2022-03-25,83,89.97
5776,149ATGK450,RetroReel,trial annual,2022-06-09,2022-06-09,21,82.35
5777,149AVAT397,CineQuest,expired monthly,2022-01-01,2022-04-06,95,47.92
5778,149AVAT397,CineQuest,discounted monthly,2022-06-01,2022-06-01,29,4.32
5779,149AYQL916,Pulse,paid annual,2022-05-25,2022-05-25,36,49.99
5780,149CRVF535,Pulse,paid annual,2022-01-31,2022-01-31,150,49.99
5781,149CWGF030,LimeLight,paid annual,2022-03-08,2022-03-08,114,80.01
5782,149DEGM731,LimeLight,expired monthly,2022-01-01,2022-02-14,44,40.02
5783,149DEGM731,LimeLight,trial monthly,2022-04-11,2022-04-11,80,21.81
5784,149ENVO066,CineQuest,paid monthly,2022-06-10,2022-06-10,20,11.99
5785,149FFMO572,Pulse,paid monthly,2022-01-11,2022-01-11,170,47.88
5786,149FMMU879,LimeLight,paid annual,2022-06-28,2022-06-28,2,79.98
5787,149FRFA129,LimeLight,paid monthly,2022-05-29,2022-05-29,32,40.02
5788,149FSYR054,CineQuest,paid annual,2022-02-13,2022-02-13,137,59.99
5789,149FWKQ054,LimeLight,trial monthly,2022-03-24,2022-03-24,98,75.72
5790,149FXZY404,LimeLight,paid monthly,2022-02-16,2022-02-16,134,100.0
5791,149FXZY404,RetroReel,expired annual,2022-01-01,2022-04-15,104,120.0
5792,149GRIZ588,RetroReel,paid annual,2022-01-14,2022-01-14,167,119.97
5793,149IFLN812,LimeLight,discounted monthly,2022-01-16,2022-04-17,91,46.64
5794,149IFLN812,LimeLight,discounted monthly,2022-05-20,2022-05-20,41,18.24
5795,149ILZR897,Pulse,expired monthly,2022-01-01,2022-02-25,55,16.0
5796,149ILZR897,Pulse,paid monthly,2022-03-30,2022-05-19,50,31.98
5797,149IMCI065,RetroReel,trial monthly,2022-03-18,2022-03-18,104,86.76
5798,149JPMU691,RetroReel,paid monthly,2022-04-26,2022-04-26,65,90.0
5799,149KBYV578,LimeLight,paid annual,2022-05-27,2022-05-27,34,79.99
5800,149KRTK673,RetroReel,expired monthly,2022-01-01,2022-03-15,73,90.0
5801,149KRTK673,RetroReel,trial monthly,2022-06-04,2022-06-04,26,20.9
5802,149MJIV521,CineQuest,paid monthly,2022-02-11,2022-02-11,139,60.099999999999994
5803,149NIQZ669,CineQuest,expired monthly,2022-01-01,2022-04-20,109,47.96
5804,149NKSV676,LimeLight,paid monthly,2022-05-17,2022-05-17,44,40.0
5805,149NPBJ447,CineQuest,paid monthly,2022-05-01,2022-05-01,60,23.98
5806,149QAKE092,Pulse,paid annual,2022-04-11,2022-06-26,76,50.01
5807,149RBOC223,Pulse,paid annual,2022-06-06,2022-06-06,24,50.01
5808,149SAHO567,LimeLight,expired monthly,2022-01-01,2022-01-27,26,20.01
5809,149SPAL926,LimeLight,paid annual,2022-03-13,2022-03-13,109,80.01
5810,149TNBF557,LimeLight,paid monthly,2022-03-23,2022-03-23,99,80.04
5811,149TOJI599,LimeLight,paid annual,2022-03-29,2022-03-29,93,79.99
5812,149WLVT422,CineQuest,trial monthly,2022-04-22,2022-04-22,69,26.73
5813,149XIMQ722,RetroReel,paid monthly,2022-06-11,2022-06-11,19,29.99
5814,149YRBF419,RetroReel,expired annual,2022-01-01,2022-04-08,97,120.0
5815,149YWBL070,Pulse,expired monthly,2022-01-01,2022-05-30,149,40.0
5816,149ZRDT524,Pulse,paid monthly,2022-02-06,2022-05-31,114,32.04
5817,149ZTPK753,Pulse,expired monthly,2022-01-01,2022-03-01,59,15.96
5818,149ZTPK753,Pulse,trial annual,2022-04-16,2022-04-16,75,24.86
5819,150ACOC720,LimeLight,expired annual,2022-01-01,2022-01-18,17,80.01
5820,150ACOC720,LimeLight,paid monthly,2022-05-13,2022-05-13,48,40.0
5821,150ADWZ911,RetroReel,paid monthly,2022-01-03,2022-01-03,178,179.88
5822,150AUPM357,ChillStream,trial annual,2022-04-07,2022-04-07,84,94.0
5823,150DTTU230,ChillStream,paid monthly,2022-01-30,2022-01-30,151,150.0
5824,150EPLD392,ChillStream,expired annual,2022-01-01,2022-05-16,135,100.0
5825,150ERDX729,LimeLight,paid monthly,2022-05-22,2022-05-22,39,40.0
5826,150FCLY303,LimeLight,paid monthly,2022-06-27,2022-06-27,3,20.0
5827,150GPYB422,Pulse,paid annual,2022-03-11,2022-03-11,111,49.98
5828,150GZIC481,CineQuest,paid monthly,2022-01-15,2022-01-15,166,72.06
5829,150IJHB241,Pulse,expired annual,2022-01-01,2022-04-28,117,49.99
5830,150KFMU777,LimeLight,paid monthly,2022-05-03,2022-05-03,58,40.02
5831,150MPZT527,Pulse,paid monthly,2022-04-16,2022-04-16,75,24.0
5832,150MWJL284,LimeLight,paid annual,2022-03-19,2022-03-19,103,80.0
5833,150NTOU678,RetroReel,expired annual,2022-01-01,2022-04-28,117,120.02
5834,150OSZG186,ChillStream,paid monthly,2022-06-24,2022-06-24,6,25.0
5835,150QILW810,RetroReel,expired annual,2022-01-01,2022-05-21,140,120.0
5836,150RUWG713,RetroReel,paid annual,2022-05-03,2022-05-03,58,120.01
5837,150SKVZ768,RetroReel,paid monthly,2022-01-24,2022-01-24,157,179.94
5838,150SZJR864,CineQuest,discounted monthly,2022-04-19,2022-04-19,72,21.18
5839,150SZJR864,Pulse,discounted annual,2022-01-09,2022-01-09,172,20.07
5840,150TBXB256,ChillStream,expired monthly,2022-01-01,2022-03-13,71,75.03
5841,150TBXB256,ChillStream,paid monthly,2022-04-30,2022-04-30,61,74.97
5842,150UITM842,LimeLight,paid monthly,2022-03-02,2022-03-02,120,80.08
5843,150VTTD814,ChillStream,trial annual,2022-05-16,2022-05-16,45,90.29
5844,150VZDU715,LimeLight,paid monthly,2022-04-17,2022-04-17,74,60.0
5845,150WHSZ779,ChillStream,expired monthly,2022-01-01,2022-03-18,76,75.03
5846,150WHSZ779,ChillStream,paid annual,2022-05-19,2022-05-19,42,99.99
5847,150WNIY171,Pulse,paid monthly,2022-06-14,2022-06-14,16,7.99
5848,150ZIHV740,Pulse,expired annual,2022-01-01,2022-01-28,27,50.01
5849,150ZLTM448,CineQuest,paid monthly,2022-01-08,2022-01-08,173,72.0
5850,150ZLTM448,Pulse,expired monthly,2022-01-01,2022-03-31,89,24.0
5851,150ZLTM448,Pulse,paid monthly,2022-05-26,2022-05-26,35,16.02
5852,150ZVDA517,LimeLight,expired monthly,2022-01-01,2022-06-19,169,120.0
5853,151AUBC911,CineQuest,paid monthly,2022-01-31,2022-02-28,28,12.0
5854,151AUBC911,CineQuest,paid monthly,2022-03-19,2022-03-19,103,47.92
5855,151BFJI493,ChillStream,paid monthly,2022-04-03,2022-04-03,88,75.03
5856,151BWEA500,LimeLight,expired monthly,2022-01-01,2022-01-27,26,20.02
5857,151CITO491,LimeLight,paid annual,2022-04-12,2022-04-12,79,80.0
5858,151CTKK658,LimeLight,expired annual,2022-01-01,2022-05-21,140,80.01
5859,151DPJY093,Pulse,discounted monthly,2022-03-21,2022-03-21,101,23.68
5860,151DQTU105,Pulse,paid monthly,2022-02-07,2022-02-07,143,40.0
5861,151ERQF591,CineQuest,paid annual,2022-01-31,2022-01-31,150,59.99
5862,151EZBU038,LimeLight,paid annual,2022-01-25,2022-01-25,156,80.0
5863,151GCIL706,Pulse,paid monthly,2022-04-03,2022-04-03,88,23.97
5864,151HYMK944,CineQuest,paid annual,2022-05-16,2022-05-16,45,59.99
5865,151HYMK944,Pulse,expired monthly,2022-01-01,2022-03-12,70,24.03
5866,151IEQQ207,CineQuest,paid annual,2022-03-24,2022-03-24,98,60.01
5867,151IWDG485,ChillStream,discounted monthly,2022-02-14,2022-02-14,136,74.65
5868,151IZOZ885,RetroReel,paid monthly,2022-04-23,2022-04-23,68,90.03
5869,151JDPB067,Pulse,paid monthly,2022-01-15,2022-01-15,166,48.0
5870,151JEMN296,LimeLight,expired annual,2022-01-01,2022-02-07,37,80.02
5871,151JEMN296,LimeLight,paid monthly,2022-06-29,2022-06-29,1,20.0
5872,151JEMN296,Pulse,paid annual,2022-05-20,2022-05-20,41,50.0
5873,151JFYU787,CineQuest,paid annual,2022-05-14,2022-05-14,47,60.01
5874,151KFUX173,ChillStream,paid monthly,2022-01-27,2022-01-27,154,150.06
5875,151KSVU868,LimeLight,paid monthly,2022-05-11,2022-05-11,50,39.98
5876,151LMSX696,Pulse,paid annual,2022-04-29,2022-04-29,62,50.01
5877,151MUXH034,Pulse,expired monthly,2022-01-01,2022-02-13,43,16.06
5878,151MZGO949,CineQuest,trial monthly,2022-03-24,2022-03-24,98,18.0
5879,151ONOA796,LimeLight,paid annual,2022-03-30,2022-03-30,92,80.01
5880,151PFSJ039,Pulse,expired monthly,2022-01-01,2022-02-12,42,16.0
5881,151QKJG598,Pulse,paid monthly,2022-06-24,2022-06-24,6,7.99
