,ID,2023_REVENUE
2247,257NCYY727,40.02
2248,257NELD313,80.02
2249,257OQFJ316,180.0
2250,257TNTP172,120.06
2251,257TRVD100,120.02000000000001
2252,257TYPK880,120.0
2253,257UDFO484,180.0
2254,258AUFN349,120.02
2255,258DHQB904,80.0
2256,258EIPH377,99.97
2257,258LPCD331,100.01
2258,258WKLG459,20.01
2259,258XTIN456,100.05000000000001
2260,258YTIM478,200.0
2261,259GGMV903,159.92
2262,259IWVM381,140.0
2263,259KQOA019,180.09
2264,259NFAD791,139.98000000000002
2265,259NUKL328,107.1
2266,259WOJY614,180.09
2267,259WPEB029,80.0
2268,259YZVS986,40.0
2269,260EFPX170,119.99
2270,260GIFK699,99.94999999999999
2271,260IWXF346,120.0
2272,260LWQR942,120.06
2273,260TSAI654,180.0
2274,260VCGZ709,240.0
2275,261AHPO232,79.99
2276,261BOLG680,120.01
2277,261FFAI745,79.98
2278,261GBNM553,80.02
2279,261LMYV312,140.07000000000002
2280,261VCZJ043,160.05
2281,261VVDN736,105.38000000000001
2282,261WHFU283,80.01
2283,262BPGQ669,80.0
2284,262EGIR771,20.01
2285,262FNUS073,160.0
2286,262FULR751,220.0
2287,262OWNJ232,94.19999999999999
2288,262PBAX418,80.0
2289,262RFGL213,160.01
2290,262UHKF360,219.89
2291,262ULDU169,79.99
2292,262ULJY597,200.01
2293,262VLND803,160.16
2294,262XNVO027,179.97
2295,263AYMY294,199.89999999999998
2296,263CKZX794,60.03
2297,263CQKY679,140.07000000000002
2298,263HTQI142,139.86
2299,263JQBL605,100.01
2300,263QFQS585,140.0
2301,263TPQW036,159.92
2302,263YMWJ105,160.02
2303,264AQDQ838,80.0
2304,264BADU525,79.88
2305,264FGZC283,220.0
2306,264GIIF094,179.91
2307,264NNNE877,174.1
2308,264TVZJ664,80.01
2309,264VKVE064,99.94999999999999
2310,264VUTM393,60.0
2311,264WXXQ209,79.99
2312,264YTJU828,168.18
2313,265ASNV700,80.01
2314,265BQVN875,240.01999999999998
2315,265JFBY306,80.04
2316,265KENA510,139.92999999999998
2317,265NZWH491,239.99
2318,265TURY091,160.0
2319,265YHTY688,60.0
2320,266DTBQ187,99.94999999999999
2321,266FHOU004,200.08
2322,266HINJ584,179.82
2323,266IBAY211,80.04
2324,266JNWL284,140.07000000000002
2325,266KEPM268,55.02
2326,266KPKC768,159.99
2327,266LOFM847,20.0
2328,266LRUF913,20.0
2329,266RNZX730,79.99
2330,266VNDM405,239.98
2331,266YILJ301,60.0
2332,267BVQJ806,180.09
2333,267DBWS590,165.64999999999998
2334,267DMPV710,160.08
2335,267DQOP431,220.0
2336,267FAYG321,220.0
2337,267PHQC666,80.03
2338,267XOJK051,240.24
2339,267XUVL533,40.02
2340,268BTUC404,79.99
2341,268CCMP876,220.0
2342,268IKGP438,40.0
2343,268KYSF298,80.0
2344,268MBXT113,220.11
2345,268MQHU604,320.0
2346,268MQVF973,219.90999999999997
2347,268NHZR095,160.0
2348,268QIXJ281,259.90999999999997
2349,268TOOR630,80.01
2350,268VLQT545,79.99
2351,269AJSR542,79.99
2352,269FGWY595,79.96
2353,269JIDC461,80.08
2354,269JUBN121,160.0
2355,269NBCN029,87.52
2356,269ORMW710,220.22
2357,269OVQI933,160.02
2358,269RFBB821,60.03
2359,269THUX988,80.01
2360,269UALG720,80.0
2361,269UURZ876,19.99
2362,270DAMJ776,240.12
2363,270LVVA963,200.0
2364,271BYQO825,140.0
2365,271CCJS005,59.97
2366,271ECMY742,139.92999999999998
2367,271PGTY470,100.0
2368,271RSNG134,100.05000000000001
2369,271XWJR126,40.0
2370,271ZBKG397,220.0
2371,271ZGNM640,160.0
2372,272EOHH758,159.98
2373,272GLFK000,20.01
2374,272JWCU978,240.13
2375,272KDXU643,139.92999999999998
2376,272MPVZ078,239.97
2377,272WHQJ044,200.0
2378,272ZAMN693,139.92999999999998
2379,272ZYHN154,159.99
2380,273KJUL154,139.92999999999998
2381,273OXER138,240.24
2382,273QVBB702,110.0
2383,273SXOR271,80.04
2384,273TSHO729,200.0
2385,273VIKG185,179.88
2386,274BIBO086,117.06
2387,274CQBP918,60.03
2388,274EMUQ400,240.24
2389,274FHXJ926,279.82
2390,274FOAE104,80.01
2391,274FYIV071,80.0
2392,274KIRY718,200.0
2393,274OUGZ475,220.08000000000004
2394,274TTLI667,80.01
2395,274YVIN038,119.94
2396,274ZEYA137,40.02
2397,275AKNJ259,96.58000000000001
2398,275BITO643,240.24
2399,275BNKM722,80.04
2400,275DOQE541,80.01
2401,275DORF240,80.01
2402,275GWBO749,239.76
2403,275IEJX474,80.0
2404,275JLFM996,80.04
2405,275LVVZ196,79.99
2406,275SPCH128,219.95
2407,275VVNU331,159.84
2408,275ZGFI391,160.0
2409,275ZPVW455,80.0
2410,276IIOI857,120.0
2411,276OGGB431,160.0
2412,276THTL242,19.99
2413,276WTJJ349,119.94
2414,277AVAO889,220.01
2415,277CUSX796,80.01
2416,277EQTH877,159.99
2417,277IOEY832,139.97
2418,277MMNT930,80.02
2419,277SQJV701,100.1
2420,277ZAMC021,80.01
2421,278BFLG021,79.99
2422,278HFOC164,80.0
2423,278HLNW279,180.0
2424,278ISCC467,60.0
2425,278JCHZ466,200.10000000000002
2426,278KMQO950,199.96
2427,278LSGR530,51.44
2428,278PLYL217,120.0
2429,278PUKR946,159.6
2430,278TZBZ226,219.89
2431,278XGDQ268,200.2
2432,278XNZU891,80.04
2433,279BBLB843,140.0
2434,279FCMB379,79.98
2435,279LKWG552,40.02
2436,279NKFQ331,79.99
2437,279PVUA464,160.0
2438,279RYFD765,199.8
2439,279SMRU543,160.08
2440,279YKQH693,79.99
2441,279ZJMX520,200.0
2442,280DNOR107,220.01
2443,280DZAP436,80.01
2444,280KZEZ395,80.0
2445,280LPGU526,139.95
2446,280NELF084,330.15000000000003
2447,280PTYE369,200.0
2448,280STCA452,180.0
2449,280TSCY603,200.0
2450,280YRKL440,339.99
2451,280YWNI870,144.36
2452,280ZKSJ779,180.14
2453,280ZRQB252,79.99
2454,281DGSI030,219.78
2455,281UAKK707,60.0
2456,281YFBP520,100.06
2457,282APYN268,160.67
2458,282FDGJ792,159.98
2459,282FWHI235,260.13
2460,282HKKZ753,200.05
2461,282HKZJ553,219.95999999999998
2462,282NAAY013,280.0
2463,282NZUW585,220.0
2464,282QJAZ251,220.0
2465,282XSFZ289,240.0
2466,283JOTH713,20.02
2467,283PSCK798,180.09
2468,283PVUP840,100.0
2469,283RTTO522,80.0
2470,283SMEN655,219.89
2471,283TJYN649,200.06
2472,284FJGJ462,200.0
2473,284FUPC803,80.0
2474,284KELH708,160.0
2475,284MAAM610,160.16
2476,284POUG751,80.02
2477,284RXWS615,80.0
2478,284TCHL826,180.02
2479,285EGBH775,220.11
2480,285HSKE274,199.95999999999998
2481,285JDBB738,80.01
2482,285KDKG582,120.0
2483,285MYMT668,20.0
2484,285OCWG161,180.09
2485,285SAJT995,240.0
2486,285VAEB165,260.26
2487,286IMPT708,199.89999999999998
2488,286IXAL468,80.0
2489,286NEDJ318,80.01
2490,286OJAW233,91.30000000000001
2491,286ONCO171,80.0
2492,286PRBI845,59.97
2493,286RAYC902,240.06
2494,286SSCY365,180.0
2495,286TTKA192,239.88
2496,287AUAG568,80.01
2497,287BXSB826,80.0
2498,287DKZF879,220.0
2499,287ESCH824,199.89999999999998
2500,287IUEI621,200.0
2501,287KWVR345,240.12
2502,287LAVH743,179.91
2503,287OLZC877,180.27
2504,287PZOE103,40.02
2505,287QSTP213,160.01
2506,287SYXS173,240.0
2507,287TLWW079,80.04
2508,287XBUN949,79.99
2509,287YAYV068,80.0
2510,288DQUH075,180.0
2511,288EEXE374,160.08
2512,288JPNA078,79.98
2513,288LHEV432,80.03
2514,288NHSO452,240.12
2515,288QWLO152,128.69
2516,288TSMV520,120.0
2517,289ADWD102,39.98
2518,289DPIL493,127.59
2519,289EGFT455,119.95999999999998
2520,289FPPD623,154.07999999999998
2521,289GMDD857,80.0
2522,289HCRA597,120.0
2523,289IMAT565,219.78
2524,289MIMW895,199.89999999999998
2525,289NPNL263,80.0
2526,289PZNF618,239.88
2527,289QKOW842,80.0
2528,289QYRE060,36.7
2529,289SCUF973,14.26
2530,289TGZG147,200.10000000000002
2531,289WUWC902,100.0
2532,289YTJK841,100.01
2533,289ZLVM035,140.07000000000002
2534,290BDGI763,160.08
2535,290BKRQ708,80.01
2536,290FNTP355,180.0
2537,290VCUR342,240.06
2538,290XFSV481,102.4
2539,291AAJV291,119.94
2540,291AQBP029,240.12
2541,291AWHK142,219.67
2542,291BQQC622,220.22
2543,291CGAI869,160.0
2544,291DNPD134,160.0
2545,291DOFF586,200.10000000000002
2546,291FDLN198,120.06
2547,291LCFR906,80.01
2548,291LOWZ341,100.0
2549,291NCAW601,200.03000000000003
2550,291PJIJ581,40.02
2551,291RBKT117,40.02
2552,291UQQB770,179.91
2553,292DJMI136,59.94
2554,292EQXM290,160.01
2555,292FDHG827,127.15
2556,292MBSI126,220.07000000000002
2557,292REQK621,224.14999999999998
2558,292YTWG929,97.99
2559,293EGBI747,153.86999999999998
2560,293GZML819,199.89999999999998
2561,293OHSV874,200.0
2562,293TPFF681,79.96
2563,293VOPD167,140.07000000000002
2564,294BIHZ771,180.09
2565,294CNQK418,80.01
2566,294CVUR975,40.02
2567,294DRDD703,79.99
2568,294FWFI753,80.01
2569,294HYBF519,159.99
2570,294LOFJ720,80.0
2571,294MOVK496,220.11
2572,294MXDF500,60.0
2573,294QHCR810,79.96
2574,294RXQZ495,140.0
2575,294ZLGP521,40.0
2576,295BGOG515,219.96999999999997
2577,295BMAR169,199.94
2578,295GLRZ969,80.0
2579,295ITVB440,139.91
2580,295RPWZ359,160.0
2581,295RVTE027,240.0
2582,295TSSS284,180.09
2583,295USWG491,200.17
2584,295VJGW846,79.99
2585,296CZLM438,219.89
2586,296LNUW739,80.01
2587,296LXUP596,240.0
2588,296OEKB252,79.99
2589,296OJWG220,239.88
2590,296OYXO590,239.88
2591,296RKZF894,59.96
2592,296SEXS086,79.99
2593,296TCRY653,159.92
2594,296TRPR281,260.07
2595,296UPKH773,40.0
2596,296ZGRO405,160.08
2597,297CIKC538,116.66
2598,297CQDU216,80.0
2599,297ELJI208,79.96
2600,297ETDB100,180.08
2601,297LMYG002,219.89
2602,297MOMC739,153.94
2603,297OGQH166,80.02
2604,297YZNQ774,173.12
2605,298FMMG433,80.0
2606,298HIWC655,159.98
2607,298IRBQ794,179.97
2608,298IRIE052,80.02
2609,298NNSC015,79.98
2610,298NTZA972,219.89
2611,298OXSE813,220.0
2612,298RQZL365,80.0
2613,298SIHQ305,119.96
2614,298TKRX013,79.99
2615,298XUMV446,199.89999999999998
2616,299AHAT508,80.0
2617,299AKTJ434,140.07000000000002
2618,299DLYN981,99.94999999999999
2619,299FSNC422,80.01
2620,299HCDZ654,179.91
2621,299KEGK116,199.94
2622,299MIVJ817,80.02
2623,299MZHL850,179.91
2624,299NRMF658,119.97
2625,299RHDX000,139.92999999999998
2626,300BGIB053,20.0
2627,300BISV052,59.97
2628,300CKPC650,199.89999999999998
2629,300CUVD251,180.0
2630,300IYWM774,79.98
2631,300QOHA197,80.01
2632,300RBNN695,239.88
2633,300RKFK700,239.98
2634,300RRBH228,180.18
2635,300UTJH245,60.0
2636,300XSZN936,60.03
2637,300XTRG670,80.01
2638,301CSTS698,79.96
2639,301FFBA541,179.9
2640,301FGQT787,40.0
2641,301HNFQ649,160.0
2642,301IXMT757,184.98000000000002
2643,301JQON749,199.89999999999998
2644,301LVYP400,79.99
2645,301SNJC559,59.97
2646,301WRWS302,239.88
2647,301XUKJ755,239.88
2648,302CGMV732,200.04000000000002
2649,302DRWH903,160.01999999999998
2650,302FYXO995,80.0
2651,302JIKW456,220.07
2652,302KWBO187,120.0
2653,302KXNH254,220.0
2654,302LIIR892,139.93
2655,302OETG080,219.78
2656,302OYLL195,80.0
2657,302RLLQ117,219.78
2658,302RSSM310,239.87999999999997
2659,302TXIS927,240.12
2660,302ZTYF267,100.0
2661,303ACCW837,240.12
2662,303AWDE067,80.01
2663,303CFUP482,99.99000000000001
2664,303COOY265,79.99
2665,303JINX286,80.0
2666,303QHZL126,199.89999999999998
2667,303QMBE509,120.0
2668,303YFIA024,51.150000000000006
2669,303YKYT987,140.11
2670,304ERHV716,40.0
2671,304GRWU858,79.99
2672,304HLOF505,140.07000000000002
2673,304JCZX089,99.94999999999999
2674,304JKMU914,39.98
2675,304MWJW815,259.90999999999997
2676,304MXPI434,180.09
2677,304QMOG915,189.94
2678,304SBJO300,240.12
2679,304UFSJ767,200.0
2680,304VUSP850,219.98
2681,304WKPX886,100.05000000000001
2682,304XOVM649,60.03
2683,304ZILO268,120.1
2684,305BTDP192,240.24
2685,305MZZW444,79.99
2686,305NACJ478,220.11
2687,305PEWM890,80.0
2688,305QHUG379,140.14
2689,305QNEM879,99.97
2690,305UDFB381,80.0
2691,305XVHT637,80.0
2692,305YGBQ999,80.01
2693,305YQFD030,79.98
2694,306COOX300,120.12
2695,306KLAU181,20.0
2696,306WHWU717,160.0
2697,307JYSR875,220.22
2698,307OHFX444,119.31
2699,307UDHN018,139.92999999999998
2700,307XUBO469,59.97
2701,307XYMI279,40.0
2702,307ZUZO647,59.97
2703,308BYSI332,159.84
2704,308HSAG545,79.99
2705,308IUBU892,80.01
2706,308ODEG014,80.0
2707,308OOCV609,60.0
2708,308RHKY781,220.11
2709,308RIPB195,160.01
2710,308TYCN223,200.2
2711,308TYMW710,200.2
2712,308VJTH383,159.99
2713,308WVJY626,219.89
2714,309CSEC469,79.99
2715,309FLUF002,239.82999999999998
2716,309TDNM279,80.01
2717,309YHVI644,20.0
2718,310FCGL939,180.18
2719,310ILWC767,100.0
2720,310MXVS605,160.0
2721,310NJTJ960,179.82
2722,310PDOD703,60.0
2723,310QBIK580,100.0
2724,310RWQF476,220.11
2725,310TMOL518,140.07000000000002
2726,311DCQB677,80.0
2727,311HZKG193,79.98
2728,311IKDX811,80.0
2729,311JGRF279,119.94
2730,311MMNI217,220.11
2731,311SQIQ159,180.0
2732,311SZAF323,179.91
2733,311UFMN486,60.03
2734,311WNAX373,180.0
2735,311WNMQ637,100.0
2736,311XNPB351,60.06
2737,311XVWO745,59.97
2738,312IONY351,240.12
2739,312STNC189,79.99
2740,312VRZK408,240.12
2741,312XVRZ347,80.0
2742,313EQCE184,80.0
2743,313FMZP959,79.99
2744,313KMOH793,159.98000000000002
2745,313LULD268,79.96
2746,313NZXM264,120.06
2747,313UQWO327,80.0
2748,313WLUW652,80.01
2749,313XPSH903,80.0
2750,313XQPU735,80.02
2751,314BNHP004,154.51000000000002
2752,314DTKV170,140.0
2753,314ELEQ967,80.01
2754,314GNVO078,180.0
2755,314OANK945,160.0
2756,314UCHQ845,160.0
2757,314YMAU758,80.01
2758,315CWBA276,139.86
2759,315FLXA246,19.99
2760,315HWBI694,220.01000000000002
2761,315JHIU200,80.0
2762,315OGHL350,80.0
2763,315OTLW416,279.9
2764,315QJSQ577,160.08
2765,316AMSU525,120.0
2766,316BJFH873,219.89
2767,316DSUH568,100.05000000000001
2768,316GITL059,99.99
2769,316HFRK909,80.01
2770,316HVNJ487,60.010000000000005
2771,316KFOV609,280.04
2772,316YIEH222,179.89
2773,317BHAM664,160.24
2774,317CRAB519,93.12
2775,317GJPA780,140.0
2776,317QMTD704,79.99
2777,317QULD728,80.01
2778,317RVWA114,179.82
2779,317YOEB400,200.0
2780,318AXJX629,19.99
2781,318DMBP775,160.0
2782,318FRCY550,120.0
2783,318OYKY051,160.08
2784,318PJHS311,79.99
2785,318QBDC502,220.06
2786,318QOCN333,199.95999999999998
2787,318QWKT831,79.99
2788,318SSIH513,60.03
2789,318TOBO292,79.96
2790,318VLFH182,240.12
2791,318WNBT963,60.06
2792,318YUPJ961,120.0
2793,319AEDX096,239.88
2794,319FKXC478,121.81
2795,319GRCW602,80.04
2796,319IOQR901,219.89
2797,319IYGW638,179.84
2798,319JVZA731,200.10000000000002
2799,319MRXS148,80.0
2800,319QVWK519,120.06
2801,319VHLL556,239.88
2802,319ZTPX868,159.92
2803,320BIQZ665,239.85
2804,320DWTH768,180.09
2805,320DXWN002,59.97
2806,320HKLI618,99.45
2807,320IGSA372,80.0
2808,320JTIF039,80.0
2809,320PBIW151,80.01
2810,320XATY830,220.11
2811,321CNGJ997,100.0
2812,321ELGU764,197.34
2813,321HOHU274,80.02
2814,321NWWT628,60.03
2815,321QAON917,60.0
2816,322COTN736,60.0
2817,322DKJQ064,160.08
2818,322IUTU615,140.07000000000002
2819,322JIKE237,74.85
2820,322LKXK369,180.0
2821,322NJIL953,200.0
2822,322NNHY916,170.48000000000002
2823,322QFVA320,99.94999999999999
2824,322YQLS601,100.01
2825,323EHLN580,240.0
2826,323FBEB176,79.99
2827,323IXSN242,79.98
2828,323JYUE425,80.0
2829,323KUWE851,239.92
2830,323MFBN432,79.99
2831,323MIBC662,19.99
2832,323PAZO538,138.46
2833,323QUGY553,60.0
2834,323TLTZ637,80.0
2835,323UJDD732,139.92999999999998
2836,323UQFT840,40.02
2837,323XFWC743,80.02
2838,323XVNI083,160.0
2839,324AIKW144,80.01
2840,324MXNG805,139.05
2841,324PDIA443,260.02
2842,324PJDU908,39.98
2843,324TKND355,240.12
2844,324UJSE902,240.12
2845,324WFLU283,40.02
2846,324YRVP549,260.08
2847,324YWDX417,79.99
2848,325BUTG968,79.99
2849,325FVVR205,160.0
2850,325GZMQ240,80.0
2851,325JUUH273,203.03
2852,325NMKF267,20.0
2853,325PWFK019,59.76
2854,325QIEK857,220.0
2855,325RFBX694,27.33
2856,325WGYQ599,80.0
2857,325ZEEL181,39.96
2858,326ANCQ738,80.02
2859,326EEAC117,40.0
2860,326HEBT638,80.0
2861,326JSQW968,80.0
2862,326LFIR477,100.05000000000001
2863,326MQRQ940,80.0
2864,326PKQB416,80.0
2865,326SNDG055,140.07000000000002
2866,326TKDJ410,80.0
2867,326VJSZ888,80.0
2868,327BCLB693,100.0
2869,327CLZC427,100.0
2870,327EAPD582,240.24
2871,327ESUH105,159.26
2872,327HCFP129,39.98
2873,327IDXW015,100.05000000000001
2874,327IUIK108,199.94
2875,327JJRY469,180.18
2876,327KCPM890,159.95
2877,327KQJL140,79.99
2878,327MAJY676,159.99
2879,327MHPP409,240.0
2880,327NBHD816,80.01
2881,327PGST136,20.01
2882,327RLZI683,120.06
2883,327RNLC445,117.44999999999999
2884,327RNTN636,80.01
2885,327TLEI860,140.0
2886,327TOHN889,199.89999999999998
2887,327WZFP086,79.99
2888,327YGDK196,219.12
2889,328AWIU639,40.0
2890,328BLML411,220.0
2891,328HNXY614,80.0
2892,328KFHU264,100.0
2893,328LDFF995,180.18
2894,328LKNY202,200.10000000000002
2895,328PNLL586,80.08
2896,328PSJR959,79.98
2897,328XZST028,220.0
2898,329HLWV605,119.94
2899,329JGZZ916,20.0
2900,329JITO580,179.82
2901,329LMOP172,100.05000000000001
2902,329PTSV206,80.0
2903,329XXBG768,8.92
2904,330EFNX007,200.0
2905,330LZEG434,79.99
2906,330NVWD029,60.06
2907,330OXNV801,80.01
2908,330WQFI417,98.84
2909,330YNCC940,160.01
2910,330YOFR032,100.0
2911,331AXWL317,211.39
2912,331DXSF105,99.99
2913,331ETMW334,240.06
2914,331GYFM753,79.99
2915,331TDDZ354,119.99
2916,331TQCT971,59.97
2917,331XAZM912,79.98
2918,331ZOCY686,79.99
2919,332BOMI802,179.91
2920,332LZRW762,240.12
2921,332MFQP674,49.09
2922,332MHDV314,160.0
2923,332NAKN486,100.0
2924,332NKPV772,20.02
2925,332QIFE712,80.02
2926,332SSKN196,239.88
2927,332VHUV580,140.0
2928,332VIIK987,80.01
2929,333CZFJ148,80.04
2930,333DIVN826,79.99
2931,333JFIN882,79.99
2932,333JJXA111,68.58
2933,333LVMU466,100.0
2934,333QCLG845,180.0
2935,333QYOV852,140.0
2936,333ZNDL338,220.0
2937,334BJDJ892,60.03
2938,334IMWV365,164.78
2939,334JDOA147,208.28
2940,334JXFX029,100.05000000000001
2941,334PNWN184,80.04
2942,334PZTB331,80.01
2943,334SLYD156,61.8
2944,334WWTQ625,57.37
2945,334XKYW186,180.0
2946,334XPCP700,119.82
2947,335GAPY291,80.0
2948,335GXJO326,79.99
2949,335JGYW584,140.0
2950,335OGHK518,80.01
2951,335PEBR999,200.10000000000002
2952,335QPUV661,99.99000000000001
2953,335ZWZE518,259.90999999999997
2954,336IDXB404,180.18
2955,336KMUS200,431.58000000000004
2956,336NNOA169,139.92999999999998
2957,336RJUE625,80.0
2958,336RMYH926,219.89
2959,336WSCY542,160.01
2960,337AIKO605,40.02
2961,337GXNO043,59.97
2962,337GYLS119,260.0
2963,337LXBJ363,80.0
2964,337ZSYN844,239.98
2965,338AXOU500,80.0
2966,338CMDJ214,212.46
2967,338CMNC566,220.11
2968,338DUCF017,259.87
2969,338KHNM316,80.0
2970,338NXRK573,351.58
2971,338RGJE282,56.18
2972,338RQVX399,240.12
2973,338TJER166,27.94
2974,339ADTN618,20.0
2975,339BVES600,220.11
2976,339BVLK909,200.0
2977,339CNPC181,120.0
2978,339EYLV149,20.01
2979,339FDUL635,139.92999999999998
2980,339JTOF189,80.0
2981,339OJBN735,120.12
2982,339QMQW512,99.99
2983,339YQOY878,39.98
2984,339ZUBZ242,99.99
2985,340EJRP038,79.99
2986,340GGBX585,87.30000000000001
2987,340ICSU845,53.25
2988,340JDBE442,140.07000000000002
2989,340KJXC952,79.96
2990,340PSDG173,80.01
2991,340QAHQ437,200.10000000000002
2992,340QMYP564,80.0
2993,340RVGE521,100.15
2994,340WDNE762,79.97
2995,340WPJY682,40.0
2996,341ACDF491,200.2
2997,341AWFK054,160.0
2998,341AWYO607,80.0
2999,341FXWO694,179.91
3000,341GBUX021,120.0
3001,341KSYU625,80.0
3002,341PEBM706,80.01
3003,341QBYB415,79.99
3004,341RDLT406,160.01
3005,341SMPS625,60.0
3006,341XIWT665,240.0
3007,342KSQQ521,80.0
3008,342UQYH154,80.0
3009,343AQGX098,80.02
3010,343BHAR487,160.08
3011,343BXHP758,60.0
3012,343BZNL947,220.0
3013,343DUMK088,219.78
3014,343FYDF809,160.0
3015,343MADZ797,119.99
3016,343MTXH771,100.0
3017,343NFUT695,200.0
3018,343NJRX819,119.39999999999999
3019,343QWEJ541,79.99
3020,343TAPM548,79.99
3021,343TTWY247,80.0
3022,343VLLN560,120.0
3023,344HSDL590,80.0
3024,344MZAN925,79.98
3025,344ZEHQ941,120.06
3026,344ZMPO415,220.0
3027,345ADDO394,220.22
3028,345BDXU564,200.0
3029,345BTHD030,39.98
3030,345FXAK663,40.04
3031,345JRNJ622,160.08
3032,345LRPS216,197.7
3033,345PGCR803,80.0
3034,345PGRS656,159.99
3035,345PIKQ941,240.0
3036,345UAQW656,80.0
3037,345XHIN975,120.0
3038,345ZTWZ598,128.24
3039,346EPUS830,60.0
3040,346IQIR709,80.0
3041,346KWEF290,80.0
3042,346PGSS455,139.95999999999998
3043,346QWSI998,80.0
3044,346RYDP618,220.02
3045,346TUBA022,80.0
3046,346VNDQ812,100.0
3047,346VZOO303,139.92999999999998
3048,346WPHQ057,140.0
3049,346XLUT819,180.0
3050,347BUYC321,220.0
3051,347DFOH006,240.12
3052,347DPRO887,80.01
3053,347IFPZ044,80.0
3054,347JIPX435,139.97
3055,347NZSU209,80.01
3056,347QKXW944,100.05000000000001
3057,347RDAF535,180.0
3058,347UWAF226,80.0
3059,347ZJVH811,79.99
3060,348BREF668,260.0
3061,348DQAU824,219.89
3062,348DQBH888,140.07000000000002
3063,348KRKZ866,199.89999999999998
3064,348QHAL959,121.68
3065,348YBSU972,80.0
3066,349IZFO998,180.09
3067,349JGBH766,46.25
3068,349NUID147,80.04
3069,349SSUR042,160.08
3070,349VCSS460,80.0
3071,350APYP942,119.94
3072,350AWQV326,79.99
3073,350DCSR297,240.0
3074,350DXWB024,160.01
3075,350OLID516,80.01
3076,350QXMS689,39.98
3077,350SBXY069,100.05000000000001
3078,350XQKT158,200.2
3079,350ZIUG910,240.0
3080,351BMXS976,60.06
3081,351CMFQ865,80.01
3082,351CXQZ711,120.02000000000001
3083,351DOMT481,59.97
3084,351FMHY478,200.01999999999998
3085,351IBCF439,20.01
3086,351LTUE423,179.91
3087,351SUPE413,80.0
3088,351SYFL402,120.05000000000001
3089,351TGDG039,20.0
3090,351VJEP338,140.0
3091,351YBAC245,80.0
3092,352DZCY151,80.0
3093,352FLZA643,120.0
3094,352HBJC679,139.92999999999998
3095,352HVCI767,36.56
3096,352PHGV997,239.88
3097,352ZLLK039,160.0
3098,353EKFU358,19.99
3099,353HTJS808,219.89
3100,353IFKG065,219.78
3101,353PEEN109,19.99
3102,353UPSQ954,180.0
3103,354EGOZ672,79.98
3104,354FPWF280,239.88
3105,354FZLE840,79.99
3106,354HDDF909,200.03
3107,354QQUM940,160.01
3108,354RJXV001,80.0
3109,354RVHM189,139.86
3110,354SJVV106,219.78
3111,354VZMI585,120.03
3112,354WORB926,189.82
3113,354XGWP364,80.0
3114,355DAEG950,180.0
3115,355FJSD849,199.89999999999998
3116,355HLPY154,60.0
3117,355RRYO300,119.94
3118,355SSQW719,79.96
3119,355VMPX212,120.03
3120,355VSXN450,27.42
3121,355WFIZ979,80.01
3122,355WNIT693,220.11
3123,355WSJX969,80.02
3124,355ZTUY437,40.0
3125,355ZYNZ361,180.09
3126,356AQNB835,20.02
3127,356OPYP287,180.0
3128,356PTKJ748,159.92
3129,356XFWT989,240.0
3130,357ABYE236,80.01
3131,357DTRN833,79.99
3132,357HLCN124,239.89999999999998
3133,357HLQN663,160.06
3134,357HZTZ896,80.04
3135,357INCC712,140.0
3136,357NFAT060,80.0
3137,357XPOT374,80.01
3138,357XPRX532,180.09
3139,357ZBYX585,79.99
3140,358BVDD446,79.99
3141,358DSPA913,240.12
3142,358EJBB970,140.07000000000002
3143,358JXHU173,80.01
3144,358KFHN308,105.4
3145,358MERW468,200.0
3146,358PHMT086,80.02
3147,358PKTF927,80.0
3148,358RCEB209,59.97
3149,358VIDQ767,92.69
3150,358XFLL814,160.04
3151,359BXPL991,259.87
3152,359CAGQ674,160.05
3153,359JRDS676,200.0
3154,359KDIX418,239.88
3155,359KTAV132,119.88
3156,359KYWY953,120.06
3157,359MGEL927,119.97
3158,359REVW807,120.06
3159,359SELC674,119.94
3160,359YGTE217,200.10000000000002
3161,359ZIMN740,99.94999999999999
3162,359ZIPS465,140.0
3163,360AKBD205,220.0
3164,360CXDM518,239.88
3165,360EMTW268,79.98
3166,360GEJG439,160.02
3167,360IMIO373,77.32
3168,360JEFC586,80.01
3169,360JFMX016,160.01
3170,360NBDK473,100.0
3171,360ZKNQ041,79.99
3172,361CETF103,20.0
3173,361DIDW458,160.0
3174,361IZYP090,199.89999999999998
3175,361JHXV696,80.02
3176,361ZDLQ237,20.01
3177,361ZSTI186,179.24999999999997
3178,362BFWX018,159.92
3179,362CALQ220,240.0
3180,362CTVB774,79.99
3181,362FVOK314,120.06
3182,362MWJI174,220.02
3183,362OYZA620,19.99
3184,362QATV614,79.99
3185,362UUBS863,200.0
3186,362XRMO627,100.03
3187,362YOEW937,60.0
3188,363DUUK840,220.0
3189,363MGSZ696,40.0
3190,363NJUS066,200.0
3191,363NVEK434,120.03
3192,363UTJM194,79.98
3193,363UYUH602,79.99
3194,363WMXZ335,20.01
3195,363ZEWR253,59.97
3196,363ZYPV506,80.02
3197,364GZKM288,140.07000000000002
3198,364MEKP025,220.11
3199,364MXLL494,194.0
3200,364OLBG319,200.0
3201,364SEKL133,59.97
3202,364UELE285,80.01
3203,364YSBN915,219.89
3204,365BBKU432,80.0
3205,365CKDI544,179.98000000000002
3206,365CRMW848,139.92999999999998
