,ID,BRAND,RECENCY,REVENUE,SUB,DATE,FREQUENCY
13637,301WRWS302,LimeLight,270,79.94,"['expired monthly', 'paid monthly']",2022-04-05,1
13638,301WUON763,CineQuest,64,55.14,"['paid monthly', 'discounted monthly']",2022-10-28,1
13639,301XJQG412,CineQuest,311,131.89000000000001,['paid monthly'],2022-02-23,2
13640,301XJQG412,Pulse,107,32.04,['paid monthly'],2022-09-15,2
13641,301XKBT150,RetroReel,315,329.89,['paid monthly'],2022-02-19,1
13642,301XUKJ755,LimeLight,189,139.92999999999998,['paid monthly'],2022-06-25,1
13643,301ZTFT382,Pulse,30,66.0,"['paid monthly', 'paid annual']",2022-12-01,1
13644,302AFGR194,CineQuest,103,60.0,['paid annual'],2022-09-19,1
13645,302AXHH409,Pulse,35,80.12,"['expired monthly', 'paid monthly']",2022-11-26,1
13646,302AXZH884,ChillStream,3,40.89,"['trial monthly', 'paid monthly']",2022-12-28,1
13647,302CVNB402,LimeLight,296,200.2,['paid monthly'],2022-03-10,1
13648,302CXSM693,Pulse,337,96.0,['paid monthly'],2022-01-28,1
13649,302CYZN370,RetroReel,85,119.99,['paid annual'],2022-10-07,1
13650,302DCSA321,ChillStream,172,149.94,['paid monthly'],2022-07-12,1
13651,302DEME395,CineQuest,101,59.98,['paid annual'],2022-09-21,1
13652,302DNXB821,CineQuest,313,132.0,['paid monthly'],2022-02-21,1
13653,302DRWH903,LimeLight,81,60.0,['paid monthly'],2022-10-11,1
13654,302EQJC772,CineQuest,155,72.4,['paid monthly'],2022-07-29,1
13655,302FBUD744,ChillStream,112,100.01,['paid annual'],2022-09-10,1
13656,302FKCT117,Pulse,46,100.0,"['paid annual', 'paid annual']",2022-11-15,1
13657,302FLSH479,CineQuest,5,102.76,"['paid monthly', 'discounted monthly', 'trial monthly']",2022-12-26,1
13658,302FYAM638,ChillStream,328,275.0,['paid monthly'],2022-02-06,1
13659,302HAJK516,RetroReel,95,120.08,['paid monthly'],2022-09-27,1
13660,302HHUT328,Pulse,135,70.63,['paid annual'],2022-08-18,1
13661,302HYXY498,LimeLight,10,20.02,['paid monthly'],2022-12-21,1
13662,302IENR506,LimeLight,22,99.99,"['paid annual', 'paid monthly']",2022-12-09,1
13663,302IIOG587,CineQuest,242,60.0,['paid annual'],2022-05-03,2
13664,302IIOG587,Pulse,80,19.34,"['expired monthly', 'trial monthly']",2022-10-12,2
13665,302KSOU486,ChillStream,308,275.0,['paid monthly'],2022-02-26,2
13666,302KSOU486,RetroReel,46,146.35999999999999,"['expired annual', 'discounted monthly']",2022-11-15,2
13667,302KWBO187,LimeLight,241,142.56,['discounted monthly'],2022-05-04,1
13668,302KXNH254,LimeLight,20,219.91,"['paid monthly', 'paid monthly']",2022-12-11,1
13669,302LIIR892,LimeLight,183,220.07000000000002,"['paid monthly', 'paid monthly']",2022-07-01,1
13670,302LRAN196,RetroReel,38,120.01,['paid annual'],2022-11-23,1
13671,302LSAY333,RetroReel,95,120.04,['paid monthly'],2022-09-27,1
13672,302MEPD917,ChillStream,159,261.09000000000003,"['paid monthly', 'paid monthly']",2022-07-25,1
13673,302OABC122,ChillStream,151,299.96000000000004,"['paid annual', 'paid annual']",2022-08-02,1
13674,302OYLL195,LimeLight,88,79.97,['expired annual'],2022-10-04,1
13675,302PHWF232,RetroReel,33,180.03,"['paid annual', 'paid monthly']",2022-11-28,1
13676,302QSDA931,Pulse,289,50.0,['paid annual'],2022-03-17,1
13677,302RLLQ117,LimeLight,88,139.99,"['paid monthly', 'paid monthly']",2022-10-04,1
13678,302RSSM310,LimeLight,14,230.59,"['paid monthly', 'trial monthly']",2022-12-17,2
13679,302RSSM310,RetroReel,25,300.01,"['expired monthly', 'paid monthly']",2022-12-06,2
13680,302SSPC743,ChillStream,249,42.69,['trial annual'],2022-04-26,2
13681,302SSPC743,LimeLight,277,60.0,['expired monthly'],2022-03-29,2
13682,302TFDD435,Pulse,70,50.01,['paid annual'],2022-10-22,1
13683,302TFDR208,CineQuest,206,132.03,"['expired monthly', 'paid monthly']",2022-06-08,1
13684,302TXIS927,LimeLight,279,200.0,['paid monthly'],2022-03-27,1
13685,302TXKB088,RetroReel,348,120.0,['paid annual'],2022-01-17,1
13686,302VDWQ289,ChillStream,254,225.09,['paid monthly'],2022-04-21,1
13687,302XFVH163,LimeLight,122,100.05000000000001,['paid monthly'],2022-08-31,1
13688,302XGZY766,LimeLight,62,140.0,"['expired monthly', 'paid annual']",2022-10-30,1
13689,302XUCG965,Pulse,52,59.86,"['expired annual', 'discounted monthly']",2022-11-09,1
13690,302YAJK609,ChillStream,162,100.0,['paid annual'],2022-07-22,1
13691,302YNPA983,Pulse,173,48.12,['paid monthly'],2022-07-11,1
13692,302ZTYF267,LimeLight,221,80.01,['paid annual'],2022-05-24,1
13693,303ACCW837,ChillStream,144,85.96,['discounted annual'],2022-08-09,2
13694,303ACCW837,LimeLight,318,220.0,['paid monthly'],2022-02-16,2
13695,303AKSR891,Pulse,314,49.98,['paid annual'],2022-02-20,1
13696,303AZKZ501,RetroReel,53,149.99,"['expired monthly', 'paid annual']",2022-11-08,1
13697,303BMOE910,ChillStream,72,200.01,"['expired annual', 'paid annual']",2022-10-20,1
13698,303BWID256,ChillStream,68,175.84,['paid annual'],2022-10-24,1
13699,303COOY265,LimeLight,165,140.0,['paid monthly'],2022-07-19,1
13700,303DYZS528,CineQuest,225,48.0,['paid monthly'],2022-05-20,1
13701,303GWCB551,ChillStream,284,350.1,"['expired annual', 'paid monthly']",2022-03-22,1
13702,303HDQJ735,CineQuest,231,59.95,['expired monthly'],2022-05-14,2
13703,303HDQJ735,LimeLight,62,80.01,['paid annual'],2022-10-30,2
13704,303HNDU203,Pulse,25,114.16999999999999,"['expired monthly', 'paid annual']",2022-12-06,1
13705,303HQIB747,Pulse,295,80.0,['paid monthly'],2022-03-11,1
13706,303JMFP930,LimeLight,2,80.0,['paid annual'],2022-12-29,1
13707,303KTEH757,LimeLight,40,220.09,"['paid monthly', 'paid monthly']",2022-11-21,1
13708,303LKUJ146,RetroReel,23,30.01,['paid monthly'],2022-12-08,1
13709,303MSWL565,Pulse,78,103.35,"['paid monthly', 'discounted annual']",2022-10-14,1
13710,303NOZL700,CineQuest,210,119.99000000000001,"['expired annual', 'paid annual']",2022-06-04,1
13711,303NPHH952,LimeLight,322,79.99,['paid annual'],2022-02-12,1
13712,303NYUX196,LimeLight,207,139.92999999999998,['paid monthly'],2022-06-07,2
13713,303NYUX196,RetroReel,216,150.05,['expired monthly'],2022-05-29,2
13714,303PHJI310,RetroReel,118,120.0,['paid monthly'],2022-09-04,1
13715,303PUVO569,CineQuest,115,48.0,['paid monthly'],2022-09-07,1
13716,303PWWK891,CineQuest,210,59.99,['expired annual'],2022-06-04,1
13717,303QHZL126,LimeLight,168,19.99,['paid monthly'],2022-07-16,1
13718,303REGZ503,ChillStream,180,100.01,['paid annual'],2022-07-04,2
13719,303REGZ503,RetroReel,337,30.01,['expired monthly'],2022-01-28,2
13720,303SLGE245,LimeLight,76,122.78999999999999,"['discounted monthly', 'trial annual', 'paid monthly']",2022-10-16,1
13721,303SUXH433,LimeLight,234,80.0,['paid annual'],2022-05-11,1
13722,303TAUT013,ChillStream,88,299.96,"['expired monthly', 'paid monthly']",2022-10-04,1
13723,303TWRJ853,RetroReel,196,239.99,"['expired monthly', 'paid monthly']",2022-06-18,1
13724,303UTFA381,Pulse,121,72.05,"['paid monthly', 'paid monthly']",2022-09-01,1
13725,303UYBX265,Pulse,192,106.00999999999999,"['expired annual', 'paid monthly']",2022-06-22,1
13726,303VWUF119,Pulse,144,97.88,"['expired monthly', 'paid annual']",2022-08-09,1
13727,303XHRL440,ChillStream,54,50.0,['paid monthly'],2022-11-07,1
13728,303YFIA024,CineQuest,49,180.0,"['expired monthly', 'paid monthly']",2022-11-12,2
13729,303YFIA024,LimeLight,273,80.04,['expired monthly'],2022-04-02,2
13730,303YHFM218,CineQuest,265,34.379999999999995,['trial monthly'],2022-04-10,1
13731,303YKYT987,LimeLight,283,200.10000000000002,['paid monthly'],2022-03-23,1
13732,303ZHBL102,CineQuest,230,35.94,['paid monthly'],2022-05-15,1
13733,304ACUU251,CineQuest,207,84.0,['paid monthly'],2022-06-07,1
13734,304ADTD369,RetroReel,11,120.0,['paid annual'],2022-12-20,1
13735,304BONO016,ChillStream,88,74.97,['paid monthly'],2022-10-04,1
13736,304BQRE353,CineQuest,114,107.82000000000001,['paid monthly'],2022-09-08,1
13737,304CMED153,RetroReel,24,300.02,"['expired monthly', 'paid monthly']",2022-12-07,1
13738,304DAVP621,CineQuest,127,96.0,['expired monthly'],2022-08-26,1
13739,304DOLM532,Pulse,206,95.93,"['expired monthly', 'paid monthly']",2022-06-08,1
13740,304ERHV716,LimeLight,348,239.88,['paid monthly'],2022-01-17,1
13741,304FPRE705,RetroReel,181,210.0,['paid monthly'],2022-07-03,1
13742,304FTMU114,Pulse,35,49.98,['paid annual'],2022-11-26,1
13743,304GFVQ332,RetroReel,112,120.0,['paid monthly'],2022-09-10,1
13744,304GRWU858,LimeLight,244,79.99,['paid annual'],2022-05-01,1
13745,304HCBW155,ChillStream,206,74.97,['paid monthly'],2022-06-08,1
13746,304HLOF505,LimeLight,213,159.92,['paid monthly'],2022-06-01,1
13747,304IWXV490,Pulse,167,48.0,['paid monthly'],2022-07-17,1
13748,304JCZX089,LimeLight,214,160.0,['paid monthly'],2022-05-31,1
13749,304JEGQ712,CineQuest,68,96.00999999999999,"['expired annual', 'paid monthly']",2022-10-24,2
13750,304JEGQ712,LimeLight,286,199.8,['paid monthly'],2022-03-20,2
13751,304JFSA646,CineQuest,276,119.9,['paid monthly'],2022-03-30,2
13752,304JFSA646,Pulse,56,49.99,['paid annual'],2022-11-05,2
13753,304JKMU914,LimeLight,350,240.0,['paid monthly'],2022-01-15,1
13754,304JQAU489,CineQuest,189,84.14,['paid monthly'],2022-06-25,1
13755,304KIQS566,RetroReel,120,120.04,['paid monthly'],2022-09-02,1
13756,304KKAK620,CineQuest,66,59.99,['paid annual'],2022-10-26,1
13757,304LVZY980,Pulse,127,106.08,"['expired monthly', 'paid annual']",2022-08-26,1
13758,304MWJW815,LimeLight,297,80.01,['paid annual'],2022-03-09,1
13759,304NSZM073,LimeLight,334,240.24,['paid monthly'],2022-01-31,1
13760,304NTNH182,CineQuest,201,87.03,"['paid monthly', 'discounted monthly']",2022-06-13,1
13761,304OGEX103,ChillStream,215,199.84,['paid monthly'],2022-05-30,1
13762,304OUBE089,CineQuest,328,59.99,['paid annual'],2022-02-06,1
13763,304PCKH308,Pulse,316,87.89,['paid monthly'],2022-02-18,1
13764,304PEJQ088,RetroReel,83,37.349999999999994,['trial monthly'],2022-10-09,1
13765,304PGVE339,ChillStream,26,300.0,['expired monthly'],2022-12-05,1
13766,304PKDC782,Pulse,243,72.0,['paid monthly'],2022-05-02,1
13767,304PQIH755,ChillStream,170,99.99,['expired annual'],2022-07-14,2
13768,304PQIH755,Pulse,329,50.0,['paid annual'],2022-02-05,2
13769,304QALO184,RetroReel,136,240.10000000000002,"['expired monthly', 'paid annual']",2022-08-17,1
13770,304QBMD197,LimeLight,341,80.01,['paid annual'],2022-01-24,1
13771,304QMOG915,LimeLight,173,120.0,['paid monthly'],2022-07-11,1
13772,304QQFG909,CineQuest,350,60.0,['paid annual'],2022-01-15,1
13773,304RCHQ614,Pulse,6,88.11,['paid monthly'],2022-12-25,1
13774,304RPYZ812,CineQuest,239,96.0,['paid monthly'],2022-05-06,1
13775,304SBJO300,LimeLight,168,140.07000000000002,['expired monthly'],2022-07-16,2
13776,304SBJO300,RetroReel,176,111.78,['trial monthly'],2022-07-08,2
13777,304UFSJ767,LimeLight,160,120.06,['paid monthly'],2022-07-24,1
13778,304UPSH418,ChillStream,268,225.0,['paid monthly'],2022-04-07,1
13779,304VUSP850,LimeLight,245,180.0,['paid monthly'],2022-04-30,1
13780,304WVBB261,ChillStream,95,200.05,"['paid annual', 'paid monthly']",2022-09-27,1
13781,304XOVM649,ChillStream,62,324.98,"['paid monthly', 'paid annual']",2022-10-30,2
13782,304XOVM649,LimeLight,191,219.95999999999998,"['expired monthly', 'paid monthly']",2022-06-23,2
13783,304YEMH537,RetroReel,32,33.42,['discounted monthly'],2022-11-29,1
13784,304YKUD339,CineQuest,199,131.99,"['paid monthly', 'paid monthly']",2022-06-15,1
13785,304ZUKO223,RetroReel,249,120.0,['paid annual'],2022-04-26,1
13786,304ZWRM409,ChillStream,327,300.0,"['expired monthly', 'paid monthly']",2022-02-07,1
13787,305ACYZ216,RetroReel,34,50.56,['trial monthly'],2022-11-27,1
13788,305ARMS009,CineQuest,89,108.05,"['expired monthly', 'paid monthly', 'paid monthly', 'paid monthly']",2022-10-03,1
13789,305CNAG363,RetroReel,80,279.45,"['expired monthly', 'trial annual']",2022-10-12,1
13790,305GRAH254,CineQuest,116,72.0,['paid monthly'],2022-09-06,1
13791,305GZUK616,RetroReel,195,210.07000000000002,['paid monthly'],2022-06-19,1
13792,305JCMN258,ChillStream,122,124.9,['paid monthly'],2022-08-31,1
13793,305JMCT693,LimeLight,192,140.07000000000002,['paid monthly'],2022-06-22,1
13794,305KFOZ792,ChillStream,30,100.0,['paid annual'],2022-12-01,2
13795,305KFOZ792,Pulse,181,104.0,"['expired monthly', 'paid monthly']",2022-07-03,2
13796,305KMQT661,ChillStream,208,175.0,['paid monthly'],2022-06-06,1
13797,305MZZW444,LimeLight,299,60.0,['expired monthly'],2022-03-07,1
13798,305NACJ478,LimeLight,29,120.08000000000001,"['expired monthly', 'paid monthly']",2022-12-02,1
13799,305OALO825,RetroReel,129,90.25,"['expired monthly', 'trial monthly']",2022-08-24,1
13800,305OKOT891,RetroReel,239,240.08,['paid monthly'],2022-05-06,1
13801,305OSDZ791,RetroReel,216,119.98,['paid annual'],2022-05-29,1
13802,305PEWM890,ChillStream,172,250.05,"['expired annual', 'paid monthly']",2022-07-12,2
13803,305PEWM890,LimeLight,51,200.07000000000002,"['expired monthly', 'paid annual']",2022-11-10,2
13804,305QEOJ471,Pulse,163,37.59,['trial monthly'],2022-07-21,1
13805,305QNEM879,LimeLight,77,160.01,"['expired annual', 'paid annual']",2022-10-15,1
13806,305QWAC308,LimeLight,0,0.0,['paid annual'],2022-12-31,1
13807,305QWEA392,CineQuest,117,60.01,['paid annual'],2022-09-05,1
13808,305RAIF694,ChillStream,65,99.99,['paid annual'],2022-10-27,1
13809,305RAZN495,LimeLight,64,179.94,"['expired monthly', 'paid monthly']",2022-10-28,1
13810,305RPAE206,CineQuest,90,107.97,"['expired monthly', 'paid monthly', 'paid monthly']",2022-10-02,1
13811,305TITC688,LimeLight,175,80.01,['paid annual'],2022-07-09,1
13812,305UDFB381,LimeLight,227,80.0,['expired annual'],2022-05-18,1
13813,305UIBU056,CineQuest,197,83.93,['paid monthly'],2022-06-17,2
13814,305UIBU056,Pulse,36,31.98,"['expired monthly', 'paid monthly']",2022-11-25,2
13815,305VHCU423,Pulse,114,82.00999999999999,"['expired annual', 'paid monthly']",2022-09-08,1
13816,305WHXP977,Pulse,39,54.2,"['paid monthly', 'paid monthly']",2022-11-22,1
13817,305WWXY370,RetroReel,79,90.03,['paid monthly'],2022-10-13,1
13818,305XDYF370,Pulse,223,63.92,['paid monthly'],2022-05-22,1
13819,305XPZM570,CineQuest,246,108.0,['paid monthly'],2022-04-29,1
13820,305XVHT637,Pulse,82,24.0,['paid monthly'],2022-10-10,1
13821,305YGBQ999,LimeLight,54,28.9,['trial annual'],2022-11-07,1
13822,305YJDR539,Pulse,226,49.99,['paid annual'],2022-05-19,1
13823,305YQFD030,LimeLight,102,26.41,['trial annual'],2022-09-20,1
13824,306AUMG460,Pulse,2,170.66000000000003,"['expired annual', 'paid annual']",2022-12-29,1
13825,306BRRP589,Pulse,170,48.06,['paid monthly'],2022-07-14,1
13826,306ELWO571,LimeLight,183,140.14,['paid monthly'],2022-07-01,1
13827,306FKBA555,Pulse,173,56.0,"['expired monthly', 'paid monthly']",2022-07-11,1
13828,306JJJQ033,RetroReel,154,210.02,"['expired monthly', 'paid monthly']",2022-07-30,1
13829,306KLAU181,Pulse,254,24.24,['discounted annual'],2022-04-21,1
13830,306KQWQ772,ChillStream,290,100.01,['paid annual'],2022-03-16,2
13831,306KQWQ772,RetroReel,31,120.01,['expired annual'],2022-11-30,2
13832,306KYKT908,RetroReel,204,120.0,['paid monthly'],2022-06-10,1
13833,306LGSX740,CineQuest,58,85.4,"['expired monthly', 'paid monthly', 'discounted monthly']",2022-11-03,1
13834,306LMSD562,RetroReel,42,209.86,['paid monthly'],2022-11-19,1
13835,306LNDX541,Pulse,131,24.72,['paid monthly'],2022-08-22,1
13836,306LNJY853,Pulse,174,56.050000000000004,"['expired monthly', 'paid monthly']",2022-07-10,1
13837,306LUMU996,CineQuest,121,33.14,['paid monthly'],2022-09-01,1
13838,306OIIF673,Pulse,205,55.79,['paid monthly'],2022-06-09,1
13839,306OJXF831,RetroReel,171,120.01,['paid annual'],2022-07-13,1
13840,306PRLZ903,ChillStream,178,174.92999999999998,['expired monthly'],2022-07-06,1
13841,306QOYQ399,ChillStream,281,100.01,['paid annual'],2022-03-25,1
13842,306RDQH390,RetroReel,362,184.08,['discounted monthly'],2022-01-03,1
13843,306RVAS062,Pulse,55,73.22,"['expired monthly', 'discounted monthly', 'paid monthly']",2022-11-06,1
13844,306SMAC345,ChillStream,182,100.0,['paid annual'],2022-07-02,1
13845,306TIAS289,ChillStream,318,100.01,['paid annual'],2022-02-16,1
13846,306UHBX136,RetroReel,334,119.99,['paid annual'],2022-01-31,1
13847,306VPKP721,CineQuest,110,59.99,['paid annual'],2022-09-12,1
13848,306VWWB208,CineQuest,21,60.019999999999996,"['expired monthly', 'paid monthly']",2022-12-10,1
13849,306WHWU717,LimeLight,144,79.98,['paid annual'],2022-08-09,1
13850,306XLEG628,Pulse,56,40.05,['paid monthly'],2022-11-05,1
13851,306YBWO004,RetroReel,139,240.0,['expired monthly'],2022-08-14,1
13852,306YRJD139,ChillStream,33,99.99,['paid annual'],2022-11-28,1
13853,307COXK748,Pulse,82,50.0,['paid annual'],2022-10-10,1
13854,307DKIA135,ChillStream,185,175.0,['paid monthly'],2022-06-29,1
13855,307ETDB388,Pulse,193,55.93,['paid monthly'],2022-06-21,1
13856,307FIAJ731,RetroReel,125,360.14,"['expired monthly', 'paid monthly']",2022-08-28,1
13857,307FMEM316,CineQuest,244,60.0,['paid annual'],2022-05-01,1
13858,307GDPV360,RetroReel,136,330.06,"['expired monthly', 'paid monthly']",2022-08-17,1
13859,307HTDX271,RetroReel,284,237.0,['trial monthly'],2022-03-22,1
13860,307IDHM615,RetroReel,36,59.98,['paid monthly'],2022-11-25,1
13861,307JCOV105,RetroReel,265,270.09000000000003,['paid monthly'],2022-04-10,1
13862,307JFZZ240,Pulse,183,106.0,"['expired annual', 'paid monthly']",2022-07-01,1
13863,307JYSR875,LimeLight,320,220.0,['paid monthly'],2022-02-14,1
13864,307LJRC396,RetroReel,59,120.01,['paid annual'],2022-11-02,1
13865,307MKCE689,RetroReel,176,120.01,['expired annual'],2022-07-08,1
13866,307MYPI747,CineQuest,151,72.0,['paid monthly'],2022-08-02,1
13867,307MZQN842,RetroReel,176,120.0,['paid annual'],2022-07-08,1
13868,307OHFX444,LimeLight,55,80.04,['paid monthly'],2022-11-06,1
13869,307OKGZ084,ChillStream,296,100.01,['expired annual'],2022-03-10,2
13870,307OKGZ084,Pulse,335,50.0,['paid annual'],2022-01-30,2
13871,307OPSP871,CineQuest,166,119.9,"['expired monthly', 'paid annual']",2022-07-18,1
13872,307OXIA110,RetroReel,350,119.99,['paid annual'],2022-01-15,1
13873,307PPVZ397,Pulse,338,95.76,['paid monthly'],2022-01-27,1
13874,307QHVQ060,CineQuest,45,127.63999999999999,"['expired monthly', 'paid monthly', 'paid monthly']",2022-11-16,1
13875,307QSTT608,Pulse,130,40.0,['paid monthly'],2022-08-23,1
13876,307RCHB923,Pulse,237,64.08,['paid monthly'],2022-05-08,1
13877,307RRYC740,RetroReel,231,125.92,['discounted monthly'],2022-05-14,1
13878,307RRYT250,Pulse,66,80.0,['expired monthly'],2022-10-26,1
13879,307SCIK667,LimeLight,206,179.88000000000002,"['expired monthly', 'paid monthly']",2022-06-08,1
13880,307SJJN238,LimeLight,184,153.81,"['discounted annual', 'paid annual']",2022-06-30,1
13881,307UFLM789,CineQuest,126,108.05,"['expired monthly', 'paid monthly']",2022-08-27,1
13882,307UPSE392,RetroReel,236,150.0,['expired monthly'],2022-05-09,1
13883,307WBND006,Pulse,282,49.98,['paid annual'],2022-03-24,1
13884,307WUPY878,RetroReel,26,30.0,['paid monthly'],2022-12-05,1
13885,307WWQI903,CineQuest,324,60.0,['expired annual'],2022-02-10,1
13886,307WWXY928,Pulse,330,100.03,"['expired annual', 'paid annual']",2022-02-04,1
13887,307WZBO633,CineQuest,30,108.0,['paid monthly'],2022-12-01,1
13888,307XAMF968,ChillStream,203,175.0,['paid monthly'],2022-06-11,1
13889,307XUBO469,CineQuest,202,144.14,"['expired annual', 'paid monthly']",2022-06-12,1
13890,307XYMI279,Pulse,11,63.84,['paid monthly'],2022-12-20,1
13891,307XZKS260,CineQuest,333,109.56,['trial monthly'],2022-02-01,2
13892,307XZKS260,Pulse,85,31.47,"['trial monthly', 'paid monthly']",2022-10-07,2
13893,307YALA130,RetroReel,231,153.52,"['expired monthly', 'trial monthly']",2022-05-14,1
13894,307ZHRW497,RetroReel,298,91.1,['trial annual'],2022-03-08,1
13895,307ZUZO647,LimeLight,234,160.0,['paid monthly'],2022-05-11,1
13896,308BPEC771,LimeLight,232,152.48,"['expired monthly', 'discounted monthly']",2022-05-13,2
13897,308BPEC771,RetroReel,41,113.14,"['expired monthly', 'trial monthly']",2022-11-20,2
13898,308BYSI332,LimeLight,61,80.0,['expired annual'],2022-10-31,1
13899,308CJHZ406,CineQuest,98,59.99,['paid annual'],2022-09-24,1
13900,308CUOU612,LimeLight,254,179.91,['paid monthly'],2022-04-21,1
13901,308DDUR834,LimeLight,89,159.98,"['paid monthly', 'paid monthly']",2022-10-03,1
13902,308EZAY958,RetroReel,99,152.44,['paid monthly'],2022-09-23,1
13903,308FAUY732,Pulse,22,40.04,"['expired monthly', 'paid monthly']",2022-12-09,1
13904,308FCNI517,Pulse,20,64.0,['paid monthly'],2022-12-11,1
13905,308FOCW306,ChillStream,37,55.25,['trial annual'],2022-11-24,1
13906,308FVTW200,RetroReel,209,30.02,['paid monthly'],2022-06-05,1
13907,308GHGU676,Pulse,72,38.769999999999996,"['paid monthly', 'discounted monthly']",2022-10-20,1
13908,308GZOC956,ChillStream,180,175.0,['expired monthly'],2022-07-04,2
13909,308GZOC956,CineQuest,318,132.10999999999999,['paid monthly'],2022-02-16,2
13910,308IBCF282,CineQuest,133,96.0,['expired monthly'],2022-08-20,1
13911,308IKPR990,Pulse,8,73.97,"['expired monthly', 'paid annual']",2022-12-23,1
13912,308IUBU892,LimeLight,83,159.98,"['expired monthly', 'paid annual']",2022-10-09,1
13913,308KWKZ841,CineQuest,67,72.0,"['paid monthly', 'paid monthly']",2022-10-25,1
13914,308ODEG014,LimeLight,325,36.38,['discounted annual'],2022-02-09,1
13915,308OJBK908,ChillStream,98,52.7,['trial annual'],2022-09-24,1
13916,308OOCV609,LimeLight,26,249.52,"['expired monthly', 'trial monthly']",2022-12-05,1
13917,308PFJA303,Pulse,361,104.13,['paid monthly'],2022-01-04,1
13918,308PKKU037,ChillStream,251,93.14,['trial annual'],2022-04-24,1
13919,308PMON666,Pulse,8,122.0,"['expired monthly', 'paid annual']",2022-12-23,1
13920,308QDKA800,RetroReel,276,300.0,['paid monthly'],2022-03-30,1
13921,308RGDJ420,CineQuest,193,83.93,['paid monthly'],2022-06-21,1
13922,308RHKY781,LimeLight,8,7.43,['trial monthly'],2022-12-23,1
13923,308RIPB195,LimeLight,334,80.0,['paid annual'],2022-01-31,1
13924,308SIAG734,RetroReel,329,330.0,['paid monthly'],2022-02-05,1
13925,308TVHC668,RetroReel,217,119.99,['paid annual'],2022-05-28,1
13926,308TYMW710,LimeLight,28,80.02,"['paid monthly', 'paid monthly']",2022-12-03,1
13927,308VJTH383,LimeLight,359,47.85,['trial annual'],2022-01-06,1
13928,308WLLJ966,LimeLight,244,259.88,"['expired annual', 'paid monthly']",2022-05-01,1
13929,308WRBF529,CineQuest,57,143.9,"['expired monthly', 'paid monthly']",2022-11-04,1
13930,308XDWO154,ChillStream,278,275.1,"['expired monthly', 'paid monthly']",2022-03-28,1
13931,308XJFL191,CineQuest,20,36.0,"['expired monthly', 'paid monthly']",2022-12-11,1
13932,308YEQA755,LimeLight,250,180.0,['paid monthly'],2022-04-25,1
13933,308ZIKS998,RetroReel,232,240.16,['paid monthly'],2022-05-13,1
13934,308ZYSY827,Pulse,187,96.11,"['expired monthly', 'paid monthly', 'paid monthly']",2022-06-27,1
13935,309CSEC469,LimeLight,152,116.9,['paid annual'],2022-08-01,1
13936,309EOYR192,ChillStream,146,100.0,['expired annual'],2022-08-07,3
13937,309EOYR192,Pulse,198,46.010000000000005,"['expired monthly', 'discounted monthly']",2022-06-16,3
13938,309EOYR192,RetroReel,308,59.98,['expired monthly'],2022-02-26,3
13939,309EWLQ116,CineQuest,39,23.98,['paid monthly'],2022-11-22,1
13940,309FLUF002,LimeLight,211,133.12,['trial monthly'],2022-06-03,1
13941,309FNEQ505,LimeLight,204,140.0,['paid monthly'],2022-06-10,1
13942,309IKER740,RetroReel,251,119.99,['paid annual'],2022-04-24,1
13943,309IQZT102,RetroReel,236,240.08,['paid monthly'],2022-05-09,1
13944,309JATK506,CineQuest,54,132.10999999999999,['paid monthly'],2022-11-07,1
13945,309JESG908,Pulse,236,72.0,"['expired monthly', 'paid monthly']",2022-05-09,1
13946,309KYAZ263,ChillStream,252,225.0,['paid monthly'],2022-04-23,2
13947,309KYAZ263,Pulse,3,52.25,['trial monthly'],2022-12-28,2
13948,309LVPG722,ChillStream,83,124.97999999999999,"['expired monthly', 'paid annual']",2022-10-09,1
13949,309LYBD926,Pulse,214,64.0,['paid monthly'],2022-05-31,1
13950,309NKRL298,ChillStream,17,100.0,['paid annual'],2022-12-14,1
13951,309QCZX188,CineQuest,120,240.01,"['expired annual', 'paid annual', 'paid annual']",2022-09-02,1
13952,309QKWM570,Pulse,151,48.0,['paid monthly'],2022-08-02,1
13953,309QNHN030,RetroReel,266,120.0,['expired monthly'],2022-04-09,1
13954,309RATG798,Pulse,41,15.98,['paid monthly'],2022-11-20,1
13955,309RRAM203,Pulse,82,50.01,['expired annual'],2022-10-10,1
13956,309SODO671,LimeLight,312,219.89,['paid monthly'],2022-02-22,1
13957,309TDNM279,CineQuest,230,59.99,['paid annual'],2022-05-15,1
13958,309TFPQ503,CineQuest,49,48.0,['paid monthly'],2022-11-12,1
13959,309THHR394,CineQuest,319,23.98,['expired monthly'],2022-02-15,1
13960,309TLHD224,RetroReel,291,299.9,['paid monthly'],2022-03-15,1
13961,309TPSK783,ChillStream,79,175.0,"['expired annual', 'paid monthly']",2022-10-13,1
13962,309TWLP263,CineQuest,47,35.980000000000004,"['expired monthly', 'paid monthly']",2022-11-14,1
13963,309TWRG930,RetroReel,134,149.95,['paid monthly'],2022-08-19,1
13964,309UDLT786,Pulse,229,49.99,['paid annual'],2022-05-16,1
13965,309UPEU687,LimeLight,252,80.01,['expired annual'],2022-04-23,2
13966,309UPEU687,RetroReel,196,120.01,['paid annual'],2022-06-18,2
13967,309UVDS513,Pulse,231,16.0,['paid monthly'],2022-05-14,1
13968,309VSRI189,RetroReel,212,270.0,"['expired monthly', 'paid monthly']",2022-06-02,1
