,ID,BRAND,SUB_DETAIL,START_DATE,END_DATE,SUB_DURATION_DAYS,REVENUE
3942,142VJBN051,Pulse,expired monthly,2022-01-01,2022-07-28,208,56.0
3943,142VJBN051,Pulse,paid monthly,2022-11-25,2022-12-15,20,64.0
3944,142YLQM963,CineQuest,expired annual,2022-01-01,2022-08-19,230,60.0
3945,142YOBN010,ChillStream,expired annual,2022-01-01,2022-04-15,104,99.99
3946,142ZTBS921,CineQuest,paid monthly,2022-02-09,2022-09-05,208,84.07
3947,143AFOP718,ChillStream,expired annual,2022-01-01,2022-08-21,232,100.0
3948,143AFOP718,ChillStream,trial monthly,2022-10-27,2022-11-07,11,125.01
3949,143AKBH271,LimeLight,expired monthly,2022-01-01,2022-08-26,237,160.24
3950,143BBOP420,CineQuest,expired monthly,2022-01-01,2022-05-20,139,60.05
3951,143EENL126,CineQuest,expired annual,2022-01-01,2022-07-27,207,60.01
3952,143EENL126,LimeLight,expired annual,2022-01-01,2022-01-04,3,80.01
3953,143FJFL509,RetroReel,expired monthly,2022-01-01,2022-09-30,272,299.9
3954,143JIYX888,CineQuest,expired monthly,2022-01-01,2022-10-04,276,120.1
3955,143JIYX888,Pulse,expired annual,2022-01-01,2022-02-14,44,50.0
3956,143JWWC054,LimeLight,paid monthly,2022-04-04,2022-09-26,175,119.94
3957,143KCII502,Pulse,paid annual,2022-02-11,2022-04-13,61,50.02
3958,143KRUC556,LimeLight,expired monthly,2022-01-01,2022-01-31,30,20.0
3959,143LIFZ988,Pulse,expired annual,2022-01-01,2022-01-03,2,49.99
3960,143LIFZ988,Pulse,paid monthly,2022-04-16,2022-10-15,182,105.92
3961,143LSRA564,LimeLight,paid annual,2022-08-12,2022-12-30,140,80.0
3962,143MSAG599,Pulse,expired annual,2022-01-01,2022-01-03,2,49.97
3963,143MSAG599,Pulse,paid monthly,2022-03-12,2022-06-11,91,81.97
3964,143PSMG117,RetroReel,discounted monthly,2022-02-14,2022-10-15,243,270.0
3965,143TBVQ581,ChillStream,paid monthly,2022-01-28,2022-11-23,299,249.8
3966,143VZGZ873,RetroReel,expired annual,2022-01-01,2022-02-01,31,119.99
3967,143WXRX442,CineQuest,paid monthly,2022-02-19,2022-03-18,27,11.99
3968,143XDUO312,RetroReel,expired monthly,2022-01-01,2022-12-23,356,360.12
3969,143XNEI929,Pulse,expired monthly,2022-01-01,2022-02-17,47,15.98
3970,143ZSKO369,Pulse,paid monthly,2022-04-03,2022-11-16,227,64.08
3971,144ASQY060,Pulse,expired monthly,2022-01-01,2022-01-15,14,8.01
3972,144ASQY060,Pulse,paid monthly,2022-04-07,2022-11-15,222,72.09
3973,144BTZU372,ChillStream,expired monthly,2022-01-01,2022-06-03,153,150.06
3974,144EXYC083,RetroReel,discounted monthly,2022-02-24,2022-11-02,251,270.09000000000003
3975,144EYIL539,CineQuest,discounted monthly,2022-09-09,2022-11-08,60,24.0
3976,144GJGN553,ChillStream,paid annual,2022-06-10,2022-08-11,62,99.98
3977,144GQTO991,Pulse,expired monthly,2022-01-01,2022-03-02,60,16.04
3978,144GUOE997,CineQuest,expired monthly,2022-01-01,2022-07-19,199,83.93
3979,144HJQR580,RetroReel,expired monthly,2022-01-01,2022-03-01,59,60.02
3980,144KEIJ054,CineQuest,paid monthly,2022-01-23,2022-11-12,293,120.1
3981,144MBFF602,LimeLight,paid monthly,2022-07-24,2022-12-27,156,119.88
3982,144OCXV983,LimeLight,trial monthly,2022-08-20,2022-10-10,51,40.0
3983,144ONWL476,LimeLight,paid monthly,2022-03-24,2022-05-04,41,40.02
3984,144PUJG314,Pulse,expired monthly,2022-01-01,2022-01-06,5,7.98
3985,144PZVH099,Pulse,expired monthly,2022-01-01,2022-06-15,165,48.0
3986,144QMDP409,ChillStream,paid monthly,2022-01-08,2022-09-01,236,200.08
3987,144QQVW542,CineQuest,expired monthly,2022-01-01,2022-07-16,196,83.93
3988,144RHIU400,CineQuest,expired monthly,2022-01-01,2022-09-10,252,108.09
3989,144RTZW644,CineQuest,expired monthly,2022-01-01,2022-07-22,202,84.0
3990,144TPIE623,Pulse,expired monthly,2022-01-01,2022-06-25,175,48.06
3991,144TPIE623,RetroReel,expired monthly,2022-01-01,2022-02-12,42,60.0
3992,144TVAM933,CineQuest,expired monthly,2022-01-01,2022-04-02,91,48.0
3993,144UJVE805,ChillStream,paid annual,2022-03-25,2022-12-13,263,100.0
3994,144XFAQ597,CineQuest,expired annual,2022-01-01,2022-03-11,69,59.99
3995,144XPWF989,Pulse,expired annual,2022-01-01,2022-01-25,24,50.0
3996,144YFOB599,LimeLight,expired annual,2022-01-01,2022-09-03,245,79.99
3997,144YQHA081,RetroReel,expired monthly,2022-01-01,2022-07-06,186,210.0
3998,144ZFXX961,RetroReel,expired monthly,2022-01-01,2022-07-26,206,209.92999999999998
3999,145AXNV745,LimeLight,expired annual,2022-01-01,2022-10-09,281,80.01
4000,145BDNB582,RetroReel,expired monthly,2022-01-01,2022-07-30,210,210.07000000000002
4001,145EKVZ568,RetroReel,paid monthly,2022-07-04,2022-10-16,104,119.96
4002,145HORK897,LimeLight,expired monthly,2022-01-01,2022-01-13,12,20.02
4003,145IPXH890,Pulse,expired annual,2022-01-01,2022-07-24,204,50.01
4004,145PZSA787,RetroReel,expired monthly,2022-01-01,2022-03-13,71,89.97
4005,145SCOW177,CineQuest,expired monthly,2022-01-01,2022-03-19,77,35.97
4006,145ULIB438,ChillStream,expired monthly,2022-01-01,2022-02-06,36,50.02
4007,145UXOW766,Pulse,paid annual,2022-01-05,2022-03-31,85,50.0
4008,145UXOW766,Pulse,discounted annual,2022-09-18,2022-12-13,86,100.0
4009,145VOBH311,RetroReel,expired annual,2022-01-01,2022-01-02,1,120.01
4010,145VPUD238,Pulse,expired monthly,2022-01-01,2022-06-30,180,47.94
4011,145WOYE791,LimeLight,expired monthly,2022-01-01,2022-01-17,16,19.99
4012,145WSFE547,LimeLight,expired annual,2022-01-01,2022-02-04,34,80.0
4013,145WSFE547,LimeLight,paid monthly,2022-06-03,2022-11-16,166,199.88
4014,146AELB351,Pulse,paid monthly,2022-05-17,2022-12-21,218,63.92
4015,146AELB351,RetroReel,expired monthly,2022-01-01,2022-04-10,99,120.0
4016,146CLEZ466,Pulse,expired annual,2022-01-01,2022-01-11,10,50.0
4017,146CLEZ466,Pulse,paid monthly,2022-05-08,2022-12-08,214,114.0
4018,146CMDQ310,ChillStream,expired annual,2022-01-01,2022-02-25,55,99.99
4019,146EPRS531,CineQuest,paid monthly,2022-05-06,2022-07-31,86,35.97
4020,146EPRS531,CineQuest,paid monthly,2022-09-29,2022-11-26,58,60.01
4021,146FCBI673,LimeLight,expired annual,2022-01-01,2022-07-24,204,80.0
4022,146FMEL992,Pulse,paid annual,2022-01-19,2022-07-28,190,50.0
4023,146GSIO370,Pulse,expired monthly,2022-01-01,2022-06-04,154,48.0
4024,146HOJA575,CineQuest,paid monthly,2022-07-19,2022-12-04,138,59.95
4025,146JPGS150,LimeLight,paid monthly,2022-01-30,2022-12-12,316,219.89
4026,146KJJC542,ChillStream,expired monthly,2022-01-01,2022-05-26,145,124.9
4027,146KQLP967,ChillStream,expired annual,2022-01-01,2022-06-18,168,100.0
4028,146KSXA173,Pulse,paid monthly,2022-01-26,2022-11-26,304,88.11
4029,146KVZO281,LimeLight,expired annual,2022-01-01,2022-02-05,35,80.0
4030,146KXMD891,LimeLight,paid monthly,2022-03-18,2022-09-28,194,140.07000000000002
4031,146LHSH403,LimeLight,paid monthly,2022-02-10,2022-07-21,161,119.94
4032,146MCKQ213,Pulse,trial monthly,2022-01-19,2022-04-28,99,32.08
4033,146MQLP871,CineQuest,expired monthly,2022-01-01,2022-03-28,86,36.03
4034,146PVLY964,Pulse,expired monthly,2022-01-01,2022-04-13,102,31.96
4035,146QKSF915,ChillStream,expired monthly,2022-01-01,2022-01-28,27,25.01
4036,146QKSF915,ChillStream,paid monthly,2022-03-24,2022-10-23,213,224.92999999999998
4037,146QNFN690,LimeLight,expired monthly,2022-01-01,2022-04-30,119,79.96
4038,146QUWU550,LimeLight,paid monthly,2022-05-22,2022-12-13,205,140.0
4039,146RMZC893,RetroReel,expired monthly,2022-01-01,2022-03-23,81,90.0
4040,146SJIH165,RetroReel,expired annual,2022-01-01,2022-06-09,159,119.99
4041,146SSBK742,CineQuest,paid annual,2022-01-25,2022-09-24,242,60.01
4042,146SXVS106,ChillStream,expired annual,2022-01-01,2022-01-08,7,100.0
4043,146WLWA518,RetroReel,paid monthly,2022-03-12,2022-08-12,153,180.0
4044,146YANJ305,CineQuest,expired monthly,2022-01-01,2022-03-13,71,35.97
4045,146YUCU628,Pulse,expired monthly,2022-01-01,2022-04-11,100,32.0
4046,147BBES163,LimeLight,expired monthly,2022-01-01,2022-08-30,241,180.18
4047,147BPFR213,Pulse,paid monthly,2022-03-16,2022-10-26,224,64.0
4048,147GHFJ274,Pulse,expired monthly,2022-01-01,2022-01-14,13,8.0
4049,147GHFJ274,Pulse,discounted monthly,2022-02-03,2022-09-19,228,72.0
4050,147IBFS368,Pulse,expired monthly,2022-01-01,2022-09-16,258,72.09
4051,147KHOF196,CineQuest,expired monthly,2022-01-01,2022-02-01,31,24.0
4052,147KHOF196,CineQuest,discounted monthly,2022-04-02,2022-12-16,258,132.09
4053,147LVOJ635,CineQuest,discounted monthly,2022-04-01,2022-05-20,49,23.98
4054,147MCXX376,Pulse,paid monthly,2022-04-01,2022-05-05,34,15.98
4055,147MEBD582,Pulse,expired monthly,2022-01-01,2022-01-06,5,8.0
4056,147NVQS333,CineQuest,paid monthly,2022-01-12,2022-05-30,138,59.95
4057,147OGPL228,Pulse,paid monthly,2022-03-16,2022-09-22,190,55.93
4058,147PGMC369,ChillStream,expired monthly,2022-01-01,2022-08-28,239,200.0
4059,147QJUN856,RetroReel,expired monthly,2022-01-01,2022-04-28,117,120.0
4060,147RFRI202,ChillStream,expired monthly,2022-01-01,2022-01-09,8,25.02
4061,147RFRI202,ChillStream,paid monthly,2022-04-09,2022-05-20,41,75.02
4062,147ROUS233,ChillStream,expired monthly,2022-01-01,2022-04-23,112,100.0
4063,147ROUS233,Pulse,expired monthly,2022-01-01,2022-06-30,180,48.0
4064,147RXIG600,CineQuest,expired monthly,2022-01-01,2022-08-27,238,96.08
4065,147TGPG121,Pulse,paid monthly,2022-02-24,2022-05-30,95,32.08
4066,147TGPG121,Pulse,trial monthly,2022-11-04,2022-12-09,35,48.06
4067,147UCQZ278,Pulse,expired monthly,2022-01-01,2022-04-15,104,32.0
4068,147VAMR986,ChillStream,expired monthly,2022-01-01,2022-03-15,73,74.97
4069,147VAMR986,LimeLight,expired monthly,2022-01-01,2022-10-21,293,199.89999999999998
4070,147WTSV872,LimeLight,expired monthly,2022-01-01,2022-08-05,216,159.92
4071,147XBXC956,Pulse,expired monthly,2022-01-01,2022-01-19,18,8.0
4072,147XBXC956,Pulse,paid monthly,2022-02-17,2022-10-06,231,72.08
4073,147XQPN850,CineQuest,expired monthly,2022-01-01,2022-12-08,341,144.0
4074,148AHQX437,Pulse,expired monthly,2022-01-01,2022-08-10,221,64.0
4075,148AQSA679,CineQuest,expired monthly,2022-01-01,2022-07-18,198,83.93
4076,148AQSA679,LimeLight,expired monthly,2022-01-01,2022-01-29,28,20.0
4077,148AXCQ569,RetroReel,trial monthly,2022-01-28,2022-03-12,43,60.0
4078,148CBHO863,ChillStream,paid monthly,2022-05-31,2022-12-08,191,174.92999999999998
4079,148CXNY272,LimeLight,paid monthly,2022-04-21,2022-09-27,159,119.88
4080,148DAJY760,RetroReel,expired annual,2022-01-01,2022-12-24,357,120.02
4081,148DBKB053,LimeLight,expired monthly,2022-01-01,2022-10-04,276,200.0
4082,148DLSP344,RetroReel,expired monthly,2022-01-01,2022-10-30,302,330.11
4083,148DUZI168,ChillStream,discounted monthly,2022-02-10,2022-04-23,72,75.09
4084,148EMCV512,LimeLight,paid monthly,2022-03-29,2022-04-21,23,20.0
4085,148FKMU338,Pulse,expired annual,2022-01-01,2022-01-12,11,50.0
4086,148FNMR495,CineQuest,expired annual,2022-01-01,2022-01-22,21,60.01
4087,148FNMR495,CineQuest,paid annual,2022-04-05,2022-05-29,54,120.02
4088,148GRXR689,Pulse,paid monthly,2022-06-08,2022-08-11,64,23.97
4089,148GZWU374,LimeLight,paid monthly,2022-09-18,2022-10-31,43,39.98
4090,148HOEM147,CineQuest,discounted monthly,2022-02-20,2022-06-20,120,47.96
4091,148HYDK498,LimeLight,paid monthly,2022-02-26,2022-05-03,66,60.03
4092,148LPNF981,CineQuest,expired monthly,2022-01-01,2022-09-01,243,108.09
4093,148LSAU164,CineQuest,expired annual,2022-01-01,2022-01-31,30,60.01
4094,148OCXQ079,CineQuest,expired annual,2022-01-01,2022-03-02,60,59.99
4095,148SBHY086,ChillStream,expired monthly,2022-01-01,2022-05-09,128,125.0
4096,148SIVW391,Pulse,trial annual,2022-02-09,2022-03-20,39,50.02
4097,148SNSH199,CineQuest,paid monthly,2022-01-24,2022-08-24,212,96.0
4098,148TPVJ579,LimeLight,paid monthly,2022-01-08,2022-10-12,277,200.10000000000002
4099,148VDGD017,Pulse,expired annual,2022-01-01,2022-05-22,141,50.0
4100,148WSTT849,ChillStream,expired annual,2022-01-01,2022-03-14,72,100.0
4101,148XVCX369,LimeLight,expired monthly,2022-01-01,2022-01-14,13,19.99
4102,149AQPU953,ChillStream,paid monthly,2022-02-02,2022-05-28,115,100.04
4103,149AQPU953,RetroReel,expired monthly,2022-01-01,2022-03-25,83,89.97
4104,149AVAT397,CineQuest,expired monthly,2022-01-01,2022-04-06,95,47.92
4105,149DEGM731,LimeLight,expired monthly,2022-01-01,2022-02-14,44,40.02
4106,149ENVO066,CineQuest,paid monthly,2022-06-10,2022-07-16,36,24.0
4107,149FFMO572,ChillStream,expired monthly,2022-01-01,2022-11-29,332,299.76
4108,149FFMO572,LimeLight,expired annual,2022-01-01,2022-07-27,207,79.99
4109,149FFMO572,Pulse,paid monthly,2022-01-11,2022-12-30,353,95.88
4110,149FMMU879,LimeLight,trial annual,2022-02-21,2022-12-23,305,80.0
4111,149FXZY404,ChillStream,expired monthly,2022-01-01,2022-07-21,201,175.07000000000002
4112,149FXZY404,RetroReel,expired annual,2022-01-01,2022-04-15,104,120.0
4113,149IFLN812,LimeLight,discounted monthly,2022-01-16,2022-04-17,91,80.0
4114,149IFLN812,LimeLight,discounted monthly,2022-05-20,2022-11-15,179,199.88
4115,149ILZR897,Pulse,expired monthly,2022-01-01,2022-02-25,55,16.0
4116,149ILZR897,Pulse,paid monthly,2022-03-30,2022-05-19,50,32.0
4117,149ILZR897,Pulse,paid monthly,2022-08-08,2022-10-28,81,56.03
4118,149KRTK673,RetroReel,expired monthly,2022-01-01,2022-03-15,73,90.0
4119,149MJIV521,CineQuest,paid monthly,2022-02-11,2022-10-15,246,108.09
4120,149NIQZ669,CineQuest,expired monthly,2022-01-01,2022-04-20,109,47.96
4121,149NPBJ447,CineQuest,paid monthly,2022-05-01,2022-10-19,171,72.0
4122,149QAKE092,Pulse,paid annual,2022-04-11,2022-06-26,76,50.0
4123,149QJCE649,Pulse,paid annual,2022-07-24,2022-08-29,36,49.99
4124,149SAHO567,LimeLight,expired monthly,2022-01-01,2022-01-27,26,20.01
4125,149WLVT422,RetroReel,expired monthly,2022-01-01,2022-12-29,362,389.74
4126,149YRBF419,RetroReel,expired annual,2022-01-01,2022-04-08,97,120.0
4127,149YWBL070,Pulse,expired monthly,2022-01-01,2022-05-30,149,40.0
4128,149ZRDT524,Pulse,paid monthly,2022-02-06,2022-05-31,114,32.04
4129,149ZTPK753,Pulse,expired monthly,2022-01-01,2022-03-01,59,15.96
4130,150ACOC720,LimeLight,expired annual,2022-01-01,2022-01-18,17,80.01
4131,150ACOC720,LimeLight,paid monthly,2022-05-13,2022-07-02,50,120.01
4132,150DTTU230,ChillStream,paid monthly,2022-01-30,2022-08-24,206,174.92999999999998
4133,150EPLD392,ChillStream,expired annual,2022-01-01,2022-05-16,135,100.0
4134,150IJHB241,Pulse,expired annual,2022-01-01,2022-04-28,117,49.99
4135,150KFMU777,LimeLight,paid monthly,2022-05-03,2022-08-08,97,80.0
4136,150NTOU678,RetroReel,expired annual,2022-01-01,2022-04-28,117,120.02
4137,150QILW810,RetroReel,expired annual,2022-01-01,2022-05-21,140,120.0
4138,150TBXB256,ChillStream,expired monthly,2022-01-01,2022-03-13,71,75.03
4139,150TBXB256,ChillStream,paid monthly,2022-04-30,2022-10-16,169,225.03
4140,150UITM842,LimeLight,paid monthly,2022-03-02,2022-07-21,141,100.0
4141,150WHSZ779,ChillStream,expired monthly,2022-01-01,2022-03-18,76,75.03
4142,150YNMO326,CineQuest,paid monthly,2022-10-05,2022-11-19,45,24.02
4143,150ZIHV740,Pulse,expired annual,2022-01-01,2022-01-28,27,50.01
4144,150ZLTM448,CineQuest,paid monthly,2022-01-08,2022-07-29,202,84.0
4145,150ZLTM448,Pulse,expired monthly,2022-01-01,2022-03-31,89,24.0
4146,150ZVDA517,LimeLight,expired monthly,2022-01-01,2022-06-19,169,120.0
4147,151AUBC911,CineQuest,paid monthly,2022-01-31,2022-02-28,28,11.99
4148,151BWEA500,LimeLight,expired monthly,2022-01-01,2022-01-27,26,20.02
4149,151CTKK658,LimeLight,expired annual,2022-01-01,2022-05-21,140,80.01
4150,151ERQF591,CineQuest,paid annual,2022-01-31,2022-11-23,296,60.01
4151,151FWBM968,LimeLight,expired annual,2022-01-01,2022-12-30,363,80.0
4152,151HYMK944,Pulse,expired monthly,2022-01-01,2022-03-12,70,24.03
4153,151JDPB067,Pulse,paid monthly,2022-01-15,2022-08-23,220,64.08
4154,151JEMN296,LimeLight,expired annual,2022-01-01,2022-02-07,37,80.02
4155,151JEMN296,LimeLight,paid monthly,2022-06-29,2022-10-22,115,159.98
4156,151JKAR813,Pulse,expired monthly,2022-01-01,2022-07-15,195,56.0
4157,151MUXH034,Pulse,expired monthly,2022-01-01,2022-02-13,43,16.06
4158,151MZGO949,CineQuest,trial monthly,2022-03-24,2022-09-21,181,84.07
4159,151OCAD778,LimeLight,paid monthly,2022-09-20,2022-11-21,62,60.06
4160,151PFSJ039,Pulse,expired monthly,2022-01-01,2022-02-12,42,16.0
4161,151QMJD729,CineQuest,expired monthly,2022-01-01,2022-06-20,170,72.06
4162,151QMJD729,CineQuest,paid monthly,2022-07-31,2022-09-23,54,96.06
4163,151UVSD679,LimeLight,expired monthly,2022-01-01,2022-02-22,52,39.98
4164,151VWHJ411,RetroReel,expired monthly,2022-01-01,2022-08-23,234,239.92
4165,151ZBSI910,RetroReel,expired monthly,2022-01-01,2022-02-01,31,59.98
4166,151ZQOA482,ChillStream,paid monthly,2022-03-18,2022-04-29,42,50.02
4167,152AZEK524,Pulse,expired monthly,2022-01-01,2022-03-07,65,23.91
4168,152CFBK850,Pulse,paid monthly,2022-01-14,2022-04-08,84,24.0
4169,152CFBK850,Pulse,paid monthly,2022-07-05,2022-08-27,53,39.980000000000004
4170,152DKZN169,CineQuest,expired monthly,2022-01-01,2022-02-16,46,24.0
4171,152DKZN169,CineQuest,paid monthly,2022-06-02,2022-08-26,85,60.0
4172,152DYYM333,CineQuest,expired monthly,2022-01-01,2022-07-09,189,83.86
4173,152EZKD611,Pulse,expired monthly,2022-01-01,2022-04-01,90,24.03
4174,152GQHC505,CineQuest,expired annual,2022-01-01,2022-03-04,62,59.99
4175,152GXIP661,CineQuest,expired annual,2022-01-01,2022-07-29,209,60.03
4176,152GXIP661,Pulse,expired monthly,2022-01-01,2022-01-08,7,8.0
4177,152GYZL617,RetroReel,paid monthly,2022-01-06,2022-11-23,321,329.89
4178,152IXDF483,LimeLight,expired monthly,2022-01-01,2022-09-12,254,180.18
4179,152JUHS077,Pulse,trial monthly,2022-03-30,2022-04-13,14,8.02
4180,152KIOV879,Pulse,expired monthly,2022-01-01,2022-01-23,22,8.0
4181,152LOPK144,ChillStream,paid annual,2022-02-04,2022-10-01,239,100.0
4182,152NRFP679,CineQuest,paid monthly,2022-01-23,2022-02-24,32,24.0
4183,152NRFP679,CineQuest,paid monthly,2022-04-09,2022-09-02,146,83.95
4184,152OLME458,CineQuest,trial annual,2022-02-20,2022-05-14,83,59.99
4185,152OLME458,CineQuest,paid monthly,2022-06-07,2022-12-05,181,277.71
4186,152OUKL065,LimeLight,expired annual,2022-01-01,2022-04-01,90,80.01
4187,152PAUU743,RetroReel,expired monthly,2022-01-01,2022-04-09,98,119.96
4188,152RBVV387,RetroReel,expired monthly,2022-01-01,2022-03-21,79,90.03
4189,152SIQX630,CineQuest,expired monthly,2022-01-01,2022-05-17,136,59.95
4190,152SIQX630,LimeLight,paid annual,2022-03-10,2022-12-22,287,80.0
4191,152TUKJ233,RetroReel,discounted annual,2022-04-11,2022-09-20,162,119.99
4192,152VPTU675,CineQuest,paid monthly,2022-03-01,2022-12-27,301,132.10999999999999
4193,152WKWW315,Pulse,paid monthly,2022-03-12,2022-04-08,27,8.01
4194,152WPFV465,LimeLight,expired monthly,2022-01-01,2022-09-15,257,179.91
4195,152XTHC923,ChillStream,expired monthly,2022-01-01,2022-02-23,53,49.98
4196,152YTLM849,CineQuest,expired annual,2022-01-01,2022-01-11,10,60.01
4197,152YTLM849,CineQuest,paid annual,2022-07-11,2022-09-14,65,120.00999999999999
4198,152ZEVX746,LimeLight,expired monthly,2022-01-01,2022-02-16,46,40.0
4199,153AGSN576,LimeLight,expired annual,2022-01-01,2022-04-30,119,80.0
4200,153BRHO050,Pulse,expired annual,2022-01-01,2022-06-23,173,50.0
4201,153CEPK449,RetroReel,paid monthly,2022-01-22,2022-08-22,212,240.08
4202,153EGUK819,Pulse,expired annual,2022-01-01,2022-05-12,131,49.99
4203,153EWRN317,CineQuest,expired monthly,2022-01-01,2022-01-23,22,11.99
4204,153GPLS991,CineQuest,expired monthly,2022-01-01,2022-06-09,159,72.0
4205,153ISAZ671,CineQuest,expired monthly,2022-01-01,2022-03-09,67,35.97
4206,153IVRR276,ChillStream,expired annual,2022-01-01,2022-01-29,28,100.01
4207,153JRJK809,ChillStream,discounted monthly,2022-05-21,2022-06-25,35,49.98
4208,153JRJK809,ChillStream,paid monthly,2022-08-04,2022-09-12,39,146.98
4209,153JRJK809,LimeLight,expired monthly,2022-01-01,2022-03-02,60,40.02
4210,153JRJK809,LimeLight,trial monthly,2022-06-21,2022-12-14,176,160.14000000000001
4211,153KBNB505,RetroReel,expired monthly,2022-01-01,2022-10-03,275,299.9
4212,153MAIY094,CineQuest,expired monthly,2022-01-01,2022-01-05,4,11.98
4213,153MAIY094,LimeLight,expired annual,2022-01-01,2022-01-29,28,80.01
4214,153MAIY094,LimeLight,trial annual,2022-03-09,2022-07-28,141,160.01
4215,153MCDV072,CineQuest,expired annual,2022-01-01,2022-04-27,116,60.0
4216,153MCDV072,CineQuest,paid annual,2022-06-22,2022-07-19,27,120.0
4217,153NFVT702,LimeLight,paid monthly,2022-07-03,2022-09-20,79,60.0
4218,153NXTK734,LimeLight,expired annual,2022-01-01,2022-03-14,72,80.01
4219,153NXTK734,LimeLight,discounted monthly,2022-04-10,2022-10-17,190,220.01
4220,153ODRA170,CineQuest,discounted annual,2022-01-08,2022-08-02,206,60.0
4221,153PQUN238,RetroReel,expired monthly,2022-01-01,2022-08-30,241,270.09000000000003
4222,153PSTE018,Pulse,paid monthly,2022-04-29,2022-06-14,46,16.02
4223,153QHLJ942,LimeLight,paid monthly,2022-02-15,2022-08-19,185,140.0
4224,153RLCF118,Pulse,expired annual,2022-01-01,2022-03-28,86,50.01
4225,153TJWO251,Pulse,expired monthly,2022-01-01,2022-03-17,75,24.0
4226,153UNDT921,Pulse,paid annual,2022-04-20,2022-06-21,62,49.99
4227,153WIOO785,RetroReel,expired monthly,2022-01-01,2022-03-15,73,90.03
4228,153WOPQ144,RetroReel,expired monthly,2022-01-01,2022-09-04,246,269.90999999999997
4229,153WUNV292,CineQuest,paid monthly,2022-05-06,2022-09-05,122,60.05
4230,153XTTJ888,RetroReel,expired annual,2022-01-01,2022-07-04,184,120.01
4231,153YGQA686,CineQuest,expired monthly,2022-01-01,2022-01-26,25,11.99
4232,154BJDU977,Pulse,paid monthly,2022-06-25,2022-11-20,148,39.900000000000006
4233,154HPNS272,CineQuest,paid monthly,2022-04-14,2022-09-16,155,72.0
4234,154HPNS272,RetroReel,expired monthly,2022-01-01,2022-04-08,97,119.96
4235,154HYNN106,CineQuest,paid monthly,2022-05-05,2022-10-25,173,72.06
4236,154JEES818,LimeLight,expired annual,2022-01-01,2022-05-25,144,80.01
4237,154JLGG035,ChillStream,paid monthly,2022-05-06,2022-09-15,132,125.0
4238,154JLGG035,LimeLight,expired monthly,2022-01-01,2022-04-23,112,80.0
4239,154KARJ974,CineQuest,expired monthly,2022-01-01,2022-05-11,130,60.0
4240,154KBCA995,Pulse,expired annual,2022-01-01,2022-06-02,152,49.99
4241,154KEXP154,Pulse,expired monthly,2022-01-01,2022-01-28,27,8.0
4242,154KFGI777,Pulse,expired monthly,2022-01-01,2022-02-12,42,15.96
4243,154LASD972,LimeLight,expired monthly,2022-01-01,2022-12-05,338,240.0
4244,154OHER345,LimeLight,expired monthly,2022-01-01,2022-01-04,3,20.0
4245,154OHER345,LimeLight,paid monthly,2022-06-04,2022-09-18,106,100.04
4246,154ONLX670,CineQuest,paid monthly,2022-07-24,2022-12-17,146,60.0
4247,154ONLX670,LimeLight,expired monthly,2022-01-01,2022-06-15,165,120.0
4248,154ONLX670,LimeLight,discounted monthly,2022-08-23,2022-09-21,29,140.01
4249,154PTVP973,ChillStream,paid monthly,2022-01-21,2022-04-12,81,74.91
4250,154QCFS920,CineQuest,paid monthly,2022-01-17,2022-08-28,223,96.0
4251,154QKGD194,LimeLight,expired monthly,2022-01-01,2022-01-13,12,19.99
4252,154QKGD194,LimeLight,paid monthly,2022-07-27,2022-09-12,47,59.95
4253,154QKGD194,RetroReel,expired annual,2022-01-01,2022-02-01,31,120.0
4254,154QVAU205,CineQuest,expired monthly,2022-01-01,2022-07-20,200,83.93
4255,154SIME722,Pulse,discounted monthly,2022-01-11,2022-06-15,155,48.06
4256,154TBUH457,CineQuest,expired annual,2022-01-01,2022-07-07,187,59.99
4257,154TCWE089,Pulse,expired monthly,2022-01-01,2022-02-18,48,15.98
4258,154TISO433,CineQuest,expired annual,2022-01-01,2022-02-18,48,60.0
4259,154TISO433,CineQuest,paid monthly,2022-03-24,2022-05-11,48,84.0
4260,154TVUA468,CineQuest,paid monthly,2022-03-29,2022-04-27,29,11.97
4261,154WBYY966,LimeLight,expired monthly,2022-01-01,2022-09-03,245,179.91
4262,154WBYY966,Pulse,expired monthly,2022-01-01,2022-11-16,319,88.0
4263,154WUDP267,Pulse,expired monthly,2022-01-01,2022-01-08,7,8.02
4264,154WUDP267,Pulse,paid monthly,2022-04-03,2022-08-15,134,48.019999999999996
4265,154WUDP267,Pulse,discounted monthly,2022-09-09,2022-10-29,50,64.0
4266,154WZTY728,LimeLight,expired monthly,2022-01-01,2022-06-05,155,120.0
4267,154XZGW549,CineQuest,trial monthly,2022-01-10,2022-03-16,65,35.97
4268,155CPHN108,CineQuest,expired annual,2022-01-01,2022-01-24,23,60.0
4269,155DWPS851,LimeLight,expired monthly,2022-01-01,2022-01-29,28,19.98
4270,155DWPS851,LimeLight,paid annual,2022-05-11,2022-08-08,89,99.96000000000001
4271,155EKCY461,CineQuest,expired monthly,2022-01-01,2022-06-29,179,71.94
4272,155FOXW439,ChillStream,paid monthly,2022-05-02,2022-09-26,147,124.94999999999999
4273,155GRXI416,Pulse,paid monthly,2022-02-13,2022-06-26,133,39.900000000000006
4274,155HEOP947,CineQuest,expired annual,2022-01-01,2022-03-19,77,60.01
