,Unnamed: 0,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,last_6m_REVENUE,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
2070,8573,195YTZI962,LimeLight,0,140.07000000000002,1,2,0,2,4,-9.620000000000005,0,0,0,1
2071,8579,196DXRW716,LimeLight,126,0.0,1,0,0,0,0,47.37,0,0,1,0
2072,8581,196EBPU900,LimeLight,0,120.06,2,2,1,2,5,120.06,1,1,0,0
2073,8584,196GTVY061,LimeLight,0,100.01,1,2,0,1,3,240.01,2,0,0,1
2074,8585,196GUZV082,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2075,8591,196KRTK008,LimeLight,103,0.0,1,1,0,0,1,56.81,1,0,1,0
2076,8592,196KYVA952,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2077,8594,196LPTW668,LimeLight,17,99.95000000000002,1,2,0,1,3,38.78,0,0,0,1
2078,8608,196SZSB866,LimeLight,0,79.98,1,2,0,1,3,-55.5,0,0,0,1
2079,8612,196VWKP767,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
2080,8614,196XYHL534,LimeLight,0,140.0,1,2,0,2,4,20.0,0,0,0,1
2081,8616,196YHLM222,LimeLight,0,119.88,1,2,0,2,4,128.02,1,0,0,1
2082,8617,196YLOK240,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2083,8623,197DNBB255,LimeLight,0,139.86,2,2,1,2,5,99.9,1,1,0,0
2084,8624,197EPRZ193,LimeLight,0,100.05,1,2,0,1,3,120.06,1,0,0,1
2085,8625,197GRDS027,LimeLight,0,139.92999999999998,1,2,0,2,4,19.98999999999998,0,0,0,1
2086,8628,197JGZN640,LimeLight,0,139.92999999999998,2,2,1,2,5,99.95000000000002,1,1,0,0
2087,8629,197KCQG564,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2088,8636,197OVJZ026,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
2089,8638,197PKNK315,LimeLight,0,60.03,1,2,0,0,2,120.06,1,0,1,0
2090,8640,197SNOB037,LimeLight,0,140.07000000000002,2,2,1,2,5,40.01999999999998,0,1,0,0
2091,8646,197TZAZ131,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2092,8652,197UWSN804,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2093,8662,198BUKK126,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
2094,8664,198CCZD788,LimeLight,0,119.94,1,2,0,2,4,119.94,1,0,0,1
2095,8681,198QGES683,LimeLight,0,80.01,2,2,1,1,4,0.0,0,0,0,1
2096,8684,198QOWQ226,LimeLight,0,120.06,1,2,0,2,4,120.06,1,0,0,1
2097,8686,198RFRR894,LimeLight,0,113.12,1,2,0,1,3,80.80000000000001,1,0,0,1
2098,8696,198ZUUA367,LimeLight,0,140.0,2,2,1,2,5,100.0,1,1,0,0
2099,8699,199ANKJ508,LimeLight,93,59.96999999999997,1,1,0,0,1,80.0,1,0,1,0
2100,8702,199CBDV429,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2101,8703,199COFQ735,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2102,8705,199DELE744,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
2103,8709,199DTSA204,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2104,8715,199HJMK089,LimeLight,0,139.92999999999998,2,2,1,2,5,99.95,1,1,0,0
2105,8728,199PAJC743,LimeLight,0,139.86,1,2,0,2,4,99.9,1,0,0,1
2106,8729,199PDLT503,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2107,8734,199TLIK245,LimeLight,0,80.02,2,2,1,1,4,0.0,0,0,0,1
2108,8742,199WNDD247,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2109,8748,200ARDH652,LimeLight,0,15.98,2,2,1,0,3,47.94,0,0,0,1
2110,8755,200EHKO209,LimeLight,0,40.02,1,2,0,0,2,140.07,1,0,1,0
2111,8760,200FYMI878,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2112,8765,200LSED229,LimeLight,176,0.0,1,0,0,0,0,80.02,1,0,1,0
2113,8766,200MHUT394,LimeLight,0,19.99,1,2,0,0,2,119.93999999999998,1,0,1,0
2114,8768,200NCII165,LimeLight,0,20.01,1,2,0,0,2,120.06000000000002,1,0,1,0
2115,8772,200QXQW736,LimeLight,89,80.0,1,1,0,1,2,79.96,1,0,1,0
2116,8775,200RXQS702,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2117,8781,200WEBL570,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2118,8783,200XFQE079,LimeLight,0,40.0,1,2,0,0,2,120.0,1,0,1,0
2119,8792,201EZDN457,LimeLight,0,100.1,1,2,0,1,3,120.12,1,0,0,1
2120,8797,201JIKW670,LimeLight,0,39.98,1,2,0,0,2,119.94,1,0,1,0
2121,8800,201MLZV093,LimeLight,0,140.07000000000002,1,2,0,2,4,121.23,1,0,0,1
2122,8802,201NXBI832,LimeLight,0,30.15,1,2,0,0,2,0.0,0,0,1,0
2123,8803,201OHOZ546,LimeLight,0,99.95,1,2,0,1,3,139.93,1,0,0,1
2124,8812,201UDYY811,LimeLight,0,80.0,1,2,0,1,3,74.44999999999999,1,0,0,1
2125,8816,201VQHI212,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2126,8817,201WAPA387,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2127,8830,202BHUF732,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2128,8836,202GQZE493,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2129,8837,202GWKJ375,LimeLight,0,139.86,1,2,0,2,4,239.92,2,0,0,1
2130,8855,202UDRR920,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
2131,8861,202XDUW465,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2132,8863,202XUPU082,LimeLight,18,239.94,1,2,0,3,5,79.99,1,1,0,0
2133,8869,203CDHI850,LimeLight,0,140.0,1,2,0,2,4,60.010000000000005,1,0,0,1
2134,8873,203DZZY875,LimeLight,173,47.81,1,0,0,0,0,79.99,1,0,1,0
2135,8876,203HDIV007,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
2136,8879,203IDZD701,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2137,8884,203LPRI588,LimeLight,0,139.92999999999998,2,2,1,2,5,99.95,1,1,0,0
2138,8887,203NNMC159,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2139,8888,203NWIA533,LimeLight,0,140.0,2,2,1,2,5,60.0,1,1,0,0
2140,8901,203WCNI017,LimeLight,114,60.0,1,0,0,0,0,300.0,2,0,1,0
2141,8905,203ZBNX445,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
2142,8907,203ZJCN132,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
2143,8916,204ELFF926,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2144,8922,204FXRF665,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
2145,8924,204GHZN039,LimeLight,0,100.0,2,2,1,1,4,120.0,1,0,0,1
2146,8930,204JYXV177,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2147,8935,204LGKV476,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
2148,8937,204NLTM884,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2149,8938,204QQSQ449,LimeLight,0,99.95,1,2,0,1,3,139.93,1,0,0,1
2150,8940,204SLRA970,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2151,8943,204UPGF146,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
2152,8946,204VBOA379,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
2153,8947,204VRNA013,LimeLight,0,139.86,1,2,0,2,4,119.88,1,0,0,1
2154,8949,204WIQN644,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2155,8955,204YYXF317,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2156,8962,205BVVN251,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2157,8973,205IXDR228,LimeLight,0,140.0,1,2,0,2,4,95.51999999999998,1,0,0,1
2158,8975,205JCPM529,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2159,8980,205LDMS466,LimeLight,0,119.94,1,2,0,2,4,119.94,1,0,0,1
2160,8981,205LNFW965,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
2161,8982,205MPZD084,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2162,8986,205QPHV522,LimeLight,72,0.0,1,1,0,0,1,80.01,1,0,1,0
2163,8998,205ZQGT930,LimeLight,0,139.92999999999998,1,2,0,2,4,59.97,1,0,0,1
2164,9003,206FGLO051,LimeLight,0,80.04,1,2,0,1,3,120.06000000000002,1,0,0,1
2165,9010,206JAWI800,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2166,9012,206KGEJ832,LimeLight,0,139.86,1,2,0,2,4,99.9,1,0,0,1
2167,9015,206LDCO003,LimeLight,11,400.0,1,2,0,3,5,100.0,1,1,0,0
2168,9018,206QYDK643,LimeLight,26,112.56,1,2,0,1,3,182.88,2,0,0,1
2169,9024,206TOHR882,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2170,9025,206TRBD991,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2171,9030,206XWNZ037,LimeLight,0,20.0,1,2,0,0,2,120.0,1,0,1,0
2172,9032,206YDMG469,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2173,9044,207CUSD578,LimeLight,0,139.92999999999998,3,2,2,2,6,99.95000000000002,1,1,0,0
2174,9046,207DFZQ076,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
2175,9052,207GBLQ867,LimeLight,0,140.0,1,2,0,2,4,60.0,1,0,0,1
2176,9054,207IHIZ266,LimeLight,0,80.01,2,2,1,1,4,179.64,2,0,0,1
2177,9056,207IKIG307,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2178,9061,207MYYA626,LimeLight,47,159.92,1,1,0,2,3,0.0,0,0,0,1
2179,9065,207OUJV351,LimeLight,31,159.92999999999995,1,2,0,2,4,11.73,0,0,0,1
2180,9067,207PATA001,LimeLight,0,97.0,1,2,0,1,3,119.0,1,0,0,1
2181,9075,207TMMP178,LimeLight,3,119.95,1,2,0,2,4,79.92,1,0,0,1
2182,9086,207ZBWN598,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2183,9088,208CJXH983,LimeLight,0,140.07000000000002,2,2,1,2,5,100.04999999999998,1,1,0,0
2184,9091,208FXVD384,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
2185,9097,208IQSA592,LimeLight,0,60.0,1,2,0,0,2,140.0,1,0,1,0
2186,9101,208JPCI272,LimeLight,60,100.01,1,1,0,1,2,259.97,2,0,1,0
2187,9104,208MARL934,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2188,9105,208MCQU538,LimeLight,0,40.02,1,2,0,0,2,120.06,1,0,1,0
2189,9108,208ORXQ250,LimeLight,93,60.06,2,1,1,0,2,140.0,1,0,1,0
2190,9110,208SJHJ429,LimeLight,0,139.86,1,2,0,2,4,79.92000000000002,1,0,0,1
2191,9113,208UNHH637,LimeLight,0,140.0,1,2,0,2,4,35.1,0,0,0,1
2192,9118,208YMWH335,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
2193,9123,208ZXQG043,LimeLight,0,79.99,2,2,1,1,4,0.0,0,0,0,1
2194,9124,209BTHR155,LimeLight,0,140.07000000000002,2,2,1,2,5,100.05,1,1,0,0
2195,9126,209BXIG372,LimeLight,0,140.14,1,2,0,2,4,60.06000000000003,1,0,0,1
2196,9127,209CSLF719,LimeLight,0,20.02,1,2,0,0,2,120.12,1,0,1,0
2197,9128,209ECGD837,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2198,9132,209HLNJ312,LimeLight,0,140.0,2,2,1,2,5,120.0,1,1,0,0
2199,9135,209HPJL469,LimeLight,0,139.92999999999998,2,2,1,2,5,19.989999999999956,0,1,0,0
2200,9142,209MSZI057,LimeLight,0,80.04,1,2,0,1,3,120.06000000000002,1,0,0,1
2201,9153,210AFRT214,LimeLight,0,71.44999999999999,2,2,1,1,4,85.74000000000001,1,0,0,1
2202,9156,210CDZL312,LimeLight,0,60.53,1,2,0,0,2,0.0,0,0,1,0
2203,9158,210EFRJ506,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2204,9163,210GUGZ864,LimeLight,0,139.92999999999998,1,2,0,2,4,0.00999999999995893,0,0,0,1
2205,9170,210JABZ570,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2206,9173,210JTZE763,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
2207,9177,210KPQF381,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2208,9179,210LCMM406,LimeLight,59,219.97,1,1,0,3,4,45.39,0,0,0,1
2209,9184,210PHDX748,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
2210,9191,210SOZF956,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2211,9194,210TATN262,LimeLight,0,139.86,2,2,1,2,5,99.9,1,1,0,0
2212,9197,210UOJI832,LimeLight,1,80.0,2,2,1,1,4,80.01,1,0,0,1
2213,9204,210ZEKF033,LimeLight,0,45.48,1,2,0,0,2,0.0,0,0,1,0
2214,9220,211GVFT954,LimeLight,0,140.0,1,2,0,2,4,220.07000000000005,2,0,0,1
2215,9226,211KIML943,LimeLight,0,139.86,1,2,0,2,4,99.9,1,0,0,1
2216,9227,211KMDS537,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2217,9229,211NHVO348,LimeLight,0,80.04,1,2,0,1,3,120.06000000000002,1,0,0,1
2218,9231,211NJRK194,LimeLight,0,79.99,2,2,1,1,4,0.0,0,0,0,1
2219,9233,211PWOH015,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2220,9234,211QHUP059,LimeLight,0,59.94,1,2,0,0,2,119.88,1,0,1,0
2221,9239,211VUHQ442,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
2222,9255,212KISQ674,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2223,9259,212OOBJ159,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2224,9261,212QMYA326,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2225,9264,212UDFX246,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
2226,9296,213LSPD118,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
2227,9298,213MJMY104,LimeLight,0,140.07000000000002,2,2,1,2,5,100.05000000000004,1,1,0,0
2228,9300,213NPOA969,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2229,9308,213PTDP274,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2230,9315,213YNVZ051,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2231,9323,214CWLL920,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2232,9326,214EYAW537,LimeLight,0,47.93000000000001,1,2,0,0,2,120.0,1,0,1,0
2233,9331,214HFGA953,LimeLight,0,39.98,1,2,0,0,2,119.94,1,0,1,0
2234,9338,214LWDJ051,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2235,9341,214ODRY563,LimeLight,0,40.0,1,2,0,0,2,120.0,1,0,1,0
2236,9348,214RQMG361,LimeLight,0,120.06,1,2,0,2,4,120.06,1,0,0,1
2237,9350,214SESP905,LimeLight,0,139.92999999999998,2,2,1,2,5,99.95000000000002,1,1,0,0
2238,9355,214UPLC016,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2239,9357,214WXSS291,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2240,9379,215MEST936,LimeLight,0,140.07000000000002,1,2,0,2,4,139.92,1,0,0,1
2241,9381,215NFJZ732,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2242,9385,215RNFA632,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2243,9387,215RPUW621,LimeLight,0,139.92999999999998,2,2,1,2,5,60.009999999999984,1,1,0,0
2244,9388,215TNGP014,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2245,9399,216DAJB309,LimeLight,0,20.0,1,2,0,0,2,120.0,1,0,1,0
2246,9401,216DURC645,LimeLight,51,100.05,1,1,0,1,2,60.0,1,0,1,0
2247,9402,216FHOC943,LimeLight,0,119.94,1,2,0,2,4,128.71,1,0,0,1
2248,9408,216KGKQ367,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2249,9411,216LVBR038,LimeLight,0,119.94,1,2,0,2,4,119.94,1,0,0,1
2250,9417,216NFZB960,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2251,9426,216RDUL825,LimeLight,0,100.0,1,2,0,1,3,120.0,1,0,0,1
2252,9428,216SJHL362,LimeLight,0,77.56,2,2,1,1,4,55.400000000000006,1,0,0,1
2253,9433,216URLY635,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2254,9434,216UXNJ417,LimeLight,0,19.99,1,2,0,0,2,185.98,2,0,1,0
2255,9436,216XOYQ621,LimeLight,58,80.0,1,1,0,1,2,259.95,2,0,1,0
2256,9461,217JFBM343,LimeLight,132,40.0,1,0,0,0,0,60.0,1,0,1,0
2257,9477,217RHQS699,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2258,9479,217SBRV102,LimeLight,0,140.07000000000002,1,2,0,2,4,100.05,1,0,0,1
2259,9483,217WMMG490,LimeLight,0,120.06,1,2,0,2,4,100.03000000000003,1,0,0,1
2260,9490,217YPST667,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2261,9494,218APNY796,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2262,9497,218CBMK845,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2263,9499,218CJEQ593,LimeLight,22,294.35,2,2,1,3,6,19.99,0,1,0,0
2264,9500,218CKXG787,LimeLight,0,100.05,2,2,1,1,4,200.1,2,0,0,1
2265,9506,218FYGE854,LimeLight,0,79.98,1,2,0,1,3,0.0,0,0,0,1
2266,9511,218JBJJ278,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2267,9521,218NBII602,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2268,9528,218RIIR002,LimeLight,0,120.03,1,2,0,2,4,120.12,1,0,0,1
2269,9537,218ZMJM381,LimeLight,0,25.35,3,2,2,0,4,0.0,0,0,0,1
2270,9540,219BTJG777,LimeLight,0,119.94,1,2,0,2,4,119.94,1,0,0,1
2271,9547,219FWHY046,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2272,9548,219HSZH893,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2273,9551,219HZKR433,LimeLight,0,80.01,2,2,1,1,4,0.0,0,0,0,1
2274,9560,219NKES182,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2275,9565,219PFTX184,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2276,9567,219QUTK247,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2277,9571,219SUDB694,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2278,9581,219VUOT104,LimeLight,0,97.5,3,2,2,1,5,117.0,1,1,0,0
2279,9584,219XSRY109,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2280,9588,219ZPIJ582,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
2281,9591,220AUQN470,LimeLight,0,100.05,1,2,0,1,3,120.06,1,0,0,1
2282,9595,220CTHW842,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
2283,9601,220FVUX963,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2284,9607,220KOSJ405,LimeLight,0,140.0,2,2,1,2,5,100.0,1,1,0,0
2285,9614,220NSIS663,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
2286,9622,220TKTD370,LimeLight,0,140.0,1,2,0,2,4,80.0,1,0,0,1
2287,9623,220TLQJ216,LimeLight,0,120.0,1,2,0,2,4,120.0,1,0,0,1
2288,9633,220YBKC390,LimeLight,0,140.14,1,2,0,2,4,100.10000000000002,1,0,0,1
2289,9640,221BXRF834,LimeLight,124,126.19000000000004,1,0,0,2,2,120.0,1,0,1,0
2290,9641,221CBCX227,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
2291,9645,221CWGG252,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2292,9651,221FJHS403,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
2293,9654,221GFVS381,LimeLight,0,140.07000000000002,1,2,0,2,4,80.03999999999999,1,0,0,1
2294,9656,221GREF044,LimeLight,0,120.0,1,2,0,2,4,120.0,1,0,0,1
2295,9658,221ICSU145,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2296,9665,221OLIG207,LimeLight,0,20.0,1,2,0,0,2,120.0,1,0,1,0
2297,9668,221OZEX233,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2298,9674,221SUWS040,LimeLight,0,80.0,1,2,0,1,3,120.0,1,0,0,1
2299,9682,221XWDR015,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2300,9683,221YNCN166,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2301,9686,221ZUEL888,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2302,9688,221ZVSK467,LimeLight,0,140.07000000000002,3,2,2,2,6,100.04999999999998,1,1,0,0
2303,9694,222CIDP456,LimeLight,0,140.0,1,2,0,2,4,40.0,0,0,0,1
2304,9701,222JEBX384,LimeLight,0,100.0,1,2,0,1,3,120.0,1,0,0,1
2305,9709,222RSNI580,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2306,9712,222SXTH112,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
2307,9715,222UJFU039,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2308,9717,222VKSJ527,LimeLight,0,140.0,1,2,0,2,4,120.0,1,0,0,1
2309,9722,222YTRZ727,LimeLight,0,20.03,2,2,1,0,3,120.18,1,0,0,1
2310,9724,222ZIIC715,LimeLight,0,89.46000000000001,1,2,0,1,3,120.0,1,0,0,1
2311,9725,222ZIUL262,LimeLight,0,19.99,1,2,0,0,2,119.93999999999998,1,0,1,0
2312,9728,223ASNV071,LimeLight,0,80.0,2,2,1,1,4,-80.0,0,0,0,1
2313,9729,223AZPA256,LimeLight,0,99.9,1,2,0,1,3,119.88,1,0,0,1
2314,9734,223DGGK625,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2315,9739,223FMEM347,LimeLight,0,140.0,2,2,1,2,5,60.0,1,1,0,0
2316,9742,223HHOX431,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95,1,0,0,1
2317,9748,223JETA361,LimeLight,0,80.01,2,2,1,1,4,42.31,0,0,0,1
2318,9749,223JXWW812,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2319,9752,223NIIA129,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2320,9755,223OLDG682,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2321,9758,223RQHS216,LimeLight,0,40.0,1,2,0,0,2,196.02,2,0,1,0
2322,9761,223VVRD592,LimeLight,0,100.05,1,2,0,1,3,120.06,1,0,0,1
2323,9766,224BSQY981,LimeLight,117,99.96,1,0,0,1,1,79.94,1,0,1,0
2324,9772,224FRWM811,LimeLight,0,80.0,1,2,0,1,3,79.95999999999998,1,0,0,1
2325,9776,224JHMM434,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2326,9780,224LYJW644,LimeLight,0,80.01,1,2,0,1,3,0.0,0,0,0,1
2327,9783,224OFPN151,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2328,9785,224QAQU248,LimeLight,168,129.17000000000002,1,0,0,2,2,100.0,1,0,1,0
2329,9791,224TSEY993,LimeLight,0,140.0,1,2,0,2,4,100.0,1,0,0,1
2330,9802,225AROX610,LimeLight,0,80.0,2,2,1,1,4,0.0,0,0,0,1
2331,9806,225FKSK659,LimeLight,0,52.38,1,2,0,0,2,52.38,0,0,1,0
2332,9809,225GQKR519,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2333,9812,225HAIA494,LimeLight,0,79.99,1,2,0,1,3,0.0,0,0,0,1
2334,9813,225IAGK047,LimeLight,0,80.0,1,2,0,1,3,80.0,1,0,0,1
2335,9818,225JUIG028,LimeLight,0,79.98,2,2,1,1,4,0.0,0,0,0,1
2336,9825,225OVUC172,LimeLight,0,140.0,1,2,0,2,4,140.01,1,0,0,1
2337,9828,225RDUG842,LimeLight,0,59.97,1,2,0,0,2,287.25,2,0,1,0
2338,9834,225XTTO671,LimeLight,0,139.92999999999998,3,2,2,2,6,79.98999999999998,1,1,0,0
2339,9839,226CLRR502,LimeLight,0,279.97,1,2,0,3,5,0.0,0,1,0,0
2340,9849,226IZRX689,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2341,9855,226OTJG821,LimeLight,0,80.0,1,2,0,1,3,0.0,0,0,0,1
2342,9862,226SSPO566,LimeLight,0,120.12,1,2,0,2,4,140.14,1,0,0,1
2343,9868,226WIKL779,LimeLight,0,140.07000000000002,1,2,0,2,4,100.04999999999998,1,0,0,1
2344,9871,226XQBH265,LimeLight,0,139.92999999999998,1,2,0,2,4,59.96999999999997,1,0,0,1
2345,9874,226YOHU212,LimeLight,0,80.02,1,2,0,1,3,0.0,0,0,0,1
2346,9876,226ZJYI784,LimeLight,0,139.92999999999998,1,2,0,2,4,99.95000000000002,1,0,0,1
2347,9877,226ZRNE572,LimeLight,0,140.0,2,2,1,2,5,100.0,1,1,0,0
2348,9882,227BSKQ563,LimeLight,0,139.86,1,2,0,2,4,99.89999999999998,1,0,0,1
2349,9884,227CHHE636,LimeLight,0,119.88,1,2,0,2,4,119.88,1,0,0,1
2350,9895,227FJXM989,LimeLight,171,0.0,1,0,0,0,0,120.0,1,0,1,0
2351,9896,227FLUQ770,LimeLight,0,54.16,1,2,0,0,2,120.18,1,0,1,0
2352,9907,227JNJJ461,LimeLight,0,19.99,2,2,1,0,3,119.93999999999998,1,0,0,1
