,ID,BRAND,SUB_DETAIL,START_DATE,END_DATE,SUB_DURATION_DAYS,REVENUE
2895,272HFMM138,CineQuest,expired monthly,2023-01-01,2023-03-13,71,36.03
2896,272IAUF259,CineQuest,expired annual,2023-01-01,2023-06-09,159,60.01
2897,272KMGT540,Pulse,expired monthly,2023-01-01,2023-04-18,107,31.96
2898,272MEEQ191,ChillStream,expired monthly,2023-01-01,2023-06-25,175,150.06
2899,272MPVZ078,LimeLight,expired monthly,2023-01-01,2023-03-12,70,59.97
2900,272NTEY778,CineQuest,paid monthly,2023-04-05,2023-06-01,57,24.04
2901,272UDVN118,Pulse,expired monthly,2023-01-01,2023-02-01,31,16.02
2902,272XQVA187,CineQuest,expired monthly,2023-01-01,2023-01-29,28,12.03
2903,272XZOE628,Pulse,expired annual,2023-01-01,2023-06-29,179,49.99
2904,273BNSW722,RetroReel,expired monthly,2023-01-01,2023-03-19,77,90.0
2905,273CHIT940,CineQuest,expired monthly,2023-01-01,2023-06-08,158,71.94
2906,273EHOF191,Pulse,trial annual,2023-02-03,2023-04-08,64,49.99
2907,273FWYM015,ChillStream,expired annual,2023-01-01,2023-01-23,22,100.0
2908,273MLZH276,CineQuest,expired annual,2023-01-01,2023-03-12,70,60.0
2909,273NACN410,ChillStream,expired monthly,2023-01-01,2023-02-08,38,50.02
2910,273PUBH739,CineQuest,expired monthly,2023-01-01,2023-06-10,160,72.12
2911,273QLYG892,RetroReel,expired monthly,2023-01-01,2023-02-02,32,60.02
2912,273QVBB702,LimeLight,expired annual,2023-01-01,2023-05-02,121,80.01
2913,273RTGF711,Pulse,expired monthly,2023-01-01,2023-03-17,75,23.97
2914,273SHOO242,CineQuest,expired monthly,2023-01-01,2023-02-06,36,23.96
2915,273STLK533,Pulse,expired monthly,2023-01-01,2023-01-05,4,8.0
2916,273SXOR271,LimeLight,expired monthly,2023-01-01,2023-04-08,97,80.04
2917,273UOUL807,CineQuest,expired monthly,2023-01-01,2023-01-10,9,12.0
2918,273VIKG185,LimeLight,expired monthly,2023-01-01,2023-03-10,68,60.0
2919,273XYMM188,CineQuest,expired monthly,2023-01-01,2023-04-11,100,48.04
2920,274ACSB259,ChillStream,expired monthly,2023-01-01,2023-05-20,139,125.0
2921,274BIBO086,LimeLight,expired annual,2023-01-01,2023-05-25,144,80.02
2922,274DNLC329,Pulse,paid monthly,2023-01-20,2023-06-25,156,48.0
2923,274FHXJ926,LimeLight,expired monthly,2023-01-01,2023-05-14,133,99.94999999999999
2924,274JMAD691,Pulse,expired monthly,2023-01-01,2023-01-14,13,8.0
2925,274MIYK474,ChillStream,expired annual,2023-01-01,2023-05-17,136,100.01
2926,274MRYL316,CineQuest,expired annual,2023-01-01,2023-04-21,110,59.99
2927,274OUGZ475,LimeLight,expired annual,2023-01-01,2023-01-10,9,80.01
2928,274VNLY597,Pulse,expired monthly,2023-01-01,2023-03-03,61,24.03
2929,274WUDO716,RetroReel,expired monthly,2023-01-01,2023-02-08,38,59.98
2930,275AKNJ259,LimeLight,expired annual,2023-01-01,2023-03-26,84,80.01
2931,275LCKJ142,CineQuest,expired annual,2023-01-01,2023-03-13,71,60.0
2932,275OKIF542,RetroReel,expired monthly,2023-01-01,2023-03-17,75,89.97
2933,275REOY395,ChillStream,expired annual,2023-01-01,2023-02-19,49,100.0
2934,275RFKD008,ChillStream,expired monthly,2023-01-01,2023-03-14,72,74.97
2935,275SCYQ712,Pulse,expired monthly,2023-01-01,2023-05-27,146,40.0
2936,275SLTS666,CineQuest,expired monthly,2023-01-01,2023-02-17,47,23.98
2937,275SMAR147,Pulse,expired monthly,2023-01-01,2023-03-04,62,23.97
2938,275SPCH128,LimeLight,expired monthly,2023-01-01,2023-03-13,71,60.0
2939,276ALEG367,CineQuest,expired monthly,2023-01-01,2023-01-18,17,12.0
2940,276ARLX452,Pulse,paid monthly,2023-01-13,2023-06-03,141,39.95
2941,276BVTU097,Pulse,expired monthly,2023-01-01,2023-05-11,130,39.95
2942,276GXNO835,RetroReel,expired annual,2023-01-01,2023-06-16,166,120.0
2943,276ISSC544,RetroReel,expired monthly,2023-01-01,2023-03-27,85,90.0
2944,276OFEW218,CineQuest,expired monthly,2023-01-01,2023-04-18,107,48.0
2945,276OGGB431,LimeLight,expired annual,2023-01-01,2023-02-05,35,80.0
2946,276OVIM800,Pulse,expired monthly,2023-01-01,2023-04-30,119,32.0
2947,276QYUP937,RetroReel,expired monthly,2023-01-01,2023-03-15,73,90.0
2948,276UXJM743,Pulse,expired monthly,2023-01-01,2023-01-23,22,7.99
2949,276WTJJ349,LimeLight,expired monthly,2023-01-01,2023-06-17,167,119.94
2950,276XAPC299,CineQuest,expired monthly,2023-01-01,2023-01-15,14,11.99
2951,276YAAQ502,ChillStream,expired monthly,2023-01-01,2023-03-10,68,75.03
2952,277AVAO889,LimeLight,expired monthly,2023-01-01,2023-01-26,25,20.01
2953,277EQTH877,LimeLight,expired annual,2023-01-01,2023-02-11,41,80.0
2954,277IOEY832,LimeLight,expired monthly,2023-01-01,2023-04-21,110,80.0
2955,277JTML235,RetroReel,expired monthly,2023-01-01,2023-04-06,95,120.08
2956,277MMNT930,LimeLight,expired annual,2023-01-01,2023-06-07,157,80.02
2957,277PSWD787,CineQuest,expired annual,2023-01-01,2023-01-15,14,59.99
2958,277RTHE947,ChillStream,expired monthly,2023-01-01,2023-06-21,171,150.0
2959,277SQJV701,LimeLight,expired monthly,2023-01-01,2023-05-11,130,100.1
2960,277URVH586,Pulse,expired annual,2023-01-01,2023-02-11,41,50.01
2961,277XKNB957,ChillStream,expired monthly,2023-01-01,2023-04-14,103,99.96
2962,277XKNB957,RetroReel,expired monthly,2023-01-01,2023-02-01,31,59.98
2963,277YQBT491,Pulse,expired monthly,2023-01-01,2023-01-01,0,0.0
2964,277YQBT491,Pulse,paid monthly,2023-03-23,2023-04-22,30,7.98
2965,277ZAMC021,CineQuest,expired monthly,2023-01-01,2023-04-24,113,48.0
2966,278BBNY244,CineQuest,paid monthly,2023-04-03,2023-06-19,77,36.0
2967,278DOAY254,CineQuest,expired annual,2023-01-01,2023-04-25,114,59.99
2968,278IIOY664,Pulse,expired annual,2023-01-01,2023-04-09,98,49.99
2969,278ISCC467,LimeLight,expired monthly,2023-01-01,2023-03-08,66,60.0
2970,278JBNU337,RetroReel,expired annual,2023-01-01,2023-03-28,86,120.0
2971,278KMQO950,LimeLight,expired monthly,2023-01-01,2023-02-06,36,39.96
2972,278LSGR530,ChillStream,expired annual,2023-01-01,2023-02-16,46,99.99
2973,278LSGR530,LimeLight,discounted annual,2023-05-22,2023-06-21,30,80.01
2974,278OPSP187,ChillStream,expired monthly,2023-01-01,2023-01-27,26,25.02
2975,278OPSP187,ChillStream,paid monthly,2023-02-05,2023-06-28,143,149.97
2976,278OTNN005,CineQuest,trial annual,2023-01-06,2023-06-29,174,60.0
2977,278PLYL217,LimeLight,expired monthly,2023-01-01,2023-06-24,174,120.0
2978,278YZVE690,CineQuest,expired annual,2023-01-01,2023-01-17,16,60.0
2979,278YZVE690,CineQuest,paid monthly,2023-03-15,2023-04-15,31,83.96000000000001
2980,278ZLHR684,RetroReel,expired monthly,2023-01-01,2023-03-07,65,90.03
2981,278ZTLK410,CineQuest,paid annual,2023-04-30,2023-06-26,57,60.0
2982,279CUQF008,Pulse,expired monthly,2023-01-01,2023-05-03,122,40.0
2983,279GSAM571,Pulse,expired monthly,2023-01-01,2023-04-14,103,32.04
2984,279GSAM571,RetroReel,expired monthly,2023-01-01,2023-03-04,62,90.06
2985,279MFLP446,ChillStream,expired annual,2023-01-01,2023-05-15,134,99.98
2986,279NONL411,CineQuest,expired monthly,2023-01-01,2023-06-04,154,71.94
2987,279PVUA464,LimeLight,expired annual,2023-01-01,2023-02-14,44,80.0
2988,279SMRU543,LimeLight,expired monthly,2023-01-01,2023-02-09,39,40.02
2989,279SXWF402,Pulse,expired monthly,2023-01-01,2023-05-08,127,40.0
2990,279VVWK472,CineQuest,expired monthly,2023-01-01,2023-06-12,162,71.88
2991,280LPGU526,LimeLight,expired monthly,2023-01-01,2023-03-22,80,59.97
2992,280MSEB327,Pulse,expired monthly,2023-01-01,2023-05-09,128,40.05
2993,280NAUO637,Pulse,paid monthly,2023-03-07,2023-04-26,50,16.0
2994,280ONJV668,Pulse,expired monthly,2023-01-01,2023-03-06,64,24.0
2995,280PKQL467,Pulse,expired monthly,2023-01-01,2023-05-16,135,40.099999999999994
2996,280PNRI541,Pulse,expired monthly,2023-01-01,2023-01-20,19,7.99
2997,280UXTV510,ChillStream,expired monthly,2023-01-01,2023-02-16,46,50.0
2998,280UXTV510,Pulse,expired monthly,2023-01-01,2023-03-08,66,24.0
2999,280WDZI025,Pulse,expired monthly,2023-01-01,2023-04-18,107,32.08
3000,280XNVF277,RetroReel,expired annual,2023-01-01,2023-04-26,115,119.99
3001,280YRKL440,LimeLight,expired monthly,2023-01-01,2023-05-19,138,100.0
3002,281FYQP256,RetroReel,expired monthly,2023-01-01,2023-02-10,40,59.98
3003,281JBCU032,RetroReel,expired annual,2023-01-01,2023-02-28,58,119.99
3004,281PPQJ934,Pulse,paid monthly,2023-04-30,2023-06-29,60,16.0
3005,281YCAP329,CineQuest,expired monthly,2023-01-01,2023-06-21,171,72.0
3006,281YFBP520,LimeLight,expired monthly,2023-01-01,2023-04-15,104,80.04
3007,281ZMZE043,ChillStream,expired monthly,2023-01-01,2023-05-05,124,125.0
3008,282APYN268,LimeLight,expired monthly,2023-01-01,2023-03-03,61,60.0
3009,282CQYA661,Pulse,expired monthly,2023-01-01,2023-06-26,176,48.0
3010,282DRLA489,CineQuest,expired annual,2023-01-01,2023-05-28,147,60.0
3011,282EDYD580,RetroReel,expired annual,2023-01-01,2023-01-07,6,120.0
3012,282GLXG337,ChillStream,expired monthly,2023-01-01,2023-04-11,100,100.04
3013,282HKKZ753,LimeLight,expired monthly,2023-01-01,2023-06-02,152,120.06
3014,282HKZJ553,LimeLight,expired monthly,2023-01-01,2023-04-25,114,79.96
3015,282LFCO068,Pulse,expired monthly,2023-01-01,2023-02-07,37,16.02
3016,282NAAY013,LimeLight,expired monthly,2023-01-01,2023-04-05,94,80.0
3017,282SYMC275,Pulse,expired monthly,2023-01-01,2023-05-02,121,40.0
3018,282WBQA757,CineQuest,expired monthly,2023-01-01,2023-04-28,117,48.04
3019,283BDAN599,RetroReel,expired monthly,2023-01-01,2023-01-21,20,30.01
3020,283GLKH843,ChillStream,expired monthly,2023-01-01,2023-01-06,5,25.0
3021,283JCMK433,Pulse,expired monthly,2023-01-01,2023-02-10,40,15.98
3022,283MUCY790,RetroReel,expired monthly,2023-01-01,2023-03-30,88,89.97
3023,283TJYN649,LimeLight,expired monthly,2023-01-01,2023-04-19,108,80.0
3024,283TQKE304,Pulse,expired monthly,2023-01-01,2023-04-02,91,31.96
3025,283UFOI370,Pulse,expired annual,2023-01-01,2023-03-26,84,49.99
3026,283VVJD007,CineQuest,paid monthly,2023-03-26,2023-06-15,81,35.910000000000004
3027,283WELE251,RetroReel,paid monthly,2023-02-26,2023-06-28,122,150.1
3028,283YQPO100,Pulse,expired monthly,2023-01-01,2023-04-21,110,31.88
3029,283ZNNQ970,ChillStream,expired annual,2023-01-01,2023-02-24,54,100.0
3030,284CNAS362,CineQuest,paid monthly,2023-03-13,2023-06-22,101,48.0
3031,284EBUG307,ChillStream,expired monthly,2023-01-01,2023-02-07,37,50.02
3032,284JOEO468,ChillStream,expired monthly,2023-01-01,2023-04-10,99,99.96
3033,284KELH708,LimeLight,expired annual,2023-01-01,2023-01-17,16,80.0
3034,284OTQM725,Pulse,expired monthly,2023-01-01,2023-01-13,12,8.0
3035,284OYYZ863,Pulse,expired monthly,2023-01-01,2023-05-29,148,40.05
3036,284PAOZ954,CineQuest,expired annual,2023-01-01,2023-03-18,76,59.99
3037,284RXWS615,LimeLight,expired monthly,2023-01-01,2023-04-17,106,80.0
3038,284UOZL531,CineQuest,paid annual,2023-01-22,2023-05-02,100,60.01
3039,284XGQQ040,CineQuest,expired monthly,2023-01-01,2023-01-16,15,12.01
3040,285BRTQ085,CineQuest,expired monthly,2023-01-01,2023-05-07,126,60.05
3041,285FQDT687,RetroReel,expired monthly,2023-01-01,2023-01-04,3,30.01
3042,285GOFP770,CineQuest,expired monthly,2023-01-01,2023-01-03,2,12.0
3043,285HSKE274,LimeLight,expired monthly,2023-01-01,2023-06-12,162,120.0
3044,285KDKG582,LimeLight,paid monthly,2023-02-16,2023-04-30,73,60.0
3045,285NILH163,CineQuest,expired monthly,2023-01-01,2023-01-08,7,12.0
3046,285NILH163,CineQuest,paid monthly,2023-02-06,2023-06-20,134,72.0
3047,285RTUF137,CineQuest,expired monthly,2023-01-01,2023-06-22,172,72.0
3048,285SKNO524,CineQuest,expired monthly,2023-01-01,2023-06-17,167,72.0
3049,285ZRTY736,Pulse,expired monthly,2023-01-01,2023-05-18,137,40.0
3050,286DIMR770,CineQuest,expired annual,2023-01-01,2023-04-05,94,60.0
3051,286HIZI817,ChillStream,expired monthly,2023-01-01,2023-04-18,107,100.04
3052,286HTII987,Pulse,expired monthly,2023-01-01,2023-05-23,142,39.95
3053,286NBPE112,Pulse,expired monthly,2023-01-01,2023-02-07,37,16.04
3054,286PRBI845,LimeLight,expired monthly,2023-01-01,2023-03-15,73,59.97
3055,286QSXZ063,ChillStream,paid monthly,2023-02-17,2023-04-09,51,49.98
3056,286RAYC902,LimeLight,expired monthly,2023-01-01,2023-03-10,68,59.97
3057,286XHEF637,Pulse,expired monthly,2023-01-01,2023-05-12,131,39.95
3058,286XLUQ124,ChillStream,expired annual,2023-01-01,2023-04-14,103,100.0
3059,287DNVN654,Pulse,paid annual,2023-02-01,2023-05-13,101,50.01
3060,287DSCC776,RetroReel,expired monthly,2023-01-01,2023-01-05,4,30.0
3061,287EJCX221,RetroReel,paid monthly,2023-01-16,2023-02-01,16,30.0
3062,287NMJK947,CineQuest,expired monthly,2023-01-01,2023-03-22,80,36.0
3063,287TEPE668,RetroReel,expired monthly,2023-01-01,2023-02-17,47,60.02
3064,287TEPE668,RetroReel,paid monthly,2023-04-18,2023-05-12,24,90.02000000000001
3065,287TLWW079,LimeLight,expired monthly,2023-01-01,2023-04-20,109,80.04
3066,288BCNI586,CineQuest,expired monthly,2023-01-01,2023-02-07,37,23.96
3067,288BTUF635,CineQuest,paid monthly,2023-01-04,2023-04-13,99,48.08
3068,288DGBJ139,ChillStream,expired monthly,2023-01-01,2023-04-08,97,100.04
3069,288GRHQ310,Pulse,expired monthly,2023-01-01,2023-05-22,141,39.95
3070,288IGFS388,Pulse,expired annual,2023-01-01,2023-04-04,93,50.0
3071,288NPUU774,Pulse,expired monthly,2023-01-01,2023-05-29,148,40.05
3072,288QWLO152,LimeLight,expired annual,2023-01-01,2023-04-20,109,79.99
3073,288RZTD535,CineQuest,expired monthly,2023-01-01,2023-02-28,58,24.0
3074,288YVRN395,Pulse,expired monthly,2023-01-01,2023-03-09,67,24.0
3075,289ADWD102,LimeLight,paid monthly,2023-02-17,2023-03-26,37,40.0
3076,289DHIG264,Pulse,expired monthly,2023-01-01,2023-04-05,94,32.04
3077,289DPIL493,LimeLight,expired annual,2023-01-01,2023-06-28,178,80.0
3078,289EGFT455,LimeLight,paid monthly,2023-05-10,2023-06-24,45,40.0
3079,289FPPD623,LimeLight,expired monthly,2023-01-01,2023-02-01,31,39.98
3080,289HICD637,Pulse,expired monthly,2023-01-01,2023-04-13,102,32.0
3081,289LCDU817,Pulse,expired annual,2023-01-01,2023-02-15,45,50.0
3082,289OAGI670,Pulse,paid monthly,2023-01-06,2023-03-19,72,23.97
3083,289OVEE943,CineQuest,expired annual,2023-01-01,2023-01-02,1,59.99
3084,289PZNF618,CineQuest,expired annual,2023-01-01,2023-01-25,24,60.0
3085,289QBEC549,Pulse,paid monthly,2023-01-10,2023-05-21,131,40.0
3086,289TJVQ853,ChillStream,expired monthly,2023-01-01,2023-02-06,36,50.04
3087,289UKDC970,CineQuest,expired monthly,2023-01-01,2023-06-08,158,71.94
3088,289YTJK841,LimeLight,expired monthly,2023-01-01,2023-01-21,20,20.01
3089,289YTXO664,CineQuest,expired monthly,2023-01-01,2023-06-25,175,71.94
3090,290ACIT641,ChillStream,expired monthly,2023-01-01,2023-02-13,43,50.0
3091,290BIOH695,CineQuest,expired monthly,2023-01-01,2023-02-27,57,24.0
3092,290CRJY926,RetroReel,expired annual,2023-01-01,2023-01-03,2,120.0
3093,290FSMC053,CineQuest,expired monthly,2023-01-01,2023-02-22,52,24.0
3094,290HRGF313,CineQuest,expired annual,2023-01-01,2023-04-30,119,59.98
3095,290JJKE161,Pulse,expired monthly,2023-01-01,2023-05-10,129,40.099999999999994
3096,290KNOJ671,Pulse,paid monthly,2023-01-03,2023-06-21,169,48.0
3097,290KZCU661,Pulse,expired monthly,2023-01-01,2023-04-22,111,32.0
3098,290QTLN615,CineQuest,expired monthly,2023-01-01,2023-02-20,50,24.0
3099,290QTLN615,CineQuest,paid monthly,2023-03-16,2023-04-13,28,36.01
3100,290VCUR342,LimeLight,expired monthly,2023-01-01,2023-03-31,89,60.06
3101,290WJQU819,Pulse,expired monthly,2023-01-01,2023-04-19,108,32.08
3102,290XFSV481,ChillStream,expired monthly,2023-01-01,2023-03-21,79,75.0
3103,290XJSZ877,RetroReel,expired annual,2023-01-01,2023-01-17,16,119.99
3104,290YFJQ255,CineQuest,expired monthly,2023-01-01,2023-02-22,52,24.04
3105,291AAJV291,LimeLight,expired monthly,2023-01-01,2023-06-30,180,119.94
3106,291ALOM883,RetroReel,expired monthly,2023-01-01,2023-02-03,33,60.02
3107,291GMBM034,Pulse,expired monthly,2023-01-01,2023-06-28,178,47.94
3108,291HBEK885,Pulse,paid monthly,2023-02-10,2023-03-24,42,16.0
3109,291KLCT790,Pulse,paid monthly,2023-01-18,2023-05-10,112,32.04
3110,291LOWZ341,LimeLight,expired annual,2023-01-01,2023-02-13,43,80.0
3111,292CPXT654,CineQuest,expired monthly,2023-01-01,2023-02-21,51,24.0
3112,292DSTX647,ChillStream,expired monthly,2023-01-01,2023-04-21,110,100.04
3113,292EQXM290,LimeLight,expired monthly,2023-01-01,2023-04-15,104,80.0
3114,292EVEJ420,ChillStream,paid annual,2023-04-21,2023-06-26,66,100.01
3115,292FDHG827,LimeLight,expired monthly,2023-01-01,2023-03-14,72,60.03
3116,292JPYQ054,ChillStream,paid annual,2023-01-17,2023-03-05,47,100.01
3117,292PEQG437,CineQuest,expired annual,2023-01-01,2023-05-07,126,59.99
3118,292QFWE166,Pulse,expired annual,2023-01-01,2023-02-21,51,50.0
3119,292RBMU834,Pulse,expired monthly,2023-01-01,2023-04-22,111,31.96
3120,292REQK621,LimeLight,trial monthly,2023-01-28,2023-06-01,124,99.94999999999999
3121,292TKXT166,ChillStream,expired monthly,2023-01-01,2023-03-15,73,75.03
3122,292VVUS526,CineQuest,expired monthly,2023-01-01,2023-04-27,116,48.08
3123,292WBGK858,CineQuest,expired monthly,2023-01-01,2023-03-10,68,36.03
3124,292XDER858,RetroReel,expired monthly,2023-01-01,2023-03-23,81,90.0
3125,293AKTJ992,ChillStream,expired monthly,2023-01-01,2023-02-21,51,50.02
3126,293EIOX430,Pulse,expired monthly,2023-01-01,2023-04-09,98,32.0
3127,293RSAB695,RetroReel,trial monthly,2023-04-29,2023-05-20,21,30.01
3128,293RUNM872,ChillStream,expired monthly,2023-01-01,2023-03-10,68,75.06
3129,293SNGR646,CineQuest,expired monthly,2023-01-01,2023-03-13,71,36.0
3130,293WUKP693,ChillStream,expired monthly,2023-01-01,2023-02-16,46,50.02
3131,293YOUA979,CineQuest,expired monthly,2023-01-01,2023-05-30,149,59.95
3132,293ZSRZ440,CineQuest,expired monthly,2023-01-01,2023-01-11,10,12.0
3133,293ZUPQ642,CineQuest,expired monthly,2023-01-01,2023-02-13,43,23.98
3134,294ESQP079,Pulse,paid monthly,2023-01-30,2023-05-29,119,32.0
3135,294KFGO440,CineQuest,expired annual,2023-01-01,2023-01-12,11,60.0
3136,294LYPG510,Pulse,expired annual,2023-01-01,2023-05-27,146,49.99
3137,294QHCR810,Pulse,expired monthly,2023-01-01,2023-05-01,120,32.08
3138,294QQNJ667,ChillStream,expired annual,2023-01-01,2023-03-10,68,100.01
3139,294UBOX941,Pulse,expired monthly,2023-01-01,2023-02-22,52,15.98
3140,294UBOX941,Pulse,paid annual,2023-04-16,2023-06-23,68,65.98
3141,294UZJY402,Pulse,expired monthly,2023-01-01,2023-02-25,55,15.98
3142,294VBVU322,Pulse,expired monthly,2023-01-01,2023-06-06,156,48.12
3143,295BYUU398,Pulse,expired monthly,2023-01-01,2023-03-29,87,24.0
3144,295HRDC047,CineQuest,paid annual,2023-01-05,2023-05-22,137,60.01
3145,295IRWO306,CineQuest,expired monthly,2023-01-01,2023-03-26,84,35.94
3146,295JTAQ713,RetroReel,expired monthly,2023-01-01,2023-03-13,71,90.03
3147,295KEGF508,CineQuest,expired monthly,2023-01-01,2023-03-30,88,36.0
3148,295KEGF508,CineQuest,paid monthly,2023-04-02,2023-06-17,76,72.03
3149,295RYIP325,RetroReel,expired monthly,2023-01-01,2023-01-08,7,30.02
3150,295SPBY294,Pulse,expired monthly,2023-01-01,2023-01-13,12,8.0
3151,295TCZY607,CineQuest,expired annual,2023-01-01,2023-02-16,46,60.02
3152,295UGVG746,Pulse,expired monthly,2023-01-01,2023-03-11,69,23.97
3153,295USWG491,LimeLight,paid monthly,2023-01-03,2023-03-06,62,60.0
3154,295YDHA673,Pulse,expired monthly,2023-01-01,2023-01-30,29,8.01
3155,295ZYDX640,Pulse,expired monthly,2023-01-01,2023-06-16,166,48.0
3156,296CGSV282,RetroReel,expired monthly,2023-01-01,2023-04-20,109,120.04
3157,296DING732,Pulse,expired monthly,2023-01-01,2023-02-05,35,16.02
3158,296IMGX676,RetroReel,expired monthly,2023-01-01,2023-06-16,166,180.0
3159,296IZSU633,ChillStream,expired monthly,2023-01-01,2023-02-07,37,50.0
3160,296LNUW739,LimeLight,expired annual,2023-01-01,2023-02-03,33,80.01
3161,296LVSQ984,Pulse,expired monthly,2023-01-01,2023-02-28,58,16.0
3162,296OJWG220,CineQuest,expired monthly,2023-01-01,2023-05-11,130,60.0
3163,296QMTV294,ChillStream,expired monthly,2023-01-01,2023-05-10,129,125.0
3164,296RKZF894,LimeLight,expired monthly,2023-01-01,2023-03-02,60,39.96
3165,296TRPR281,LimeLight,expired annual,2023-01-01,2023-01-13,12,80.01
3166,296YHLI693,RetroReel,expired monthly,2023-01-01,2023-03-30,88,90.0
3167,297AOPY674,Pulse,expired monthly,2023-01-01,2023-06-23,173,48.0
3168,297CQDU216,RetroReel,expired monthly,2023-01-01,2023-04-13,102,119.96
3169,297EXAZ543,RetroReel,paid annual,2023-03-12,2023-04-16,35,120.01
3170,297FNLT317,Pulse,expired annual,2023-01-01,2023-01-01,0,0.0
3171,297HORZ039,ChillStream,expired annual,2023-01-01,2023-05-23,142,99.99
3172,297HQIX480,RetroReel,expired annual,2023-01-01,2023-05-25,144,120.01
3173,297HXUX250,CineQuest,expired annual,2023-01-01,2023-01-12,11,60.0
3174,297LMYG002,LimeLight,expired monthly,2023-01-01,2023-03-04,62,59.97
3175,297LXVG282,CineQuest,expired monthly,2023-01-01,2023-01-23,22,11.99
3176,297TZNZ543,Pulse,expired monthly,2023-01-01,2023-02-01,31,15.98
3177,297VEUM129,CineQuest,expired monthly,2023-01-01,2023-02-10,40,24.0
3178,297VEUM129,RetroReel,expired annual,2023-01-01,2023-02-01,31,120.01
3179,298BSAQ390,Pulse,expired monthly,2023-01-01,2023-04-12,101,32.12
3180,298DYRD627,RetroReel,expired annual,2023-01-01,2023-03-29,87,120.01
3181,298EDWT074,CineQuest,expired monthly,2023-01-01,2023-04-17,106,47.96
3182,298ERAH292,Pulse,expired annual,2023-01-01,2023-05-09,128,49.99
3183,298HHFT363,Pulse,expired monthly,2023-01-01,2023-02-17,47,15.98
3184,298KHWN795,CineQuest,paid monthly,2023-02-01,2023-06-05,124,59.95
3185,298MWJA605,CineQuest,expired monthly,2023-01-01,2023-01-24,23,11.99
3186,298NNSC015,CineQuest,expired monthly,2023-01-01,2023-03-08,66,36.03
3187,298ONXE479,RetroReel,expired monthly,2023-01-01,2023-04-15,104,120.0
3188,298OUFL955,CineQuest,expired annual,2023-01-01,2023-05-14,133,60.0
3189,298SLNT729,CineQuest,expired monthly,2023-01-01,2023-01-18,17,12.0
3190,299CRSR983,ChillStream,expired monthly,2023-01-01,2023-01-08,7,25.0
3191,299FFXW326,Pulse,expired annual,2023-01-01,2023-03-26,84,50.02
3192,299FQWK153,CineQuest,expired monthly,2023-01-01,2023-01-23,22,11.99
3193,299FQWK153,CineQuest,paid monthly,2023-02-05,2023-03-21,44,36.01
3194,299GKAQ140,RetroReel,expired monthly,2023-01-01,2023-01-10,9,30.0
3195,299JSSC691,CineQuest,expired monthly,2023-01-01,2023-01-13,12,12.02
3196,299KEGK116,LimeLight,expired monthly,2023-01-01,2023-03-14,72,59.94
3197,299KVPX840,RetroReel,expired monthly,2023-01-01,2023-04-05,94,120.04
3198,299MZHL850,ChillStream,expired monthly,2023-01-01,2023-06-10,160,150.06
3199,299NRMF658,LimeLight,expired monthly,2023-01-01,2023-03-02,60,39.98
3200,299QYLI740,CineQuest,expired monthly,2023-01-01,2023-02-19,49,23.98
3201,299VARY171,CineQuest,expired annual,2023-01-01,2023-05-30,149,60.01
3202,299ZDPZ584,ChillStream,expired monthly,2023-01-01,2023-03-21,79,75.0
3203,300BGIB053,LimeLight,expired monthly,2023-01-01,2023-01-24,23,20.0
3204,300BVBU323,RetroReel,expired monthly,2023-01-01,2023-02-20,50,60.0
3205,300BXJS877,RetroReel,expired annual,2023-01-01,2023-06-28,178,119.99
3206,300CNJW396,Pulse,expired monthly,2023-01-01,2023-05-26,145,40.0
3207,300JZNI726,RetroReel,expired monthly,2023-01-01,2023-06-14,164,180.0
3208,300OSCG765,CineQuest,expired monthly,2023-01-01,2023-03-07,65,36.03
3209,300QOHA197,RetroReel,expired monthly,2023-01-01,2023-04-07,96,120.0
3210,300RKFK700,LimeLight,expired monthly,2023-01-01,2023-05-11,130,100.05000000000001
3211,300SMUN263,ChillStream,expired monthly,2023-01-01,2023-01-20,19,25.0
3212,300TXEH589,Pulse,expired monthly,2023-01-01,2023-02-25,55,16.0
3213,300ZBIL810,Pulse,paid monthly,2023-02-24,2023-06-02,98,31.96
3214,300ZHKC021,Pulse,expired monthly,2023-01-01,2023-02-09,39,16.0
3215,301CSTS698,LimeLight,expired monthly,2023-01-01,2023-04-14,103,79.96
3216,301FFBA541,LimeLight,expired monthly,2023-01-01,2023-05-12,131,99.9
3217,301FGQT787,LimeLight,paid monthly,2023-04-12,2023-05-30,48,40.0
3218,301IAVF069,Pulse,expired monthly,2023-01-01,2023-06-26,176,48.12
3219,301IXMT757,LimeLight,expired monthly,2023-01-01,2023-05-28,147,100.0
3220,301KVKE605,CineQuest,paid annual,2023-05-07,2023-06-02,26,60.01
3221,301MWNY432,CineQuest,expired annual,2023-01-01,2023-05-22,141,60.0
3222,301NCLR247,ChillStream,expired monthly,2023-01-01,2023-06-09,159,150.0
3223,301NRXA266,RetroReel,paid monthly,2023-01-19,2023-05-23,124,150.1
3224,301XJQG412,CineQuest,expired monthly,2023-01-01,2023-02-21,51,24.0
3225,302AFGR194,CineQuest,expired annual,2023-01-01,2023-01-04,3,60.01
3226,302AOCX355,CineQuest,expired monthly,2023-01-01,2023-01-07,6,12.01
3227,302CGMV732,LimeLight,expired monthly,2023-01-01,2023-04-03,92,80.04
3228,302DRWH903,LimeLight,expired monthly,2023-01-01,2023-01-31,30,20.01
