,Unnamed: 0,ID,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,OverallScore,RevenueCluster,last_6m_REVENUE,LTVCluster,BRAND_ChillStream,BRAND_CineQuest,BRAND_LimeLight,BRAND_Pulse,BRAND_RetroReel,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
4719,5067,114JASU652,0,21.204819277108435,1,2,0,2,0,58.795180722891565,0,0,0,1,0,0,0,1,0
4720,5069,114JVAI833,0,59.5018904109589,1,2,0,4,2,60.488109589041095,0,0,0,0,0,1,0,0,1
4721,5070,114KPXM429,0,106.39783333333334,1,2,0,5,3,105.22216666666668,1,0,1,0,0,0,1,0,0
4722,5071,114KQRM048,0,29.23458167330677,3,2,2,4,0,78.67541832669323,0,0,1,0,0,0,0,0,1
4723,5072,114KQRM048,0,24.794520547945208,3,2,2,4,0,25.205479452054792,0,0,0,0,1,0,0,0,1
4724,5073,114KQRM048,0,179.13032967032964,3,2,2,8,4,91.0496703296703,1,0,0,0,0,1,1,0,0
4725,5074,114LSMA386,0,40.013333333333335,1,2,0,3,1,80.02666666666667,0,0,0,0,0,1,0,0,1
4726,5075,114NRNK572,0,29.74846575342466,1,2,0,2,0,30.24153424657534,0,0,1,0,0,0,0,1,0
4727,5076,114OEBL224,0,40.84373949579832,1,2,0,3,1,79.16626050420169,0,0,0,0,0,1,0,0,1
4728,5077,114OQSD160,0,146.27697478991595,1,2,0,6,4,153.84302521008405,2,1,0,0,0,0,1,0,0
4729,5078,114PPOT411,0,92.54863924050632,1,2,0,4,2,127.34136075949364,1,0,0,1,0,0,0,0,1
4730,5079,114PQCT631,133,0.0,1,0,0,0,0,180.06,2,0,0,0,0,1,0,1,0
4731,5080,114PUDF541,0,164.5652225519288,1,2,0,6,4,195.5547774480712,2,0,0,0,0,1,1,0,0
4732,5081,114QHPK660,49,32.03999999999999,1,1,0,2,1,24.0,0,0,0,0,1,0,0,1,0
4733,5083,114RWUH895,0,110.38725663716814,1,2,0,5,3,129.49274336283185,1,0,0,1,0,0,1,0,0
4734,5084,114SIIK157,0,119.013698630137,1,2,0,5,3,120.986301369863,1,0,0,1,0,0,1,0,0
4735,5085,114SXLI572,0,73.60758928571428,1,2,0,4,2,178.4424107142857,2,0,1,0,0,0,0,0,1
4736,5086,114UPDH457,0,170.8603448275862,1,2,0,6,4,189.4996551724138,2,0,0,0,0,1,1,0,0
4737,5087,114XCXP215,0,178.4610410958904,1,2,0,6,4,181.4189589041096,2,0,0,0,0,1,1,0,0
4738,5088,114XDTO992,0,148.70761643835615,2,2,1,7,4,151.17238356164384,2,1,0,0,0,0,1,0,0
4739,5090,114ZJEU249,0,93.31737556561087,1,2,0,4,2,20.622624434389135,0,0,0,0,1,0,0,0,1
4740,5092,114ZTQJ424,0,49.58408219178082,1,2,0,3,1,50.40591780821917,0,1,0,0,0,0,0,0,1
4741,5094,115BBBZ973,0,24.804438356164383,2,2,1,3,0,25.215561643835617,0,0,0,0,1,0,0,0,1
4742,5095,115CCEY682,0,148.76712328767124,2,2,1,7,4,151.23287671232876,2,1,0,0,0,0,1,0,0
4743,5096,115CCEY682,0,55.19965909090909,2,2,1,4,1,124.7103409090909,1,0,0,1,0,0,0,0,1
4744,5097,115CDLM607,0,8.409090909090908,1,2,0,2,0,41.59090909090909,0,0,0,0,1,0,0,1,0
4745,5098,115CJXM328,0,12.487611940298509,1,2,0,2,0,45.52238805970149,0,0,0,0,1,0,0,1,0
4746,5099,115CKBY791,0,74.22680412371135,1,2,0,4,2,125.77319587628864,1,0,0,1,0,0,0,0,1
4747,5100,115DKBV510,0,42.43816254416961,1,2,0,3,1,77.66183745583038,0,0,1,0,0,0,0,0,1
4748,5101,115DSEI636,0,208.0948245614036,1,2,0,6,4,116.8751754385965,1,1,0,0,0,0,1,0,0
4749,5102,115DVMR082,0,178.4610410958904,1,2,0,6,4,181.4189589041096,2,0,0,0,0,1,1,0,0
4750,5103,115EPVP778,121,24.02000000000001,1,0,0,0,0,179.34,2,0,1,0,0,0,0,1,0
4751,5104,115EWFD646,0,90.59189710610931,1,2,0,4,2,129.51810289389067,1,0,0,1,0,0,0,0,1
4752,5105,115FESD302,0,29.753424657534246,1,2,0,2,0,30.246575342465757,0,0,1,0,0,0,0,1,0
4753,5106,115FXJH133,0,47.6054794520548,1,2,0,3,1,48.394520547945206,0,0,0,0,1,0,0,0,1
4754,5107,115GCLL727,0,19.9209486166008,1,2,0,2,0,52.0790513833992,0,0,0,0,1,0,0,1,0
4755,5108,115IKKB838,0,67.54518950437318,1,2,0,4,2,60.454810495626816,0,0,0,0,1,0,0,0,1
4756,5109,115IQTA645,0,133.23337837837838,1,2,0,5,3,48.62662162162164,0,0,0,1,0,0,1,0,0
4757,5110,115IRNG429,0,29.75838356164384,1,2,0,2,0,30.25161643835616,0,0,1,0,0,0,0,1,0
4758,5111,115LGHC647,0,82.90456431535269,1,2,0,4,2,97.09543568464731,1,0,0,1,0,0,0,0,1
4759,5112,115NIFN993,127,65.94,1,0,0,2,2,6.02,0,0,0,0,1,0,0,1,0
4760,5114,115OGTH320,0,57.08955223880597,2,2,1,4,1,122.91044776119404,1,0,0,1,0,0,0,0,1
4761,5115,115OGTH320,0,175.00964383561643,2,2,1,7,4,177.91035616438353,2,0,0,0,0,1,1,0,0
4762,5116,115OPLQ005,0,39.67123287671233,1,2,0,3,1,40.32876712328767,0,0,0,1,0,0,0,0,1
4763,5117,115ORIQ490,0,49.589041095890416,2,2,1,4,1,50.410958904109584,0,1,0,0,0,0,0,0,1
4764,5118,115ORIQ490,0,46.447906976744186,2,2,1,4,1,61.51209302325582,0,0,1,0,0,0,0,0,1
4765,5119,115PHXK544,0,56.13733082706767,1,2,0,3,1,123.77266917293232,1,0,0,1,0,0,0,0,1
4766,5120,115QHBW700,0,8.795811518324609,1,2,0,2,0,201.2041884816754,2,0,0,0,0,1,0,1,0
4767,5121,115QJLE822,0,47.54597260273973,1,2,0,3,1,48.33402739726028,0,0,0,0,1,0,0,0,1
4768,5122,115RBZD661,68,81.28,1,1,0,3,2,201.28,2,0,1,0,0,0,0,0,1
4769,5123,115RQVI859,0,209.26947976878617,1,2,0,6,4,190.7705202312139,2,0,0,1,0,0,1,0,0
4770,5124,115TKJE150,0,119.013698630137,1,2,0,5,3,120.986301369863,1,0,0,1,0,0,1,0,0
4771,5125,115TYHK436,0,178.98280575539565,2,2,1,7,4,104.00719424460432,1,1,0,0,0,0,1,0,0
4772,5126,115TYHK436,0,32.34275862068965,2,2,1,4,1,63.77724137931035,0,0,0,0,1,0,0,0,1
4773,5127,115UOSU586,0,29.74846575342466,1,2,0,2,0,30.24153424657534,0,0,1,0,0,0,0,1,0
4774,5128,115VVBW981,0,116.35714285714286,1,2,0,5,3,63.64285714285714,0,0,0,1,0,0,1,0,0
4775,5129,115WDBV495,0,27.11407942238268,1,2,0,2,0,52.78592057761733,0,0,0,0,1,0,0,1,0
4776,5130,115WWPJ024,0,39.66131506849315,1,2,0,3,1,40.31868493150685,0,0,0,1,0,0,0,0,1
4777,5131,115XAPA831,0,36.21206666666667,1,2,0,3,1,23.80793333333333,0,0,1,0,0,0,0,0,1
4778,5132,115XCDM133,0,34.53507633587786,1,2,0,3,1,15.45492366412214,0,0,0,0,1,0,0,0,1
4779,5133,115XWHE143,0,49.58408219178082,1,2,0,3,1,50.40591780821917,0,1,0,0,0,0,0,0,1
4780,5135,115YETJ877,0,29.75838356164384,3,2,2,4,0,30.25161643835616,0,0,1,0,0,0,0,0,1
4781,5136,115YETJ877,0,53.6779359430605,3,2,2,5,1,10.752064056939505,0,0,0,0,1,0,1,0,0
4782,5138,115YIGY465,0,24.794520547945208,1,2,0,2,0,25.205479452054792,0,0,0,0,1,0,0,1,0
4783,5139,115YMTM816,102,60.0,1,1,0,3,2,120.06,1,0,0,1,0,0,0,0,1
4784,5140,115YPMR778,0,178.58005479452055,1,2,0,6,4,181.53994520547943,2,0,0,0,0,1,1,0,0
4785,5141,116BVXT101,0,148.70761643835615,1,2,0,6,4,151.17238356164384,2,1,0,0,0,0,1,0,0
4786,5142,116DFIJ803,0,62.84338582677165,1,2,0,4,2,161.97661417322834,2,1,0,0,0,0,0,0,1
4787,5143,116EWRF196,0,178.58005479452055,1,2,0,6,4,181.53994520547943,2,0,0,0,0,1,1,0,0
4788,5144,116GBJB236,0,109.17546961325966,1,2,0,5,3,64.16453038674034,0,0,0,0,1,0,1,0,0
4789,5145,116GIOR894,0,7.913961038961039,1,2,0,2,0,11.58603896103896,0,0,1,0,0,0,0,1,0
4790,5146,116HBIO322,0,24.78956164383562,1,2,0,2,0,25.200438356164383,0,0,0,0,1,0,0,1,0
4791,5147,116HFZT805,0,2.210894736842105,1,2,0,2,0,57.79910526315789,0,0,1,0,0,0,0,1,0
4792,5148,116HMZU195,0,148.8266301369863,1,2,0,6,4,151.2933698630137,2,1,0,0,0,0,1,0,0
4793,5149,116HOQE062,0,178.4610410958904,1,2,0,6,4,181.4189589041096,2,0,0,0,0,1,1,0,0
4794,5151,116IDYH604,0,87.60957236842106,1,2,0,4,2,132.50042763157896,1,0,0,1,0,0,0,0,1
4795,5152,116IJTS310,0,77.7431906614786,1,2,0,4,2,192.2568093385214,2,0,0,0,0,1,0,0,1
4796,5153,116IUYW951,141,16.0,1,0,0,0,0,24.6,0,0,0,0,1,0,0,1,0
4797,5154,116JHMD216,0,19.10819277108434,1,2,0,2,0,52.98180722891566,0,0,0,0,1,0,0,1,0
4798,5155,116JHTF924,0,65.35602888086642,4,2,2,6,2,34.66397111913358,0,1,0,0,0,0,1,0,0
4799,5156,116JHTF924,0,29.75838356164384,4,2,2,4,0,30.25161643835616,0,0,1,0,0,0,0,0,1
4800,5157,116JHTF924,0,119.07320547945206,4,2,2,7,3,121.04679452054796,1,0,0,1,0,0,1,0,0
4801,5159,116KLZX918,0,118.88765217391304,2,2,1,6,3,119.81234782608695,1,0,1,0,0,0,1,0,0
4802,5160,116KLZX918,12,179.95,2,2,1,7,4,20.01,0,0,0,1,0,0,1,0,0
4803,5161,116LCET697,0,2.258064516129032,1,2,0,2,0,137.74193548387098,1,0,0,1,0,0,0,1,0
4804,5162,116MMIO681,0,24.7994794520548,1,2,0,2,0,25.210520547945205,0,0,0,0,1,0,0,1,0
4805,5163,116NSKN769,38,193.93,1,1,0,5,4,99.99,1,1,0,0,0,0,1,0,0
4806,5164,116NWAT968,0,15.924170616113743,1,2,0,2,0,104.07582938388626,1,0,0,0,0,1,0,1,0
4807,5165,116OJBV643,0,29.76334246575343,1,2,0,2,0,30.25665753424657,0,0,1,0,0,0,0,1,0
4808,5166,116OZVU881,0,24.804438356164383,1,2,0,2,0,25.215561643835617,0,0,0,0,1,0,0,1,0
4809,5167,116PAGR484,0,54.28270096463023,1,2,0,3,1,77.60729903536978,0,0,1,0,0,0,0,0,1
4810,5168,116PUQQ618,0,70.96856209150326,1,2,0,4,2,49.01143790849673,0,0,1,0,0,0,0,0,1
4811,5170,116ROQW521,0,17.781690140845072,2,2,1,3,0,32.21830985915493,0,0,0,0,1,0,0,0,1
4812,5171,116SPCA200,0,21.85518987341772,1,2,0,2,0,74.06481012658227,0,0,1,0,0,0,0,1,0
4813,5172,116XVOP048,83,79.92000000000002,1,1,0,3,2,31.98,0,0,0,1,0,0,0,0,1
4814,5173,117AHIY128,0,2.5668449197860963,1,2,0,2,0,117.43315508021392,1,0,0,0,0,1,0,1,0
4815,5174,117AMIN629,0,47.28476821192053,1,2,0,3,1,72.71523178807948,0,0,0,0,0,1,0,0,1
4816,5175,117CSXY090,0,24.78956164383562,1,2,0,2,0,25.200438356164383,0,0,0,0,1,0,0,1,0
4817,5176,117DZOQ298,0,148.70761643835615,2,2,1,7,4,151.17238356164384,2,1,0,0,0,0,1,0,0
4818,5178,117EHZE047,75,120.08,1,1,0,4,3,120.01,1,0,0,0,0,1,0,0,1
4819,5179,117EOFW171,24,99.99,1,2,0,5,3,100.0,1,1,0,0,0,0,1,0,0
4820,5180,117GAUS031,24,90.08,1,2,0,4,2,24.02,0,0,1,0,0,0,0,0,1
4821,5182,117HXOJ315,0,60.31825,1,2,0,4,2,59.65175,0,0,0,0,1,0,0,0,1
4822,5184,117ISTB916,0,60.55830508474576,2,2,1,5,2,52.88169491525424,0,0,0,0,1,0,1,0,0
4823,5185,117JVDI824,0,193.332794520548,1,2,0,6,4,196.53720547945204,2,0,0,0,0,1,1,0,0
4824,5186,117LBEY687,1,120.02,1,2,0,5,3,53.21,0,0,1,0,0,0,1,0,0
4825,5187,117LKGC608,0,39.67619178082192,1,2,0,3,1,40.33380821917808,0,0,0,1,0,0,0,0,1
4826,5188,117LLTK033,97,143.91,1,1,0,4,3,232.51,2,0,1,0,0,0,0,0,1
4827,5189,117MNNP328,120,8.0,1,0,0,0,0,48.0,0,0,0,0,1,0,0,1,0
4828,5190,117OPKB563,0,49.58408219178082,1,2,0,3,1,50.40591780821917,0,1,0,0,0,0,0,0,1
4829,5191,117OXEQ443,0,119.013698630137,1,2,0,5,3,120.986301369863,1,0,0,1,0,0,1,0,0
4830,5192,117PBQQ830,0,38.58288590604027,1,2,0,3,1,61.397114093959736,0,1,0,0,0,0,0,0,1
4831,5193,117PYCA668,33,45.52000000000001,1,2,0,3,1,32.04,0,0,0,0,1,0,0,0,1
4832,5194,117RFDV971,0,22.06329545454545,1,2,0,2,0,49.84670454545454,0,0,0,0,1,0,0,1,0
4833,5195,117RSJJ414,0,178.5205479452055,1,2,0,6,4,181.4794520547945,2,0,0,0,0,1,1,0,0
4834,5196,117SFQA401,0,178.4610410958904,1,2,0,6,4,181.4189589041096,2,0,0,0,0,1,1,0,0
4835,5197,117SPOU898,0,5.764705882352941,1,2,0,2,0,50.23529411764706,0,0,0,0,1,0,0,1,0
4836,5198,117UFVJ405,0,24.7994794520548,1,2,0,2,0,25.210520547945205,0,0,0,0,1,0,0,1,0
4837,5199,117UKWA626,0,47.664986301369865,1,2,0,3,1,48.45501369863014,0,0,0,0,1,0,0,0,1
4838,5200,117UXFK719,0,32.16313725490196,1,2,0,3,1,43.07686274509804,0,0,1,0,0,0,0,0,1
4839,5201,117WRAD754,0,59.511808219178086,1,2,0,4,2,60.49819178082192,0,0,0,0,0,1,0,0,1
4840,5202,117XSBF126,0,59.50684931506849,1,2,0,4,2,60.49315068493151,0,0,0,0,0,1,0,0,1
4841,5203,117XVHV514,171,0.0,1,0,0,0,0,24.6,0,0,0,0,1,0,0,1,0
4842,5204,117XYAE114,0,316.46810810810814,1,2,0,7,5,101.72189189189186,1,1,0,0,0,0,1,0,0
4843,5205,117YUUF156,0,54.02084577114428,1,2,0,3,1,5.9691542288557216,0,0,1,0,0,0,0,0,1
4844,5206,117YWWY439,0,67.65509345794392,2,2,1,5,2,88.12490654205608,1,0,0,1,0,0,1,0,0
4845,5208,117ZCPN349,0,39.79467105263158,1,2,0,3,1,60.185328947368426,0,1,0,0,0,0,0,0,1
4846,5209,117ZGXI751,0,39.66627397260274,1,2,0,3,1,40.32372602739726,0,0,0,1,0,0,0,0,1
4847,5210,117ZHUI390,0,71.46772602739726,1,2,0,4,2,72.65227397260274,0,0,1,0,0,0,0,0,1
4848,5211,117ZNVT487,0,39.67123287671233,1,2,0,3,1,40.32876712328767,0,0,0,1,0,0,0,0,1
4849,5212,118AIJF597,0,71.28920547945206,1,2,0,4,2,72.47079452054795,0,0,1,0,0,0,0,0,1
4850,5213,118DJRD206,0,4.496884422110552,1,2,0,2,0,51.433115577889446,0,0,0,0,1,0,0,1,0
4851,5214,118EXIE740,0,135.68966666666668,1,2,0,5,3,44.23033333333333,0,0,1,0,0,0,1,0,0
4852,5215,118EYCA552,0,18.229166666666664,1,2,0,2,0,31.770833333333336,0,0,0,0,1,0,0,1,0
4853,5216,118FGES983,0,67.40247524752475,1,2,0,4,2,22.967524752475256,0,0,0,0,1,0,0,0,1
4854,5217,118FWCG407,0,23.21608040201005,1,2,0,2,0,36.78391959798995,0,0,1,0,0,0,0,1,0
4855,5218,118GXPJ479,0,29.76334246575343,1,2,0,2,0,30.25665753424657,0,0,1,0,0,0,0,1,0
4856,5219,118HWXY605,0,179.07065934065938,1,2,0,6,4,181.0493406593407,2,0,0,0,0,1,1,0,0
4857,5220,118JGUL104,0,45.964082191780825,1,2,0,3,1,46.72591780821917,0,0,0,0,0,1,0,0,1
4858,5221,118JHRN391,0,53.85990963855421,1,2,0,3,1,66.15009036144579,0,0,0,0,0,1,0,0,1
4859,5222,118LJJW315,0,47.6054794520548,1,2,0,3,1,48.394520547945206,0,0,0,0,1,0,0,0,1
4860,5223,118MDCJ573,0,178.58005479452058,1,2,0,6,4,181.53994520547948,2,0,0,0,0,1,1,0,0
4861,5224,118MGWX886,0,59.63855421686748,1,2,0,4,2,165.36144578313252,2,1,0,0,0,0,0,0,1
4862,5225,118MVLW190,0,36.99327731092438,1,2,0,3,1,123.08672268907564,1,0,0,1,0,0,0,0,1
4863,5226,118NHQI254,0,178.4610410958904,1,2,0,6,4,181.4189589041096,2,0,0,0,0,1,1,0,0
4864,5229,118OYPA655,0,77.4233698630137,1,2,0,4,2,78.70663013698629,0,0,1,0,0,0,0,0,1
4865,5230,118PLGB146,0,212.045625,1,2,0,6,4,106.734375,1,0,0,0,0,1,1,0,0
4866,5231,118POVB905,0,71.46772602739726,1,2,0,4,2,72.65227397260274,0,0,1,0,0,0,0,0,1
4867,5232,118PYRT028,0,18.33692307692308,1,2,0,2,0,100.85307692307693,1,0,0,0,1,0,0,1,0
4868,5234,118RDEU709,17,37.78,1,2,0,3,1,50.0,0,0,0,0,1,0,0,0,1
4869,5235,118RTCO117,0,1.7777777777777777,1,2,0,2,0,54.22222222222222,0,0,0,0,1,0,0,1,0
4870,5236,118SNKY636,0,49.589041095890416,2,2,1,4,1,50.410958904109584,0,1,0,0,0,0,0,0,1
4871,5237,118SNKY636,0,118.89468493150686,2,2,1,6,3,120.86531506849316,1,0,0,1,0,0,1,0,0
4872,5238,118SPCB538,0,53.37574468085107,1,2,0,3,1,29.78425531914894,0,1,0,0,0,0,0,0,1
4873,5239,118TSAC726,0,40.869565217391305,1,2,0,3,1,159.1304347826087,2,1,0,0,0,0,0,0,1
4874,5240,118TZDC526,0,53.06951754385966,1,2,0,3,1,13.780482456140348,0,0,0,0,1,0,0,0,1
4875,5241,118UNPE695,0,178.58005479452055,1,2,0,6,4,181.53994520547943,2,0,0,0,0,1,1,0,0
4876,5242,118UQTW380,116,24.0,1,0,0,0,0,59.95,0,0,1,0,0,0,0,1,0
4877,5243,118UXHN401,0,49.58408219178082,1,2,0,3,1,50.40591780821917,0,1,0,0,0,0,0,0,1
4878,5244,118XTNI934,0,39.67123287671233,1,2,0,3,1,40.32876712328767,0,0,0,1,0,0,0,0,1
4879,5245,118XXQR648,92,112.37999999999998,1,1,0,4,3,40.0,0,0,0,0,1,0,0,0,1
4880,5246,118XYCW786,28,47.88000000000001,1,2,0,3,1,50.01,0,0,0,0,1,0,0,0,1
4881,5247,118YCZL749,0,128.99597260273973,1,2,0,5,3,131.13402739726027,1,0,0,1,0,0,1,0,0
4882,5248,118YUCC679,58,84.44,1,1,0,3,2,60.0,0,0,1,0,0,0,0,0,1
4883,5249,118YVPO133,0,148.76712328767124,1,2,0,6,4,151.23287671232876,2,1,0,0,0,0,1,0,0
4884,5250,119CUXV951,0,55.31428571428572,1,2,0,3,1,76.68571428571428,0,0,1,0,0,0,0,0,1
4885,5251,119DXAT340,0,64.15448275862069,1,2,0,4,2,84.96551724137932,1,0,0,0,1,0,0,0,1
4886,5252,119EAHD931,0,39.67123287671233,1,2,0,3,1,40.32876712328767,0,0,0,1,0,0,0,0,1
4887,5253,119EUKZ279,0,193.4617260273973,1,2,0,6,4,196.66827397260275,2,0,0,0,0,1,1,0,0
4888,5254,119EUOT359,13,549.69,1,2,0,7,5,125.05,1,1,0,0,0,0,1,0,0
4889,5256,119GCRJ703,0,39.67123287671233,1,2,0,3,1,40.32876712328767,0,0,0,1,0,0,0,0,1
4890,5257,119GJGN486,0,178.5205479452055,1,2,0,6,4,181.4794520547945,2,0,0,0,0,1,1,0,0
4891,5258,119HCGN206,0,13.273208556149733,2,2,1,3,0,58.70679144385027,0,0,1,0,0,0,0,0,1
4892,5259,119HCGN206,18,64.08,2,2,1,5,2,20.15,0,0,0,0,1,0,1,0,0
4893,5260,119HQMP833,0,174.1482142857143,1,2,0,6,4,13.93178571428571,0,0,1,0,0,0,1,0,0
4894,5261,119IEXZ994,0,178.58005479452055,1,2,0,6,4,181.53994520547943,2,0,0,0,0,1,1,0,0
4895,5262,119IGGC859,0,18.12137096774193,1,2,0,2,0,51.01862903225806,0,0,0,1,0,0,0,1,0
4896,5263,119IVZV942,0,49.16858638743455,1,2,0,3,1,68.22141361256544,0,0,0,0,1,0,0,0,1
4897,5264,119IZFD591,0,12.53731343283582,1,2,0,2,0,127.46268656716418,1,0,0,1,0,0,0,1,0
4898,5265,119JTKR014,0,71.79200772200772,1,2,0,4,2,30.937992277992265,0,0,0,0,1,0,0,0,1
4899,5266,119JUQI952,0,2.630294117647059,1,2,0,2,0,176.22970588235296,2,0,0,0,0,1,0,1,0
4900,5267,119KQWA151,157,19.99000000000001,1,0,0,0,0,60.0,0,0,0,1,0,0,0,1,0
4901,5268,119KUCI954,0,15.546558704453442,1,2,0,2,0,44.45344129554656,0,0,1,0,0,0,0,1,0
4902,5269,119LAPW927,0,119.013698630137,1,2,0,5,3,120.986301369863,1,0,0,1,0,0,1,0,0
4903,5270,119LIWB448,0,87.17227722772279,1,2,0,4,2,132.93772277227723,1,0,0,1,0,0,0,0,1
4904,5271,119LJYX293,0,148.8266301369863,1,2,0,6,4,151.2933698630137,2,1,0,0,0,0,1,0,0
4905,5272,119LWTX796,0,178.40153424657535,1,2,0,6,4,181.35846575342464,2,0,0,0,0,1,1,0,0
4906,5273,119MBDU922,0,97.00612612612612,1,2,0,5,3,95.27387387387388,1,0,1,0,0,0,1,0,0
4907,5274,119MLHC518,0,24.7994794520548,1,2,0,2,0,25.210520547945205,0,0,0,0,1,0,0,1,0
4908,5275,119MYUL998,0,17.574356164383563,2,2,1,3,0,17.865643835616435,0,0,1,0,0,0,0,0,1
4909,5276,119MYUL998,0,119.07320547945206,2,2,1,6,3,121.04679452054796,1,0,0,1,0,0,1,0,0
4910,5277,119OAQF623,0,71.34871232876712,3,2,2,6,2,72.53128767123287,0,0,1,0,0,0,1,0,0
4911,5278,119OAQF623,0,84.9211,3,2,2,6,2,52.7589,0,0,0,1,0,0,1,0,0
4912,5279,119OAQF623,0,181.8179079497908,3,2,2,8,4,58.26209205020922,0,0,0,0,0,1,1,0,0
4913,5280,119PIYQ847,73,106.69,1,1,0,4,3,74.64,0,0,0,1,0,0,0,0,1
4914,5281,119PLXG205,0,119.13271232876713,1,2,0,5,3,121.10728767123288,1,0,0,1,0,0,1,0,0
4915,5282,119PQXQ316,0,192.8453038674033,1,2,0,6,4,197.15469613259668,2,0,0,0,0,1,1,0,0
4916,5283,119PXVT069,68,60.0,1,1,0,3,2,154.57999999999998,2,0,1,0,0,0,0,0,1
4917,5284,119QJNU389,0,161.16438356164383,1,2,0,6,4,163.83561643835617,2,1,0,0,0,0,1,0,0
4918,5285,119QMJV183,0,62.6323828125,1,2,0,4,2,31.7176171875,0,0,0,0,1,0,0,0,1
4919,5286,119RNPR429,0,29.74846575342466,1,2,0,2,0,30.24153424657534,0,0,1,0,0,0,0,1,0
4920,5287,119ROZO932,0,38.95404255319149,1,2,0,3,1,48.82595744680851,0,0,0,0,1,0,0,0,1
4921,5288,119SXMM364,0,39.67123287671233,1,2,0,3,1,40.32876712328767,0,0,0,1,0,0,0,0,1
4922,5289,119TOUD315,0,24.7994794520548,1,2,0,2,0,25.210520547945205,0,0,0,0,1,0,0,1,0
4923,5290,119TXKM051,40,71.96000000000001,1,1,0,3,2,6.34,0,0,1,0,0,0,0,0,1
4924,5291,119VEAF148,84,50.0,1,1,0,2,1,16.02,0,0,0,0,1,0,0,1,0
4925,5292,119VNYU934,0,29.455890410958904,1,2,0,2,0,29.94410958904109,0,1,0,0,0,0,0,1,0
4926,5293,119ZDMM392,15,0.0,1,2,0,2,0,50.01,0,0,0,0,1,0,0,1,0
4927,5294,119ZGLV361,0,147.6368979591837,1,2,0,6,4,52.20310204081633,0,1,0,0,0,0,1,0,0
4928,5295,119ZMFY530,0,39.66627397260274,1,2,0,3,1,40.32372602739726,0,0,0,1,0,0,0,0,1
4929,5296,119ZTUG820,0,5.764705882352941,1,2,0,2,0,50.23529411764706,0,0,0,0,1,0,0,1,0
4930,5297,120AFJO129,0,110.05917159763314,1,2,0,5,3,129.94082840236686,1,0,0,1,0,0,1,0,0
4931,5298,120AOUQ467,4,252.75,3,2,2,9,5,57.19,0,1,0,0,0,0,1,0,0
4932,5299,120AOUQ467,0,119.013698630137,3,2,2,7,3,120.986301369863,1,0,0,1,0,0,1,0,0
4933,5300,120AOUQ467,0,178.5205479452055,3,2,2,8,4,181.4794520547945,2,0,0,0,0,1,1,0,0
4934,5301,120AQMY408,0,47.6054794520548,1,2,0,3,1,48.394520547945206,0,0,0,0,1,0,0,0,1
4935,5302,120BEGX483,0,71.40821917808219,3,2,2,6,2,72.59178082191781,0,0,1,0,0,0,1,0,0
4936,5303,120BEGX483,0,120.26578073089702,3,2,2,7,3,79.73421926910298,0,0,0,1,0,0,1,0,0
4937,5304,120BEGX483,0,0.0,3,2,2,4,0,0.0,0,0,0,0,0,1,0,0,1
4938,5305,120BFFB454,0,129.800796812749,1,2,0,5,3,50.19920318725099,0,0,0,1,0,0,1,0,0
4939,5306,120BNMJ538,0,51.57260273972603,1,2,0,3,1,52.42739726027397,0,0,0,0,1,0,0,0,1
4940,5307,120CMEK189,0,101.87835680751176,1,2,0,5,3,66.05164319248826,0,0,1,0,0,0,1,0,0
4941,5308,120COPP895,0,49.589041095890416,1,2,0,3,1,50.410958904109584,0,1,0,0,0,0,0,0,1
4942,5309,120DGCN123,0,219.73076923076923,1,2,0,6,4,5.199230769230752,0,0,0,0,1,0,1,0,0
4943,5310,120FXEI298,0,53.55029585798816,1,2,0,3,1,46.44970414201184,0,0,0,0,1,0,0,0,1
4944,5311,120GJTS896,0,38.90243902439025,1,2,0,3,1,49.09756097560975,0,0,0,0,1,0,0,0,1
4945,5312,120GOOJ722,0,49.589041095890416,1,2,0,3,1,50.410958904109584,0,1,0,0,0,0,0,0,1
4946,5313,120HDQK894,0,47.6054794520548,1,2,0,3,1,48.394520547945206,0,0,0,0,1,0,0,0,1
4947,5314,120HUYD582,0,66.4483406113537,1,2,0,4,2,17.621659388646293,0,0,1,0,0,0,0,0,1
4948,5315,120IBRM613,0,172.67441860465118,1,2,0,6,4,97.32558139534882,1,0,0,0,0,1,1,0,0
4949,5316,120IRMG426,0,411.0534482758621,1,2,0,7,5,189.43655172413796,2,0,0,0,0,1,1,0,0
4950,5318,120JEIC864,0,77.22666666666666,1,2,0,4,2,18.77333333333334,0,0,1,0,0,0,0,0,1
4951,5319,120KRAZ308,0,113.68910313901344,1,2,0,5,3,46.370896860986534,0,0,0,1,0,0,1,0,0
4952,5320,120KSOR737,0,49.594,1,2,0,3,1,50.416,0,1,0,0,0,0,0,0,1
4953,5321,120LHJI345,0,77.29443835616438,1,2,0,4,2,78.5755616438356,0,0,1,0,0,0,0,0,1
4954,5322,120MQHH840,0,117.88306849315067,1,2,0,5,3,119.8369315068493,1,0,0,1,0,0,1,0,0
4955,5323,120MTEW019,0,68.82714285714286,1,2,0,4,2,80.11285714285715,0,0,0,0,1,0,0,0,1
4956,5324,120NJDH140,0,77.35890410958905,1,2,0,4,2,78.64109589041095,0,0,1,0,0,0,0,0,1
