,ID,BRAND,RECENCY,FREQUENCY,REVENUE,SUB,DATE
2006,193RDWN026,ChillStream,31,1,100.0,['expired annual'],2023-05-30
2007,193ZBYC214,CineQuest,22,1,36.0,['paid monthly'],2023-06-08
2008,194AMSX838,CineQuest,137,1,23.98,['expired monthly'],2023-02-13
2009,194BFTC947,Pulse,85,1,50.01,['expired annual'],2023-04-06
2010,194CGQK593,CineQuest,58,1,60.0,['expired monthly'],2023-05-03
2011,194CKLV308,ChillStream,84,1,99.96,['expired monthly'],2023-04-07
2012,194ETAI422,CineQuest,107,1,36.03,['expired monthly'],2023-03-15
2013,194LYKK959,LimeLight,30,1,100.05000000000001,['expired monthly'],2023-05-31
2014,194MCQO759,CineQuest,52,1,59.95,['expired monthly'],2023-05-09
2015,194NLRQ234,CineQuest,96,1,35.97,['expired monthly'],2023-03-26
2016,194OKRE682,LimeLight,141,1,40.02,['expired monthly'],2023-02-09
2017,194RYNW898,ChillStream,176,1,100.0,['expired annual'],2023-01-05
2018,194TUEV624,CineQuest,1,1,72.06,['expired monthly'],2023-06-29
2019,194ZPFI272,RetroReel,53,1,150.05,['expired monthly'],2023-05-08
2020,194ZQPW165,LimeLight,94,1,59.94,['expired monthly'],2023-03-28
2021,195BQRY409,CineQuest,166,1,12.01,['expired monthly'],2023-01-15
2022,195BZEO748,Pulse,167,1,49.99,['expired annual'],2023-01-14
2023,195CKIN886,Pulse,46,1,40.05,['expired monthly'],2023-05-15
2024,195EYLZ352,CineQuest,91,1,35.97,['expired monthly'],2023-03-31
2025,195IWPR769,RetroReel,33,1,120.0,['expired annual'],2023-05-28
2026,195JSIW331,RetroReel,116,1,90.0,['expired monthly'],2023-03-06
2027,195RJLK134,LimeLight,130,1,80.01,['expired annual'],2023-02-20
2028,195UOYF536,Pulse,56,1,50.01,['expired annual'],2023-05-05
2029,195WHDP784,CineQuest,160,1,59.98,['expired annual'],2023-01-21
2030,195XGGW103,Pulse,61,1,32.0,['expired monthly'],2023-04-30
2031,195XTTX279,ChillStream,85,1,99.96,['expired monthly'],2023-04-06
2032,195YJCQ066,CineQuest,97,1,60.01,['expired annual'],2023-03-25
2033,196CKEE252,LimeLight,8,1,120.12,['expired monthly'],2023-06-22
2034,196DXRW716,LimeLight,126,1,80.01,['expired annual'],2023-02-24
2035,196GTVY061,LimeLight,150,1,20.0,['expired monthly'],2023-01-31
2036,196JQIK152,Pulse,171,1,8.0,['expired monthly'],2023-01-10
2037,196KRTK008,LimeLight,103,1,80.01,['expired annual'],2023-03-19
2038,196LPTW668,LimeLight,17,1,120.0,['expired monthly'],2023-06-13
2039,196RMIO199,CineQuest,49,1,59.95,['expired monthly'],2023-05-12
2040,196SEQE611,ChillStream,125,1,100.0,['expired annual'],2023-02-25
2041,196SNPN219,LimeLight,22,1,79.99,['expired annual'],2023-06-08
2042,196TYZZ939,LimeLight,16,1,99.94999999999999,"['expired monthly', 'paid monthly']",2023-06-14
2043,196VMFD878,CineQuest,74,1,60.01,['expired annual'],2023-04-17
2044,196YHJF369,Pulse,119,1,50.0,['expired annual'],2023-03-03
2045,197DNBB255,CineQuest,178,1,12.02,['expired monthly'],2023-01-03
2046,197ISCQ718,CineQuest,149,1,60.01,['expired annual'],2023-02-01
2047,197OPFQ206,CineQuest,128,1,24.0,['expired monthly'],2023-02-22
2048,197OXZL301,RetroReel,130,1,60.0,['expired monthly'],2023-02-20
2049,197TJXD261,ChillStream,38,1,100.01,['discounted annual'],2023-05-23
2050,197TKIR428,CineQuest,142,1,11.99,['paid monthly'],2023-02-08
2051,197UAFT524,CineQuest,38,1,60.0,['expired monthly'],2023-05-23
2052,197ZFBY310,CineQuest,8,1,59.95,['paid monthly'],2023-06-22
2053,198AZBA679,CineQuest,175,1,12.0,['expired monthly'],2023-01-06
2054,198FUNO412,ChillStream,92,1,75.0,['expired monthly'],2023-03-30
2055,198KHQA933,ChillStream,57,1,125.05000000000001,['expired monthly'],2023-05-04
2056,198NFHB405,Pulse,137,1,16.0,['expired monthly'],2023-02-13
2057,198NKEN469,CineQuest,39,1,36.0,['discounted monthly'],2023-05-22
2058,198QUHK233,LimeLight,16,1,79.92,['paid monthly'],2023-06-14
2059,198TKAE277,Pulse,161,1,8.01,['expired monthly'],2023-01-20
2060,198ULGS525,Pulse,128,1,15.98,['expired monthly'],2023-02-22
2061,198XUSI305,Pulse,132,1,50.02,['expired annual'],2023-02-18
2062,198YWJZ907,CineQuest,49,1,60.05,['expired monthly'],2023-05-12
2063,199ABZP470,Pulse,129,1,16.02,['expired monthly'],2023-02-21
2064,199ANKJ508,LimeLight,93,1,59.97,['expired monthly'],2023-03-29
2065,199FRCQ952,CineQuest,63,1,47.96,['expired monthly'],2023-04-28
2066,199HJMK089,ChillStream,142,1,50.0,['expired monthly'],2023-02-08
2067,199OLNC750,Pulse,30,1,32.0,['paid monthly'],2023-05-31
2068,199PJQL465,Pulse,45,1,32.04,['trial monthly'],2023-05-16
2069,199WDCU692,ChillStream,145,1,50.0,['expired monthly'],2023-02-05
2070,199WOWT511,Pulse,178,1,8.01,['expired monthly'],2023-01-03
2071,199XOMX879,Pulse,87,1,32.08,['expired monthly'],2023-04-04
2072,200KTSB638,CineQuest,122,1,24.02,['expired monthly'],2023-02-28
2073,200LSED229,LimeLight,176,1,20.0,['expired monthly'],2023-01-05
2074,200MZXT084,CineQuest,20,1,59.95,['discounted monthly'],2023-06-10
2075,200QXQW736,LimeLight,89,1,80.0,['expired annual'],2023-04-02
2076,200SDZA271,RetroReel,73,1,120.0,['expired monthly'],2023-04-18
2077,200SGOX699,RetroReel,132,1,60.0,['expired monthly'],2023-02-18
2078,200WTZJ055,CineQuest,51,1,60.0,['expired monthly'],2023-05-10
2079,200YBKJ802,CineQuest,68,1,48.0,['expired monthly'],2023-04-23
2080,200ZUCJ191,LimeLight,9,1,120.0,['paid monthly'],2023-06-21
2081,201BWJZ091,LimeLight,8,1,120.0,['expired monthly'],2023-06-22
2082,201FEUH220,ChillStream,104,1,75.0,['expired monthly'],2023-03-18
2083,201IIZP824,Pulse,153,1,50.0,['expired annual'],2023-01-28
2084,201KQRP991,Pulse,75,1,32.04,['expired monthly'],2023-04-16
2085,201KSUD457,CineQuest,79,1,60.0,['expired annual'],2023-04-12
2086,201PELI218,Pulse,45,1,39.95,['expired monthly'],2023-05-16
2087,201QDRF849,RetroReel,117,1,90.03,['expired monthly'],2023-03-05
2088,201QTYN537,Pulse,59,1,39.95,['expired monthly'],2023-05-02
2089,201UYRS739,CineQuest,6,1,60.0,['expired annual'],2023-06-24
2090,201UZJA669,CineQuest,26,1,60.0,['expired annual'],2023-06-04
2091,201VDUK127,CineQuest,175,1,60.01,['expired annual'],2023-01-06
2092,201YJNF525,Pulse,103,1,49.99,['expired annual'],2023-03-19
2093,202IBKO682,RetroReel,7,1,180.06,['expired monthly'],2023-06-23
2094,202JAPG325,RetroReel,17,1,180.0,['expired monthly'],2023-06-13
2095,202MXZK388,ChillStream,63,1,99.96,['expired monthly'],2023-04-28
2096,202SKIK492,LimeLight,57,1,100.0,['expired monthly'],2023-05-04
2097,202VMEB183,ChillStream,46,1,125.0,['expired monthly'],2023-05-15
2098,202VNRC235,CineQuest,112,1,11.99,['paid monthly'],2023-03-10
2099,202XQNL403,CineQuest,119,1,60.0,['expired annual'],2023-03-03
2100,202XUPU082,LimeLight,18,1,120.12,['expired monthly'],2023-06-12
2101,203BONE911,RetroReel,111,1,119.99,['expired annual'],2023-03-11
2102,203DZZY875,LimeLight,173,1,79.98,['expired annual'],2023-01-08
2103,203FQNB842,Pulse,113,1,49.99,['expired annual'],2023-03-09
2104,203KEEF238,LimeLight,172,1,19.99,['expired monthly'],2023-01-09
2105,203LPRI588,ChillStream,151,1,24.99,['expired monthly'],2023-01-30
2106,203OQIJ420,CineQuest,67,1,48.04,['expired monthly'],2023-04-24
2107,203RGEU240,RetroReel,92,1,90.03,['expired monthly'],2023-03-30
2108,203TGPJ396,Pulse,176,1,8.0,['expired monthly'],2023-01-05
2109,203WCNI017,LimeLight,114,1,59.94,['expired monthly'],2023-03-08
2110,203XHIG874,CineQuest,139,1,24.02,['expired monthly'],2023-02-11
2111,204BBGR917,Pulse,93,1,23.94,['expired monthly'],2023-03-29
2112,204EMKR136,CineQuest,154,1,12.0,['expired monthly'],2023-01-27
2113,204GDFS802,Pulse,21,1,47.94,['expired monthly'],2023-06-09
2114,204HGYH706,Pulse,118,1,24.03,['expired monthly'],2023-03-04
2115,204IAFV674,RetroReel,161,1,120.0,['expired annual'],2023-01-20
2116,204KHHP536,RetroReel,153,1,120.01,['expired annual'],2023-01-28
2117,204VYRW344,CineQuest,175,1,12.0,['expired monthly'],2023-01-06
2118,204WTRQ645,Pulse,67,1,50.0,['expired annual'],2023-04-24
2119,204YSZY419,ChillStream,75,1,100.0,['expired monthly'],2023-04-16
2120,204ZXQV382,Pulse,16,1,48.0,['paid monthly'],2023-06-14
2121,205EALH636,ChillStream,153,1,25.0,['expired monthly'],2023-01-28
2122,205GUOJ547,ChillStream,37,1,125.05000000000001,['expired monthly'],2023-05-24
2123,205IPBC852,CineQuest,106,1,35.97,['trial monthly'],2023-03-16
2124,205JPIC233,RetroReel,23,1,120.02,['expired annual'],2023-06-07
2125,205QPHV522,LimeLight,72,1,80.01,['expired annual'],2023-04-19
2126,205SJGL594,Pulse,107,1,23.94,['expired monthly'],2023-03-15
2127,206CCMI758,Pulse,114,1,24.03,['expired monthly'],2023-03-08
2128,206FIKA639,ChillStream,33,1,100.0,['expired annual'],2023-05-28
2129,206FSXF302,LimeLight,62,1,79.96,['expired monthly'],2023-04-29
2130,206HQLQ201,Pulse,108,1,16.0,['paid monthly'],2023-03-14
2131,206JGQO939,Pulse,3,1,150.01999999999998,"['expired annual', 'paid annual']",2023-06-27
2132,206LDCO003,LimeLight,11,1,159.96,"['expired monthly', 'paid monthly']",2023-06-19
2133,206QYDK643,LimeLight,26,1,80.0,['paid annual'],2023-06-04
2134,206SQFJ629,LimeLight,61,1,79.99,['expired annual'],2023-04-30
2135,206VPHA621,CineQuest,156,1,12.01,['expired monthly'],2023-01-25
2136,206WGNV080,CineQuest,29,1,72.0,['expired monthly'],2023-06-01
2137,206ZDWL153,CineQuest,129,1,24.0,['expired monthly'],2023-02-21
2138,206ZPFS768,CineQuest,33,1,60.0,['expired monthly'],2023-05-28
2139,207CNHU466,Pulse,23,1,47.94,['expired monthly'],2023-06-07
2140,207CUSD578,RetroReel,137,1,120.01,['expired annual'],2023-02-13
2141,207EIVN500,LimeLight,39,1,99.94999999999999,['expired monthly'],2023-05-22
2142,207FRVJ137,CineQuest,83,1,48.0,['expired monthly'],2023-04-08
2143,207LEYG498,ChillStream,37,1,125.0,['expired monthly'],2023-05-24
2144,207MYYA626,LimeLight,47,1,80.0,['expired annual'],2023-05-14
2145,207OUJV351,LimeLight,31,1,99.94999999999999,['expired monthly'],2023-05-30
2146,207PATA001,LimeLight,52,1,99.94999999999999,['expired monthly'],2023-05-09
2147,207RRSJ450,RetroReel,64,1,119.88,['expired monthly'],2023-04-27
2148,207SOPN962,CineQuest,170,1,11.99,['expired monthly'],2023-01-11
2149,207TMMP178,LimeLight,3,1,120.06,['expired monthly'],2023-06-27
2150,207XOCU223,Pulse,67,1,31.980000000000004,"['expired monthly', 'trial monthly']",2023-04-24
2151,208CJXH983,RetroReel,113,1,90.0,['expired monthly'],2023-03-09
2152,208IDYI378,RetroReel,134,1,60.02,['expired monthly'],2023-02-16
2153,208IJRD665,CineQuest,7,1,71.94,['expired monthly'],2023-06-23
2154,208IWDO438,Pulse,8,1,48.0,['expired monthly'],2023-06-22
2155,208JPCI272,LimeLight,60,1,80.0,['expired annual'],2023-05-01
2156,208LMKH785,LimeLight,43,1,100.0,['paid monthly'],2023-05-18
2157,208ORXQ250,LimeLight,93,1,60.0,['expired monthly'],2023-03-29
2158,208UZPS100,CineQuest,106,1,35.97,['expired monthly'],2023-03-16
2159,208ZIRX595,ChillStream,56,1,100.0,['expired annual'],2023-05-05
2160,209OFOT958,Pulse,128,1,16.02,['expired monthly'],2023-02-22
2161,209QRON098,LimeLight,71,1,80.04,['expired monthly'],2023-04-20
2162,209ULQF612,Pulse,96,1,49.99,['expired annual'],2023-03-26
2163,210FRKO475,CineQuest,164,1,60.0,['expired annual'],2023-01-17
2164,210LCMM406,LimeLight,59,1,59.97,['paid monthly'],2023-05-02
2165,210NWDH497,CineQuest,37,1,48.0,['discounted monthly'],2023-05-24
2166,210UOJI832,LimeLight,1,1,80.0,['expired annual'],2023-06-29
2167,210VHRW532,ChillStream,90,1,100.01,['paid annual'],2023-04-01
2168,211CSMU808,CineQuest,82,1,60.0,['expired annual'],2023-04-09
2169,211FHID820,Pulse,28,1,48.06,['expired monthly'],2023-06-02
2170,211GOXN042,CineQuest,45,1,60.0,['expired monthly'],2023-05-16
2171,211GZKN436,RetroReel,101,1,90.0,['expired monthly'],2023-03-21
2172,211HFDL411,ChillStream,51,1,100.01,['expired annual'],2023-05-10
2173,211MZZF334,CineQuest,79,1,48.0,['expired monthly'],2023-04-12
2174,212BRXX480,CineQuest,44,1,48.0,"['expired monthly', 'discounted monthly']",2023-05-17
2175,212GEFY611,Pulse,154,1,7.99,['expired monthly'],2023-01-27
2176,212GRXN078,CineQuest,119,1,36.03,['expired monthly'],2023-03-03
2177,212OXWM175,CineQuest,105,1,36.0,['expired monthly'],2023-03-17
2178,212SPFM934,LimeLight,39,1,99.94999999999999,['expired monthly'],2023-05-22
2179,212VYOJ281,RetroReel,120,1,59.98,['expired monthly'],2023-03-02
2180,212VZPZ947,CineQuest,143,1,24.0,['expired monthly'],2023-02-07
2181,212WDYJ555,ChillStream,31,1,124.94999999999999,['expired monthly'],2023-05-30
2182,212WFHB540,ChillStream,147,1,99.99,['expired annual'],2023-02-03
2183,212ZBKB109,RetroReel,114,1,119.99,['expired annual'],2023-03-08
2184,213BHUF065,ChillStream,23,1,100.01,['trial annual'],2023-06-07
2185,213CDCM900,Pulse,86,1,32.04,['expired monthly'],2023-04-05
2186,213EZIN083,ChillStream,153,1,25.0,['expired monthly'],2023-01-28
2187,213IWGZ399,ChillStream,152,1,24.99,['expired monthly'],2023-01-29
2188,213KIOU975,RetroReel,8,1,119.96,['paid monthly'],2023-06-22
2189,213KPTD462,Pulse,179,1,50.01,['expired annual'],2023-01-02
2190,213MYTI594,LimeLight,28,1,40.0,['paid monthly'],2023-06-02
2191,213OPXD338,Pulse,180,1,0.0,['expired monthly'],2023-01-01
2192,213OVDF369,CineQuest,111,1,12.01,['discounted monthly'],2023-03-11
2193,213YZLX284,Pulse,72,1,32.08,['expired monthly'],2023-04-19
2194,213ZNGE532,CineQuest,57,1,23.98,['paid monthly'],2023-05-04
2195,213ZNGE532,Pulse,171,1,7.98,['expired monthly'],2023-01-10
2196,214EYAW537,LimeLight,136,1,39.96,['expired monthly'],2023-02-14
2197,214FOFY532,ChillStream,28,1,25.01,['paid monthly'],2023-06-02
2198,214LBER001,LimeLight,4,1,120.0,['expired monthly'],2023-06-26
2199,214NTAE848,ChillStream,139,1,50.02,['expired monthly'],2023-02-11
2200,214QIFL913,CineQuest,69,1,48.04,['expired monthly'],2023-04-22
2201,214STNZ925,ChillStream,18,1,99.96,['paid monthly'],2023-06-12
2202,214XEEX781,Pulse,156,1,7.99,['expired monthly'],2023-01-25
2203,214YLPS429,Pulse,57,1,39.900000000000006,['expired monthly'],2023-05-04
2204,215AOVE897,RetroReel,17,1,180.06,['expired monthly'],2023-06-13
2205,215HOOX571,ChillStream,152,1,25.0,['expired monthly'],2023-01-29
2206,215PUJY668,CineQuest,26,1,59.980000000000004,"['expired monthly', 'paid monthly']",2023-06-04
2207,215TRVV593,CineQuest,171,1,12.01,['expired monthly'],2023-01-10
2208,215YWKI845,Pulse,98,1,50.0,['expired annual'],2023-03-24
2209,215ZZIC224,CineQuest,110,1,60.02,['expired annual'],2023-03-12
2210,216DURC645,LimeLight,51,1,99.94999999999999,['expired monthly'],2023-05-10
2211,216NEHK058,ChillStream,169,1,99.98,['expired annual'],2023-01-12
2212,216NJVI734,Pulse,110,1,50.0,['expired annual'],2023-03-12
2213,216RDUL825,LimeLight,167,1,20.0,['expired monthly'],2023-01-14
2214,216RSQK370,Pulse,116,1,24.03,['expired monthly'],2023-03-06
2215,216WBEV560,ChillStream,162,1,25.02,['expired monthly'],2023-01-19
2216,216XOYQ621,LimeLight,58,1,80.01,['expired annual'],2023-05-03
2217,216YSHT544,CineQuest,73,1,47.96,['expired monthly'],2023-04-18
2218,216ZJNY265,Pulse,19,1,48.0,['expired monthly'],2023-06-11
2219,216ZYLY013,Pulse,162,1,50.01,['expired annual'],2023-01-19
2220,217JFBM343,LimeLight,132,1,39.98,['expired monthly'],2023-02-18
2221,217MEOX343,RetroReel,116,1,89.97,['expired monthly'],2023-03-06
2222,217NWED171,CineQuest,6,1,60.0,['expired annual'],2023-06-24
2223,217ODBC863,ChillStream,5,1,100.0,['expired annual'],2023-06-25
2224,217XRLO693,LimeLight,128,1,39.98,['expired monthly'],2023-02-22
2225,217XRLO693,RetroReel,58,1,150.0,['expired monthly'],2023-05-03
2226,217YCXW769,Pulse,38,1,24.0,['paid monthly'],2023-05-23
2227,218CJEQ593,LimeLight,22,1,100.0,['paid monthly'],2023-06-08
2228,218DIWW922,ChillStream,61,1,100.0,['expired annual'],2023-04-30
2229,218EOXX109,CineQuest,140,1,60.01,['expired annual'],2023-02-10
2230,218FUDY190,ChillStream,119,1,100.02,['expired annual'],2023-03-03
2231,218HPQL970,Pulse,8,1,48.06,['expired monthly'],2023-06-22
2232,218KJNJ027,CineQuest,55,1,60.05,['expired monthly'],2023-05-06
2233,218KSMS825,LimeLight,33,1,79.99,['expired annual'],2023-05-28
2234,218LIQP833,CineQuest,120,1,24.04,['expired monthly'],2023-03-02
2235,218LIQP833,LimeLight,42,1,79.99,['expired annual'],2023-05-19
2236,218QTNP300,RetroReel,137,1,60.0,['expired monthly'],2023-02-13
2237,218RHFF049,RetroReel,112,1,120.01,['expired annual'],2023-03-10
2238,218RIIR002,LimeLight,98,1,79.99,['expired annual'],2023-03-24
2239,218SIRZ714,CineQuest,116,1,36.0,['expired monthly'],2023-03-06
2240,218UAMA504,Pulse,82,1,32.0,['expired monthly'],2023-04-09
2241,218ZMJM381,ChillStream,88,1,100.01,['expired annual'],2023-04-03
2242,219CJHU128,Pulse,75,1,32.08,['expired monthly'],2023-04-16
2243,219EPEG758,ChillStream,120,1,50.02,['expired monthly'],2023-03-02
2244,219IGNL306,CineQuest,54,1,60.0,['expired annual'],2023-05-07
2245,219JABH093,CineQuest,40,1,60.0,['expired annual'],2023-05-21
2246,219KWTM394,Pulse,33,1,50.0,['expired annual'],2023-05-28
2247,219NVTN617,ChillStream,80,1,100.0,['expired monthly'],2023-04-11
2248,219NVTN617,Pulse,72,1,31.96,['expired monthly'],2023-04-19
2249,219OXWP074,RetroReel,127,1,60.0,['expired monthly'],2023-02-23
2250,219RDZU356,RetroReel,7,1,179.94,['expired monthly'],2023-06-23
2251,219SUDB694,LimeLight,169,1,80.0,['expired annual'],2023-01-12
2252,219TAHL055,RetroReel,17,1,179.94,['expired monthly'],2023-06-13
2253,219UXFB694,RetroReel,93,1,90.0,['trial monthly'],2023-03-29
2254,219XZEI221,Pulse,170,1,8.0,['expired monthly'],2023-01-11
2255,219YICX654,CineQuest,28,1,36.0,['paid monthly'],2023-06-02
2256,220ENPD167,CineQuest,54,1,36.0,['trial monthly'],2023-05-07
2257,220HBDI677,LimeLight,81,1,80.04,['expired monthly'],2023-04-10
2258,220KBEI881,Pulse,114,1,50.02,['expired annual'],2023-03-08
2259,220MTEU283,LimeLight,66,1,80.04,['expired monthly'],2023-04-25
2260,220NVWI134,Pulse,25,1,47.94,['expired monthly'],2023-06-05
2261,220PAJI888,Pulse,80,1,50.0,['expired annual'],2023-04-11
2262,220QBYU990,LimeLight,90,1,59.97,['expired monthly'],2023-04-01
2263,220QJGC274,CineQuest,140,1,24.0,['expired monthly'],2023-02-10
2264,220RUPS705,Pulse,170,1,8.01,['expired monthly'],2023-01-11
2265,220VSGW002,Pulse,5,1,48.06,['paid monthly'],2023-06-25
2266,220YQKS805,CineQuest,180,1,0.0,['expired monthly'],2023-01-01
2267,221BXRF834,LimeLight,124,1,39.98,['expired monthly'],2023-02-26
2268,221CBCX227,Pulse,131,1,50.01,['expired annual'],2023-02-19
2269,221CHBT626,Pulse,49,1,24.03,['paid monthly'],2023-05-12
2270,221CUVB501,CineQuest,114,1,36.03,['expired monthly'],2023-03-08
2271,221DJRF554,CineQuest,105,1,36.03,['expired monthly'],2023-03-17
2272,221EYHM808,Pulse,118,1,50.0,['expired annual'],2023-03-04
2273,221NHSC555,Pulse,174,1,7.99,['expired monthly'],2023-01-07
2274,221OERQ463,ChillStream,81,1,100.04,['expired monthly'],2023-04-10
2275,221OSXC412,Pulse,21,1,49.99,['expired annual'],2023-06-09
2276,221PPHF199,ChillStream,132,1,50.0,['expired monthly'],2023-02-18
2277,221UCQY905,LimeLight,154,1,20.01,['expired monthly'],2023-01-27
2278,221VBOQ604,LimeLight,99,1,80.01,['expired annual'],2023-03-23
2279,221ZBBT359,ChillStream,45,1,125.0,['expired monthly'],2023-05-16
2280,221ZVSK467,ChillStream,29,1,50.02,['paid monthly'],2023-06-01
2281,222CCHB724,CineQuest,63,1,59.99,['expired annual'],2023-04-28
2282,222FUXD541,CineQuest,59,1,59.99,['paid annual'],2023-05-02
2283,222IXYA188,ChillStream,144,1,50.0,['expired monthly'],2023-02-06
2284,222JDJX055,Pulse,10,1,48.06,['expired monthly'],2023-06-20
2285,222LFJF140,Pulse,95,1,24.03,['paid monthly'],2023-03-27
2286,222MWNW954,Pulse,177,1,8.01,['expired monthly'],2023-01-04
2287,222PJDP811,ChillStream,79,1,49.98,['paid monthly'],2023-04-12
2288,222TJXM673,CineQuest,133,1,23.98,['expired monthly'],2023-02-17
2289,222VDPE225,CineQuest,157,1,12.01,['expired monthly'],2023-01-24
2290,222ZIIC715,LimeLight,127,1,40.0,['expired monthly'],2023-02-23
2291,223BKOZ157,Pulse,85,1,32.0,['expired monthly'],2023-04-06
2292,223CZOP028,Pulse,99,1,49.99,['expired annual'],2023-03-23
2293,223EGMT598,CineQuest,168,1,12.0,['expired monthly'],2023-01-13
2294,223ETDG874,CineQuest,116,1,36.03,['expired monthly'],2023-03-06
2295,223FMEM347,Pulse,8,1,49.99,['expired annual'],2023-06-22
2296,223HNTZ551,CineQuest,32,1,47.96,['paid monthly'],2023-05-29
2297,223IXUV282,RetroReel,27,1,120.0,['expired annual'],2023-06-03
2298,223JBHW817,CineQuest,64,1,48.0,['expired monthly'],2023-04-27
2299,223WMKP093,RetroReel,47,1,120.0,['expired annual'],2023-05-14
2300,223ZZNP599,Pulse,123,1,16.0,['expired monthly'],2023-02-27
2301,224BSQY981,LimeLight,117,1,59.94,['expired monthly'],2023-03-05
2302,224DQIY515,LimeLight,66,1,39.98,['paid monthly'],2023-04-25
2303,224IRPM690,RetroReel,120,1,59.98,['expired monthly'],2023-03-02
2304,224KZEK787,ChillStream,116,1,75.0,['expired monthly'],2023-03-06
2305,224MRDJ835,LimeLight,61,1,79.96,['expired monthly'],2023-04-30
2306,224QAQU248,LimeLight,168,1,20.0,['expired monthly'],2023-01-13
2307,224REZP610,CineQuest,115,1,36.03,['expired monthly'],2023-03-07
2308,224REZP610,Pulse,77,1,32.0,['expired monthly'],2023-04-14
2309,224SLXY281,Pulse,84,1,31.96,['expired monthly'],2023-04-07
2310,224VPTO258,CineQuest,163,1,12.0,['expired monthly'],2023-01-18
2311,224WFKJ408,Pulse,39,1,39.95,['expired monthly'],2023-05-22
2312,224WSGF764,RetroReel,105,1,120.01,['expired annual'],2023-03-17
2313,224XWGN545,RetroReel,49,1,179.98000000000002,"['expired monthly', 'trial annual']",2023-05-12
2314,224ZYOY533,ChillStream,88,1,99.92,['expired monthly'],2023-04-03
2315,225AKQJ577,Pulse,48,1,39.95,['expired monthly'],2023-05-13
2316,225FSUD011,ChillStream,135,1,49.96,['expired monthly'],2023-02-15
2317,225GLVR209,RetroReel,61,1,120.04,['paid monthly'],2023-04-30
2318,225GVEA139,LimeLight,47,1,99.9,['expired monthly'],2023-05-14
2319,225JPIJ117,RetroReel,87,1,119.92,['expired monthly'],2023-04-04
2320,225NSVK853,RetroReel,31,1,150.05,['expired monthly'],2023-05-30
2321,225OABV430,LimeLight,6,1,59.97,['paid monthly'],2023-06-24
2322,225OFJQ741,CineQuest,147,1,24.0,['expired monthly'],2023-02-03
2323,225WWKY497,ChillStream,17,1,149.94,['paid monthly'],2023-06-13
2324,225XTTO671,RetroReel,66,1,120.0,['expired annual'],2023-04-25
2325,226CLRR502,LimeLight,132,1,40.02,['paid monthly'],2023-02-18
2326,226DUEF904,RetroReel,169,1,30.0,['expired monthly'],2023-01-12
2327,226FSOP069,ChillStream,177,1,25.0,['expired monthly'],2023-01-04
2328,226GHAB283,ChillStream,127,1,99.98,['expired annual'],2023-02-23
2329,226KCJE553,RetroReel,42,1,60.04,['paid monthly'],2023-05-19
2330,226SFBR676,LimeLight,2,1,120.06,['expired monthly'],2023-06-28
2331,226UIKI096,ChillStream,170,1,100.0,['expired annual'],2023-01-11
2332,226VVLY065,Pulse,72,1,31.88,['expired monthly'],2023-04-19
2333,227ADEF945,CineQuest,154,1,11.99,['expired monthly'],2023-01-27
2334,227BBJK645,RetroReel,5,1,179.94,['expired monthly'],2023-06-25
2335,227DILF154,RetroReel,118,1,89.97,['expired monthly'],2023-03-04
2336,227EDOT351,RetroReel,45,1,120.01,['expired annual'],2023-05-16
2337,227EQNQ559,CineQuest,109,1,35.97,['expired monthly'],2023-03-13
2338,227FJXM989,LimeLight,171,1,19.99,['expired monthly'],2023-01-10
2339,227FLUQ770,LimeLight,163,1,20.01,['expired monthly'],2023-01-18
2340,227JNJJ461,CineQuest,155,1,12.01,['expired monthly'],2023-01-26
2341,227LAEV094,CineQuest,33,1,59.95,['expired monthly'],2023-05-28
2342,227MAOB817,CineQuest,93,1,60.0,['paid annual'],2023-03-29
2343,227NBCH572,CineQuest,94,1,59.99,['expired annual'],2023-03-28
2344,227ODET537,ChillStream,64,1,99.96,['expired monthly'],2023-04-27
2345,227RJVE295,Pulse,31,1,16.04,"['expired monthly', 'paid monthly']",2023-05-30
2346,227RXHI208,RetroReel,177,1,30.0,['expired monthly'],2023-01-04
2347,227UTMW698,CineQuest,141,1,24.0,['expired monthly'],2023-02-09
2348,227XDQF219,Pulse,152,1,8.0,['expired monthly'],2023-01-29
2349,227YVRA448,ChillStream,153,1,24.99,['expired monthly'],2023-01-28
2350,228AQDV531,CineQuest,63,1,48.04,['expired monthly'],2023-04-28
2351,228AQDV531,LimeLight,108,1,59.97,['expired monthly'],2023-03-14
2352,228ESYQ960,CineQuest,48,1,59.95,['expired monthly'],2023-05-13
2353,228LDCK422,LimeLight,167,1,20.0,['expired monthly'],2023-01-14
2354,228NPYN865,RetroReel,26,1,120.0,['discounted monthly'],2023-06-04
2355,228NWLR752,LimeLight,32,1,40.0,['paid monthly'],2023-05-29
2356,228PQJL415,CineQuest,160,1,59.99,['expired annual'],2023-01-21
2357,228UPNI356,Pulse,70,1,32.04,['expired monthly'],2023-04-21
2358,228ZCHO788,ChillStream,38,1,125.05000000000001,['expired monthly'],2023-05-23
2359,228ZCHO788,CineQuest,173,1,11.99,['expired monthly'],2023-01-08
2360,229ETOB558,ChillStream,16,1,149.94,['expired monthly'],2023-06-14
2361,229MVDT242,CineQuest,44,1,60.0,['paid monthly'],2023-05-17
2362,229NTPD275,CineQuest,29,1,60.0,['expired annual'],2023-06-01
