,ID,REVENUE
1035,160BYLQ094,59.980000000000004
1036,160DEVK886,100.0
1037,160DPJW816,42.0
1038,160LTRI570,67.7
1039,160NWXQ746,100.0
1040,160VLAA021,79.99
1041,160XIER419,39.94
1042,160YIKQ052,31.23
1043,161ECHO494,80.0
1044,161EUAM538,39.98
1045,161KLXE967,120.0
1046,161KQIL139,80.01
1047,161NBHO283,40.0
1048,161NUQE138,79.96
1049,161QDMA386,80.0
1050,161SLNE604,80.01
1051,161UKZY321,119.94999999999999
1052,161YVGB196,59.97
1053,162AQCB022,79.98
1054,162CKMG183,80.03999999999999
1055,162MZTC474,79.92
1056,162QAAM449,80.0
1057,162SOZX109,60.06
1058,162SXZL808,79.97
1059,162UUMH420,119.94
1060,162WOEX776,120.0
1061,163BSAY479,80.0
1062,163DDGG094,100.0
1063,163FXLE844,120.06
1064,163OXOZ913,80.0
1065,163UCBT397,80.0
1066,163VYQC574,79.99
1067,163WOXB860,119.94
1068,163YUCV723,19.96
1069,164BDDM847,52.980000000000004
1070,164NSQR541,40.02
1071,164NSYR158,80.02
1072,164RQCW393,60.0
1073,164WCGP196,239.96999999999997
1074,165BYXV322,40.0
1075,165MGTV766,80.0
1076,165USAY136,59.14
1077,166AKEM016,79.99
1078,166CFYC548,80.01
1079,166HNLI489,33.650000000000006
1080,166JHFB869,79.98
1081,166MEID501,40.0
1082,166SVJI388,80.02
1083,166XMMN028,99.94999999999999
1084,167PGKN474,119.88
1085,167VINU871,100.0
1086,167YAZA825,79.99
1087,168IMST969,79.96
1088,168OKTT105,79.99
1089,168TZPL189,16.12
1090,168XVTK521,40.02
1091,169ARSP740,159.98
1092,169BFLK789,19.25
1093,169DYWK078,32.86
1094,169GEDH360,120.06
1095,169NDHW604,79.99
1096,169NTTX114,80.0
1097,169YLMK522,139.86
1098,170BNJP106,37.5
1099,170HCXO656,28.799999999999997
1100,170JZTP376,80.01
1101,170KYAB283,60.03
1102,170PUSE268,79.99
1103,170SPYR721,50.400000000000006
1104,170TPIK249,100.0
1105,171BPJA312,80.0
1106,171DTLJ565,80.0
1107,171DVWM564,79.99
1108,171EEIK605,100.1
1109,171KCJW635,79.99
1110,171PWRH944,100.0
1111,171QXLL816,80.0
1112,171SJFQ264,80.12
1113,171XICQ732,20.0
1114,172EFSW983,120.12
1115,172EUNY944,120.06
1116,172JJVW881,39.98
1117,172NZMC194,80.0
1118,172TLOK726,99.97
1119,172TSWW481,80.0
1120,172XVSA936,40.0
1121,173HCVG604,79.99
1122,173IULW533,140.04
1123,173KMZH600,80.0
1124,173VZVK024,100.0
1125,173XECQ846,120.06
1126,173YPYD979,80.0
1127,174FVLQ939,60.03
1128,174MCPI990,19.99
1129,174NWGC141,31.740000000000002
1130,175KORO919,80.02
1131,175OXIW798,100.0
1132,175ZZNH992,100.0
1133,176EVOS818,120.0
1134,176FDOW585,56.39
1135,176FFUX793,40.02
1136,176HHHT603,60.42
1137,176KTUU518,80.02
1138,176MIDL456,59.94
1139,176PKSI741,64.39
1140,176RJXB764,20.0
1141,176ZAOX422,120.06
1142,177KBXR084,59.94
1143,177ROMW419,80.0
1144,177SARG821,20.009999999999998
1145,177UWWY575,106.02000000000001
1146,177WZKP585,80.0
1147,178JXDP587,119.94
1148,178NTZY595,100.01
1149,178ONIJ425,120.0
1150,178UFHH758,60.0
1151,178YMNO253,40.44
1152,179NFVF572,120.03
1153,179OIPO886,79.99
1154,179QGAV588,139.95
1155,179WWEN759,80.04
1156,180DDLL921,100.0
1157,180MXXT213,79.96
1158,180SRME722,80.0
1159,181DISI908,119.99
1160,181EEVS981,19.99
1161,181GLUX910,140.0
1162,181LESW721,60.03
1163,181LISF080,140.0
1164,181OOBN729,120.0
1165,181SXRI820,80.0
1166,181XROW287,50.72
1167,182CJRW210,79.98
1168,182CNQF964,77.57
1169,182GLNE238,40.0
1170,182JPKB006,40.0
1171,182KVQP670,60.0
1172,182TEJZ712,80.04
1173,182VHBA829,119.94
1174,182YYYX227,79.98
1175,183BKTA993,120.0
1176,183BUWA400,119.88
1177,183CTYE858,80.01
1178,183EMJP652,80.02
1179,183EVJY384,80.04
1180,183GMCO414,39.98
1181,183IHJP031,79.38
1182,184CZNB221,80.01
1183,184DNYJ324,27.599999999999998
1184,184EYHM435,20.01
1185,184GIWE413,37.52
1186,184ICDY102,119.94999999999999
1187,184IEFS959,46.88
1188,184NGAE159,95.81
1189,184NMKZ065,40.0
1190,184ZDXG915,80.04
1191,185IIVU552,20.01
1192,186JYQW873,70.18
1193,186KWJX255,40.0
1194,186NDQJ284,59.94
1195,186XGUU424,80.02
1196,186ZTOP430,80.0
1197,187HTLH290,80.0
1198,187IYWI686,80.0
1199,187JHXE117,40.0
1200,187MHOW397,67.56
1201,187MVLC743,19.98
1202,187RVZO713,39.98
1203,187SRQO840,100.1
1204,188DTHL317,39.98
1205,188FUFD594,65.33
1206,188HYUY847,80.0
1207,188NQIM692,140.0
1208,188SYFJ773,80.04
1209,188VCCY960,80.0
1210,188XQAG262,120.0
1211,188YVPO069,60.0
1212,189BOQS664,119.94
1213,189DYBO565,40.02
1214,189HISA646,80.01
1215,189MGCJ782,59.97
1216,189PZVA981,100.0
1217,189QUVK072,59.94
1218,189RVGD230,120.0
1219,189YTNI369,120.06
1220,190BFHK979,45.55
1221,190MEUV479,119.99000000000001
1222,190OEGP526,40.0
1223,190PAJU900,120.0
1224,190RQYW492,114.35000000000001
1225,190TUVB250,33.82
1226,190UBYJ190,60.0
1227,190UEZG178,80.0
1228,190VWMQ371,60.03
1229,190WJRG926,120.01
1230,190WLET069,80.0
1231,190XCWS569,80.0
1232,191AQUC513,40.04
1233,191BVBZ059,20.0
1234,191CBQU955,60.03
1235,191FWFV568,119.94
1236,191NEPT095,20.0
1237,191NKUD670,80.01
1238,191OSYQ483,120.18
1239,191SNHJ929,100.0
1240,191SVMJ499,39.98
1241,191SXVZ019,80.01
1242,191UAYG919,80.0
1243,191WODR421,119.96000000000001
1244,192EFSH566,20.0
1245,192JZTT289,40.010000000000005
1246,192LANM340,120.06
1247,192SHZA691,79.99
1248,192TNHI520,60.03
1249,192XCDY712,40.0
1250,193EJZY549,80.0
1251,193FOMU541,60.010000000000005
1252,193KHPY776,40.0
1253,193QAFQ084,80.0
1254,193QPOF531,39.98
1255,193QRIY794,111.96
1256,193RTER140,119.94
1257,193XNBF453,79.99
1258,193ZDTP533,60.03
1259,194AMSX838,119.94
1260,194BMCX295,20.0
1261,194EBTW355,80.0
1262,194GEJU098,100.0
1263,194IXGG131,60.0
1264,195AMIS013,34.76
1265,195ELWB559,120.0
1266,195MJPM871,18.08
1267,195NVOB508,80.01
1268,195XYMS059,80.0
1269,196AHQO752,80.0
1270,196AXHS054,59.94
1271,196CKEE252,119.94
1272,196EBPU900,19.99
1273,196GVKZ362,120.02000000000001
1274,196KRTK008,80.0
1275,196KYVA952,80.01
1276,196SZSB866,79.98
1277,196VWKP767,80.0
1278,196XYHL534,80.0
1279,196YHLM222,28.12
1280,197DNBB255,19.98
1281,197OVJZ026,40.02
1282,197PKNK315,79.99
1283,197SNOB037,60.03
1284,197TZAZ131,19.99
1285,197UWSN804,80.0
1286,198JAKQ438,59.97
1287,198QGES683,37.48
1288,198QOWQ226,100.05000000000001
1289,198RFRR894,92.32
1290,199DTSA204,99.94999999999999
1291,199HQRX661,80.02
1292,199PAJC743,99.9
1293,199TLIK245,80.02
1294,199UWEQ243,20.0
1295,199WNDD247,79.99
1296,200EHKO209,39.36
1297,200FYMI878,19.99
1298,200MHUT394,59.97
1299,200WEBL570,80.0
1300,200XFQE079,21.68
1301,201BWJZ091,20.01
1302,201HAVD888,110.22
1303,201MLZV093,80.04
1304,201OHOZ546,19.950000000000003
1305,201UDYY811,80.0
1306,201VQHI212,79.96
1307,201WAPA387,80.0
1308,202EYAO215,79.98
1309,202GWKJ375,79.96000000000001
1310,202SKIK492,19.99
1311,202UDRR920,100.0
1312,202XUPU082,20.0
1313,202XXFK702,80.04
1314,203DAIA500,20.02
1315,203DMJV669,59.97
1316,203DZZY875,80.0
1317,203HDIV007,59.97
1318,203IDZD701,80.0
1319,203KEEF238,120.0
1320,203LPRI588,39.98
1321,203XHIG874,19.99
1322,203ZJCN132,120.0
1323,204ELFF926,80.0
1324,204GHZN039,79.99
1325,204LGKV476,39.98
1326,204NLTM884,99.94999999999999
1327,204SLRA970,79.99
1328,204VBOA379,39.98
1329,204VRNA013,79.92
1330,204WIQN644,99.99
1331,205LNFW965,40.02
1332,205MPZD084,80.01
1333,206FGLO051,79.98
1334,206HQYF478,80.0
1335,206IMVD182,51.03
1336,206JAWI800,120.06
1337,206KGEJ832,39.96
1338,206NZGG718,59.97
1339,206SQFJ629,80.0
1340,206TRBD991,79.99
1341,206YDMG469,20.01
1342,207CUSD578,119.94
1343,207IHIZ266,79.64
1344,207IKIG307,39.98
1345,207MYYA626,119.97999999999999
1346,207QNLV677,99.94999999999999
1347,207TMMP178,19.99
1348,207ZBWN598,80.04
1349,208CJXH983,120.03000000000002
1350,208MARL934,80.01
1351,208MCQU538,42.68
1352,208ZXQG043,79.99
1353,209BTHR155,60.010000000000005
1354,209ELDK689,60.0
1355,209NNUB179,79.99
1356,210CDZL312,60.53
1357,210EFRJ506,80.01
1358,210JYGM583,79.99
1359,210LCMM406,19.99
1360,210LEAG405,60.0
1361,210RCZE719,58.22
1362,210ZEKF033,45.48
1363,211GVFT954,79.97999999999999
1364,211KIML943,39.96
1365,211NJRK194,99.97999999999999
1366,211PWOH015,80.01
1367,211VUHQ442,119.88
1368,212BRXX480,33.95
1369,212KISQ674,119.92
1370,212OOBJ159,79.99
1371,212QMYA326,160.07
1372,212SPFM934,60.03
1373,213DNWT422,16.47
1374,213LSPD118,40.0
1375,213PTDP274,80.0
1376,213RNRV740,112.41999999999999
1377,213YNVZ051,79.99
1378,214CWLL920,99.99
1379,214HFGA953,40.02
1380,214IKNQ332,79.99
1381,214LBER001,20.02
1382,214RQPY350,119.94
1383,214XIXF152,79.98
1384,215MEST936,60.010000000000005
1385,215OZZQ684,40.0
1386,215RNFA632,120.0
1387,215TNGP014,80.0
1388,215YUQJ232,99.94999999999999
1389,216FHOC943,28.74
1390,216KGKQ367,99.94999999999999
1391,216RDUL825,51.42
1392,216SJHL362,102.16
1393,216URLY635,119.94
1394,216UXNJ417,80.0
1395,217PSZC435,80.0
1396,218CBMK845,60.03
1397,218CKXG787,139.92999999999998
1398,218FYGE854,79.98
1399,218JBJJ278,120.06
1400,218KSMS825,80.0
1401,218XZSS695,106.21
1402,219FWHY046,80.0
1403,219HZKR433,40.0
1404,219LZCG859,17.96
1405,219NKES182,100.0
1406,219TAHL055,100.0
1407,219VUOT104,100.0
1408,219XSRY109,80.0
1409,220MTEU283,100.0
1410,220PGCV976,35.44
1411,220TKTD370,20.0
1412,220WQWA330,60.06
1413,221BXRF834,40.04
1414,221FJHS403,119.96000000000001
1415,221ICSU145,80.0
1416,221OLIG207,91.07
1417,221OSKF008,119.94
1418,221OZEX233,120.06
1419,221YNCN166,120.0
1420,222RSNI580,100.05000000000001
1421,222UJFU039,80.01
1422,223ASNV071,80.0
1423,223JETA361,42.31
1424,223JXWW812,27.6
1425,223OLDG682,80.0
1426,224BSQY981,160.01
1427,224DQIY515,40.0
1428,224FRWM811,80.0
1429,224JHMM434,20.01
1430,224OFPN151,100.0
1431,224QAQU248,120.0
1432,224TSEY993,100.0
1433,225AROX610,159.99
1434,225FKSK659,20.01
1435,225FUNT017,79.99
1436,225GQKR519,120.06
1437,225OABV430,80.04
1438,225OVUC172,120.0
1439,225RDUG842,73.64
1440,225XTTO671,100.0
1441,226CLRR502,119.94
1442,226LEGD974,40.0
1443,226OTJG821,240.01999999999998
1444,226SFBR676,100.05000000000001
1445,226SSPO566,59.97
1446,226WIKL779,100.05000000000001
1447,226ZJYI784,99.96
1448,227BSKQ563,119.88
1449,227FUCO178,100.05000000000001
1450,227IDNF484,80.01
1451,227JNJJ461,79.97
1452,227PNGO399,79.96
1453,227QLXC076,40.0
1454,227YELS960,120.12
1455,227YVRA448,39.98
1456,227ZXFZ405,80.0
1457,228AQDV531,120.0
1458,228BWEP059,74.76
1459,228DJGZ479,80.0
1460,228FKNW925,62.01
1461,228GEOQ602,120.06
1462,228NWLR752,80.01
1463,228SIXU564,60.03
1464,228TCRR747,79.98
1465,228UGLK754,100.0
1466,229BRZI688,60.0
1467,229FXNV682,99.98
1468,229GLFC311,119.94
1469,229IRAX507,40.04
1470,229JLDU958,40.0
1471,229LRBR791,80.0
1472,229MHMH309,120.12
1473,229QTSE584,120.03
1474,229VUYW771,79.97
1475,229XQQB253,59.97
1476,230BWJN408,60.03
1477,230JETZ823,80.04
1478,230KMZA103,119.93999999999998
1479,230QTKB457,40.06
1480,231FEMX142,80.0
1481,231SCMW688,120.0
1482,231YBXX028,33.16
1483,232ASAE761,80.0
1484,232DPUI422,7.45
1485,232KOHK779,39.98
1486,232LKPD796,79.99
1487,232MBYX221,80.0
1488,232NGHY640,80.0
1489,232PGPI984,80.04
1490,232RQLF483,100.0
1491,232TAXK585,100.1
1492,233BBIH281,119.94
1493,233FJSM031,20.01
1494,233NHNT617,99.97
1495,233PDDZ572,59.97
1496,233RPKY818,79.96
1497,233VYPF598,80.0
1498,234BNXP481,99.9
1499,234JXAL753,120.0
1500,234ODDY405,53.39
1501,235BZXJ658,19.99
1502,235EZSC424,80.0
1503,235LHCT297,100.0
1504,235MKCD663,59.97
1505,235QYRG267,80.0
1506,235SQDR770,19.98
1507,235WAFN455,77.11
1508,235WNYO123,79.96
1509,235WOUO503,60.06
1510,235YFGX149,100.05000000000001
1511,236PCFL210,80.0
1512,236PFWW355,65.41
1513,236TYST067,101.18
1514,237IZLL413,100.0
1515,237NMAD633,120.0
1516,237RKTD660,100.0
1517,237TXUP149,119.94
1518,237XABS347,80.01
1519,238BNBG578,80.0
1520,238ETSY214,40.04
1521,238PMED532,33.87
1522,238RQRF287,59.94
1523,238YPPG206,59.97
1524,238ZRYR785,80.01
1525,239AEVT279,19.99
1526,239RUSG825,20.0
1527,239UBQX639,60.0
1528,239WKAN665,80.01
1529,239YFPS674,120.0
1530,239ZPBD296,79.99
1531,240ERIG464,34.59
1532,240IMUC694,79.99
1533,240VLUG582,80.01
1534,240ZSJY487,88.74
1535,240ZVYM972,20.01
1536,241INPT137,19.99
1537,241KPBJ025,119.94
1538,241LKHS378,80.01
1539,241MXXD567,120.06
1540,241RPMC893,20.0
1541,241XJXX594,20.01
1542,242CJGG024,19.99
1543,242ENWB551,80.0
1544,242VRQP148,79.99
1545,242XNCR522,61.84
1546,242YPGL269,99.9
1547,243IHLK792,19.99
1548,243JGSW807,120.0
1549,243ODOD008,99.94999999999999
1550,243QMEA532,40.02
1551,243VWCQ456,80.02
1552,243WNPI213,19.99
1553,243XCXI497,100.0
1554,244AVUV521,100.0
1555,244CNNI772,120.0
1556,244EEMA771,59.98
1557,244IOBC440,27.84
1558,244JMIB674,40.02
1559,244JRML545,159.96
1560,244OHVR660,99.94999999999999
1561,244STDO944,60.0
1562,244UNEF344,79.99
1563,245DHJW755,40.0
1564,245EANS985,99.94999999999999
1565,245GYCO104,60.03
1566,245NCYL701,120.0
1567,245STCR546,179.99
1568,245UDFC913,40.02
1569,245ZLKK534,132.21
1570,246HOZT660,40.02
1571,246KMRA734,80.01
1572,246OVWY282,79.99
1573,246UXGS051,20.0
1574,246WRIC718,80.0
1575,246XPDH100,95.16
1576,247DQCV636,120.0
1577,247JUXQ555,80.04
1578,247REAQ372,20.01
1579,247WYSD075,20.0
1580,247ZRRW390,16.76
1581,247ZUTT871,60.0
1582,248CCRG416,99.51
1583,248LEVR902,99.94999999999999
1584,248UMPJ758,139.98000000000002
1585,248UYCF553,27.52
1586,248VBLB331,80.0
1587,248XWLB482,59.97
1588,248YQPC880,100.0
1589,249BGBW425,71.18
1590,249BZLI387,80.01
1591,249LTXL198,80.0
1592,249UYWU129,160.01
1593,249WXTW332,80.04
1594,249ZXFR044,80.0
1595,250FYKT861,80.02
1596,250JNTD557,100.0
1597,250PUWL860,59.97
1598,250RASQ283,120.06
1599,251ARHQ460,100.0
1600,251JPQR237,20.01
1601,251LFLO694,120.12
1602,251SQCZ702,27.900000000000002
1603,251THOH981,99.99
1604,252ETBO602,120.0
1605,252QAEQ794,79.99
1606,252SVBU315,20.0
1607,252VGNU138,39.96
1608,252VJHA089,100.0
1609,253QKUP971,80.01
1610,253UKZC695,60.0
1611,253VWNX434,40.0
1612,254FNIF711,100.05000000000001
1613,254GOIU926,52.94
1614,254SQCF595,100.1
1615,254UQKR349,119.94
1616,254VRRY533,20.01
1617,254YZOS247,80.0
1618,254ZIKZ243,40.0
1619,255JRGQ551,60.03
1620,255KBBZ649,80.0
1621,256FKKX987,13.72
1622,257HZGV101,99.9
1623,257PCNU516,20.0
1624,257QYBL187,19.99
1625,257TNTP172,59.97
1626,257TRVD100,9.43
1627,257UDFO484,20.02
1628,257XNTM780,120.0
1629,258AQHP944,100.0
1630,258AUFN349,80.02
1631,258DHQB904,80.01
1632,258DMTQ859,100.05000000000001
1633,258DOVU053,19.99
1634,258LPCD331,80.0
1635,258OEFV692,60.06
1636,258XKOM751,80.01
1637,258XTIN456,120.0
1638,258YTIM478,12.79
1639,259GGMV903,7.24
1640,259NKJT671,40.06
1641,259NUKL328,79.99
1642,259WOJY614,120.0
1643,259XTLY407,99.94999999999999
1644,259ZLTL572,60.0
1645,260GWUD051,80.02
1646,260LWQR942,20.01
1647,260TSAI654,20.0
1648,261AHPO232,100.05000000000001
1649,261FFAI745,80.0
1650,261LMYV312,60.0
1651,261NKKG653,80.01
1652,261ONWR129,100.05000000000001
1653,261WLKQ620,39.98
1654,262EGIR771,20.62
1655,262FNUS073,80.01
1656,262OWNJ232,20.0
1657,262ULDU169,40.02
1658,262VLND803,56.89
1659,262XNVO027,79.99
1660,263BMOQ810,119.94
1661,263BWHG234,20.01
1662,263CQKY679,20.0
1663,263DJTG978,120.0
1664,263HTQI142,60.03
1665,263KANR958,79.99
1666,263QKON546,100.05000000000001
1667,263YMWJ105,139.92999999999998
1668,264AQDQ838,39.47
1669,264FGZC283,39.98
1670,264VHOB320,80.02
1671,264YTJU828,40.02
1672,265BQVN875,19.98
1673,265KZBH415,24.660000000000004
1674,265PKWP658,100.15
1675,265TURY091,100.1
1676,265WCPT699,80.0
1677,265XBNG388,60.03
1678,266DTBQ187,120.0
1679,266HQZT670,80.0
1680,266IBAY211,93.00999999999999
1681,266VNDM405,94.91
1682,266VNXZ567,79.96
1683,266YEDX288,20.01
1684,266ZOSJ962,60.0
1685,267BVQJ806,120.06
1686,267DBWS590,59.97
1687,267FJYF694,100.13
1688,267OTLG714,80.0
1689,267PJRF887,80.01
1690,267VJCF018,79.96
1691,267XUVL533,80.0
1692,267YDLK349,140.07000000000002
1693,268CCMP876,140.0
1694,268GVDN227,20.02
1695,268MBXT113,119.94
1696,268MQVF973,40.0
1697,268PIRC235,20.0
1698,268QIXJ281,119.97999999999999
1699,268TKRF346,120.06
1700,269AJSR542,80.0
1701,269ILTZ476,19.98
1702,269JIDC461,80.0
1703,269NBCN029,39.98
1704,269RFBB821,100.00999999999999
1705,269SKCT992,40.0
1706,269THUX988,56.0
1707,269UURZ876,39.98
1708,270DAMJ776,40.02
1709,270JMVR028,79.99
1710,270OGWP523,120.0
1711,271CCJS005,99.94999999999999
1712,271KHDU045,120.0
1713,271MATP777,80.0
1714,271RSNG134,40.0
1715,271ZGNM640,20.0
1716,272CMLA935,79.98
1717,272EOHH758,80.0
1718,272GLFK000,100.0
1719,272HLEF812,26.65
1720,272JWCU978,60.06
1721,272KDXU643,12.79
1722,272WHQJ044,120.0
1723,272XQVA187,80.01
1724,272ZAMN693,20.0
1725,273SXOR271,20.01
1726,273XDLR659,80.04
1727,274HXHB109,40.0
1728,274OUGZ475,80.01
1729,274TTLI667,80.0
1730,274ZEYA137,10.84
1731,275BITO643,99.94999999999999
1732,275GWBO749,99.94999999999999
1733,275JFGQ521,120.0
1734,275JJPG432,80.0
1735,275JLFM996,80.01
1736,275RLKS120,20.0
1737,275ZGFI391,60.03
1738,276KRXQ866,120.0
1739,276NRNN784,100.0
1740,276OGGB431,34.61
1741,276PZLX251,55.440000000000005
1742,277CUSX796,53.2
1743,278BIRU684,60.03
1744,278HFOC164,79.98
1745,278HLNW279,116.69999999999999
1746,278HNZQ730,79.99
1747,278JBNU337,80.0
1748,278JCHZ466,19.99
1749,278KMQO950,40.0
1750,278NNKM306,120.06
1751,278PUKR946,40.0
1752,278URIR690,100.01
1753,278XGDQ268,80.0
1754,278XNZU891,100.1
1755,279FCAI280,60.03
1756,279FCMB379,29.34
1757,279FHRT139,160.01
1758,279GLVQ305,119.94
1759,279PVUA464,79.98
1760,279QKON525,120.0
1761,279SMRU543,19.98
1762,279ZJMX520,100.0
1763,280DZAP436,40.0
1764,280HSKZ758,80.01
1765,280NELF084,80.0
1766,280TSCY603,79.92
1767,280UIEX500,79.99
1768,280WDZI025,79.92
1769,280YRKL440,112.14000000000001
1770,280YWNI870,48.28
1771,281ARBL598,80.0
1772,281DGSI030,80.0
1773,281DSDT739,35.95
1774,281DYWQ724,19.99
1775,281TZJH923,40.0
1776,281UAKK707,10.77
1777,282CIME851,80.02
1778,282HGZY125,79.99
1779,282HKZJ553,45.900000000000006
1780,282NAAY013,140.0
1781,282QJAZ251,40.04
1782,282YOCX254,59.97
1783,283JOTH713,120.0
1784,283LQZK771,79.99
1785,283NOHB957,79.99
1786,283PSCK798,33.14
1787,283PVUP840,40.02
1788,283XYTU091,80.0
1789,284FJGJ462,19.99
1790,285JCIV157,59.989999999999995
1791,285MYMT668,20.01
1792,286IXAL468,67.33
1793,286OEEZ141,80.02
1794,286OJAW233,39.96
1795,286SSCY365,100.05000000000001
1796,287ESCH824,100.0
1797,287KWVR345,100.05000000000001
1798,287PZOE103,20.0
1799,287SYXS173,100.03999999999999
1800,288AVHV956,80.04
1801,288BYUF695,39.98
1802,288PUUH216,80.02
1803,288RIAH385,19.99
1804,288SLWJ336,80.0
1805,288TSMV520,7.67
1806,289HCRA597,40.04
1807,289IMAT565,59.97
1808,289OVEE943,80.0
1809,289PZNF618,52.92
1810,289QBEC549,67.84
1811,289QCSB227,40.0
1812,289SCUF973,100.05000000000001
1813,289UZNK535,80.02
1814,289ZLVM035,39.98
1815,290BDGI763,11.11
1816,290CWRD006,60.0
1817,290DTBY056,119.88
1818,290VCUR342,53.92
1819,291CGAI869,120.0
1820,291DNPD134,20.01
1821,291DOFF586,80.01
1822,291IRQC333,100.0
1823,291LCFR906,80.01
1824,291NGDF425,80.04
1825,291RBKT117,18.84
1826,291UQQB770,59.97
1827,291ZPBW511,100.02000000000001
1828,292AYUA373,80.04
1829,292EQXM290,80.0
1830,292FDHG827,20.01
1831,292RULX904,119.94
1832,292YTWG929,120.0
1833,293EGBI747,39.98
1834,293FOHK348,80.0
1835,293LLCH573,80.0
1836,293OHSV874,80.04
1837,293QISF479,80.0
1838,293SFJR582,80.0
1839,293TPFF681,19.99
1840,293WUKP693,100.00999999999999
1841,294EEOA873,100.06
1842,294LOFJ720,80.04
1843,294MOVK496,29.92
1844,294QHCR810,40.0
1845,294VEJG714,79.99
1846,295ADBU838,100.0
1847,295AOGJ710,66.8
1848,295GLRZ969,79.99
1849,295ITVB440,50.16
1850,295JFLV972,80.0
1851,295NYUM382,80.0
1852,295RYIP325,80.0
1853,295SBVH684,79.99
1854,295ZQRU119,120.06
1855,296KJDP060,60.0
1856,296OJWG220,20.0
1857,296OYXO590,60.0
1858,296WSHQ697,79.96
1859,296ZGRO405,119.94
1860,297DCRS181,119.97999999999999
1861,297EIYL588,60.0
1862,297ETDB100,60.03
1863,297KBRH008,59.97
1864,297MOMC739,60.0
1865,297OGQH166,100.05000000000001
1866,297RPDJ860,100.0
1867,297THTV604,119.94
1868,297YZNQ774,120.06
1869,298FMMG433,80.0
1870,298HIWC655,51.99
1871,298IRBQ794,119.88
1872,298IRIE052,53.43
1873,298MDPQ921,79.99
1874,298OCNU259,80.08
1875,298ONXE479,79.98
1876,298OXSE813,120.00999999999999
1877,298RKUT908,106.96000000000001
1878,298SIHQ305,27.69
1879,298XUMV446,99.97
1880,299AHAT508,37.74
1881,299KEGK116,65.16
1882,299MCFP795,60.0
1883,299MZHL850,120.0
1884,299NRMF658,59.94
1885,299RHDX000,77.5
1886,299YKHN236,80.02
1887,300BGIB053,100.0
1888,300CKPC650,40.0
1889,300IYWM774,60.03
1890,300MHGH026,80.0
1891,300NKOS867,120.05000000000001
1892,300RBNN695,59.97
1893,300RKFK700,119.94
1894,300RRBH228,100.0
1895,300UNJN943,20.0
1896,300XSZN936,120.06
1897,301BTBH149,79.99
1898,301HJAN551,39.98
1899,301IXMT757,100.0
1900,301LCVJ447,79.96
1901,301LMAY954,19.99
1902,301LVYP400,79.99
1903,301VIJU100,80.02
1904,302DRWH903,60.0
1905,302HYXY498,20.02
1906,302IENR506,99.99
1907,302KXNH254,120.06
1908,302LIIR892,140.07000000000002
1909,302OYLL195,79.97
1910,302RLLQ117,80.04
1911,302RSSM310,110.64000000000001
1912,302XFVH163,100.05000000000001
1913,302XGZY766,80.0
1914,303COOY265,19.99
1915,303HDQJ735,80.01
1916,303JMFP930,80.0
1917,303KTEH757,119.96
1918,303QHZL126,19.99
1919,303SLGE245,139.99
1920,304QMOG915,120.0
1921,304SBJO300,20.01
1922,304UFSJ767,120.06
1923,305NACJ478,40.04
1924,305PEWM890,80.01
1925,305QNEM879,80.0
1926,305QWAC308,0.0
1927,305RAZN495,60.0
1928,305TITC688,80.01
1929,305YGBQ999,80.01
1930,305YQFD030,80.02
1931,306ELWO571,140.14
1932,306WHWU717,79.98
1933,307OHFX444,80.04
1934,308BYSI332,80.0
1935,308DDUR834,60.03
1936,308IUBU892,80.02
1937,308OOCV609,49.52
1938,308RHKY781,7.43
1939,308TYMW710,20.02
1940,309CSEC469,79.99
1941,310DBGE315,40.02
1942,310ILWC767,80.0
1943,310MXVS605,59.97
1944,310TJHE673,80.08
1945,311CTEW943,80.01
1946,311DCQB677,80.0
1947,311JGRF279,51.900000000000006
1948,311KNDV179,59.97
1949,311KSPA907,119.99000000000001
1950,311MECW419,79.99
1951,311MMNI217,80.01
1952,311RIJV223,120.06
1953,311WNMQ637,120.06
1954,311XNPB351,59.94
1955,311XVWO745,60.06
1956,311YVEL808,60.0
1957,312IONY351,60.0
1958,312JCYP397,36.65
1959,312XVRZ347,40.0
1960,313CCCC847,79.99
1961,313TYFY292,80.04
1962,313UQWO327,100.05000000000001
1963,313WLUW652,80.01
1964,313XQPU735,39.98
1965,314DTKV170,60.06
1966,314FZTH426,20.01
1967,314GNVO078,60.03
1968,314RVGV510,80.01
1969,314VJBW845,80.0
1970,315EDZJ695,60.06
1971,315OTLW416,88.14
1972,315QJSQ577,20.0
1973,316BJFH873,40.0
1974,316DRTK936,80.01
1975,316DSUH568,71.03
1976,316GGHR861,80.0
1977,316YVCK159,80.01
1978,317DTER627,40.0
1979,317FAOT691,80.0
1980,317GJPA780,20.03
1981,317GRVC629,40.0
1982,317MAYM322,100.0
1983,317QOKI443,40.0
1984,317QULD728,80.0
1985,317VVMD647,19.99
1986,318OYKY051,20.01
1987,318PJHS311,60.03
1988,318QWKT831,70.75
1989,318SSIH513,60.03
1990,318VPFW781,80.04
1991,318WNBT963,99.99
1992,318XECQ121,100.05000000000001
1993,318YUPJ961,79.99
1994,319FKXC478,59.94
1995,319GTJQ321,60.0
1996,319IOQR901,60.06
1997,319IYGW638,39.98
1998,319JQVL298,120.0
1999,319MRXS148,40.0
2000,319NIFD646,50.550000000000004
2001,319QFQZ243,80.0
2002,319QVWK519,120.06
