,ID,BRAND,RECENCY,REVENUE,SUB,DATE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
6442,141FOYX261,Pulse,244,72.09,['paid monthly'],2022-05-01,2,0,1,0,1,Low-Value
6443,141FTEV114,RetroReel,185,120.0,['paid annual'],2022-06-29,1,1,0,1,2,Low-Value
6444,141HENE126,RetroReel,313,119.99,['paid annual'],2022-02-21,1,0,0,1,1,Low-Value
6445,141HLJH252,RetroReel,316,330.0,['paid monthly'],2022-02-18,1,0,0,3,3,Mid-Value
6446,141HWOL887,LimeLight,296,200.2,['paid monthly'],2022-03-10,2,0,1,2,3,Mid-Value
6447,141HWOL887,Pulse,261,50.02,['expired annual'],2022-04-14,2,0,1,0,1,Low-Value
6448,141JFUC133,CineQuest,22,129.37,"['expired monthly', 'trial annual']",2022-12-09,2,2,1,1,4,Mid-Value
6449,141JFUC133,Pulse,78,24.0,['paid monthly'],2022-10-14,2,2,1,0,3,Mid-Value
6450,141JIBR718,ChillStream,265,99.99,['paid annual'],2022-04-10,1,0,0,1,1,Low-Value
6451,141KLQP599,ChillStream,7,174.95,"['expired monthly', 'paid annual']",2022-12-24,2,2,1,2,5,High-Value
6452,141KLQP599,CineQuest,26,360.04999999999995,"['expired annual', 'paid monthly', 'paid monthly', 'paid annual']",2022-12-05,2,2,1,3,6,High-Value
6453,141KTYZ223,CineQuest,72,142.22,"['trial annual', 'paid monthly']",2022-10-20,1,2,0,1,3,Mid-Value
6454,141MRTF799,LimeLight,125,160.05,"['expired monthly', 'paid monthly']",2022-08-28,1,1,0,1,2,Low-Value
6455,141MUXG303,ChillStream,147,100.0,['paid annual'],2022-08-06,2,1,1,1,3,Mid-Value
6456,141MUXG303,Pulse,264,79.82000000000001,"['paid monthly', 'paid monthly']",2022-04-11,2,0,1,0,1,Low-Value
6457,141NEOY556,Pulse,71,100.0,"['paid annual', 'paid annual']",2022-10-21,1,2,0,1,3,Mid-Value
6458,141OBCS493,LimeLight,67,59.97,['paid monthly'],2022-10-25,1,2,0,0,2,Low-Value
6459,141OCQL011,ChillStream,89,175.01,"['expired monthly', 'paid monthly']",2022-10-03,1,2,0,2,4,Mid-Value
6460,141OMCN293,Pulse,226,88.16,"['expired monthly', 'paid monthly']",2022-05-19,1,1,0,1,2,Low-Value
6461,141OQXS295,RetroReel,237,240.0,['paid monthly'],2022-05-08,1,1,0,2,3,Mid-Value
6462,141PBSO636,RetroReel,310,120.0,['paid annual'],2022-02-24,1,0,0,1,1,Low-Value
6463,141QSYW227,Pulse,259,122.08000000000001,"['expired annual', 'paid monthly']",2022-04-16,1,0,0,1,1,Low-Value
6464,141QTST535,LimeLight,103,180.0,['expired monthly'],2022-09-19,1,2,0,2,4,Mid-Value
6465,141QXIP431,ChillStream,228,250.08,"['expired monthly', 'paid monthly']",2022-05-17,1,1,0,2,3,Mid-Value
6466,141RCHY163,CineQuest,98,48.0,['paid monthly'],2022-09-24,1,2,0,0,2,Low-Value
6467,141SLAL613,Pulse,24,24.009999999999998,"['paid monthly', 'paid monthly']",2022-12-07,1,2,0,0,2,Low-Value
6468,141SYEQ730,LimeLight,247,220.0,"['expired monthly', 'paid monthly']",2022-04-28,1,0,0,2,2,Low-Value
6469,141UBIQ794,LimeLight,165,139.92999999999998,['expired monthly'],2022-07-19,1,1,0,1,2,Low-Value
6470,141UMXF564,RetroReel,153,179.94,['paid monthly'],2022-07-31,1,1,0,2,3,Mid-Value
6471,141VDME662,LimeLight,161,59.97,['paid monthly'],2022-07-23,1,1,0,0,1,Low-Value
6472,141VIVT201,LimeLight,321,197.34,['discounted monthly'],2022-02-13,1,0,0,2,2,Low-Value
6473,141WHLD900,RetroReel,218,240.0,['paid monthly'],2022-05-27,1,1,0,2,3,Mid-Value
6474,141WLFG514,RetroReel,10,197.98000000000002,['paid annual'],2022-12-21,1,2,0,2,4,Mid-Value
6475,141XADW392,Pulse,29,34.35,['trial monthly'],2022-12-02,1,2,0,0,2,Low-Value
6476,141XBBY670,LimeLight,222,88.86999999999999,['paid monthly'],2022-05-23,1,1,0,1,2,Low-Value
6477,141YZNM192,RetroReel,93,120.0,['paid annual'],2022-09-29,1,2,0,1,3,Mid-Value
6478,141ZLUI562,ChillStream,155,100.0,['paid annual'],2022-07-29,1,1,0,1,2,Low-Value
6479,141ZTQI523,LimeLight,182,119.94,['paid monthly'],2022-07-02,1,1,0,1,2,Low-Value
6480,142AEJA698,CineQuest,96,143.96,"['paid monthly', 'paid monthly']",2022-09-26,1,2,0,1,3,Mid-Value
6481,142BBMN647,ChillStream,141,125.05000000000001,['paid monthly'],2022-08-12,1,1,0,1,2,Low-Value
6482,142BFRC927,ChillStream,39,225.07000000000002,"['expired monthly', 'paid monthly']",2022-11-22,2,2,1,2,5,High-Value
6483,142BFRC927,RetroReel,289,300.1,['paid monthly'],2022-03-17,2,0,1,3,4,Mid-Value
6484,142BGIG344,Pulse,157,47.88,['paid monthly'],2022-07-27,1,1,0,0,1,Low-Value
6485,142BMQQ750,CineQuest,42,127.94,"['paid monthly', 'discounted monthly']",2022-11-19,1,2,0,1,3,Mid-Value
6486,142BVFU682,ChillStream,323,100.0,['paid annual'],2022-02-11,1,0,0,1,1,Low-Value
6487,142CBWA021,LimeLight,361,80.01,['paid annual'],2022-01-04,1,0,0,0,0,Low-Value
6488,142CGKE692,CineQuest,56,108.0,"['expired monthly', 'paid monthly']",2022-11-05,2,2,1,1,4,Mid-Value
6489,142CGKE692,LimeLight,352,80.01,['paid annual'],2022-01-13,2,0,1,0,1,Low-Value
6490,142DDQH438,LimeLight,224,80.0,['expired annual'],2022-05-21,1,1,0,0,1,Low-Value
6491,142ERNU168,RetroReel,34,90.0,['paid monthly'],2022-11-27,1,2,0,1,3,Mid-Value
6492,142EVKG282,LimeLight,122,140.07000000000002,['paid monthly'],2022-08-31,1,1,0,1,2,Low-Value
6493,142FJZU103,RetroReel,71,90.03,['paid monthly'],2022-10-21,1,2,0,1,3,Mid-Value
6494,142FXAJ257,LimeLight,219,79.99,['paid annual'],2022-05-26,1,1,0,0,1,Low-Value
6495,142HTDV491,RetroReel,175,180.0,['paid monthly'],2022-07-09,1,1,0,2,3,Mid-Value
6496,142IBMZ463,LimeLight,271,80.0,['paid annual'],2022-04-04,1,0,0,0,0,Low-Value
6497,142ILHU226,LimeLight,282,200.10000000000002,['paid monthly'],2022-03-24,2,0,1,2,3,Mid-Value
6498,142ILHU226,RetroReel,160,210.0,['expired monthly'],2022-07-24,2,1,1,2,4,Mid-Value
6499,142ISRI256,LimeLight,57,39.98,['paid monthly'],2022-11-04,1,2,0,0,2,Low-Value
6500,142ITXO667,CineQuest,54,84.07000000000001,"['expired monthly', 'paid monthly']",2022-11-07,2,2,1,0,3,Mid-Value
6501,142ITXO667,LimeLight,248,79.96,['expired monthly'],2022-04-27,2,0,1,0,1,Low-Value
6502,142JZIL169,ChillStream,304,305.16,"['discounted monthly', 'paid monthly']",2022-03-02,1,0,0,3,3,Mid-Value
6503,142KDPE146,LimeLight,13,160.0,"['expired annual', 'paid annual']",2022-12-18,1,2,0,1,3,Mid-Value
6504,142KGBS372,RetroReel,166,180.0,['paid monthly'],2022-07-18,1,1,0,2,3,Mid-Value
6505,142MMLA267,CineQuest,266,108.09,['paid monthly'],2022-04-09,1,0,0,1,1,Low-Value
6506,142MTCT800,LimeLight,314,80.02,['paid annual'],2022-02-20,1,0,0,0,0,Low-Value
6507,142MZJZ440,RetroReel,304,59.98,['expired monthly'],2022-03-02,1,0,0,0,0,Low-Value
6508,142NNYE389,LimeLight,128,100.0,['paid monthly'],2022-08-25,1,1,0,1,2,Low-Value
6509,142NSUE597,LimeLight,165,140.0,['expired monthly'],2022-07-19,1,1,0,1,2,Low-Value
6510,142PJHA510,LimeLight,159,180.03,"['expired monthly', 'paid monthly']",2022-07-25,1,1,0,2,3,Mid-Value
6511,142PMEI516,RetroReel,237,119.98,['paid annual'],2022-05-08,1,1,0,1,2,Low-Value
6512,142POJJ552,RetroReel,302,329.89,['paid monthly'],2022-03-04,1,0,0,3,3,Mid-Value
6513,142PYBQ770,Pulse,189,55.93,['paid monthly'],2022-06-25,1,1,0,0,1,Low-Value
6514,142SIEQ746,ChillStream,338,300.0,['paid monthly'],2022-01-27,1,0,0,3,3,Mid-Value
6515,142SMPU770,ChillStream,241,124.94999999999999,['expired monthly'],2022-05-04,2,0,1,1,2,Low-Value
6516,142SMPU770,CineQuest,226,131.97,"['expired monthly', 'paid monthly']",2022-05-19,2,1,1,1,3,Mid-Value
6517,142TJTO731,CineQuest,318,59.99,['paid annual'],2022-02-16,1,0,0,0,0,Low-Value
6518,142TNPU882,ChillStream,77,199.94,"['expired monthly', 'paid monthly']",2022-10-15,4,2,2,2,6,High-Value
6519,142TNPU882,CineQuest,88,71.61,"['trial monthly', 'paid monthly']",2022-10-04,4,2,2,0,4,Mid-Value
6520,142TNPU882,LimeLight,242,100.0,['expired monthly'],2022-05-03,4,0,2,1,3,Mid-Value
6521,142TNPU882,RetroReel,118,119.99,['paid annual'],2022-09-04,4,1,2,1,4,Mid-Value
6522,142UQBU167,RetroReel,295,61.88,['discounted annual'],2022-03-11,1,0,0,0,0,Low-Value
6523,142URZV182,Pulse,12,87.97,"['paid monthly', 'paid monthly', 'paid monthly']",2022-12-19,1,2,0,1,3,Mid-Value
6524,142VEXK186,Pulse,247,79.99,"['expired monthly', 'paid monthly']",2022-04-28,1,0,0,0,0,Low-Value
6525,142VJBN051,Pulse,16,120.0,"['expired monthly', 'paid monthly']",2022-12-15,1,2,0,1,3,Mid-Value
6526,142XGRS055,LimeLight,115,79.92,['paid monthly'],2022-09-07,1,1,0,0,1,Low-Value
6527,142YLQM963,CineQuest,103,120.0,"['expired annual', 'paid annual']",2022-09-19,1,2,0,1,3,Mid-Value
6528,142YNGK078,RetroReel,191,120.01,['paid annual'],2022-06-23,1,1,0,1,2,Low-Value
6529,142YOBN010,ChillStream,22,200.0,"['expired annual', 'paid annual']",2022-12-09,1,2,0,2,4,Mid-Value
6530,142YYWN242,ChillStream,35,50.0,['paid monthly'],2022-11-26,2,2,1,0,3,Mid-Value
6531,142YYWN242,LimeLight,7,20.0,['paid monthly'],2022-12-24,2,2,1,0,3,Mid-Value
6532,142ZRMA674,LimeLight,340,239.88,['paid monthly'],2022-01-25,1,0,0,2,2,Low-Value
6533,142ZTBS921,CineQuest,117,84.07,['paid monthly'],2022-09-05,1,1,0,0,1,Low-Value
6534,143AFOP718,ChillStream,54,221.19,"['expired annual', 'trial monthly']",2022-11-07,1,2,0,2,4,Mid-Value
6535,143AKBH271,LimeLight,3,180.25,"['expired monthly', 'paid monthly']",2022-12-28,1,2,0,2,4,Mid-Value
6536,143BBOP420,CineQuest,133,120.05,"['expired monthly', 'paid monthly']",2022-08-20,1,1,0,1,2,Low-Value
6537,143BGJA950,LimeLight,18,19.97,['paid monthly'],2022-12-13,1,2,0,0,2,Low-Value
6538,143CCVU258,ChillStream,294,249.7,['paid monthly'],2022-03-12,1,0,0,2,2,Low-Value
6539,143CTTN402,RetroReel,356,360.0,['paid monthly'],2022-01-09,1,0,0,3,3,Mid-Value
6540,143EENL126,ChillStream,210,100.01,['paid annual'],2022-06-04,3,1,2,1,4,Mid-Value
6541,143EENL126,CineQuest,157,60.01,['expired annual'],2022-07-27,3,1,2,0,3,Mid-Value
6542,143EENL126,LimeLight,80,140.01,"['expired annual', 'paid monthly']",2022-10-12,3,2,2,1,5,High-Value
6543,143FJFL509,LimeLight,115,79.96,['paid monthly'],2022-09-07,2,1,1,0,2,Low-Value
6544,143FJFL509,RetroReel,92,299.9,['expired monthly'],2022-09-30,2,2,1,3,6,High-Value
6545,143GFEI644,RetroReel,251,270.0,['paid monthly'],2022-04-24,1,0,0,3,3,Mid-Value
6546,143GQOM118,RetroReel,46,59.98,['paid monthly'],2022-11-15,1,2,0,0,2,Low-Value
6547,143IIMM302,RetroReel,225,240.08,['paid monthly'],2022-05-20,1,1,0,2,3,Mid-Value
6548,143ISOV795,LimeLight,75,80.01,['paid annual'],2022-10-17,1,2,0,0,2,Low-Value
6549,143JIYX888,ChillStream,352,99.99,['paid annual'],2022-01-13,3,0,2,1,3,Mid-Value
6550,143JIYX888,CineQuest,88,120.1,['expired monthly'],2022-10-04,3,2,2,1,5,High-Value
6551,143JIYX888,Pulse,23,100.0,"['expired annual', 'paid annual']",2022-12-08,3,2,2,1,5,High-Value
6552,143JLPI149,LimeLight,243,79.99,['paid annual'],2022-05-02,1,0,0,0,0,Low-Value
6553,143JQED639,LimeLight,301,219.89,['paid monthly'],2022-03-05,1,0,0,2,2,Low-Value
6554,143JWWC054,LimeLight,64,179.91,"['paid monthly', 'paid monthly']",2022-10-28,1,2,0,2,4,Mid-Value
6555,143KAOT503,RetroReel,272,300.0,['paid monthly'],2022-04-03,1,0,0,3,3,Mid-Value
6556,143KCII502,Pulse,95,82.00999999999999,"['paid annual', 'paid monthly']",2022-09-27,1,2,0,0,2,Low-Value
6557,143KRUC556,LimeLight,98,99.92,"['expired monthly', 'paid monthly']",2022-09-24,1,2,0,1,3,Mid-Value
6558,143LIFZ988,Pulse,77,155.98000000000002,"['expired annual', 'paid monthly']",2022-10-15,1,2,0,1,3,Mid-Value
6559,143LMRG331,RetroReel,360,359.88,['paid monthly'],2022-01-05,1,0,0,3,3,Mid-Value
6560,143LSRA564,LimeLight,1,80.0,['paid annual'],2022-12-30,1,2,0,0,2,Low-Value
6561,143LVXQ261,ChillStream,344,300.0,['paid monthly'],2022-01-21,1,0,0,3,3,Mid-Value
6562,143MNBV620,CineQuest,291,60.01,['paid annual'],2022-03-15,1,0,0,0,0,Low-Value
6563,143MSAG599,Pulse,84,155.93,"['expired annual', 'paid monthly', 'paid monthly']",2022-10-08,1,2,0,1,3,Mid-Value
6564,143PSMG117,RetroReel,77,186.29999999999998,['discounted monthly'],2022-10-15,1,2,0,2,4,Mid-Value
6565,143PYXZ742,Pulse,57,50.0,['paid annual'],2022-11-04,1,2,0,0,2,Low-Value
6566,143QHQL910,ChillStream,321,274.89,['paid monthly'],2022-02-13,1,0,0,3,3,Mid-Value
6567,143QTPI783,RetroReel,224,47.52,['discounted annual'],2022-05-21,1,1,0,0,1,Low-Value
6568,143RTSX609,RetroReel,315,329.89,['paid monthly'],2022-02-19,1,0,0,3,3,Mid-Value
6569,143TBVQ581,ChillStream,38,250.10000000000002,['paid monthly'],2022-11-23,1,2,0,2,4,Mid-Value
6570,143VZGZ873,RetroReel,46,240.01,"['expired annual', 'paid annual']",2022-11-15,1,2,0,2,4,Mid-Value
6571,143WMYY798,RetroReel,92,120.0,['paid monthly'],2022-09-30,1,2,0,1,3,Mid-Value
6572,143WXRX442,CineQuest,288,12.0,['paid monthly'],2022-03-18,1,0,0,0,0,Low-Value
6573,143XDUO312,RetroReel,8,360.12,['expired monthly'],2022-12-23,1,2,0,3,5,High-Value
6574,143XJVF764,CineQuest,312,60.0,['paid annual'],2022-02-22,1,0,0,0,0,Low-Value
6575,143XNEI929,Pulse,178,64.04,"['expired monthly', 'paid monthly']",2022-07-06,1,1,0,0,1,Low-Value
6576,143YKGK911,RetroReel,332,359.88,['paid monthly'],2022-02-02,1,0,0,3,3,Mid-Value
6577,143ZSKO369,Pulse,45,64.08,['paid monthly'],2022-11-16,1,2,0,0,2,Low-Value
6578,144ASQY060,Pulse,46,80.02000000000001,"['expired monthly', 'paid monthly']",2022-11-15,1,2,0,0,2,Low-Value
6579,144BSWS511,LimeLight,48,80.0,['paid annual'],2022-11-13,1,2,0,0,2,Low-Value
6580,144BTZU372,ChillStream,211,150.06,['expired monthly'],2022-06-03,1,1,0,1,2,Low-Value
6581,144CEMJ209,ChillStream,216,100.0,['paid annual'],2022-05-29,1,1,0,1,2,Low-Value
6582,144COYH151,RetroReel,258,270.0,['paid monthly'],2022-04-17,1,0,0,3,3,Mid-Value
6583,144ECLU392,ChillStream,339,300.24,['paid monthly'],2022-01-26,1,0,0,3,3,Mid-Value
6584,144EDLA358,RetroReel,120,119.96,['paid monthly'],2022-09-02,1,1,0,1,2,Low-Value
6585,144EXYC083,RetroReel,59,218.91,['paid monthly'],2022-11-02,1,2,0,2,4,Mid-Value
6586,144EYIL539,CineQuest,53,14.46,['discounted monthly'],2022-11-08,1,2,0,0,2,Low-Value
6587,144FSOT997,CineQuest,40,24.0,['paid monthly'],2022-11-21,1,2,0,0,2,Low-Value
6588,144GJGN553,ChillStream,142,100.01,['paid annual'],2022-08-11,1,1,0,1,2,Low-Value
6589,144GJII313,Pulse,28,8.0,['paid monthly'],2022-12-03,1,2,0,0,2,Low-Value
6590,144GQTO991,Pulse,191,72.03999999999999,"['expired monthly', 'paid monthly']",2022-06-23,1,1,0,0,1,Low-Value
6591,144GUOE997,CineQuest,165,83.93,['expired monthly'],2022-07-19,1,1,0,0,1,Low-Value
6592,144HJQR580,RetroReel,305,60.02,['expired monthly'],2022-03-01,1,0,0,0,0,Low-Value
6593,144HOHH244,RetroReel,149,46.6,['discounted monthly'],2022-08-04,1,1,0,0,1,Low-Value
6594,144JDYG543,Pulse,129,49.98,['paid annual'],2022-08-24,1,1,0,0,1,Low-Value
6595,144KDNR733,LimeLight,153,120.06,['paid monthly'],2022-07-31,1,1,0,1,2,Low-Value
6596,144KEIJ054,CineQuest,49,119.9,['paid monthly'],2022-11-12,1,2,0,1,3,Mid-Value
6597,144KGOM665,CineQuest,336,59.99,['paid annual'],2022-01-29,1,0,0,0,0,Low-Value
6598,144KOIR106,RetroReel,136,150.0,['paid monthly'],2022-08-17,1,1,0,1,2,Low-Value
6599,144LFAA014,RetroReel,358,360.12,['paid monthly'],2022-01-07,1,0,0,3,3,Mid-Value
6600,144MBFF602,LimeLight,4,120.0,['paid monthly'],2022-12-27,1,2,0,1,3,Mid-Value
6601,144MFDB592,ChillStream,268,100.0,['paid annual'],2022-04-07,1,0,0,1,1,Low-Value
6602,144OCXV983,LimeLight,14,54.17,"['trial monthly', 'paid monthly']",2022-12-17,1,2,0,0,2,Low-Value
6603,144ONWL476,ChillStream,294,100.0,['paid annual'],2022-03-12,2,0,1,1,2,Low-Value
6604,144ONWL476,LimeLight,241,40.04,['paid monthly'],2022-05-04,2,0,1,0,1,Low-Value
6605,144PUJG314,Pulse,100,22.86,"['expired monthly', 'trial monthly']",2022-09-22,1,2,0,0,2,Low-Value
6606,144PZVH099,Pulse,127,88.0,"['expired monthly', 'paid monthly']",2022-08-26,1,1,0,1,2,Low-Value
6607,144QMDP409,ChillStream,25,222.94,"['paid monthly', 'discounted monthly']",2022-12-06,1,2,0,2,4,Mid-Value
6608,144QQVW542,CineQuest,116,131.93,"['expired monthly', 'paid monthly']",2022-09-06,1,1,0,1,2,Low-Value
6609,144RHIU400,CineQuest,33,132.07,"['expired monthly', 'paid monthly']",2022-11-28,1,2,0,1,3,Mid-Value
6610,144RTZW644,CineQuest,162,84.0,['expired monthly'],2022-07-22,2,1,1,0,2,Low-Value
6611,144RTZW644,Pulse,235,63.92,['paid monthly'],2022-05-10,2,1,1,0,2,Low-Value
6612,144TPIE623,Pulse,104,80.14,"['expired monthly', 'paid monthly']",2022-09-18,2,2,1,0,3,Mid-Value
6613,144TPIE623,RetroReel,322,60.0,['expired monthly'],2022-02-12,2,0,1,0,1,Low-Value
6614,144TVAM933,CineQuest,227,143.76,"['expired monthly', 'paid monthly']",2022-05-18,1,1,0,1,2,Low-Value
6615,144UJVE805,ChillStream,18,99.99,['paid annual'],2022-12-13,1,2,0,1,3,Mid-Value
6616,144UTVY364,CineQuest,187,84.07,['paid monthly'],2022-06-27,1,1,0,0,1,Low-Value
6617,144UVKB794,RetroReel,116,120.0,['paid monthly'],2022-09-06,1,1,0,1,2,Low-Value
6618,144WPZC010,LimeLight,81,35.79,['discounted monthly'],2022-10-11,1,2,0,0,2,Low-Value
6619,144XFAQ597,CineQuest,94,95.59,"['expired annual', 'discounted monthly']",2022-09-28,1,2,0,1,3,Mid-Value
6620,144XGZT460,LimeLight,316,220.0,['paid monthly'],2022-02-18,1,0,0,2,2,Low-Value
6621,144XPWF989,ChillStream,251,225.18,['paid monthly'],2022-04-24,2,0,1,2,3,Mid-Value
6622,144XPWF989,Pulse,340,50.0,['expired annual'],2022-01-25,2,0,1,0,1,Low-Value
6623,144YFOB599,LimeLight,119,79.99,['expired annual'],2022-09-03,1,1,0,0,1,Low-Value
6624,144YQHA081,RetroReel,178,210.0,['expired monthly'],2022-07-06,1,1,0,2,3,Mid-Value
6625,144ZFXX961,RetroReel,158,209.92999999999998,['expired monthly'],2022-07-26,1,1,0,2,3,Mid-Value
6626,144ZKNB143,RetroReel,151,119.98,['paid annual'],2022-08-02,1,1,0,1,2,Low-Value
6627,145AGZL207,ChillStream,330,99.99,['paid annual'],2022-02-04,1,0,0,1,1,Low-Value
6628,145AXNV745,LimeLight,83,80.01,['expired annual'],2022-10-09,2,2,1,0,3,Mid-Value
6629,145AXNV745,RetroReel,171,179.94,['paid monthly'],2022-07-13,2,1,1,2,4,Mid-Value
6630,145BDNB582,RetroReel,137,360.17,"['expired monthly', 'paid monthly']",2022-08-16,1,1,0,3,4,Mid-Value
6631,145DEZE172,RetroReel,276,119.99,['paid annual'],2022-03-30,1,0,0,1,1,Low-Value
6632,145EFNI669,Pulse,197,47.56,['trial annual'],2022-06-17,1,1,0,0,1,Low-Value
6633,145EKVZ568,RetroReel,51,149.14000000000001,"['paid monthly', 'discounted monthly']",2022-11-10,1,2,0,1,3,Mid-Value
6634,145GZUM689,LimeLight,339,239.76,['paid monthly'],2022-01-26,1,0,0,2,2,Low-Value
6635,145HORK897,LimeLight,172,139.9,"['expired monthly', 'paid monthly']",2022-07-12,1,1,0,1,2,Low-Value
6636,145IETX000,Pulse,205,50.02,['paid annual'],2022-06-09,1,1,0,0,1,Low-Value
6637,145IPXH890,Pulse,160,50.01,['expired annual'],2022-07-24,1,1,0,0,1,Low-Value
6638,145KSCH989,ChillStream,229,100.02,['paid annual'],2022-05-16,1,1,0,1,2,Low-Value
6639,145LHNB701,RetroReel,107,120.0,['paid annual'],2022-09-15,1,2,0,1,3,Mid-Value
6640,145NEKG643,ChillStream,300,100.0,['paid annual'],2022-03-06,1,0,0,1,1,Low-Value
6641,145PMSZ439,LimeLight,207,80.0,['paid annual'],2022-06-07,1,1,0,0,1,Low-Value
6642,145PZSA787,RetroReel,12,106.87,"['expired monthly', 'discounted monthly']",2022-12-19,1,2,0,1,3,Mid-Value
6643,145RACY929,CineQuest,187,83.86,['paid monthly'],2022-06-27,1,1,0,0,1,Low-Value
6644,145RRKN265,LimeLight,357,240.12,['paid monthly'],2022-01-08,1,0,0,2,2,Low-Value
6645,145SCOW177,CineQuest,240,75.57,"['expired monthly', 'trial annual']",2022-05-05,1,0,0,0,0,Low-Value
6646,145SUDT568,ChillStream,178,150.0,['paid monthly'],2022-07-06,1,1,0,1,2,Low-Value
6647,145TTDZ419,LimeLight,226,159.92,['paid monthly'],2022-05-19,1,1,0,1,2,Low-Value
6648,145UCQM392,RetroReel,353,359.88,['paid monthly'],2022-01-12,1,0,0,3,3,Mid-Value
6649,145ULIB438,ChillStream,166,110.07,"['expired monthly', 'trial annual']",2022-07-18,1,1,0,1,2,Low-Value
6650,145UXOW766,Pulse,18,134.38,"['paid annual', 'discounted annual']",2022-12-13,1,2,0,1,3,Mid-Value
6651,145VOBH311,RetroReel,363,120.01,['expired annual'],2022-01-02,1,0,0,1,1,Low-Value
6652,145VPUD238,Pulse,39,63.92,"['expired monthly', 'paid monthly']",2022-11-22,1,2,0,0,2,Low-Value
6653,145VYFY316,ChillStream,294,100.0,['paid annual'],2022-03-12,1,0,0,1,1,Low-Value
6654,145WOYE791,CineQuest,176,60.0,['paid annual'],2022-07-08,2,1,1,0,2,Low-Value
6655,145WOYE791,LimeLight,77,79.99,"['expired monthly', 'paid monthly']",2022-10-15,2,2,1,0,3,Mid-Value
6656,145WSFE547,LimeLight,45,279.94,"['expired annual', 'paid monthly']",2022-11-16,1,2,0,3,5,High-Value
6657,145YBJV333,Pulse,67,13.11,['trial monthly'],2022-10-25,1,2,0,0,2,Low-Value
6658,146AELB351,Pulse,10,63.92,['paid monthly'],2022-12-21,2,2,1,0,3,Mid-Value
6659,146AELB351,RetroReel,265,120.0,['expired monthly'],2022-04-10,2,0,1,1,2,Low-Value
6660,146BFSM726,RetroReel,81,89.97,['paid monthly'],2022-10-11,1,2,0,1,3,Mid-Value
6661,146BXMJ577,Pulse,101,32.08,['paid monthly'],2022-09-21,1,2,0,0,2,Low-Value
6662,146CGOV024,Pulse,266,49.99,['paid annual'],2022-04-09,1,0,0,0,0,Low-Value
6663,146CLEZ466,Pulse,23,164.0,"['expired annual', 'paid monthly']",2022-12-08,1,2,0,1,3,Mid-Value
6664,146CMDQ310,ChillStream,94,140.25,"['expired annual', 'discounted annual']",2022-09-28,1,2,0,1,3,Mid-Value
6665,146DXTD980,Pulse,4,7.99,['paid monthly'],2022-12-27,1,2,0,0,2,Low-Value
6666,146EDJZ642,LimeLight,64,60.03,['paid monthly'],2022-10-28,1,2,0,0,2,Low-Value
6667,146ELHJ633,LimeLight,152,80.01,['paid annual'],2022-08-01,1,1,0,0,1,Low-Value
6668,146EPRS531,CineQuest,35,96.04,"['paid monthly', 'paid monthly']",2022-11-26,2,2,1,1,4,Mid-Value
6669,146EPRS531,LimeLight,152,80.0,['paid annual'],2022-08-01,2,1,1,0,2,Low-Value
6670,146FCBI673,LimeLight,160,80.0,['expired annual'],2022-07-24,1,1,0,0,1,Low-Value
6671,146FMEL992,Pulse,156,50.01,['paid annual'],2022-07-28,1,1,0,0,1,Low-Value
6672,146FMTQ803,ChillStream,247,225.09,['paid monthly'],2022-04-28,1,0,0,2,2,Low-Value
6673,146FUJG974,RetroReel,298,300.0,['paid monthly'],2022-03-08,1,0,0,3,3,Mid-Value
6674,146GSIO370,Pulse,210,48.0,['expired monthly'],2022-06-04,1,1,0,0,1,Low-Value
6675,146HGRH456,CineQuest,145,59.99,['paid annual'],2022-08-08,1,1,0,0,1,Low-Value
6676,146HOJA575,CineQuest,27,60.0,['paid monthly'],2022-12-04,1,2,0,0,2,Low-Value
6677,146JPGS150,LimeLight,19,220.0,['paid monthly'],2022-12-12,1,2,0,2,4,Mid-Value
6678,146JPQG373,LimeLight,301,80.0,['paid annual'],2022-03-05,1,0,0,0,0,Low-Value
6679,146KJJC542,ChillStream,72,195.22000000000003,"['expired monthly', 'trial monthly']",2022-10-20,1,2,0,2,4,Mid-Value
6680,146KQLP967,ChillStream,132,200.01,"['expired annual', 'paid annual']",2022-08-21,1,1,0,2,3,Mid-Value
6681,146KSXA173,Pulse,35,88.0,['paid monthly'],2022-11-26,1,2,0,1,3,Mid-Value
6682,146KVZO281,LimeLight,87,115.59,"['expired annual', 'trial annual']",2022-10-05,1,2,0,1,3,Mid-Value
6683,146KXMD891,LimeLight,33,180.16,"['paid monthly', 'paid monthly']",2022-11-28,1,2,0,2,4,Mid-Value
6684,146KYET619,CineQuest,86,59.99,['paid annual'],2022-10-06,1,2,0,0,2,Low-Value
6685,146LDWY151,LimeLight,58,39.96,['paid monthly'],2022-11-03,1,2,0,0,2,Low-Value
6686,146LHSH403,LimeLight,163,119.94,['paid monthly'],2022-07-21,1,1,0,1,2,Low-Value
6687,146LORI241,RetroReel,275,207.0,['trial monthly'],2022-03-31,1,0,0,2,2,Low-Value
6688,146MCKQ213,Pulse,187,82.44,"['trial monthly', 'paid monthly']",2022-06-27,1,1,0,0,1,Low-Value
6689,146MLHP662,ChillStream,329,242.77,['discounted monthly'],2022-02-05,1,0,0,2,2,Low-Value
