,ID,BRAND,RECENCY,FREQUENCY,REVENUE,SUB,DATE
5543,228UPNI356,Pulse,181,1,48.0,['paid monthly'],2022-07-03
5544,228USNU180,RetroReel,155,1,120.0,['expired annual'],2022-07-29
5545,228VOSU364,CineQuest,347,1,11.99,['expired monthly'],2022-01-18
5546,228XCLW911,Pulse,250,1,32.04,['expired monthly'],2022-04-25
5547,228ZCHO788,ChillStream,238,1,124.94999999999999,['expired monthly'],2022-05-07
5548,228ZHGZ092,Pulse,164,1,55.86,['paid monthly'],2022-07-20
5549,229AYPM367,Pulse,268,1,50.0,['expired annual'],2022-04-07
5550,229BATX625,ChillStream,113,1,199.92,['paid monthly'],2022-09-09
5551,229DKZN788,LimeLight,355,1,20.01,['expired monthly'],2022-01-10
5552,229DXSA746,RetroReel,86,1,120.0,['expired annual'],2022-10-06
5553,229DXUA973,RetroReel,337,1,30.0,['expired monthly'],2022-01-28
5554,229ERPE861,ChillStream,243,1,125.05000000000001,['expired monthly'],2022-05-02
5555,229ETOB558,RetroReel,193,1,180.0,['expired monthly'],2022-06-21
5556,229EZOT405,ChillStream,335,1,100.01,['expired annual'],2022-01-30
5557,229EZOT405,CineQuest,66,1,180.06,"['expired annual', 'paid annual']",2022-10-26
5558,229FXNV682,LimeLight,179,1,80.0,"['expired annual', 'paid monthly']",2022-07-05
5559,229FYFJ394,RetroReel,245,1,120.01,['expired annual'],2022-04-30
5560,229GLFC311,LimeLight,17,1,119.94,['paid monthly'],2022-12-14
5561,229KQXX272,RetroReel,230,1,150.05,['expired monthly'],2022-05-15
5562,229LRBR791,LimeLight,68,1,320.03,"['expired monthly', 'paid annual']",2022-10-24
5563,229MHMH309,LimeLight,23,1,119.88,['paid monthly'],2022-12-08
5564,229MVDT242,CineQuest,277,1,36.0,['expired monthly'],2022-03-29
5565,229PVDI110,RetroReel,55,1,330.0,['expired monthly'],2022-11-06
5566,229QSYG811,ChillStream,72,1,100.01,['expired annual'],2022-10-20
5567,229QTSE584,LimeLight,105,1,200.06,"['expired monthly', 'paid monthly']",2022-09-17
5568,229RZSP309,Pulse,287,1,24.0,['expired monthly'],2022-03-19
5569,229SWUZ930,Pulse,49,1,87.89,['expired monthly'],2022-11-12
5570,229TEPI039,RetroReel,253,1,119.99,['paid annual'],2022-04-22
5571,229VUYW771,LimeLight,37,1,179.97,"['expired monthly', 'paid monthly']",2022-11-24
5572,229ZDUZ209,Pulse,247,1,31.96,['expired monthly'],2022-04-28
5573,230ADJC767,ChillStream,82,1,100.0,['discounted annual'],2022-10-10
5574,230BAPK748,Pulse,297,1,24.03,['expired monthly'],2022-03-09
5575,230BMQA454,Pulse,15,1,63.96,"['expired monthly', 'paid monthly']",2022-12-16
5576,230BMQA454,RetroReel,327,1,120.0,['expired annual'],2022-02-07
5577,230CHFG005,CineQuest,94,1,336.03999999999996,"['expired annual', 'trial monthly', 'discounted annual']",2022-09-28
5578,230DYEG551,ChillStream,213,1,100.01,['paid annual'],2022-06-01
5579,230EINU664,ChillStream,46,1,175.0,['paid monthly'],2022-11-15
5580,230FWMM700,ChillStream,224,1,124.94999999999999,['expired monthly'],2022-05-21
5581,230HFEZ044,ChillStream,251,1,100.0,['expired annual'],2022-04-24
5582,230JETZ823,LimeLight,222,1,80.01,['paid annual'],2022-05-23
5583,230JETZ823,RetroReel,29,1,359.88,['expired monthly'],2022-12-02
5584,230JZVC144,Pulse,288,1,23.97,['expired monthly'],2022-03-18
5585,230KMZA103,LimeLight,170,1,119.94,['paid monthly'],2022-07-14
5586,230QDTX306,ChillStream,110,1,99.96,['paid monthly'],2022-09-12
5587,230QDTX306,LimeLight,313,1,39.98,['expired monthly'],2022-02-21
5588,230QDTX306,RetroReel,32,1,510.1400000000001,"['expired monthly', 'trial monthly']",2022-11-29
5589,230QTKB457,CineQuest,323,1,60.01,['expired annual'],2022-02-11
5590,230QTKB457,LimeLight,88,1,40.02,['paid monthly'],2022-10-04
5591,230RMJW005,LimeLight,224,1,100.0,['expired monthly'],2022-05-21
5592,230RSTF850,CineQuest,48,1,108.12,"['paid monthly', 'paid monthly']",2022-11-13
5593,230TOFX374,CineQuest,87,1,84.07,['paid monthly'],2022-10-05
5594,230UCPB874,Pulse,34,1,55.93,['trial monthly'],2022-11-27
5595,230XMRN549,CineQuest,102,1,108.0,['expired monthly'],2022-09-20
5596,230YFQF115,RetroReel,359,1,30.0,['expired monthly'],2022-01-06
5597,230ZOWG430,Pulse,177,1,49.99,['paid annual'],2022-07-07
5598,231DHBQ381,ChillStream,152,1,200.0,['expired monthly'],2022-08-01
5599,231GBPZ496,RetroReel,253,1,120.04,['expired monthly'],2022-04-22
5600,231HOEZ409,ChillStream,122,1,149.94,['paid monthly'],2022-08-31
5601,231HOEZ409,Pulse,296,1,50.0,['expired annual'],2022-03-10
5602,231HOLB513,Pulse,234,1,39.95,['expired monthly'],2022-05-11
5603,231IGZU165,RetroReel,81,1,299.9,['expired monthly'],2022-10-11
5604,231JSLC623,ChillStream,151,1,200.08,['expired monthly'],2022-08-02
5605,231JTXO421,CineQuest,326,1,24.02,['expired monthly'],2022-02-08
5606,231NRDC075,ChillStream,261,1,100.0,['expired annual'],2022-04-14
5607,231NVEM450,ChillStream,169,1,174.86,['expired monthly'],2022-07-15
5608,231PHUV732,CineQuest,166,1,84.0,['discounted monthly'],2022-07-18
5609,231PHXW313,LimeLight,301,1,60.0,['expired monthly'],2022-03-05
5610,231PHXW313,RetroReel,237,1,150.05,['expired monthly'],2022-05-08
5611,231PKQA812,Pulse,145,1,39.85,['discounted monthly'],2022-08-08
5612,231PNTG322,Pulse,24,1,55.92,"['expired monthly', 'paid monthly']",2022-12-07
5613,231TNAX174,LimeLight,357,1,19.98,['expired monthly'],2022-01-08
5614,231VBBT718,Pulse,322,1,16.02,['expired monthly'],2022-02-12
5615,231YBXX028,LimeLight,288,1,60.03,['expired monthly'],2022-03-18
5616,232AHSO296,Pulse,163,1,55.93,['expired monthly'],2022-07-21
5617,232ASAE761,LimeLight,221,1,60.0,['discounted monthly'],2022-05-24
5618,232DPUI422,LimeLight,315,1,40.02,['expired monthly'],2022-02-19
5619,232HNHG017,CineQuest,103,1,59.99,['discounted annual'],2022-09-19
5620,232HWBF305,ChillStream,315,1,100.0,['expired annual'],2022-02-19
5621,232IBPO273,ChillStream,108,1,174.92999999999998,['paid monthly'],2022-09-14
5622,232IBPO273,LimeLight,265,1,80.0,['expired monthly'],2022-04-10
5623,232KOHK779,LimeLight,130,1,159.92,['paid monthly'],2022-08-23
5624,232LKPD796,LimeLight,352,1,20.0,['expired monthly'],2022-01-13
5625,232NMRL224,LimeLight,253,1,80.04,['expired monthly'],2022-04-22
5626,232OCXE384,RetroReel,362,1,30.02,['expired monthly'],2022-01-03
5627,232PIJA785,Pulse,117,1,8.01,['paid monthly'],2022-09-05
5628,232PWXX404,Pulse,221,1,40.0,['expired monthly'],2022-05-24
5629,232QZSA880,RetroReel,331,1,120.0,['expired annual'],2022-02-03
5630,232RNSI263,CineQuest,106,1,72.06,['paid monthly'],2022-09-16
5631,232RQLF483,ChillStream,46,1,200.08,['trial monthly'],2022-11-15
5632,232RQLF483,LimeLight,53,1,200.0,['paid monthly'],2022-11-08
5633,232TAXK585,LimeLight,308,1,80.0,['expired annual'],2022-02-26
5634,232TXZP837,ChillStream,82,1,224.99,"['paid monthly', 'discounted monthly']",2022-10-10
5635,232ULFX414,CineQuest,290,1,36.0,['expired monthly'],2022-03-16
5636,232VBIZ369,Pulse,118,1,72.0,['expired monthly'],2022-09-04
5637,232YWQK891,ChillStream,85,1,150.0,['paid monthly'],2022-10-07
5638,232ZMDH462,CineQuest,83,1,108.14,"['expired monthly', 'trial monthly']",2022-10-09
5639,233BZPQ212,Pulse,188,1,48.06,['expired monthly'],2022-06-26
5640,233CNQR604,CineQuest,350,1,11.98,['expired monthly'],2022-01-15
5641,233FIPI877,ChillStream,247,1,100.04,['expired monthly'],2022-04-28
5642,233FJSM031,LimeLight,160,1,200.04000000000002,"['expired monthly', 'discounted monthly']",2022-07-24
5643,233GEVU972,CineQuest,173,1,60.05,['paid monthly'],2022-07-11
5644,233GEVU972,Pulse,194,1,24.03,['paid monthly'],2022-06-20
5645,233INMJ705,Pulse,18,1,55.97,"['expired monthly', 'paid monthly']",2022-12-13
5646,233JIVL268,RetroReel,15,1,269.90999999999997,['trial monthly'],2022-12-16
5647,233JNCT853,RetroReel,113,1,270.09000000000003,['expired monthly'],2022-09-09
5648,233KMOY277,CineQuest,238,1,59.95,['expired monthly'],2022-05-07
5649,233LIRJ886,CineQuest,210,1,108.12,"['expired monthly', 'discounted monthly']",2022-06-04
5650,233LNSD998,CineQuest,275,1,36.0,['expired monthly'],2022-03-31
5651,233MLQV842,ChillStream,271,1,99.96,['expired monthly'],2022-04-04
5652,233NHNT617,ChillStream,15,1,275.18,"['expired monthly', 'paid monthly']",2022-12-16
5653,233NHNT617,LimeLight,89,1,80.0,['expired annual'],2022-10-03
5654,233OWPK212,ChillStream,23,1,75.01,"['paid monthly', 'paid monthly']",2022-12-08
5655,233PSLZ417,Pulse,28,1,80.1,['paid monthly'],2022-12-03
5656,233QZFZ081,Pulse,27,1,72.17999999999999,['trial monthly'],2022-12-04
5657,233TINU280,CineQuest,11,1,84.07,['discounted monthly'],2022-12-20
5658,233TNPZ655,LimeLight,288,1,60.0,['expired monthly'],2022-03-18
5659,233TPEU940,CineQuest,318,1,60.0,['expired annual'],2022-02-16
5660,233VTTJ990,Pulse,188,1,50.01,['expired annual'],2022-06-26
5661,233XIRJ493,Pulse,157,1,63.980000000000004,"['expired monthly', 'discounted monthly']",2022-07-27
5662,233XXJV460,ChillStream,150,1,149.9,"['expired monthly', 'paid monthly']",2022-08-03
5663,233ZUYA711,Pulse,244,1,32.0,['expired monthly'],2022-05-01
5664,234AGTZ725,Pulse,219,1,49.99,['discounted annual'],2022-05-26
5665,234BNXP481,LimeLight,35,1,219.78,['expired monthly'],2022-11-26
5666,234BSBW174,CineQuest,334,1,12.01,['expired monthly'],2022-01-31
5667,234FCFH350,Pulse,290,1,23.97,['expired monthly'],2022-03-16
5668,234FDYD257,LimeLight,235,1,100.05000000000001,['expired monthly'],2022-05-10
5669,234FNCR655,Pulse,89,1,64.0,['trial monthly'],2022-10-03
5670,234FWWG036,ChillStream,151,1,200.08,['expired monthly'],2022-08-02
5671,234GTKK134,RetroReel,175,1,120.02,['paid annual'],2022-07-09
5672,234GYGY652,Pulse,131,1,24.03,['paid monthly'],2022-08-22
5673,234IAAF551,LimeLight,334,1,20.03,['expired monthly'],2022-01-31
5674,234ICKD937,CineQuest,79,1,23.98,['paid monthly'],2022-10-13
5675,234MZSR547,Pulse,213,1,48.0,['expired monthly'],2022-06-01
5676,234NROK126,ChillStream,234,1,50.0,['paid monthly'],2022-05-11
5677,234ODDY405,LimeLight,195,1,20.0,['paid monthly'],2022-06-19
5678,234OIVF485,CineQuest,295,1,36.03,['expired monthly'],2022-03-11
5679,234PPNP137,Pulse,305,1,16.0,['expired monthly'],2022-03-01
5680,234RWZO378,ChillStream,158,1,100.0,['expired annual'],2022-07-26
5681,234WGRW516,ChillStream,274,1,100.0,['paid annual'],2022-04-01
5682,234YDSF594,CineQuest,94,1,83.99,"['expired monthly', 'paid annual']",2022-09-28
5683,234ZLQS905,Pulse,252,1,50.01,['expired annual'],2022-04-23
5684,235EBHT365,ChillStream,52,1,150.0,['paid monthly'],2022-11-09
5685,235EBHT365,CineQuest,65,1,95.88,"['paid monthly', 'trial monthly']",2022-10-27
5686,235EPDE047,CineQuest,360,1,60.0,['expired annual'],2022-01-05
5687,235GJBE426,RetroReel,206,1,179.94,['expired monthly'],2022-06-08
5688,235IKUM158,LimeLight,242,1,100.05000000000001,['expired monthly'],2022-05-03
5689,235JUSH995,CineQuest,84,1,155.86,"['expired monthly', 'paid monthly', 'paid monthly']",2022-10-08
5690,235KPEQ616,ChillStream,119,1,225.09,['expired monthly'],2022-09-03
5691,235LHCT297,LimeLight,46,1,220.0,['expired monthly'],2022-11-15
5692,235LQWJ229,Pulse,18,1,40.0,['trial monthly'],2022-12-13
5693,235MKCD663,LimeLight,179,1,139.92999999999998,['expired monthly'],2022-07-05
5694,235MXTT252,RetroReel,223,1,60.02,['paid monthly'],2022-05-22
5695,235NKIB315,RetroReel,270,1,119.96,['expired monthly'],2022-04-05
5696,235OTLC231,CineQuest,147,1,71.88,['paid monthly'],2022-08-06
5697,235QBXE141,Pulse,320,1,16.04,['expired monthly'],2022-02-14
5698,235QYRG267,LimeLight,30,1,80.0,['paid annual'],2022-12-01
5699,235TVFJ835,RetroReel,313,1,60.02,['expired monthly'],2022-02-21
5700,235WFXG340,CineQuest,185,1,72.12,['expired monthly'],2022-06-29
5701,235WSHA482,ChillStream,335,1,25.0,['expired monthly'],2022-01-30
5702,235WYEQ462,CineQuest,306,1,24.0,['expired monthly'],2022-02-28
5703,235YCUP015,ChillStream,49,1,50.0,['paid monthly'],2022-11-12
5704,235YFGX149,RetroReel,119,1,269.90999999999997,['expired monthly'],2022-09-03
5705,235YRXN307,CineQuest,58,1,83.86,['paid monthly'],2022-11-03
5706,236BLXI602,CineQuest,146,1,60.0,['expired annual'],2022-08-07
5707,236CQDJ261,RetroReel,304,1,119.98,['expired annual'],2022-03-02
5708,236DGJU737,Pulse,361,1,50.0,['expired annual'],2022-01-04
5709,236EQZJ795,ChillStream,148,1,75.0,['paid monthly'],2022-08-05
5710,236EUEC105,RetroReel,163,1,120.0,['expired annual'],2022-07-21
5711,236FIXE074,CineQuest,41,1,167.92000000000002,"['expired monthly', 'paid monthly']",2022-11-20
5712,236FIXE074,Pulse,62,1,31.96,['paid monthly'],2022-10-30
5713,236GENS267,CineQuest,158,1,72.0,['paid monthly'],2022-07-26
5714,236GFOI177,CineQuest,56,1,23.98,['paid monthly'],2022-11-05
5715,236GRGS861,ChillStream,57,1,250.10000000000002,['paid monthly'],2022-11-04
5716,236IKNC451,RetroReel,186,1,120.01,['expired annual'],2022-06-28
5717,236LATF118,CineQuest,2,1,60.0,['paid annual'],2022-12-29
5718,236PCFL210,CineQuest,357,1,60.0,['expired annual'],2022-01-08
5719,236PCFL210,LimeLight,89,1,200.0,['expired monthly'],2022-10-03
5720,236PFWW355,Pulse,54,1,49.99,['expired annual'],2022-11-07
5721,236POUG117,RetroReel,7,1,209.92999999999998,['paid monthly'],2022-12-24
5722,236QVNW626,LimeLight,294,1,79.99,['trial annual'],2022-03-12
5723,236RSEX132,ChillStream,253,1,99.99,['expired annual'],2022-04-22
5724,236SNYW222,CineQuest,147,1,84.0,"['expired monthly', 'paid monthly']",2022-08-06
5725,236TEFW533,RetroReel,250,1,119.96,['expired monthly'],2022-04-25
5726,236TYST067,LimeLight,98,1,80.0,['expired annual'],2022-09-24
5727,236UGYO266,CineQuest,317,1,24.0,['expired monthly'],2022-02-17
5728,236UOCD032,CineQuest,30,1,131.78,['paid monthly'],2022-12-01
5729,236UOCD032,Pulse,254,1,32.04,['expired monthly'],2022-04-21
5730,236VTVD301,CineQuest,108,1,143.82,"['paid monthly', 'discounted monthly']",2022-09-14
5731,236XWVX920,ChillStream,119,1,125.0,['paid monthly'],2022-09-03
5732,236XZMX456,Pulse,288,1,23.94,['expired monthly'],2022-03-18
5733,236YLLB550,CineQuest,346,1,59.99,['expired annual'],2022-01-19
5734,237CKNY859,Pulse,16,1,72.0,['paid monthly'],2022-12-15
5735,237ESXX823,ChillStream,278,1,75.03,['expired monthly'],2022-03-28
5736,237FEAG150,RetroReel,201,1,150.01,"['expired monthly', 'paid monthly']",2022-06-13
5737,237HQYQ110,Pulse,56,1,111.44999999999999,"['discounted monthly', 'paid monthly']",2022-11-05
5738,237HUVN543,Pulse,60,1,87.78,['expired monthly'],2022-11-01
5739,237IZLL413,RetroReel,75,1,299.9,['expired monthly'],2022-10-17
5740,237JBVQ744,CineQuest,187,1,71.94,['expired monthly'],2022-06-27
5741,237LNJZ857,CineQuest,20,1,144.18,"['paid monthly', 'paid monthly']",2022-12-11
5742,237NMAD633,LimeLight,9,1,240.0,['expired monthly'],2022-12-22
5743,237NOMA218,RetroReel,23,1,359.88,['paid monthly'],2022-12-08
5744,237OUQD478,CineQuest,151,1,83.93,['paid monthly'],2022-08-02
5745,237PFZC869,CineQuest,357,1,12.0,['expired monthly'],2022-01-08
5746,237PNII467,ChillStream,249,1,100.01,['expired annual'],2022-04-26
5747,237QURU268,LimeLight,286,1,60.03,['expired monthly'],2022-03-20
5748,237SQUI574,CineQuest,23,1,60.0,['paid annual'],2022-12-08
5749,237TXUP149,LimeLight,10,1,239.88,['expired monthly'],2022-12-21
5750,237TXUP149,RetroReel,105,1,119.99,['paid annual'],2022-09-17
5751,237UOGN161,LimeLight,350,1,80.0,['expired annual'],2022-01-15
5752,237VFHG451,CineQuest,134,1,24.02,['paid monthly'],2022-08-19
5753,237WRQL180,ChillStream,108,1,125.0,['paid monthly'],2022-09-14
5754,237XABS347,ChillStream,169,1,250.0,"['expired annual', 'paid monthly']",2022-07-15
5755,237XABS347,CineQuest,7,1,83.93,['paid monthly'],2022-12-24
5756,237XABS347,Pulse,1,1,167.32999999999998,"['discounted annual', 'paid annual']",2022-12-30
5757,237ZBIS939,CineQuest,249,1,59.99,['expired annual'],2022-04-26
5758,237ZBIS939,Pulse,1,1,56.07,['paid monthly'],2022-12-30
5759,238ADUE378,Pulse,15,1,95.82,"['expired monthly', 'paid monthly']",2022-12-16
5760,238ALTI772,CineQuest,183,1,84.07,['expired monthly'],2022-07-01
5761,238ALTI772,Pulse,42,1,50.0,['expired annual'],2022-11-19
5762,238BFFU647,LimeLight,305,1,80.0,['expired annual'],2022-03-01
5763,238ESIR846,CineQuest,218,1,60.0,['paid monthly'],2022-05-27
5764,238GHOH362,Pulse,87,1,50.02,['expired annual'],2022-10-05
5765,238IDSB607,CineQuest,160,1,60.06,"['paid monthly', 'trial monthly']",2022-07-24
5766,238ISNG530,ChillStream,165,1,50.0,['paid monthly'],2022-07-19
5767,238LPSZ711,LimeLight,209,1,80.0,['expired annual'],2022-06-05
5768,238MCWY208,CineQuest,342,1,12.01,['expired monthly'],2022-01-23
5769,238NCAB668,Pulse,302,1,15.98,['paid monthly'],2022-03-04
5770,238NPKG510,RetroReel,249,1,120.02,['expired annual'],2022-04-26
5771,238OFHL198,LimeLight,341,1,80.0,['expired annual'],2022-01-24
5772,238RQRF287,LimeLight,94,1,179.82,['expired monthly'],2022-09-28
5773,238RRVY225,ChillStream,69,1,250.10000000000002,['expired monthly'],2022-10-23
5774,238TLBO925,ChillStream,10,1,75.0,['paid monthly'],2022-12-21
5775,238TMEN034,CineQuest,101,1,107.91,['expired monthly'],2022-09-21
5776,238TOBM204,Pulse,64,1,79.9,['expired monthly'],2022-10-28
5777,238UABG229,Pulse,267,1,50.0,['expired annual'],2022-04-08
5778,238WSPY823,CineQuest,281,1,36.03,['expired monthly'],2022-03-25
5779,238WYTE984,Pulse,250,1,50.0,['expired annual'],2022-04-25
5780,238XAPZ593,LimeLight,222,1,100.1,['expired monthly'],2022-05-23
5781,238XCEQ067,LimeLight,312,1,80.02,['expired annual'],2022-02-22
5782,238XSIY479,Pulse,85,1,40.0,['discounted monthly'],2022-10-07
5783,238YPPG206,LimeLight,116,1,99.94999999999999,['paid monthly'],2022-09-06
5784,239ADWT433,CineQuest,54,1,60.02,['paid annual'],2022-11-07
5785,239AEVT279,LimeLight,173,1,19.99,['paid monthly'],2022-07-11
5786,239CWPL546,ChillStream,105,1,150.04000000000002,"['expired monthly', 'paid monthly']",2022-09-17
5787,239DWFA680,CineQuest,72,1,72.0,['paid monthly'],2022-10-20
5788,239EEYR377,RetroReel,154,1,209.92999999999998,['expired monthly'],2022-07-30
5789,239EKZD273,ChillStream,235,1,100.0,['paid monthly'],2022-05-10
5790,239GPZQ496,ChillStream,305,1,49.98,['expired monthly'],2022-03-01
5791,239IIJV017,CineQuest,108,1,84.0,['paid monthly'],2022-09-14
5792,239JDGC507,CineQuest,343,1,12.01,['expired monthly'],2022-01-22
5793,239JTAC164,CineQuest,151,1,60.01,['paid annual'],2022-08-02
5794,239JTAC164,Pulse,292,1,24.0,['expired monthly'],2022-03-14
5795,239LDTZ191,CineQuest,345,1,11.99,['expired monthly'],2022-01-20
5796,239LNRB172,LimeLight,199,1,80.0,['paid annual'],2022-06-15
5797,239MXOF355,RetroReel,234,1,149.95,['trial monthly'],2022-05-11
5798,239NBTX165,ChillStream,67,1,249.89999999999998,['expired monthly'],2022-10-25
5799,239NKYR778,ChillStream,58,1,200.0,['paid monthly'],2022-11-03
5800,239PVUP024,ChillStream,168,1,150.02,"['paid monthly', 'paid monthly']",2022-07-16
5801,239QJQA649,Pulse,26,1,87.89,['paid monthly'],2022-12-05
5802,239QKXN478,Pulse,280,1,24.03,['expired monthly'],2022-03-26
5803,239RUSG825,LimeLight,154,1,140.0,['expired monthly'],2022-07-30
5804,239SODZ812,Pulse,8,1,87.89,['paid monthly'],2022-12-23
5805,239UBQX639,LimeLight,312,1,40.0,['expired monthly'],2022-02-22
5806,239UPNT238,Pulse,1,1,87.84000000000002,"['expired monthly', 'paid monthly']",2022-12-30
5807,239WKAN665,LimeLight,93,1,100.05000000000001,['paid monthly'],2022-09-29
5808,239YVCD185,CineQuest,272,1,60.0,['expired annual'],2022-04-03
5809,239YVDT232,Pulse,190,1,40.05,['paid monthly'],2022-06-24
5810,239YXZI667,Pulse,343,1,8.01,['expired monthly'],2022-01-22
5811,239ZEKR826,Pulse,4,1,64.08,['paid monthly'],2022-12-27
5812,240AHHN856,CineQuest,52,1,156.01999999999998,"['expired annual', 'trial monthly']",2022-11-09
5813,240AHHN856,Pulse,132,1,115.98,"['paid annual', 'paid monthly']",2022-08-21
5814,240BXXD073,CineQuest,27,1,168.12,"['expired monthly', 'paid monthly']",2022-12-04
5815,240BZMX340,CineQuest,338,1,60.0,['expired annual'],2022-01-27
5816,240EAVH869,ChillStream,307,1,49.98,['expired monthly'],2022-02-27
5817,240EAVH869,Pulse,291,1,24.03,['expired monthly'],2022-03-15
5818,240EAVH869,RetroReel,202,1,120.0,['expired annual'],2022-06-12
5819,240ENDU421,LimeLight,357,1,20.01,['expired monthly'],2022-01-08
5820,240ERIG464,CineQuest,188,1,72.0,['expired monthly'],2022-06-26
5821,240FDCP986,CineQuest,52,1,107.95,"['paid monthly', 'paid monthly']",2022-11-09
5822,240GJWZ282,Pulse,146,1,63.84,['expired monthly'],2022-08-07
5823,240HIDV654,Pulse,286,1,150.02,"['expired annual', 'discounted annual']",2022-03-20
5824,240HSAA269,RetroReel,261,1,120.0,['expired monthly'],2022-04-14
5825,240IMUC694,LimeLight,332,1,80.01,['trial annual'],2022-02-02
5826,240IXYJ475,RetroReel,191,1,120.01,['paid annual'],2022-06-23
5827,240JQRI717,Pulse,247,1,23.97,['paid monthly'],2022-04-28
5828,240KSSY141,Pulse,255,1,23.97,['paid monthly'],2022-04-20
5829,240LHHJ602,CineQuest,137,1,60.0,['paid annual'],2022-08-16
5830,240LJDV030,Pulse,56,1,48.0,['paid monthly'],2022-11-05
5831,240NYZL466,ChillStream,327,1,50.0,['expired monthly'],2022-02-07
5832,240PBHH881,RetroReel,305,1,59.98,['expired monthly'],2022-03-01
5833,240RIDN882,CineQuest,199,1,60.0,['paid monthly'],2022-06-15
5834,240ULCQ683,Pulse,53,1,108.02,"['paid annual', 'discounted monthly']",2022-11-08
5835,240VLUG582,LimeLight,293,1,79.99,['expired annual'],2022-03-13
5836,240WKIO049,CineQuest,351,1,59.99,['expired annual'],2022-01-14
5837,240XSOT827,RetroReel,81,1,180.0,['trial monthly'],2022-10-11
5838,240YJLL426,ChillStream,50,1,274.66999999999996,['expired monthly'],2022-11-11
5839,240YLPU201,Pulse,29,1,50.01,['paid annual'],2022-12-02
5840,240ZMKF002,LimeLight,206,1,80.01,['paid annual'],2022-06-08
5841,240ZSJY487,LimeLight,314,1,39.98,['expired monthly'],2022-02-20
5842,240ZXDE451,RetroReel,103,1,270.09000000000003,['expired monthly'],2022-09-19
5843,241AJCN158,Pulse,248,1,32.04,['expired monthly'],2022-04-27
5844,241FIYY747,Pulse,123,1,55.93,['trial monthly'],2022-08-30
5845,241FKSD351,Pulse,27,1,49.99,['paid annual'],2022-12-04
5846,241HMPZ294,ChillStream,250,1,74.97,['paid monthly'],2022-04-25
5847,241HVQH786,CineQuest,109,1,60.0,['paid annual'],2022-09-13
5848,241INPT137,LimeLight,173,1,139.92999999999998,['expired monthly'],2022-07-11
5849,241KCYY672,Pulse,21,1,87.89,['paid monthly'],2022-12-10
5850,241KEKI037,LimeLight,296,1,60.0,['expired monthly'],2022-03-10
5851,241LKHS378,LimeLight,6,1,80.01,['expired annual'],2022-12-25
5852,241MCUJ219,CineQuest,232,1,60.0,['expired annual'],2022-05-13
5853,241MXXD567,LimeLight,21,1,160.08,['paid monthly'],2022-12-10
5854,241MZYS217,RetroReel,266,1,119.96,['expired monthly'],2022-04-09
5855,241OYTO594,ChillStream,125,1,100.0,['expired annual'],2022-08-28
5856,241POPS896,CineQuest,309,1,60.01,['expired annual'],2022-02-25
5857,241QYTD711,RetroReel,334,1,29.99,['expired monthly'],2022-01-31
5858,241RPMC893,LimeLight,177,1,80.0,['paid monthly'],2022-07-07
5859,241TYRB873,ChillStream,191,1,100.0,['paid annual'],2022-06-23
5860,241UPIV818,Pulse,157,1,49.99,['paid annual'],2022-07-27
5861,241VEQJ306,CineQuest,52,1,59.99,['paid annual'],2022-11-09
5862,241VPEJ067,RetroReel,68,1,299.8,['expired monthly'],2022-10-24
5863,241VYOF723,CineQuest,5,1,144.0,['paid monthly'],2022-12-26
5864,241WHAI865,ChillStream,26,1,100.0,['paid annual'],2022-12-05
5865,241WOVS805,ChillStream,352,1,24.98,['expired monthly'],2022-01-13
5866,241WSXK054,Pulse,52,1,24.0,['discounted monthly'],2022-11-09
5867,241XIQF821,Pulse,246,1,24.0,['paid monthly'],2022-04-29
5868,241XJXX594,LimeLight,294,1,40.02,['discounted monthly'],2022-03-12
5869,241YKGG271,CineQuest,336,1,11.99,['expired monthly'],2022-01-29
5870,241ZQWT742,RetroReel,229,1,149.95,['expired monthly'],2022-05-16
5871,242ACWC550,CineQuest,313,1,59.99,['expired annual'],2022-02-21
5872,242BJRZ879,Pulse,156,1,31.92,['paid monthly'],2022-07-28
5873,242EFDB976,CineQuest,253,1,24.04,['paid monthly'],2022-04-22
5874,242ENWB551,LimeLight,11,1,80.0,['expired annual'],2022-12-20
5875,242FVLZ161,Pulse,340,1,7.99,['expired monthly'],2022-01-25
5876,242FYSB754,ChillStream,320,1,50.02,['paid monthly'],2022-02-14
5877,242FYSB754,CineQuest,306,1,24.0,['paid monthly'],2022-02-28
5878,242GCCJ267,RetroReel,95,1,210.07000000000002,['trial monthly'],2022-09-27
5879,242HCZT346,LimeLight,243,1,80.0,['expired annual'],2022-05-02
5880,242HDCD473,ChillStream,357,1,100.0,['expired annual'],2022-01-08
5881,242JWPV248,Pulse,302,1,8.01,['paid monthly'],2022-03-04
5882,242MDQQ560,RetroReel,322,1,60.0,['expired monthly'],2022-02-12
5883,242MKDE499,ChillStream,18,1,375.01,"['expired monthly', 'trial monthly']",2022-12-13
5884,242MKDE499,Pulse,213,1,16.0,['paid monthly'],2022-06-01
5885,242QEUM079,CineQuest,280,1,60.02,['expired annual'],2022-03-26
5886,242QEUM079,Pulse,38,1,87.89,['expired monthly'],2022-11-23
5887,242UPRZ638,ChillStream,218,1,125.05000000000001,['expired monthly'],2022-05-27
5888,242VGBP635,LimeLight,277,1,60.03,['expired monthly'],2022-03-29
5889,242VRQP148,LimeLight,217,1,239.98000000000002,"['expired annual', 'discounted annual']",2022-05-28
